time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/learning_rate,train/approx_kl,train/value_loss,train/clip_range,train/explained_variance,rollout/ep_len_mean,train/clip_fraction,rollout/ep_rew_mean,train/policy_gradient_loss,train/loss,train/n_updates,train/entropy_loss
151,157,797,120576,0.00025,0.05183278,14.81608283188608,0.2,0.9532421827316284,996.38,0.3732638888888889,10618.58,0.016100562792012676,4.915740013122559,468,-7.610571444034576
151,158,802,121344,0.00025,0.057854068,12.91575672560268,0.2,0.9132903218269348,997.58,0.4930555555555556,10619.34,0.02566330738934792,8.455510139465332,471,-7.583221773306529
151,159,806,122112,0.00025,0.036322787,17.290058738655514,0.2,0.8985831141471863,997.58,0.2838541666666667,10669.94,0.014456961116391338,9.223001480102539,474,-7.734180019961463
151,160,811,122880,0.00025,0.06485087,10.002874427371555,0.2,0.9269677400588989,997.58,0.4552951388888889,10562.12,0.022510295167901657,8.089838027954102,477,-7.69513902399275
151,161,817,123648,0.00025,0.029896488,15.953804519441393,0.2,0.8804799318313599,997.58,0.3927951388888889,10526.5,0.012275205562926002,15.335877418518066,480,-7.759056561523014
151,162,821,124416,0.00025,0.036092896,11.946242736445534,0.2,0.8670917749404907,1001.67,0.3628472222222222,10394.29,0.009517860378966563,11.701762199401855,483,-7.711715148554908
151,163,826,125184,0.00025,0.019258486,13.393055823114183,0.2,0.8724979162216187,1005.8,0.2621527777777778,10470.44,0.004199751419946551,4.455944061279297,486,-7.8564930359522505
151,164,833,125952,0.00025,0.054159988,8.349884003400803,0.2,0.9014959931373596,1012.09,0.4539930555555556,10577.19,0.014698845864687528,4.119168758392334,489,-7.747768004735311
151,165,838,126720,0.00025,0.030760983,7.614089396264818,0.2,0.8656482696533203,1009.41,0.3420138888888889,10656.83,0.005528640752244327,6.562962532043457,492,-7.661773549185859
151,166,844,127488,0.00025,0.034193642,12.03593674964375,0.2,0.857775092124939,1009.41,0.3532986111111111,10763.51,0.014966875248420466,4.799602031707764,495,-7.662324031194051
150,167,849,128256,0.00025,0.02817222,19.29168561432097,0.2,0.8423883318901062,1012.25,0.3328993055555556,10794.99,0.0009252431207439966,6.322598934173584,498,-7.795057813326518
150,168,854,129024,0.00025,0.043688834,8.415276798937056,0.2,0.9104607701301575,1012.25,0.4431423611111111,10738.15,0.014772785620556938,4.303084373474121,501,-7.739347676436107
151,169,859,129792,0.00025,0.01502761,14.388838118977016,0.2,0.8393004536628723,1014.87,0.3472222222222222,10760.59,0.009320269610422352,3.32438588142395,504,-7.778959287537469
150,170,866,130560,0.00025,0.032551363,10.47010440296597,0.2,0.90827476978302,1014.87,0.3745659722222222,10850.03,0.005199821200221777,5.125378608703613,507,-7.720401677820417
150,171,871,131328,0.00025,0.026387626,12.161212788687813,0.2,0.9006105661392212,1014.87,0.3020833333333333,10910.25,-0.008458327935335951,5.444756507873535,510,-7.647426022423638
150,172,876,132096,0.00025,0.07945645,7.3642313579718275,0.2,0.9289962649345398,1012.32,0.4704861111111111,10967.3,0.029943086051692564,2.60966157913208,513,-7.648658805423313
150,173,880,132864,0.00025,0.031837747,14.654144846730762,0.2,0.8951935768127441,1012.32,0.3680555555555556,11030.46,0.01779608900607046,5.754112243652344,516,-7.666613863574134
150,174,885,133632,0.00025,0.091819994,8.84437526928054,0.2,0.9329288005828857,1012.32,0.4678819444444444,11113.28,0.014752823807713058,5.011714935302734,519,-7.634809215863545
150,175,891,134400,0.00025,0.027387803,11.958570301532745,0.2,0.8846265077590942,1012.32,0.33984375,11137.74,0.01042265297534565,6.136601448059082,522,-7.599552538659838
150,176,896,135168,0.00025,0.045953777,11.898235294553968,0.2,0.9101806879043579,1012.32,0.3854166666666667,11120.84,0.012724796736923357,8.276801109313965,525,-7.692437602414025
150,177,904,135936,0.00025,0.029375551,10.428488900264105,0.2,0.9228969216346741,1006.68,0.3072916666666667,11072.06,0.005036160498598797,1.5965588092803955,528,-7.716140084796482
150,178,909,136704,0.00025,0.04723367,8.830969734324349,0.2,0.9204971194267273,1006.68,0.4361979166666667,11075.44,0.009911244321200583,1.5246388912200928,531,-7.671080622408125
150,179,914,137472,0.00025,0.07036919,9.384324444664848,0.2,0.9327114224433899,1006.68,0.4097222222222222,11093.86,0.020884124303443566,4.324687957763672,534,-7.65384895933999
150,180,919,138240,0.00025,0.039851256,11.245016117890676,0.2,0.9061775803565979,1006.68,0.3958333333333333,11070.18,0.008810534012607403,5.251434803009033,537,-7.731585787402259
150,181,923,139008,0.00025,0.038113825,10.821488238043255,0.2,0.8637967705726624,1006.68,0.3741319444444444,11010.76,0.010066477193807563,8.366065979003906,540,-7.569446239206526
150,182,928,139776,0.00025,0.045647696,10.32689282629225,0.2,0.924219012260437,1003.93,0.4097222222222222,11031.33,0.013618484061832229,5.342940330505371,543,-7.606682870123121
150,183,935,140544,0.00025,0.044047523,11.80728664663103,0.2,0.9302683472633362,1003.93,0.3185763888888889,10917.31,0.007146758480100996,5.313088417053223,546,-7.604716473155552
150,184,940,141312,0.00025,0.032272175,12.149204439587063,0.2,0.8815793395042419,1003.93,0.3732638888888889,11064.93,0.008592444032223688,5.013237476348877,549,-7.567000819577111
150,185,944,142080,0.00025,0.06370398,7.269267539183299,0.2,0.9459729790687561,1001.76,0.421875,11042.24,0.019908406073227525,6.107509613037109,552,-7.568777375751072
150,186,949,142848,0.00025,0.050404232,9.032274431652493,0.2,0.8985769748687744,1001.76,0.3537326388888889,10902.92,0.01597008414359556,4.45308780670166,555,-7.53602080212699
150,187,953,143616,0.00025,0.024020532,13.96327386630906,0.2,0.8919927477836609,997.04,0.2717013888888889,10761.04,0.013638549704208143,9.343034744262695,558,-7.632667720317841
150,188,957,144384,0.00025,0.049761206,7.571260533399052,0.2,0.9400259256362915,992.62,0.4344618055555556,10868.8,0.02927789856524517,1.046668291091919,561,-7.553560084766811
150,189,962,145152,0.00025,0.023722788,10.642351938618553,0.2,0.9282602071762085,992.62,0.23567708333333334,10863.16,0.0019785418537341887,5.442615032196045,564,-7.646284580230713
150,190,966,145920,0.00025,0.058396,6.8279217431942625,0.2,0.9325177669525146,992.62,0.4739583333333333,10914.08,0.03735653850405166,3.605022668838501,567,-7.548164228598277
150,191,974,146688,0.00025,0.025003841,9.19054087665346,0.2,0.934188187122345,989.5,0.4214409722222222,10917.94,0.02900057147619211,2.2481272220611572,570,-7.6145820882585316
150,192,978,147456,0.00025,0.061648984,14.907128585709465,0.2,0.8919971585273743,989.5,0.4127604166666667,10792.38,0.02402920165978786,5.663947105407715,573,-7.583280662695567
150,193,982,148224,0.00025,0.028109036,11.031905482212702,0.2,0.9351102113723755,985.79,0.3350694444444444,10801.29,0.025225324297530785,7.882277488708496,576,-7.625002218617333
150,194,987,148992,0.00025,0.033937603,10.674309313297272,0.2,0.9442843198776245,982.73,0.3776041666666667,10653.43,0.015733296025751367,7.829180717468262,579,-7.493743611706628
151,195,991,149760,0.00025,0.026778415,17.84258829885059,0.2,0.9162540435791016,982.73,0.3559027777777778,10713.85,0.024724476420993194,8.285728454589844,582,-7.6436798969904585
151,196,996,150528,0.00025,0.05443859,11.085288746489418,0.2,0.9423961043357849,982.73,0.4097222222222222,10721.91,0.025689866083363693,6.599959850311279,585,-7.667318297757043
151,197,1000,151296,0.00025,0.023034642,13.205628905031416,0.2,0.8803278803825378,982.73,0.3233506944444444,10701.63,0.008841339841536764,7.368494510650635,588,-7.715691387653351
150,198,1007,152064,0.00025,0.035816997,14.800041953722635,0.2,0.8656007051467896,985.41,0.40234375,10741.69,0.009749703445575304,6.487868309020996,591,-7.730674200587803
151,199,1012,152832,0.00025,0.023164704,12.194941831959618,0.2,0.9202064275741577,985.41,0.3233506944444444,10731.03,0.003364895347557548,6.896180629730225,594,-7.667823990186055
151,200,1016,153600,0.00025,0.07884978,7.5689860582351685,0.2,0.8870589733123779,985.41,0.4678819444444444,10796.69,0.024205534680125613,2.4326765537261963,597,-7.599044971995884
151,201,1020,154368,0.00025,0.03294142,12.927045759227541,0.2,0.8773078322410583,985.41,0.3654513888888889,10836.75,0.019917640498735838,2.0619654655456543,600,-7.697972635428111
151,202,1025,155136,0.00025,0.08717611,7.682362880971697,0.2,0.9273057579994202,985.41,0.5212673611111112,10810.69,0.0558197003750441,4.3527936935424805,603,-7.609059446387821
151,203,1029,155904,0.00025,0.03169752,7.929563287231657,0.2,0.9338140487670898,985.41,0.2960069444444444,10803.77,0.002861971346040567,3.0304934978485107,606,-7.658376746707493
151,204,1033,156672,0.00025,0.040586058,12.524350821971893,0.2,0.79534512758255,987.96,0.4084201388888889,10698.9,0.014378473059170775,6.568765163421631,609,-7.629862242274815
151,205,1040,157440,0.00025,0.03049899,9.286580089065763,0.2,0.9594614505767822,987.96,0.2881944444444444,10610.78,0.00450292207662844,5.5610175132751465,612,-7.806944595442878
151,206,1045,158208,0.00025,0.06790624,9.74601756864124,0.2,0.8155969381332397,987.96,0.4270833333333333,10635.38,0.023407437295342486,5.323671340942383,615,-7.749479446146223
151,207,1049,158976,0.00025,0.033437658,6.897169109847811,0.2,0.9427986145019531,987.96,0.3645833333333333,10635.12,0.016273582781044144,4.653312683105469,618,-7.640967461797926
151,208,1053,159744,0.00025,0.044828176,9.870352781481213,0.2,0.7731197476387024,987.96,0.4539930555555556,10709.2,0.035012723037248686,4.07726526260376,621,-7.64179966184828
151,209,1058,160512,0.00025,0.031777818,8.518645485242208,0.2,0.9312746524810791,987.96,0.2925347222222222,10744.56,0.006776683511108988,5.936630725860596,624,-7.615940716531542
151,210,1062,161280,0.00025,0.04304636,6.788379669189453,0.2,0.9259951114654541,993.43,0.4210069444444444,10794.33,0.02124888418863217,4.5694169998168945,627,-7.513241555955675
151,211,1067,162048,0.00025,0.03291886,6.535426898135079,0.2,0.9688629508018494,986.28,0.3151041666666667,10729.08,0.02232700735071881,2.7667946815490723,630,-7.4778470860587225
151,212,1071,162816,0.00025,0.0675988,9.693091962072584,0.2,0.8541557192802429,985.25,0.5034722222222222,10780.01,0.03608590677484042,6.35209321975708,633,-7.5155469046698675
151,213,1078,163584,0.00025,0.042082727,8.524065590567059,0.2,0.9334020018577576,984.99,0.3723958333333333,10949.33,0.012969501109586822,5.802887439727783,636,-7.473820818795098
151,214,1083,164352,0.00025,0.027545882,10.68309552470843,0.2,0.923499345779419,986.42,0.3376736111111111,11021.84,0.019279636921257608,7.909782409667969,639,-7.659791502687666
151,215,1087,165120,0.00025,0.063425004,9.160610119501749,0.2,0.9396972060203552,986.42,0.39453125,11134.82,0.024359199587100495,4.9417595863342285,642,-7.595114290714264
151,216,1092,165888,0.00025,0.0958156,9.104152666197884,0.2,0.9299595952033997,986.42,0.4301215277777778,10945.48,0.024374426070911188,3.2638022899627686,645,-7.695127467314403
151,217,1096,166656,0.00025,0.02728539,14.282410045464834,0.2,0.9003421664237976,988.59,0.3194444444444444,10927.01,0.007870088059765598,11.325342178344727,648,-7.730794423156315
152,218,1101,167424,0.00025,0.037613142,15.029278582996792,0.2,0.8582987189292908,988.59,0.3289930555555556,10977.65,0.0003519946476444602,7.91550874710083,651,-7.6292977929115295
152,219,1105,168192,0.00025,0.026352994,10.042308708031973,0.2,0.9170634150505066,989.46,0.38671875,11095.84,0.01704570923983637,6.857634544372559,654,-7.524509423308903
151,220,1113,168960,0.00025,0.047317404,14.10670433110661,0.2,0.8489671349525452,993.88,0.3797743055555556,11115.08,0.006557595760871966,6.501385688781738,657,-7.526657819747925
151,221,1117,169728,0.00025,0.034287002,9.041736831267675,0.2,0.9255254864692688,993.1,0.3368055555555556,11110.46,0.016451380545428645,3.642416477203369,660,-7.623494022422367
151,222,1122,170496,0.00025,0.034983184,9.288092205921808,0.2,0.948793888092041,993.1,0.3546006944444444,10983.16,0.014851840665667422,6.206938743591309,663,-7.650106171766917
152,223,1126,171264,0.00025,0.047542542,9.277942485279507,0.2,0.9315557479858398,993.1,0.4600694444444444,10900.44,0.03267814171138323,4.312410354614258,666,-7.633616500430637
152,224,1130,172032,0.00025,0.035306152,11.099849634700352,0.2,0.9190298914909363,996.22,0.4279513888888889,11100.08,0.007096101879142225,6.08988618850708,669,-7.518729315863715
152,225,1135,172800,0.00025,0.05420202,7.781218498945236,0.2,0.9325002431869507,994.32,0.4635416666666667,11196.5,0.02351426884221534,5.327622413635254,672,-7.532625105645922
152,226,1139,173568,0.00025,0.03698008,17.374722626474167,0.2,0.8772178888320923,992.24,0.3880208333333333,11175.62,0.014882294771571955,3.864408016204834,675,-7.549855517016517
152,227,1143,174336,0.00025,0.023311129,22.42437015639411,0.2,0.9066718220710754,993.04,0.3585069444444444,11314.5,0.013172832692766355,5.141782283782959,678,-7.56121990415785
152,228,1150,175104,0.00025,0.062109414,11.886616435315874,0.2,0.9009879231452942,993.04,0.41796875,11225.46,0.01441568291435639,4.037237644195557,681,-7.658784402741326
152,229,1155,175872,0.00025,0.022272265,15.148707078562843,0.2,0.9017497897148132,993.04,0.4210069444444444,11218.44,0.0237490341015574,9.271828651428223,684,-7.747731414106157
152,230,1159,176640,0.00025,0.022333622,9.571305112706291,0.2,0.9230839014053345,993.04,0.34375,11333.44,0.014973559804881612,8.22079086303711,687,-7.691966871420543
152,231,1163,177408,0.00025,0.024773441,11.47761446568701,0.2,0.9073089957237244,993.04,0.3333333333333333,11425.46,0.011675662244670093,7.824761390686035,690,-7.6590977443589106
152,232,1168,178176,0.00025,0.027840337,9.383843306038115,0.2,0.923633873462677,993.04,0.3372395833333333,11344.62,0.015583409410383966,3.469787120819092,693,-7.693037609259288
152,233,1172,178944,0.00025,0.022807246,13.999742474820879,0.2,0.9129825830459595,993.04,0.3953993055555556,11402.62,0.02039627697215312,6.773838520050049,696,-7.799077100223965
152,234,1176,179712,0.00025,0.043816287,10.64027805129687,0.2,0.916247546672821,993.04,0.3849826388888889,11327.22,0.006756883606107699,3.6450867652893066,699,-7.6555693878067865
152,235,1183,180480,0.00025,0.024162134,17.151136934757233,0.2,0.8877885937690735,993.04,0.2743055555555556,11255.74,0.00011779116984042857,10.060962677001953,702,-7.766951170232561
152,236,1188,181248,0.00025,0.021453932,13.415489501423306,0.2,0.8958093523979187,993.04,0.2960069444444444,11230.3,-0.0013357633724808693,13.368794441223145,705,-7.68762864669164
152,237,1192,182016,0.00025,0.02349927,14.361620436112085,0.2,0.9267109036445618,993.04,0.2803819444444444,11188.16,0.0014926104211351937,7.5689191818237305,708,-7.704967346456316
152,238,1196,182784,0.00025,0.024147958,9.68391932050387,0.2,0.9331974387168884,993.04,0.3207465277777778,11139.38,0.003581593201185266,4.204717636108398,711,-7.706488807996114
152,239,1201,183552,0.00025,0.025481733,9.44726053211424,0.2,0.9548053741455078,993.04,0.3233506944444444,11197.34,0.004877642340337236,4.046297073364258,714,-7.712286485566033
152,240,1205,184320,0.00025,0.045907006,8.162224458323585,0.2,0.9464953541755676,993.04,0.3528645833333333,11235.04,0.022937668500364654,4.256424903869629,717,-7.658365044328901
152,241,1210,185088,0.00025,0.02055719,9.172892471154531,0.2,0.9571167826652527,993.04,0.3285590277777778,11311.48,0.012517548606006635,2.4310011863708496,720,-7.578667408890194
153,242,1214,185856,0.00025,0.031427506,8.923880295621025,0.2,0.9280852675437927,993.04,0.4214409722222222,11247.92,0.018920055700517777,6.068724155426025,723,-7.632612612512377
152,243,1222,186624,0.00025,0.0305335,12.010675231615702,0.2,0.9374958276748657,993.21,0.3754340277777778,11351.25,0.01939472491439018,8.001173973083496,726,-7.556157098876105
152,244,1226,187392,0.00025,0.04803599,5.754564159446293,0.2,0.9479976296424866,1000.36,0.4144965277777778,11382.18,0.02511216345657077,2.7893619537353516,729,-7.513042012850444
152,245,1231,188160,0.00025,0.06038486,7.9706519014305535,0.2,0.9518864750862122,1001.39,0.4058159722222222,11443.95,0.01565736034859179,8.02567195892334,732,-7.625868929757012
152,246,1235,188928,0.00025,0.08460241,7.550532519817352,0.2,0.9435498118400574,1001.65,0.4461805555555556,11448.53,0.043978892240880266,1.5633862018585205,735,-7.505145993497637
152,247,1239,189696,0.00025,0.025279328,11.099849545293385,0.2,0.9272327423095703,1002.97,0.3493923611111111,11452.71,0.009795058195272254,5.934906482696533,738,-7.536199125978682
153,248,1244,190464,0.00025,0.024461305,10.152858508957756,0.2,0.9540554881095886,1002.97,0.328125,11425.83,0.0005993269280427032,5.335736274719238,741,-7.619787467850579
153,249,1248,191232,0.00025,0.035406392,12.932825634876886,0.2,0.9297387003898621,1002.97,0.3294270833333333,11486.85,0.016437132816968694,5.994104385375977,744,-7.586413217915429
152,250,1255,192000,0.00025,0.03252164,10.03253829313649,0.2,0.8864442706108093,1002.97,0.3658854166666667,11569.27,0.008533666822283218,3.683530807495117,747,-7.720441401004791
152,251,1260,192768,0.00025,0.020322146,9.82698565059238,0.2,0.9058831930160522,1002.97,0.2986111111111111,11632.99,5.119251889280147e-05,6.012747764587402,750,-7.598152326212989
153,252,1264,193536,0.00025,0.039015505,11.050723317596647,0.2,0.8993936777114868,1008.27,0.3467881944444444,11676.03,0.00975067648364024,3.8149971961975098,753,-7.6169862680965
153,253,1269,194304,0.00025,0.036552798,8.740561677349937,0.2,0.9321094751358032,1008.27,0.3654513888888889,11690.59,0.014007987752039399,4.829225540161133,756,-7.618264622158474
153,254,1273,195072,0.00025,0.057627548,7.592905630668004,0.2,0.936460018157959,1004.26,0.3940972222222222,11766.56,0.023534961859695613,3.7988572120666504,759,-7.55775644381841
153,255,1278,195840,0.00025,0.044119228,9.823008749220106,0.2,0.9334937334060669,1004.26,0.4322916666666667,11790.3,0.01858198816060192,6.278114318847656,762,-7.520750820636749
153,256,1282,196608,0.00025,0.03951591,8.450555284818014,0.2,0.9196205735206604,1004.26,0.3498263888888889,11715.94,0.015434442191488214,3.4561712741851807,765,-7.5617935922410755
152,257,1290,197376,0.00025,0.05621164,10.20243646701177,0.2,0.9490824341773987,1004.26,0.3897569444444444,11737.1,0.04098657982993043,4.598488807678223,768,-7.6695892214775085
153,258,1294,198144,0.00025,0.04279721,6.631069166792764,0.2,0.9304904341697693,1009.87,0.4722222222222222,11889.65,0.03428852994046691,4.737462043762207,771,-7.665619042184618
153,259,1298,198912,0.00025,0.03159805,11.295903384685516,0.2,0.9444651007652283,1009.87,0.4032118055555556,11837.29,0.023172769372144505,4.385645389556885,774,-7.7255209883054095
153,260,1303,199680,0.00025,0.0647923,8.496793720457289,0.2,0.9186602234840393,1014.21,0.4791666666666667,11981.11,0.031624899737329945,2.6681323051452637,777,-7.573716859022777
153,261,1307,200448,0.00025,0.031093875,8.014655470848083,0.2,0.9413453936576843,1014.21,0.3797743055555556,12020.37,0.021133259365645547,2.7017688751220703,780,-7.596986744138929
153,262,1312,201216,0.00025,0.059029043,6.133767588271035,0.2,0.8983520269393921,1014.21,0.4613715277777778,12137.73,0.022587161427105054,1.6826868057250977,783,-7.62038340833452
153,263,1316,201984,0.00025,0.026316976,7.797239008877012,0.2,0.9551685452461243,1014.21,0.33203125,12148.91,0.009675153479393985,3.6173934936523438,786,-7.59851469596227
153,264,1321,202752,0.00025,0.06657031,7.616019080082576,0.2,0.9335837364196777,1014.21,0.4717881944444444,12181.05,0.034874813760527305,3.573620319366455,789,-7.606131268872155
153,265,1328,203520,0.00025,0.057511877,9.925107131401697,0.2,0.9343716502189636,1014.21,0.4201388888888889,12287.19,0.019520235209104914,2.6396265029907227,792,-7.555784900983174
153,266,1333,204288,0.00025,0.06935074,8.538481566641066,0.2,0.8809394240379333,1014.21,0.4574652777777778,12182.19,0.037915153183146484,2.7844390869140625,795,-7.589034544097053
153,267,1338,205056,0.00025,0.03110978,14.505046586195627,0.2,0.9152668714523315,1010.85,0.3849826388888889,12244.41,0.017139240362060566,4.797614097595215,798,-7.60858279466629
153,268,1342,205824,0.00025,0.0685553,8.507195187939537,0.2,0.8869590163230896,1010.85,0.4019097222222222,12431.35,0.014303530644004544,2.370509624481201,801,-7.654351909955342
153,269,1347,206592,0.00025,0.034949284,9.505824436744055,0.2,0.9467738270759583,1010.85,0.37890625,12403.13,0.008616890577185485,2.504786491394043,804,-7.646540674898359
153,270,1351,207360,0.00025,0.058999438,8.368010375234816,0.2,0.9330982565879822,1010.85,0.3502604166666667,12564.87,0.01930012171053224,3.010227680206299,807,-7.632729278670417
153,271,1355,208128,0.00025,0.033512257,12.82922856675254,0.2,0.9099863767623901,1010.85,0.3654513888888889,12501.81,0.005506026739668515,3.2813308238983154,810,-7.694325817955865
153,272,1363,208896,0.00025,0.03169243,19.786658585071564,0.2,0.8615962266921997,1010.85,0.3424479166666667,12326.33,0.008423697850149538,9.299276351928711,813,-7.772546860906813
153,273,1367,209664,0.00025,0.026314631,12.0675581296285,0.2,0.9195053577423096,1010.85,0.3628472222222222,12260.03,0.024737190280575305,8.626861572265625,816,-7.6644370622105065
153,274,1372,210432,0.00025,0.04452445,12.230349838733673,0.2,0.8850618600845337,1010.85,0.4353298611111111,12098.59,0.0007802143356659346,6.975979328155518,819,-7.638825807306501
153,275,1376,211200,0.00025,0.034690306,8.840885440508524,0.2,0.9325524568557739,1010.85,0.3420138888888889,12133.15,0.003153316534331275,6.210966110229492,822,-7.5447654657893715
153,276,1381,211968,0.00025,0.030301543,10.516947468121847,0.2,0.9213947653770447,1010.85,0.3537326388888889,12092.15,0.016394585810808673,2.617215156555176,825,-7.510053296883901
153,277,1385,212736,0.00025,0.042846426,12.320487121740976,0.2,0.8974849581718445,1010.85,0.3689236111111111,12017.03,0.0030687801125976774,7.982246398925781,828,-7.484312706523472
153,278,1390,213504,0.00025,0.028379858,12.111743695206112,0.2,0.8514991998672485,1009.02,0.3211805555555556,11941.9,-0.005481439358037379,5.481225967407227,831,-7.483738905853695
153,279,1397,214272,0.00025,0.034462463,8.89724099304941,0.2,0.9298629760742188,1009.02,0.3663194444444444,11853.12,0.01728074811398983,3.9202091693878174,834,-7.579887244436476
153,280,1402,215040,0.00025,0.0162849,14.171984659300911,0.2,0.924068808555603,1009.02,0.2092013888888889,11775.1,0.003930339039975984,5.2589898109436035,837,-7.591111017598046
153,281,1407,215808,0.00025,0.028564649,8.363758136828741,0.2,0.9416914582252502,1009.02,0.2907986111111111,11788.6,0.005237744053980957,1.8713717460632324,840,-7.636630078156789
153,282,1411,216576,0.00025,0.03570273,10.081970400280422,0.2,0.907757043838501,1009.02,0.3771701388888889,11657.9,0.006754738860763609,4.313302040100098,843,-7.502230332957374
153,283,1417,217344,0.00025,0.024211422,8.269538018438551,0.2,0.9619458317756653,1009.02,0.2986111111111111,11534.68,0.007118739071302116,2.9945530891418457,846,-7.669393572542402
153,284,1422,218112,0.00025,0.02235883,11.491447157329983,0.2,0.8943140506744385,1009.02,0.2690972222222222,11268.5,0.014520646228144566,3.8290767669677734,849,-7.651363564862145
153,285,1426,218880,0.00025,0.03217202,14.094947503672707,0.2,0.9341855645179749,1009.02,0.3511284722222222,11287.74,0.01950011913302458,1.7303447723388672,852,-7.712854603926341
153,286,1434,219648,0.00025,0.040891074,15.047576897674137,0.2,0.9451620578765869,1009.02,0.421875,11073.94,0.01726817891984764,5.813945770263672,855,-7.806330402692159
153,287,1439,220416,0.00025,0.044508886,12.037222524484,0.2,0.9578405022621155,1009.02,0.3828125,11042.24,0.014250253857527342,5.204086780548096,858,-7.711829192108578
153,288,1443,221184,0.00025,0.03213865,10.033158156606886,0.2,0.9123973250389099,1013.81,0.3185763888888889,10876.61,0.014301472104206268,7.282957553863525,861,-7.748415284686619
153,289,1448,221952,0.00025,0.061675016,15.787714805867937,0.2,0.9689514636993408,1013.81,0.3897569444444444,11022.97,0.0012949774196992319,10.04055118560791,864,-7.7276530265808105
153,290,1453,222720,0.00025,0.038263448,9.19746943977144,0.2,0.8873674869537354,1013.81,0.3962673611111111,10991.99,0.021482222804075315,4.670037746429443,867,-7.531296345922682
153,291,1457,223488,0.00025,0.038233515,9.102455043130451,0.2,0.9669568538665771,1013.81,0.3333333333333333,10829.59,0.017253208000005946,4.749668598175049,870,-7.63760303788715
153,292,1462,224256,0.00025,0.047318567,11.445591115289265,0.2,0.9793069958686829,1013.81,0.4036458333333333,10792.29,0.014266219895540012,9.865474700927734,873,-7.685518893930647
153,293,1469,225024,0.00025,0.056052476,8.092651741372215,0.2,0.9638645052909851,1013.81,0.4019097222222222,10804.49,0.019353340793814924,2.289658546447754,876,-7.564738896158007
153,294,1473,225792,0.00025,0.030158227,13.635945545302498,0.2,0.9465839862823486,1013.81,0.3272569444444444,10526.61,0.005886777297645394,5.417779922485352,879,-7.759108821551005
153,295,1478,226560,0.00025,0.081405304,7.164329942729738,0.2,0.9828979969024658,1013.81,0.4305555555555556,10498.31,0.032160026241197355,3.4942150115966797,882,-7.787175430191888
153,296,1482,227328,0.00025,0.066643976,9.948498431179258,0.2,0.951509416103363,1013.81,0.4578993055555556,10397.85,0.01170297215382258,5.944517135620117,885,-7.644253187709385
153,297,1487,228096,0.00025,0.04262345,6.777951922681597,0.2,0.9497429728507996,1013.81,0.4014756944444444,10357.05,0.00894028538863899,4.706812381744385,888,-7.605114857355754
153,298,1492,228864,0.00025,0.045534104,6.013503293196361,0.2,0.9392023682594299,1011.54,0.390625,10412.78,0.019312597397300933,6.9128241539001465,891,-7.637428674432966
153,299,1496,229632,0.00025,0.046938803,8.552101602156958,0.2,0.9603615999221802,1011.54,0.4127604166666667,10358.44,0.01858136749878112,3.0333127975463867,894,-7.589735097355312
153,300,1504,230400,0.00025,0.019767912,18.934288336171043,0.2,0.857763409614563,1014.9,0.3289930555555556,10419.54,0.010860462310827441,3.1087005138397217,897,-7.665172702736324
153,301,1508,231168,0.00025,0.02577505,16.24795389837689,0.2,0.8664028644561768,1014.9,0.4118923611111111,10353.34,0.014502884490260234,9.55732536315918,900,-7.635943008793725
153,302,1513,231936,0.00025,0.031594638,15.22375022702747,0.2,0.8914800882339478,1014.9,0.3506944444444444,10162.06,0.007023538708583348,4.921295166015625,903,-7.790235254499647
153,303,1517,232704,0.00025,0.035834536,12.941055476665497,0.2,0.9344678521156311,1014.9,0.36328125,10178.44,0.0008966355817392468,6.836587905883789,906,-7.692950089772542
153,304,1522,233472,0.00025,0.024766514,11.161994967195723,0.2,0.8822002410888672,1014.9,0.2903645833333333,10291.88,0.017401129951597087,1.6903247833251953,909,-7.7090576026174755
153,305,1526,234240,0.00025,0.028916284,14.646159019735125,0.2,0.9173737168312073,1014.9,0.3098958333333333,10329.04,0.007378753274679184,6.787397384643555,912,-7.721043361557855
153,306,1530,235008,0.00025,0.027102804,7.969429787662294,0.2,0.8995500802993774,1014.9,0.3463541666666667,10478.26,-0.0043502493968440425,4.06889533996582,915,-7.664584398269653
153,307,1539,235776,0.00025,0.0342045,15.219314330153995,0.2,0.9332495927810669,1014.9,0.3702256944444444,10522.96,0.0013089302616814773,19.326570510864258,918,-7.666719509495629
153,308,1544,236544,0.00025,0.04593739,8.43720171517796,0.2,0.945713460445404,1014.9,0.4010416666666667,10512.3,0.008219615543364651,5.334952354431152,921,-7.57906875345442
153,309,1549,237312,0.00025,0.08569061,7.028432485130098,0.2,0.9595800042152405,1012.29,0.5256076388888888,10535.67,0.04103349946025345,4.407052040100098,924,-7.54535452524821
153,310,1554,238080,0.00025,0.03691559,6.198406100273132,0.2,0.9256975650787354,1008.07,0.4370659722222222,10633.97,0.01649760879162285,3.984523296356201,927,-7.550755110051897
153,311,1559,238848,0.00025,0.032152746,13.652810523907343,0.2,0.9149112105369568,1008.07,0.3606770833333333,10553.77,0.010648432925033072,4.704483985900879,930,-7.620842887295617
153,312,1564,239616,0.00025,0.030247888,12.80264319645034,0.2,0.9324769973754883,1009.9,0.3515625,10573.92,0.016881687372612458,4.636470794677734,933,-7.661970688237084
