time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,time/total_timesteps,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/explained_variance,train/entropy_loss,train/loss,train/value_loss,train/n_updates,train/clip_fraction,train/learning_rate
11195,102.85738507,159,1545.85,291,1787904,0.009995699940191116,0.2,0.032062404,0.9731128811836243,-5.954291080435117,2.8764452934265137,10.199368124206861,1160,0.38671875,0.00025
11229,104.84451006,159,1541.05,292,1794048,0.008468457808097204,0.2,0.029090174,0.967848002910614,-6.063782985011737,4.632544040679932,12.546610121925672,1164,0.3846028645833333,0.00025
11263,98.70665006000002,159,1554.34,293,1800192,0.02001909032696858,0.2,0.07131639,0.981768012046814,-6.007957190275192,2.4108991622924805,6.38096950451533,1168,0.4829508463541667,0.00025
11297,95.35565009,159,1564.68,294,1806336,0.006205610631392726,0.2,0.029097112,0.9852995872497559,-5.996174881855647,2.462700605392456,5.719834481676419,1172,0.3568522135416667,0.00025
11331,94.45832011,159,1569.04,295,1812480,0.010985304771262841,0.2,0.047133576,0.9870405197143555,-6.039589221278827,1.9887723922729492,5.386677093803883,1176,0.4597981770833333,0.00025
11363,97.22983509,160,1571.54,296,1818624,0.006942813437490258,0.2,0.027184034,0.9739460349082947,-6.238941902915637,5.185779571533203,10.99952066441377,1180,0.3924560546875,0.00025
11398,95.87868514,160,1583.82,297,1824768,0.022164916665739536,0.2,0.06221314,0.9763142466545105,-6.205401341120402,2.559079885482788,7.63819798330466,1184,0.4905192057291667,0.00025
11438,97.35605016999997,160,1599.49,298,1830912,0.014682475787897905,0.2,0.05916698,0.9860365390777588,-6.378248522679011,5.33778190612793,5.657170983652274,1188,0.4962158203125,0.00025
11468,98.73090522000003,160,1603.73,299,1837056,0.006564080991665833,0.2,0.02754306,0.9901021122932434,-6.470843235651652,1.6050180196762085,4.4759659841656685,1192,0.3571370442708333,0.00025
11502,99.86076521,160,1603.94,300,1843200,0.01158820577499379,0.2,0.025893426,0.991060197353363,-6.5019350945949554,1.5186285972595215,4.004435881972313,1196,0.3794352213541667,0.00025
11539,97.40370014999999,160,1605.97,301,1849344,0.008240978243217493,0.2,0.029069103,0.9649742841720581,-6.457603057225545,2.770718812942505,6.5779349729418755,1200,0.3444010416666667,0.00025
11569,97.93889016000001,160,1608.24,302,1855488,0.017101815445736673,0.2,0.03273802,0.9752910137176514,-6.303932865460713,1.5139710903167725,4.407641472915809,1204,0.4388427734375,0.00025
11602,93.54254517,160,1613.11,303,1861632,0.02675983676939116,0.2,0.07867745,0.9698805212974548,-6.481013581156731,3.9109177589416504,6.9112392490108805,1208,0.5318196614583334,0.00025
11636,95.56090019,160,1609.59,304,1867776,0.015029301119890684,0.2,0.04635269,0.9795945882797241,-6.458214670419693,2.3753814697265625,7.289362326264381,1212,0.4318033854166667,0.00025
11669,100.55335018000001,160,1605.97,305,1873920,0.019809568766504526,0.2,0.06058367,0.9897057414054871,-6.439203773935636,1.1765995025634766,3.0638388730585575,1216,0.4787190755208333,0.00025
11705,98.16764011000001,160,1608.81,306,1880064,0.015221131422246495,0.2,0.03363047,0.9886032938957214,-6.500191350777944,1.5858403444290161,4.449511694411437,1220,0.4503580729166667,0.00025
11736,92.95092011999999,160,1612.2,307,1886208,0.023913427799319226,0.2,0.045050975,0.9856423735618591,-6.515400608380635,1.3442509174346924,4.771472151080768,1224,0.4737141927083333,0.00025
11770,98.43010514999997,160,1593.11,308,1892352,0.012219038976278776,0.2,0.04616338,0.9719590544700623,-6.435075690348943,2.3800010681152344,8.550239220261574,1228,0.4574381510416667,0.00025
11806,102.96182513000002,160,1573.67,309,1898496,0.010799318202771246,0.2,0.033210497,0.9696053266525269,-6.283501749237378,3.38114857673645,12.763034244378408,1232,0.4377034505208333,0.00025
11836,109.88633020999998,160,1546.57,310,1904640,0.015136964590055868,0.2,0.050159812,0.9772841930389404,-6.277000864346822,2.8799521923065186,7.670321521659692,1236,0.4200846354166667,0.00025
11872,104.54469016000002,160,1544.59,311,1910784,0.01852798658122386,0.2,0.07991549,0.9744601845741272,-6.43541693687439,2.649831771850586,9.19491003950437,1240,0.4643147786458333,0.00025
11910,103.71847014000001,160,1546.09,312,1916928,0.006393225308177837,0.2,0.026656354,0.9883908629417419,-6.680907517671585,1.9102742671966553,4.5763610899448395,1244,0.3687744140625,0.00025
11940,112.61037012999998,161,1533.01,313,1923072,0.011487602828613793,0.2,0.042245556,0.9943222999572754,-6.6961599836746855,0.7305874228477478,2.2159818448126316,1248,0.447509765625,0.00025
11975,115.27139515,161,1544.81,314,1929216,0.011818423913306711,0.2,0.028766131,0.9894247055053711,-6.693224921822548,1.5122267007827759,3.7212086816628775,1252,0.37744140625,0.00025
12015,114.96259517999997,161,1548.42,315,1935360,0.029318652998578425,0.2,0.11268821,0.9916436672210693,-6.610290164748828,1.1998029947280884,2.626350990186135,1256,0.5367431640625,0.00025
12049,112.94626017,161,1556.85,316,1941504,0.011586032967898063,0.2,0.04446723,0.9862945675849915,-6.503771409392357,1.7254385948181152,4.653146746257941,1260,0.4378662109375,0.00025
12080,119.18282520999999,161,1536.66,317,1947648,0.0184693267547118,0.2,0.025054822,0.9841878414154053,-6.377666299541791,2.0503950119018555,6.584824892381827,1264,0.4541422526041667,0.00025
12112,123.76050017999998,161,1525.19,318,1953792,0.009751448548437716,0.2,0.03254801,0.9827811121940613,-6.372147182623546,2.8841843605041504,7.836510683099429,1268,0.402587890625,0.00025
12150,126.51776525999998,161,1514.73,319,1959936,0.010377694833247611,0.2,0.04724736,0.9819648265838623,-6.4808511435985565,2.4371469020843506,6.712635812660058,1272,0.43896484375,0.00025
12180,128.42048023,161,1510.82,320,1966080,0.0031275761345265587,0.2,0.024154866,0.984426736831665,-6.396553461750348,3.2015554904937744,6.832808966437976,1276,0.3465169270833333,0.00025
12213,128.33682023,161,1517.25,321,1972224,0.01432716173682517,0.2,0.025475917,0.9769582748413086,-6.31924228866895,2.8377766609191895,7.246894093851249,1280,0.4149983723958333,0.00025
12246,130.08664522,161,1525.04,322,1978368,0.018886066531801287,0.2,0.028953152,0.9904212951660156,-6.509433165192604,1.6333484649658203,3.8727130132416883,1284,0.4798990885416667,0.00025
12281,131.21163517999997,161,1539.21,323,1984512,0.004761476603259022,0.2,0.032001257,0.9898812174797058,-6.4897194902102155,1.4949856996536255,5.344086155295372,1288,0.287109375,0.00025
12308,132.06156024999999,161,1546.12,324,1990656,0.011075275018811226,0.2,0.042315245,0.9844490885734558,-6.696066195766131,1.9364665746688843,5.439818153778712,1292,0.4351806640625,0.00025
12339,131.09791019000002,161,1560.74,325,1996800,0.006284555915044621,0.2,0.024659341,0.9898885488510132,-6.562166055043538,1.3577247858047485,4.374579853067796,1296,0.3751627604166667,0.00025
12370,130.29243516000003,161,1568.46,326,2002944,0.005097886285511777,0.2,0.023779595,0.9891005754470825,-6.55153892437617,1.448984980583191,5.812139091392358,1300,0.2811279296875,0.00025
