time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/approx_kl,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/loss,rollout/ep_rew_mean,train/n_updates,train/clip_range,train/clip_fraction,rollout/ep_len_mean,train/entropy_loss
158208,206,153,1030,11.559255609909693,0.051475,0.00025,0.6314740777015686,0.013655436432196034,9.553526878356934,-54.33899932,615,0.2,0.3932291666666667,1013.77,-7.697883731789059
158976,207,153,1035,17.621841503514183,0.02923418,0.00025,0.7719914317131042,0.00594401385428177,7.8880462646484375,-54.33899932,618,0.2,0.3537326388888889,1013.77,-7.697267002529568
159744,208,153,1040,14.837230390972561,0.035064593,0.00025,0.8269227743148804,0.017380827830897436,6.8123273849487305,-52.27899932,621,0.2,0.3428819444444444,1013.77,-7.683185213141972
160512,209,153,1045,11.1992290450467,0.029209161,0.00025,0.8855170011520386,0.017512513557448983,6.784495830535889,-53.2349993,624,0.2,0.3311631944444444,1008.73,-7.772693594296773
161280,210,153,1050,10.74684947066837,0.051780146,0.00025,0.865996241569519,0.012995002312689193,7.560846328735352,-38.74799926,627,0.2,0.4105902777777778,1006.38,-7.575609034962124
162048,211,153,1054,14.888980918460422,0.03951629,0.00025,0.8715245127677917,0.01492856608496772,7.500757217407227,-38.15399923999999,630,0.2,0.44140625,1001.38,-7.466543422804938
162816,212,153,1059,25.245079891549217,0.050360203,0.00025,0.8714821338653564,0.02604077815906041,11.192808151245117,-49.249999079999995,633,0.2,0.3763020833333333,1001.38,-7.602451543013255
163584,213,153,1064,8.60227617290285,0.04974376,0.00025,0.9299002885818481,0.016420034549406007,3.8450865745544434,-49.20399908,636,0.2,0.3819444444444444,1001.38,-7.668233056863149
164352,214,153,1069,13.727651602692074,0.051122725,0.00025,0.7935035824775696,0.007627881494247251,5.303445339202881,-48.70199907,639,0.2,0.4071180555555556,1001.38,-7.741035713089837
165120,215,153,1075,9.607222580247456,0.042287886,0.00025,0.9011939764022827,0.03420326028329631,5.587410926818848,-48.35199904000001,642,0.2,0.4878472222222222,996.3,-7.708785050445133
165888,216,153,1080,14.49332712756263,0.04127057,0.00025,0.8813917636871338,0.016261453145287104,5.586448669433594,-51.63199898,645,0.2,0.3888888888888889,996.3,-7.689309702979194
166656,217,153,1085,14.052141421371037,0.047828253,0.00025,0.9384562969207764,0.005204827873967588,21.074493408203125,-51.35999897,648,0.2,0.4609375,996.3,-7.553282082080841
167424,218,153,1089,13.02157515949673,0.022906428,0.00025,0.870614767074585,0.015071044055124124,7.767930030822754,-41.55999896,651,0.2,0.2790798611111111,980.98,-7.534261206785838
168192,219,153,1094,14.749791052606371,0.046945628,0.00025,0.9015627503395081,0.008671534693955133,7.046121597290039,-41.365998950000005,654,0.2,0.37890625,980.98,-7.591011491086748
168960,220,153,1099,13.997625662220848,0.08510796,0.00025,0.9264464378356934,0.014403195288549695,5.036017894744873,-46.60999889000001,657,0.2,0.3884548611111111,980.98,-7.590780920452541
169728,221,153,1104,15.20232030418184,0.027275587,0.00025,0.9262740612030029,0.01886676166517039,6.023550033569336,-46.70399889000001,660,0.2,0.3033854166666667,980.98,-7.664322038491567
170496,222,153,1109,14.703935003942913,0.0480703,0.00025,0.9360730051994324,0.014548861382839581,9.193082809448242,-50.79399886000001,663,0.2,0.3845486111111111,980.98,-7.55166478951772
171264,223,153,1114,17.404503550794388,0.036946855,0.00025,0.9240022301673889,0.013445930283827087,10.271319389343262,-51.04799887000001,666,0.2,0.3806423611111111,980.98,-7.700054691897498
172032,224,153,1119,11.214481320646074,0.032984186,0.00025,0.6567744016647339,0.009018582641147077,4.4812421798706055,-50.311998870000004,669,0.2,0.4157986111111111,980.98,-7.662108335230085
172800,225,153,1124,9.924907677703434,0.021187855,0.00025,0.8887221813201904,0.018804178909502096,5.695853233337402,-50.47399887,672,0.2,0.34375,980.98,-7.605521851115757
173568,226,153,1129,26.53531969918145,0.042371277,0.00025,0.8698845505714417,0.007519635371863842,10.646954536437988,-58.03399883000001,675,0.2,0.4205729166666667,980.98,-7.72639579905404
174336,227,153,1134,17.989081892702316,0.044201147,0.00025,0.939523458480835,0.019532672142506473,8.19400691986084,-58.15799883,678,0.2,0.3194444444444444,980.98,-7.770630869600508
175104,228,153,1139,8.484166324138641,0.057128046,0.00025,0.7942625880241394,0.01980582733328144,6.485431671142578,-39.73599879,681,0.2,0.3988715277777778,980.98,-7.653750075234307
175872,229,153,1144,16.71436999903785,0.03510686,0.00025,0.8805868029594421,0.018646740483947925,9.788888931274414,-39.85999879999999,684,0.2,0.4327256944444444,980.98,-7.701298104392158
176640,230,153,1148,12.516393029027515,0.044133693,0.00025,0.9466086030006409,0.01922518785835968,7.741300106048584,-46.41599872999999,687,0.2,0.3849826388888889,980.98,-7.5653590427504644
177408,231,153,1154,21.960993938975864,0.024595903,0.00025,0.8994714617729187,0.003723346828741746,5.2649922370910645,-46.48399872,690,0.2,0.2955729166666667,976.06,-7.724061455991533
178176,232,153,1159,11.070632335212496,0.031032452,0.00025,0.89700847864151,0.019278453520706132,2.75158953666687,-46.03999871,693,0.2,0.3728298611111111,976.06,-7.703069859080845
178944,233,153,1164,11.473320696089003,0.04261872,0.00025,0.8917496204376221,0.01435640705231991,5.283936977386475,-45.773998709999994,696,0.2,0.3728298611111111,976.06,-7.746088842550914
179712,234,153,1169,10.538395656479729,0.02722607,0.00025,0.8938596248626709,0.0010266667684643632,11.112361907958984,-42.19699871000001,699,0.2,0.2868923611111111,971.15,-7.544218917687734
180480,235,153,1174,19.009936809539795,0.07012107,0.00025,0.8929352164268494,0.002919157346089681,21.53326416015625,-46.044998729999996,702,0.2,0.3628472222222222,971.15,-7.649981174204084
181248,236,153,1178,17.11057878202862,0.026668781,0.00025,0.791153073310852,0.006151264352310035,5.143511772155762,-31.258998860000002,705,0.2,0.3194444444444444,970.63,-7.662976377540165
182016,237,153,1183,19.638767460982006,0.028673979,0.00025,0.9115991592407227,-0.0010685084723970955,18.581071853637695,-31.258998860000002,708,0.2,0.3029513888888889,970.63,-7.721298840310839
182784,238,153,1188,16.25366841422187,0.02889014,0.00025,0.9237779378890991,0.014015261407217218,14.61426067352295,-45.82699886,711,0.2,0.3133680555555556,970.63,-7.620504981941647
183552,239,153,1193,23.016674425866867,0.020998776,0.00025,0.8963256478309631,0.007131312236500283,10.476714134216309,-45.82699886,714,0.2,0.2712673611111111,970.63,-7.767582111888462
184320,240,153,1199,16.57338562276628,0.025336718,0.00025,0.7953662872314453,-0.004242695583444502,15.585795402526855,-45.24099891,717,0.2,0.3346354166666667,975.67,-7.655801236629486
185088,241,153,1204,14.226387368308174,0.037059132,0.00025,0.8579341173171997,0.01099491176298923,7.2803778648376465,-45.24099891,720,0.2,0.3602430555555556,975.67,-7.646873626444075
185856,242,153,1209,11.529919462071526,0.053955723,0.00025,0.8131356835365295,0.015912313040138945,10.362099647521973,-45.15399892000001,723,0.2,0.4058159722222222,983.02,-7.5450966358184814
186624,243,153,1214,15.367187632454765,0.05629093,0.00025,0.9435255527496338,0.00995322717871103,12.36681079864502,-45.03399892,726,0.2,0.4236111111111111,980.7,-7.635763698154026
187392,244,153,1219,28.220855514208477,0.08202673,0.00025,0.8928525447845459,0.02486840661084797,16.181293487548828,-40.54999906,729,0.2,0.4613715277777778,980.7,-7.685376544793447
188160,245,153,1224,23.277192493279774,0.048149705,0.00025,0.9319900274276733,0.013080724181943677,12.070173263549805,-40.855999069999996,732,0.2,0.3819444444444444,980.7,-7.793113953537411
188928,246,153,1229,15.954433116647932,0.025113886,0.00025,0.8878417015075684,-0.005408475861056811,3.784287214279175,-41.822999069999995,735,0.2,0.3068576388888889,980.33,-7.749655458662245
189696,247,153,1234,12.903490026791891,0.035065144,0.00025,0.9075629711151123,0.019118227168089814,7.712742805480957,-41.55699908,738,0.2,0.3806423611111111,983.33,-7.744830846786499
190464,248,153,1239,29.215558568636578,0.027625004,0.00025,0.9187953472137451,0.007360596093349159,13.098869323730469,-50.382999100000006,741,0.2,0.3003472222222222,983.33,-7.630479435125987
191232,249,153,1245,20.95059911410014,0.045847367,0.00025,0.9423637986183167,0.006742506016356249,5.241626739501953,-52.85499906,744,0.2,0.34375,982.41,-7.730912990040249
192000,250,153,1250,31.099092192120022,0.060763236,0.00025,0.8910123109817505,0.008515720727801736,14.248976707458496,-56.81499905,747,0.2,0.37890625,989.61,-7.645584033595191
192768,251,153,1254,20.786877592404682,0.028766848,0.00025,0.9190068244934082,0.0003780797641310427,16.537166595458984,-56.849999049999994,750,0.2,0.3098958333333333,993.92,-7.645239306820764
193536,252,153,1259,26.391141573588055,0.057137642,0.00025,0.8695874810218811,0.006807268364354968,10.940290451049805,-53.74499906000001,753,0.2,0.3914930555555556,986.89,-7.553971164756351
194304,253,153,1263,13.655499431822035,0.039023597,0.00025,0.8653048276901245,0.0039071960038402015,10.868282318115234,-54.00999904000001,756,0.2,0.3841145833333333,982.22,-7.704960644245148
195072,254,153,1268,12.596875647703806,0.065308034,0.00025,0.8687833547592163,0.009620211113037335,7.52871561050415,-52.299999020000016,759,0.2,0.4262152777777778,982.22,-7.514740301503076
195840,255,153,1273,19.912278672059376,0.039791558,0.00025,0.9109544157981873,0.006264861828337113,9.594005584716797,-51.98399901000002,762,0.2,0.3797743055555556,982.22,-7.616648058096568
196608,256,153,1278,12.941726591851976,0.038067598,0.00025,0.8429520726203918,0.006830521057256394,8.67138671875,-51.69399899,765,0.2,0.4292534722222222,982.22,-7.576246665583716
197376,257,153,1283,12.855556544330385,0.029668242,0.00025,0.8697516322135925,0.010309751766423384,3.8487117290496826,-48.35599899000002,768,0.2,0.3328993055555556,976.2,-7.686827335092756
198144,258,153,1288,11.994779659642113,0.036731113,0.00025,0.7790237665176392,0.004753282617053224,7.438945293426514,-43.67799905,771,0.2,0.3611111111111111,976.2,-7.7305522031254235
198912,259,153,1293,10.567214419444403,0.03561899,0.00025,0.8788613677024841,0.010277121677063406,2.0969772338867188,-43.377999020000004,774,0.2,0.3450520833333333,976.2,-7.681708329253727
199680,260,153,1297,13.164181768894196,0.042525608,0.00025,0.833653450012207,0.014142273265557984,3.5094966888427734,-46.06799896,777,0.2,0.4427083333333333,973.48,-7.645152277416653
200448,261,153,1302,10.73325189616945,0.09557407,0.00025,0.9146110415458679,0.025263584542295173,5.874951362609863,-39.305998990000006,780,0.2,0.4474826388888889,973.48,-7.631112449698978
201216,262,153,1307,11.804616802268558,0.03314932,0.00025,0.691984236240387,0.01656032877508551,3.726330518722534,-34.14599904,783,0.2,0.3832465277777778,973.48,-7.633226652940114
201984,263,153,1312,15.470560338762072,0.026187286,0.00025,0.7816394567489624,-0.008797305131641528,8.498844146728516,-32.957999060000006,786,0.2,0.3233506944444444,978.4,-7.641126990318298
202752,264,153,1317,15.441645774576399,0.03501838,0.00025,0.8356052041053772,0.012334501888189051,4.961738109588623,-34.31999905,789,0.2,0.3090277777777778,975.9,-7.694883154498206
203520,265,153,1322,15.54391911956999,0.033031162,0.00025,0.8996095061302185,0.004343674841543866,5.00730037689209,-34.24999905,792,0.2,0.3389756944444444,975.9,-7.688962002595265
204288,266,153,1327,12.463631520668665,0.03758328,0.00025,0.8266222476959229,0.0025668207090348005,4.624908447265625,-35.68299901999999,795,0.2,0.3723958333333333,980.81,-7.587047391467625
205056,267,153,1332,10.967594318919712,0.046416033,0.00025,0.9573115110397339,0.0223443150623805,5.532646656036377,-36.01899898,798,0.2,0.4066840277777778,980.81,-7.649505019187927
205824,268,153,1336,19.63695646656884,0.06575348,0.00025,0.9162219762802124,0.017925092762905277,6.728630542755127,-34.679998960000006,801,0.2,0.4327256944444444,986.56,-7.646972828441196
206592,269,153,1342,10.938640985223982,0.033973187,0.00025,0.8994141221046448,0.01262002888446053,5.9160590171813965,-34.723998970000004,804,0.2,0.3771701388888889,986.56,-7.6942391528023615
207360,270,153,1347,11.92023628950119,0.03459573,0.00025,0.821497917175293,0.004667140245955024,5.033194541931152,-20.029998960000004,807,0.2,0.38671875,986.56,-7.665580193201701
208128,271,153,1352,16.131753312216865,0.038383972,0.00025,0.8197308778762817,0.013775762791434923,9.710688591003418,-20.101998970000004,810,0.2,0.3914930555555556,986.56,-7.702370120419396
208896,272,153,1357,20.676204986042446,0.01938931,0.00025,0.6347969770431519,0.008881041146297421,8.811789512634277,-20.44799898,813,0.2,0.3255208333333333,986.56,-7.750522189670139
209664,273,153,1361,16.305225054423016,0.049483895,0.00025,0.8549800515174866,0.01607709934210612,10.093931198120117,-20.29799897,816,0.2,0.3771701388888889,986.56,-7.659200734562344
210432,274,153,1366,8.216445634762445,0.048897717,0.00025,0.9136298298835754,0.013753999658446345,3.837101936340332,-18.34399899,819,0.2,0.4140625,986.56,-7.600400659773085
211200,275,153,1371,21.006475223435295,0.03400175,0.00025,0.8476917147636414,0.007546260267392629,13.80933952331543,-18.563999000000003,822,0.2,0.3650173611111111,986.56,-7.672029892603557
211968,276,153,1377,18.546216623650658,0.03587623,0.00025,0.5758298635482788,0.007839109464031126,10.869117736816406,-11.685999009999998,825,0.2,0.3793402777777778,988.88,-7.663967337873247
212736,277,153,1382,15.63367670112186,0.023392664,0.00025,0.802801787853241,0.01727353872006966,10.09482479095459,-11.647998999999997,828,0.2,0.3498263888888889,988.88,-7.509398837884267
