time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/policy_gradient_loss,train/approx_kl,rollout/ep_len_mean,train/clip_range,train/entropy_loss,train/clip_fraction,train/explained_variance,rollout/ep_rew_mean,train/loss,train/n_updates,train/value_loss,train/learning_rate
243456,317,1497,162,0.013405232056457963,0.039209813,916.1,0.2,-6.319867213567098,0.3680555555555556,0.9115361571311951,10779.14225602,13.764153480529785,948,20.95576232009464,0.00025
244224,318,1501,162,0.008025968421457542,0.08160797,906.71,0.2,-6.364774041705662,0.42578125,0.9132826924324036,10685.407252830002,7.294563293457031,951,24.82355182700687,0.00025
244992,319,1505,162,0.011714217278899418,0.03232863,901.82,0.2,-6.574963808059692,0.3862847222222222,0.8556951880455017,10382.683251069999,18.667985916137695,954,43.22397265169356,0.00025
245760,320,1510,162,0.0032791096665379074,0.042337194,883.92,0.2,-6.246953652964698,0.3689236111111111,0.9054701924324036,10481.215246610001,11.194236755371094,957,22.444075524806976,0.00025
246528,321,1514,162,0.006794231788565715,0.05734236,876.85,0.2,-6.568867577446832,0.4123263888888889,0.8415092825889587,10305.44224405,7.5133867263793945,960,44.88066347440084,0.00025
247296,322,1518,162,0.013077694250063764,0.045212563,883.96,0.2,-6.64457024468316,0.3971354166666667,0.8522466421127319,10272.15724545,13.961360931396484,963,36.35584535863664,0.00025
248064,323,1526,162,0.031732556759379804,0.09794167,883.96,0.2,-6.557834996117486,0.4787326388888889,0.8963031768798828,10259.68924525,4.765130519866943,966,12.49901717238956,0.00025
248832,324,1530,162,0.011475691015625166,0.063329175,884.61,0.2,-6.48751621776157,0.4466145833333333,0.8498614430427551,10245.068245669998,3.631253957748413,969,12.097432802120844,0.00025
249600,325,1534,162,0.020851263356032886,0.06488362,878.75,0.2,-6.323936899503072,0.4717881944444444,0.8733683228492737,10215.20924296,5.057945251464844,972,16.47585678100586,0.00025
250368,326,1539,162,0.02818108317700939,0.117338754,868.9,0.2,-6.6388139724731445,0.5190972222222222,0.9169857501983643,10066.79424112,3.139305591583252,975,7.596926109658347,0.00025
251136,327,1543,162,0.006114899931061599,0.040744066,871.64,0.2,-6.383289019266765,0.4427083333333333,0.9344627857208252,9671.116239939998,8.591245651245117,978,22.529711325963337,0.00025
251904,328,1547,162,0.010197813066446947,0.050182205,857.24,0.2,-6.466421239905888,0.4535590277777778,0.930492639541626,9433.15523617,5.838230609893799,981,23.85557065738572,0.00025
252672,329,1552,162,0.028958538818793993,0.04358697,852.41,0.2,-6.528176711665259,0.4036458333333333,0.9318016171455383,9220.642236439999,17.593976974487305,984,25.113486382696365,0.00025
253440,330,1559,162,0.010596676483853824,0.06028837,839.5,0.2,-6.355726308292812,0.4166666666666667,0.9465807676315308,8987.886233009998,6.965943336486816,987,14.864982571866777,0.00025
254208,331,1563,162,-0.0015635085033459796,0.05322672,838.56,0.2,-6.24443613158332,0.4466145833333333,0.9323654174804688,9003.23423263,5.711862564086914,990,11.79668543073866,0.00025
254976,332,1567,162,0.006874182287396656,0.0393905,827.96,0.2,-6.318192727035946,0.4457465277777778,0.8922589421272278,8943.02223045,3.6098833084106445,993,12.442048029767143,0.00025
255744,333,1572,162,0.02876807785489493,0.05799827,816.47,0.2,-6.182839572429657,0.4735243055555556,0.8983228206634521,8881.236227180001,7.093387603759766,996,12.834992875655493,0.00025
256512,334,1576,162,0.013859229197906744,0.039345067,806.72,0.2,-5.998207456535763,0.3975694444444444,0.9138424396514893,9054.776225309999,4.433999538421631,999,11.33423054880566,0.00025
257280,335,1581,162,0.009123486815951765,0.051734995,798.49,0.2,-6.420939723650615,0.48046875,0.9361356496810913,9245.396223819998,5.6824164390563965,1002,12.852377924654219,0.00025
258048,336,1585,162,0.025659688787224393,0.099473335,797.48,0.2,-5.853042582670848,0.5026041666666666,0.9157414436340332,9426.81322404,7.780510425567627,1005,7.423152519596948,0.00025
258816,337,1589,162,0.01106481268329339,0.044356156,802.84,0.2,-6.317178964614868,0.4322916666666667,0.8701230883598328,9521.763225359999,6.65543270111084,1008,13.552610056267845,0.00025
259584,338,1596,162,0.04600081049526731,0.109209724,788.75,0.2,-6.082733889420827,0.5169270833333334,0.9476136565208435,9602.069220880003,3.610316753387451,1011,5.673554490009944,0.00025
260352,339,1601,162,0.016430452676205378,0.04450668,770.17,0.2,-5.956262462668949,0.4357638888888889,0.9222809076309204,9411.338216000002,5.738246917724609,1014,12.949865188863543,0.00025
261120,340,1605,162,0.003044292990428706,0.046589386,765.64,0.2,-5.600958870516883,0.4110243055555556,0.9573140740394592,9630.356216450002,3.812755823135376,1017,7.858827590942383,0.00025
261888,341,1609,162,0.01575678396814813,0.034372006,755.06,0.2,-6.098864634831746,0.3706597222222222,0.9183200001716614,9662.40921388,5.601941108703613,1020,13.501966900295681,0.00025
262656,342,1614,162,0.03547931628094779,0.153113,752.88,0.2,-5.854999118381077,0.5321180555555556,0.9217057228088379,9580.79321342,4.3675031661987305,1023,15.731718083222708,0.00025
263424,343,1618,162,0.015161859182020029,0.06952646,760.31,0.2,-6.013086047437456,0.4717881944444444,0.9199002385139465,9429.366213379999,12.001557350158691,1026,27.07521879673004,0.00025
264192,344,1622,162,0.009672958746604208,0.040161952,755.75,0.2,-6.027604593171014,0.3645833333333333,0.9186323285102844,9577.6482122,10.156179428100586,1029,20.573565026124317,0.00025
264960,345,1630,162,0.011359503816088868,0.03806222,774.06,0.2,-5.783583356274499,0.3415798611111111,0.9164858460426331,9730.56621677,5.123662948608398,1032,12.25790443023046,0.00025
265728,346,1634,162,0.015417526657175686,0.038780972,775.27,0.2,-5.78111211458842,0.3758680555555556,0.8989299535751343,9982.97721848,8.869990348815918,1035,16.137886749373543,0.00025
266496,347,1638,162,0.00534567699327858,0.044775415,775.27,0.2,-6.139179130395253,0.3771701388888889,0.9178992509841919,9955.371218119999,7.4929070472717285,1038,13.271587093671164,0.00025
267264,348,1643,162,0.02999718694223298,0.11534232,784.29,0.2,-5.310530086358388,0.58984375,0.8227463960647583,10023.76321997,3.3931777477264404,1041,5.532562653223674,0.00025
268032,349,1647,162,0.01011219672444794,0.03921793,767.01,0.2,-5.672537035412258,0.3832465277777778,0.9090462923049927,9826.003215069999,4.96679162979126,1044,11.029505756166246,0.00025
268800,350,1651,162,0.009956060443073511,0.060333848,770.97,0.2,-5.6328914695315895,0.4162326388888889,0.9433144927024841,9695.98221549,5.823910236358643,1047,14.781554639339447,0.00025
269568,351,1656,162,0.012978336605657306,0.038289677,775.5,0.2,-5.760175989733802,0.3546006944444444,0.9478371143341064,9675.14721528,14.882019996643066,1050,18.456876910395092,0.00025
270336,352,1660,162,0.01907756301160488,0.050436523,779.7,0.2,-5.822007715702057,0.3914930555555556,0.9170718193054199,10146.91021766,5.333526134490967,1053,17.94525639878379,0.00025
271104,353,1667,162,0.008066282840445638,0.05090973,771.58,0.2,-6.173286901579963,0.4197048611111111,0.9014097452163696,10363.51621567,5.573038578033447,1056,14.39296873079406,0.00025
271872,354,1672,162,0.024387060224802956,0.05479671,774.33,0.2,-5.976846675078074,0.4353298611111111,0.8349989056587219,10500.51321568,11.150371551513672,1059,20.720225552717846,0.00025
272640,355,1676,162,0.006409671623259783,0.040693715,778.61,0.2,-5.971403578917186,0.3845486111111111,0.8275272846221924,10825.71321768,4.4788055419921875,1062,10.853460000620949,0.00025
273408,356,1680,162,-0.000809462935042878,0.0313097,783.12,0.2,-6.050105763806237,0.3819444444444444,0.9241615533828735,10867.481218930001,8.271245002746582,1065,10.804654346572029,0.00025
274176,357,1685,162,0.010148527281772759,0.054082375,787.49,0.2,-5.916330483224657,0.3927951388888889,0.8970097899436951,10887.088219980002,4.411825180053711,1068,9.737346867720285,0.00025
274944,358,1689,162,0.022521516230578225,0.03803038,789.02,0.2,-5.679809033870697,0.4201388888888889,0.8572953939437866,10844.246219920002,12.785923957824707,1071,16.434983995225693,0.00025
275712,359,1693,162,0.005049156244947678,0.048886377,799.71,0.2,-5.822290321191152,0.3585069444444444,0.9193339347839355,10954.469223369997,20.332731246948242,1074,21.937761147816975,0.00025
276480,360,1700,162,0.020926717390668474,0.05007392,810.52,0.2,-5.948828929000431,0.4314236111111111,0.9143251776695251,11079.53122632,8.65837287902832,1077,12.590317222807142,0.00025
277248,361,1705,162,0.02032193856494915,0.033528667,812.77,0.2,-5.840991920895046,0.3758680555555556,0.858091413974762,11126.59022697,7.597665309906006,1080,15.683706031905281,0.00025
278016,362,1709,162,0.006094654633974035,0.03330543,811.14,0.2,-5.980386098225911,0.3363715277777778,0.9053828120231628,11134.462226989997,12.469310760498047,1083,23.97129077381558,0.00025
278784,363,1714,162,0.006245202449564304,0.06079473,812.15,0.2,-6.156585064199236,0.4066840277777778,0.8675903677940369,11143.88622713,6.670890808105469,1086,12.513508604632484,0.00025
279552,364,1718,162,0.006114913991445469,0.03528356,811.48,0.2,-6.217834220992194,0.3289930555555556,0.8939982652664185,10980.9122251,12.50124454498291,1089,17.330397870805527,0.00025
280320,365,1722,162,0.004281023879432016,0.049272627,807.73,0.2,-6.046269277731578,0.39453125,0.886054515838623,10990.352224860002,5.519791603088379,1092,18.163788689507378,0.00025
281088,366,1726,162,0.015027868503239006,0.0504038,816.0,0.2,-6.623035338189867,0.3880208333333333,0.904955267906189,11084.014227189999,11.655200004577637,1095,14.937781327300602,0.00025
281856,367,1731,162,0.011102536732020477,0.04348092,816.87,0.2,-6.330870270729065,0.4114583333333333,0.9561483860015869,11078.237227029998,3.2970805168151855,1098,8.99335625105434,0.00025
282624,368,1738,162,0.007645113050885912,0.0398375,822.83,0.2,-6.341682818200853,0.4092881944444444,0.9101796746253967,11143.832228780002,7.386124610900879,1101,11.72530002395312,0.00025
283392,369,1743,162,0.029505812511261966,0.13538699,833.44,0.2,-5.927739633454217,0.5525173611111112,0.9104748964309692,11638.728233469998,3.8666298389434814,1104,7.645888174573581,0.00025
284160,370,1747,162,0.029857220774930384,0.05523589,840.32,0.2,-6.32405287027359,0.4943576388888889,0.9292832612991333,11777.27423649,4.431981563568115,1107,10.335260291894278,0.00025
284928,371,1751,162,0.010047316033807065,0.03843003,844.88,0.2,-6.192250119315253,0.3923611111111111,0.9171915054321289,11996.30123861,6.783766746520996,1110,13.04421297709147,0.00025
285696,372,1756,162,0.015028478694148362,0.038607996,835.43,0.2,-6.314690351486206,0.4375,0.9218457937240601,11917.94123642,8.25395679473877,1113,12.30584423409568,0.00025
286464,373,1760,162,0.032111541484482586,0.08590016,841.65,0.2,-5.937561452388763,0.5086805555555556,0.9405083656311035,12032.310238580001,4.373911380767822,1116,8.780054224861992,0.00025
287232,374,1765,162,0.003725066431798041,0.043730836,835.63,0.2,-6.296402282185024,0.4240451388888889,0.9567978382110596,11952.297236830002,8.249190330505371,1119,9.052380780378977,0.00025
288000,375,1772,162,0.00795908580120239,0.036349926,828.14,0.2,-6.123154587215847,0.3459201388888889,0.8698478937149048,11742.701234349997,4.812978267669678,1122,31.383323980702293,0.00025
288768,376,1776,162,0.0028091142238635155,0.04444666,822.99,0.2,-5.760608818795946,0.3997395833333333,0.9073355793952942,11658.073232760002,4.060540676116943,1125,12.73547257648574,0.00025
289536,377,1781,162,0.03178434816396071,0.07434239,836.91,0.2,-6.094403121206495,0.46875,0.8987385630607605,11574.298235220002,10.726555824279785,1128,25.542882786856758,0.00025
290304,378,1786,162,0.016190677208618984,0.05768892,847.21,0.2,-5.773095329602559,0.4427083333333333,0.9566103219985962,11845.26523893,2.3888933658599854,1131,8.38356128666136,0.00025
291072,379,1791,162,0.011037095514540043,0.08024218,851.31,0.2,-5.668933086925083,0.4782986111111111,0.912560760974884,11918.10124054,4.618181228637695,1134,10.32704363266627,0.00025
291840,380,1795,162,0.008580968663510349,0.029058466,840.15,0.2,-5.463233576880561,0.3467881944444444,0.9301748275756836,11739.095237340003,9.61545467376709,1137,14.671242932478586,0.00025
292608,381,1800,162,0.0037865714014818272,0.052552912,849.87,0.2,-5.594010598129696,0.3832465277777778,0.9537580013275146,11852.710239869999,5.8562822341918945,1140,9.839520835214191,0.00025
293376,382,1807,162,-0.005288232286046777,0.043757204,844.27,0.2,-5.953430698977576,0.3780381944444444,0.883638322353363,11707.69423841,34.50689697265625,1143,32.65332281589508,0.00025
294144,383,1811,162,0.02175774486062841,0.056092575,839.99,0.2,-5.773267686367035,0.3893229166666667,0.9116947054862976,11496.32823842,3.7556612491607666,1146,27.306615703635746,0.00025
294912,384,1816,162,0.01359911498406695,0.046311677,832.93,0.2,-5.797259555922614,0.35546875,0.9358212351799011,11340.435236459998,13.079200744628906,1149,15.315537638134426,0.00025
295680,385,1820,162,0.023874740672504738,0.05248663,841.29,0.2,-5.8518878022829695,0.4652777777777778,0.9129447937011719,11466.613238869999,5.646072864532471,1152,13.113906025886536,0.00025
296448,386,1825,162,0.004713663604990061,0.045865577,841.74,0.2,-6.011840886539883,0.4401041666666667,0.9021633267402649,11452.92623834,4.635390758514404,1155,11.7724144326316,0.00025
297216,387,1829,162,0.020186893784234092,0.083193325,835.72,0.2,-6.112571716308594,0.4921875,0.9116241931915283,10726.30623532,9.8197603225708,1158,29.28371317519082,0.00025
297984,388,1833,162,0.04173279336343209,0.10079668,837.6,0.2,-5.795394758383433,0.4322916666666667,0.9455306529998779,10724.693235519999,4.202277183532715,1161,17.73555562231276,0.00025
298752,389,1841,162,0.009934064835154762,0.039309185,847.87,0.2,-5.6571846273210316,0.3971354166666667,0.9034828543663025,10819.778238309998,4.069554328918457,1164,8.897407511870066,0.00025
299520,390,1845,162,0.0047827552124443985,0.024227316,849.61,0.2,-5.561285581853655,0.2760416666666667,0.9435949921607971,10820.953238369999,4.031544208526611,1167,10.706702891323301,0.00025
300288,391,1850,162,0.010942919561380727,0.045336723,846.6,0.2,-5.32790423101849,0.4444444444444444,0.895472526550293,10743.15623717,3.7861313819885254,1170,8.917659441630045,0.00025
301056,392,1854,162,0.009494613739661872,0.031913444,853.08,0.2,-5.451959775553809,0.3953993055555556,0.9278410077095032,10807.13623931,6.446841239929199,1173,14.459242615434858,0.00025
301824,393,1858,162,0.002312828023504052,0.05035701,865.97,0.2,-5.529478278425005,0.3949652777777778,0.8914051055908203,10921.193242360001,4.063559055328369,1176,9.825432336992687,0.00025
302592,394,1862,162,0.018044886688585393,0.043428328,859.84,0.2,-5.757745974593693,0.3819444444444444,0.9048952460289001,10869.076240960001,13.414607048034668,1179,18.74547619289822,0.00025
303360,395,1867,162,0.02204781264461215,0.05141774,865.0,0.2,-5.594706184334225,0.3975694444444444,0.8920043110847473,10938.2042426,4.305654525756836,1182,11.60463641418351,0.00025
304128,396,1871,162,0.011415254492830072,0.05245607,860.04,0.2,-5.869843496216668,0.4466145833333333,0.9249839782714844,10894.161241249998,5.391571998596191,1185,9.94559003578292,0.00025
304896,397,1878,162,0.0014022192594388293,0.04316968,860.24,0.2,-5.508015678988563,0.4097222222222222,0.9434618353843689,10858.13424138,3.7449629306793213,1188,6.905837896797392,0.00025
305664,398,1883,162,-0.0002534808461657829,0.034530643,855.71,0.2,-6.001218272580041,0.4136284722222222,0.9094769954681396,10843.908240519999,4.892027854919434,1191,10.048718899488449,0.00025
306432,399,1888,162,0.009970101915920774,0.051865082,845.96,0.2,-6.009156723817189,0.4236111111111111,0.9141028523445129,10711.72523711,13.737544059753418,1194,18.993988580173916,0.00025
307200,400,1892,162,0.002688665570329047,0.055446487,843.78,0.2,-6.0651548107465105,0.3893229166666667,0.9224857091903687,10481.07123492,17.878067016601562,1197,23.801758249600727,0.00025
307968,401,1896,162,0.016880329374948308,0.04863893,845.42,0.2,-5.9183993273311195,0.3810763888888889,0.9472826719284058,10520.46323561,3.2434513568878174,1200,9.620114558272892,0.00025
308736,402,1900,162,0.021430071016463142,0.062703855,844.84,0.2,-5.639389614264171,0.4618055555555556,0.9369360208511353,10677.819236689998,2.977954149246216,1203,9.598523126708137,0.00025
309504,403,1905,162,0.02815281494339514,0.05943575,848.39,0.2,-6.154259204864502,0.4509548611111111,0.9416521787643433,10712.729237509999,4.3216633796691895,1206,9.17154629031817,0.00025
310272,404,1912,162,0.026857398126998708,0.066151984,848.33,0.2,-5.966808478037517,0.4583333333333333,0.8868463039398193,10840.9912384,3.832662343978882,1209,9.458096159829033,0.00025
311040,405,1916,162,0.009417947045423918,0.058842,820.28,0.2,-6.145756423473358,0.4136284722222222,0.8764945268630981,10521.68823085,5.741657733917236,1212,25.393157806661392,0.00025
311808,406,1921,162,0.03870722775657972,0.08439263,819.94,0.2,-5.875624424881405,0.5017361111111112,0.9571620225906372,10562.424231770001,3.6147613525390625,1215,7.68133548895518,0.00025
312576,407,1925,162,0.009863874590438273,0.096504204,823.32,0.2,-5.924819694625007,0.5138888888888888,0.9079127311706543,10591.644232409999,3.785377264022827,1218,9.204803890652126,0.00025
313344,408,1930,162,0.0002873901976272464,0.036186483,819.83,0.2,-6.299491829342312,0.3537326388888889,0.8859438896179199,10555.427232220001,4.790895462036133,1221,14.64804200993644,0.00025
314112,409,1935,162,-0.0007003497772125734,0.04293801,829.29,0.2,-6.235264566209581,0.4144965277777778,0.9333329200744629,10688.979233619999,3.2566046714782715,1224,8.064677495095465,0.00025
314880,410,1939,162,0.02944270707666874,0.047480922,834.12,0.2,-6.218074732356602,0.4513888888888889,0.8673139214515686,10958.380234449996,4.222198486328125,1227,12.131732847955492,0.00025
315648,411,1947,162,0.016403196483022638,0.066375725,835.64,0.2,-6.274962736500634,0.4717881944444444,0.910324215888977,10860.62623318,11.558277130126953,1230,19.634577208095127,0.00025
316416,412,1951,162,0.0019731817689413824,0.055900294,835.64,0.2,-6.435269633928935,0.4019097222222222,0.9157121777534485,10905.416233909998,6.0849289894104,1233,20.718269493844772,0.00025
317184,413,1955,162,0.03248885561091205,0.109716915,835.64,0.2,-5.7442311843236284,0.5013020833333334,0.9490509033203125,10925.24323419,5.961405277252197,1236,9.53753325343132,0.00025
317952,414,1960,162,0.022375308210030198,0.045521732,846.86,0.2,-5.8413253625233965,0.4340277777777778,0.9132822155952454,11222.68323782,6.1137542724609375,1239,10.597921225759718,0.00025
318720,415,1964,162,0.015607130041138994,0.042169515,841.67,0.2,-5.426087703969744,0.4175347222222222,0.9226227402687073,11710.78023816,4.365818977355957,1242,9.78054623802503,0.00025
319488,416,1968,162,0.02134624658437032,0.043665092,838.93,0.2,-5.8519399762153625,0.4401041666666667,0.95437091588974,11710.94923811,3.657297134399414,1245,8.849304172727797,0.00025
320256,417,1973,162,0.015230957366940048,0.06525753,838.73,0.2,-5.664666381147173,0.4735243055555556,0.9487563371658325,11707.64523824,2.684684991836548,1248,6.785692291127311,0.00025
321024,418,1977,162,0.009801882079854194,0.04215665,844.45,0.2,-5.994006031089359,0.4114583333333333,0.8990248441696167,11838.290240490003,8.08156681060791,1251,22.4753574596511,0.00025
321792,419,1984,162,0.022974541475478973,0.040759053,844.45,0.2,-6.0916353993945656,0.37890625,0.9374074935913086,11480.88223866,5.255673885345459,1254,15.52550279431873,0.00025
322560,420,1988,162,0.000636915048946523,0.07310973,843.55,0.2,-6.09111072619756,0.4539930555555556,0.9066594243049622,11280.05423921,9.730716705322266,1257,31.610755781332653,0.00025
323328,421,1993,162,0.03817205717011044,0.08785469,844.26,0.2,-5.8452282547950745,0.4448784722222222,0.9495667815208435,11274.90423923,4.935092449188232,1260,12.324703292714226,0.00025
324096,422,1997,162,0.009393123922766082,0.031099671,856.34,0.2,-5.524203247494167,0.3932291666666667,0.9189390540122986,11440.823242930004,3.068269968032837,1263,8.739867945512136,0.00025
324864,423,2001,162,0.0020948012178349826,0.046929788,855.98,0.2,-5.837862465116713,0.4010416666666667,0.8744756579399109,11352.843242189998,7.3832292556762695,1266,24.560212072398926,0.00025
325632,424,2006,162,0.012277516678700017,0.043733295,859.01,0.2,-5.825625810358259,0.3515625,0.9382795691490173,11371.88924302,3.4846646785736084,1269,10.744455022944344,0.00025
326400,425,2010,162,0.029973456642538723,0.04884268,864.36,0.2,-6.148570815722148,0.4526909722222222,0.8918033838272095,11216.11424348,11.766511917114258,1272,31.703846606943344,0.00025
327168,426,2017,162,0.008581547377010187,0.03827193,866.44,0.2,-6.246300670835707,0.3550347222222222,0.8923237323760986,11216.525243859998,6.3108906745910645,1275,32.642088890075684,0.00025
327936,427,2021,162,0.0052171122774274815,0.03213952,866.92,0.2,-6.112817128499349,0.3298611111111111,0.8829488158226013,11142.44424352,18.320953369140625,1278,45.94477493233151,0.00025
328704,428,2026,162,0.015744354161951277,0.043507952,877.28,0.2,-6.081287066141765,0.3793402777777778,0.9295445680618286,11077.12524545,11.164055824279785,1281,30.08052995469835,0.00025
329472,429,2030,162,0.00588638448001196,0.0650034,867.94,0.2,-6.141040914588505,0.4561631944444444,0.938090443611145,10858.50424275,8.999382972717285,1284,18.567915042241413,0.00025
330240,430,2034,162,0.02194858095349951,0.08043801,861.86,0.2,-5.650072634220123,0.4665798611111111,0.9444019794464111,10666.855240039999,9.273843765258789,1287,15.344442632463243,0.00025
331008,431,2038,162,0.006432138771439592,0.054703534,859.85,0.2,-6.0830830335617065,0.43359375,0.9072761535644531,10673.99123991,10.818413734436035,1290,21.66459329922994,0.00025
331776,432,2042,162,0.020954190455894504,0.04687358,866.99,0.2,-5.964768244160546,0.3936631944444444,0.8814952969551086,10852.61724229,3.2310984134674072,1293,12.441653576162127,0.00025
332544,433,2047,162,0.00310798412344108,0.043070037,871.14,0.2,-6.4337249928050575,0.4331597222222222,0.941037118434906,10810.764243380001,2.553743600845337,1296,8.932235962814755,0.00025
333312,434,2054,162,0.010601570428762998,0.048237037,882.25,0.2,-5.707951691415575,0.4696180555555556,0.9017311334609985,11016.885246960002,25.598522186279297,1299,49.56416939364539,0.00025
334080,435,2058,162,0.02099892982126524,0.058810804,902.03,0.2,-5.4707920220163135,0.3806423611111111,0.9673635959625244,10980.910252180001,6.421210289001465,1302,11.834762407673729,0.00025
334848,436,2063,162,0.028661917972688872,0.059640497,895.37,0.2,-5.569070001443227,0.4357638888888889,0.8608936667442322,10859.481250179999,6.568535804748535,1305,20.84403007560306,0.00025
335616,437,2067,162,0.011948291496891115,0.033731714,909.99,0.2,-5.517515083154042,0.40625,0.9266492128372192,11023.2252547,5.966048717498779,1308,8.803874085346857,0.00025
336384,438,2071,162,0.021843286166484985,0.047454912,907.38,0.2,-5.801329135894775,0.3723958333333333,0.9148024320602417,11090.34025506,2.938168525695801,1311,14.387294931544197,0.00025
337152,439,2076,162,0.02561330594795032,0.049566373,897.61,0.2,-5.827923231654697,0.3819444444444444,0.8914998769760132,11053.801252569998,6.632263660430908,1314,13.731938829024633,0.00025
337920,440,2080,162,0.008772179419692192,0.04609391,888.67,0.2,-5.664166629314423,0.4305555555555556,0.8821719884872437,11051.14024969,7.742852687835693,1317,16.96971951590644,0.00025
338688,441,2087,162,0.005364989577275183,0.039469134,880.05,0.2,-5.894395901097192,0.3763020833333333,0.9062755107879639,10882.011246279999,8.288774490356445,1320,23.659428543514675,0.00025
339456,442,2091,162,0.0339694836228672,0.06688502,861.49,0.2,-5.930329389042324,0.4539930555555556,0.9191555976867676,10215.799238399999,5.101377487182617,1323,14.478893438975016,0.00025
340224,443,2095,162,0.00655093755469554,0.05087449,842.34,0.2,-5.956088370747036,0.4327256944444444,0.9424571394920349,9886.18023305,9.160059928894043,1326,17.89510516325633,0.00025
340992,444,2100,162,0.023148127692467015,0.07181411,845.5,0.2,-5.948709633615282,0.453125,0.9606682062149048,9633.435232290001,4.890993595123291,1329,13.741925438245138,0.00025
341760,445,2104,162,0.010547885276739381,0.06740814,847.77,0.2,-5.8949294090271,0.4709201388888889,0.9444912672042847,9550.628232679997,6.044107913970947,1332,13.746144013272392,0.00025
342528,446,2108,162,0.020095702002031937,0.056160986,847.77,0.2,-5.750923037528992,0.4079861111111111,0.9096395969390869,9522.765232229998,5.108608245849609,1335,11.31351720293363,0.00025
343296,447,2113,162,0.036104424442682,0.12122338,835.77,0.2,-5.484409206443363,0.5052083333333334,0.8565834164619446,9993.074230940001,2.529939651489258,1338,9.287732597854403,0.00025
344064,448,2117,162,-0.0011615394873337613,0.057967156,812.8,0.2,-6.045452078183492,0.4874131944444444,0.8686937689781189,9690.824223189999,9.503713607788086,1341,29.367430329322815,0.00025
344832,449,2125,162,0.013970720310074588,0.07706071,795.82,0.2,-6.109411749574873,0.4444444444444444,0.9323626756668091,9231.01321648,4.062839031219482,1344,15.827494084835052,0.00025
345600,450,2129,162,0.025300596135720197,0.0686264,781.63,0.2,-6.4470670554373,0.4665798611111111,0.908288300037384,9283.699212739999,5.352199077606201,1347,18.255691024992203,0.00025
346368,451,2134,162,0.04083788367764404,0.07354935,777.73,0.2,-6.270035843054454,0.5047743055555556,0.8907459378242493,9172.612210340001,7.780500411987305,1350,19.43283681737052,0.00025
347136,452,2138,162,0.012686051544733346,0.048889052,782.42,0.2,-6.311997652053833,0.4431423611111111,0.9104833602905273,9241.47021282,10.489614486694336,1353,12.781325740946663,0.00025
347904,453,2143,162,0.01862787043986221,0.043683056,779.64,0.2,-6.3340641723738775,0.4505208333333333,0.88432377576828,9574.98221484,21.241817474365234,1356,26.544299357467228,0.00025
348672,454,2147,162,0.024305324186570942,0.08288983,789.63,0.2,-6.04296033249961,0.4561631944444444,0.8864414691925049,9680.1712174,4.372690200805664,1359,12.58584193388621,0.00025
349440,455,2151,162,0.02360952736085488,0.055313315,791.38,0.2,-6.230815046363407,0.4327256944444444,0.9079665541648865,9905.318218890001,5.429080009460449,1362,8.225482841332754,0.00025
350208,456,2158,162,0.012283523476475643,0.047516778,793.6,0.2,-5.828644229306115,0.4361979166666667,0.9418789744377136,9908.021219490001,7.517427921295166,1365,10.692492375771204,0.00025
350976,457,2163,162,0.016114091642925307,0.060421687,803.72,0.2,-6.091388543446858,0.4652777777777778,0.9258279800415039,10003.43622188,4.8593244552612305,1368,11.156562914450964,0.00025
351744,458,2167,162,0.028712873256558344,0.09828632,802.66,0.2,-6.073859002855089,0.4952256944444444,0.88814777135849,9999.277221849998,6.158168315887451,1371,11.035188535849253,0.00025
352512,459,2171,162,0.026922380241254967,0.055956364,802.66,0.2,-6.0479185117615595,0.4674479166666667,0.9096608757972717,10040.94722253,9.712789535522461,1374,14.22144005033705,0.00025
353280,460,2176,162,0.031993098427645035,0.058053493,810.84,0.2,-6.2141392827034,0.4262152777777778,0.9467833042144775,9940.47422347,6.414163112640381,1377,12.73995343181822,0.00025
354048,461,2180,162,0.014053389662876725,0.047198836,805.49,0.2,-5.982919361856249,0.421875,0.9581279158592224,10148.364222039998,2.786766529083252,1380,8.667744470967186,0.00025
354816,462,2184,162,0.019464669619790383,0.04749185,801.99,0.2,-6.11884163485633,0.4600694444444444,0.8675045371055603,10159.581222,4.355807781219482,1383,10.84528182943662,0.00025
355584,463,2191,162,0.007615476756149696,0.062060688,802.41,0.2,-6.2866639031304254,0.4405381944444444,0.9573109745979309,9914.0532206,5.929258346557617,1386,18.704735391669804,0.00025
356352,464,2196,162,0.04306301455168674,0.08049118,806.54,0.2,-6.156681127018398,0.4639756944444444,0.9544237852096558,9996.68922158,8.80776596069336,1389,13.805467946661842,0.00025
357120,465,2200,162,0.028233525653680164,0.073091686,812.93,0.2,-5.9184996419482765,0.4639756944444444,0.925056517124176,9961.581223109999,3.6116440296173096,1392,18.573212878571617,0.00025
357888,466,2204,162,0.020988257297883846,0.06669479,822.7,0.2,-6.145273307959239,0.4852430555555556,0.9324243664741516,9820.29722432,7.1432695388793945,1395,12.897217906183666,0.00025
358656,467,2208,162,0.024538614683681063,0.059422586,833.7,0.2,-6.052686446242863,0.47265625,0.9713766574859619,9930.53422768,3.2013137340545654,1398,8.430493866403898,0.00025
