time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/n_updates,train/value_loss,train/approx_kl,train/clip_range,rollout/ep_len_mean,train/explained_variance,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/loss,rollout/ep_rew_mean
147,299,229632,1559,-7.661203821500142,894,11.954306211736467,0.034814525,0.2,995.0,0.8840901255607605,0.3467881944444444,0.010544890033391615,0.00025,4.899812698364258,10022.12
147,300,230400,1565,-7.658285299936931,897,8.318365544080734,0.03544187,0.2,995.0,0.8994205594062805,0.3463541666666667,0.0024467843662326536,0.00025,3.429208755493164,10030.98
147,301,231168,1570,-7.731323109732734,900,11.985197259320152,0.0431194,0.2,995.0,0.8610138893127441,0.390625,0.003039174674389263,0.00025,10.413105964660645,10052.82
147,302,231936,1575,-7.77749968237347,903,15.333973252111011,0.030308224,0.2,995.0,0.879874587059021,0.32421875,0.008401937355908254,0.00025,9.513172149658203,9861.71
147,303,232704,1580,-7.822396059830983,906,9.257216526402367,0.05048268,0.2,995.0,0.9216053485870361,0.4201388888888889,0.01847765523578144,0.00025,3.979186534881592,9800.11
147,304,233472,1585,-7.782428688473171,909,8.775662670532862,0.0360617,0.2,995.0,0.8789899349212646,0.3598090277777778,0.0054288806342002414,0.00025,4.7780442237854,9711.97
147,305,234240,1591,-7.7648669017685785,912,9.706827607419756,0.028801301,0.2,995.0,0.8682662844657898,0.3736979166666667,0.01983055775053799,0.00025,8.060334205627441,9713.7
147,306,235008,1596,-7.888546076085833,915,10.754449609253141,0.026382834,0.2,995.0,0.879193127155304,0.3194444444444444,0.0075513858205845785,0.00025,4.085263729095459,9642.05
147,307,235776,1601,-7.813470913304223,918,11.312902298238543,0.021648725,0.2,995.0,0.897454559803009,0.3376736111111111,0.002591193394942416,0.00025,15.75854206085205,9588.75
147,308,236544,1606,-7.823113792472416,921,8.90057146218088,0.02673289,0.2,995.0,0.8655588030815125,0.3125,0.0017612869592590465,0.00025,4.032652378082275,9705.87
147,309,237312,1612,-7.8534176217185125,924,11.158050219217936,0.033440266,0.2,995.0,0.9390432834625244,0.3381076388888889,0.015249026007950306,0.00025,5.738195896148682,9494.71
147,310,238080,1617,-7.837903102238973,927,8.18411476082272,0.03965276,0.2,995.0,0.9498603343963623,0.3372395833333333,0.010414196074836783,0.00025,8.54906940460205,9406.11
147,311,238848,1622,-7.779761420355903,930,10.90041830804613,0.025568312,0.2,995.0,0.8858027458190918,0.2513020833333333,-0.003395279675411681,0.00025,9.071087837219238,9438.35
147,312,239616,1627,-7.717182616392772,933,12.547488821877373,0.036577325,0.2,995.0,0.905463695526123,0.33203125,0.020202313899062574,0.00025,10.613698959350586,9427.49
147,313,240384,1633,-7.843656778335571,936,8.709162990252176,0.04831862,0.2,995.0,0.953668475151062,0.3767361111111111,0.018238072270630963,0.00025,5.758411407470703,9478.43
147,314,241152,1638,-7.771824445989397,939,11.555660532580482,0.023026565,0.2,995.0,0.8338829278945923,0.3224826388888889,-0.004859217762714252,0.00025,4.5909423828125,9407.55
147,315,241920,1643,-7.758439819018046,942,12.932188795672523,0.036851123,0.2,995.59,0.9243619441986084,0.3489583333333333,0.014310558527035432,0.00025,6.03741455078125,9390.5
147,316,242688,1648,-7.655770248836941,945,12.550892270273632,0.037232652,0.2,995.59,0.8617681860923767,0.4205729166666667,0.012570125561776675,0.00025,7.814200401306152,9390.5
147,317,243456,1654,-7.626929461956024,948,9.507780740658442,0.021394959,0.2,995.59,0.9269941449165344,0.23828125,0.00011656783883356386,0.00025,6.595442771911621,9416.71
147,318,244224,1659,-7.721623202164968,951,13.469461444351408,0.04331885,0.2,995.59,0.9333882331848145,0.3546006944444444,0.01798130817607873,0.00025,4.631694316864014,9304.21
147,319,244992,1664,-7.771746748023563,954,19.848881191677517,0.051505655,0.2,1000.51,0.9316202998161316,0.4144965277777778,0.013998743638189303,0.00025,3.9947547912597656,9185.43
147,320,245760,1669,-7.736712257067363,957,10.464784185091654,0.050574105,0.2,1000.51,0.9551600813865662,0.3806423611111111,0.003257038485672739,0.00025,3.290761709213257,9342.16
147,321,246528,1675,-7.6842108898692665,960,15.616180572244856,0.033516463,0.2,1003.41,0.8679900765419006,0.3368055555555556,0.024840779369696975,0.00025,8.47828197479248,9557.93
147,322,247296,1680,-7.720193836424086,963,7.883273283640544,0.059384,0.2,1003.41,0.9408453702926636,0.4509548611111111,0.02140394499939349,0.00025,3.470391273498535,9599.66
147,323,248064,1685,-7.663464738263024,966,7.188922656906976,0.047612447,0.2,998.39,0.9335433840751648,0.37109375,0.00819348305877712,0.00025,4.718062400817871,9696.38
147,324,248832,1691,-7.6922213435173035,969,11.531442171997494,0.03434943,0.2,992.46,0.9370365142822266,0.3797743055555556,0.01479563631841706,0.00025,6.819169044494629,9959.55
147,325,249600,1696,-7.608718958165911,972,10.336923387315538,0.036122162,0.2,992.46,0.947814404964447,0.4314236111111111,0.018125286946694057,0.00025,2.8171982765197754,10050.89
147,326,250368,1701,-7.623040285375383,975,7.381931222147411,0.041309126,0.2,992.46,0.9406434297561646,0.4361979166666667,0.012319865403696895,0.00025,2.8031699657440186,10137.73
147,327,251136,1706,-7.719945768515269,978,10.928407410780588,0.038055092,0.2,992.46,0.9404057860374451,0.4110243055555556,0.004749458852327532,0.00025,3.2725470066070557,10174.87
147,328,251904,1711,-7.679475492901272,981,12.046396315097809,0.03465875,0.2,992.46,0.9105912446975708,0.3767361111111111,0.011447260389104486,0.00025,4.97953462600708,10301.27
147,329,252672,1717,-7.72172208627065,984,14.17051828569836,0.04304068,0.2,992.46,0.9036508798599243,0.4071180555555556,0.012166605065835433,0.00025,7.030914783477783,10225.43
147,330,253440,1722,-7.675920446713765,987,8.484065310822594,0.05679229,0.2,992.46,0.9480931758880615,0.37109375,0.013338793185539544,0.00025,3.323451042175293,10242.85
147,331,254208,1727,-7.7368194527096215,990,14.14760998222563,0.0428028,0.2,992.46,0.8518614172935486,0.3975694444444444,0.01588571470023857,0.00025,8.739023208618164,10216.85
147,332,254976,1732,-7.695003132025401,993,15.728429171774122,0.0320293,0.2,992.46,0.8308462500572205,0.3567708333333333,0.0006890811362407274,0.00025,16.861608505249023,10215.55
147,333,255744,1738,-7.757955504788293,996,16.572258363167446,0.059334595,0.2,992.46,0.8918901085853577,0.4075520833333333,0.017704358285603423,0.00025,3.1489741802215576,10192.15
147,334,256512,1743,-7.683694521586101,999,12.913152946366203,0.03875525,0.2,992.46,0.9196997284889221,0.3598090277777778,0.007992251245822344,0.00025,8.665115356445312,10320.6
147,335,257280,1748,-7.7641556527879505,1002,11.250543687078688,0.027052358,0.2,992.46,0.8926191329956055,0.3585069444444444,0.016516517226894695,0.00025,6.308897972106934,10333.34
147,336,258048,1753,-7.677614721986982,1005,14.159973187579048,0.043614354,0.2,987.22,0.853147029876709,0.4001736111111111,0.014778109228548905,0.00025,8.203629493713379,10284.72
147,337,258816,1759,-7.7385620143678455,1008,16.401498314407135,0.03130726,0.2,987.22,0.901543140411377,0.3467881944444444,0.005395487287185258,0.00025,4.228480815887451,10306.97
147,338,259584,1764,-7.708885861767663,1011,17.42233296897676,0.039960343,0.2,987.22,0.8833587169647217,0.3793402777777778,-0.0025945796838237178,0.00025,12.482633590698242,10241.26
147,339,260352,1769,-7.782060099972619,1014,13.629918254084057,0.037027292,0.2,987.22,0.8962544202804565,0.3285590277777778,0.011957635404542089,0.00025,4.586382865905762,10243.84
147,340,261120,1774,-7.693354394700792,1017,9.738693671094047,0.035154577,0.2,987.22,0.9169932007789612,0.3472222222222222,0.0001312568880772839,0.00025,7.869052886962891,10261.52
147,341,261888,1780,-7.737435274653965,1020,8.281318886412514,0.056675624,0.2,987.22,0.9560246467590332,0.4084201388888889,0.010141116709241437,0.00025,6.81414270401001,10397.09
147,342,262656,1785,-7.781820469432407,1023,13.745781673325432,0.030351236,0.2,987.22,0.7994107007980347,0.3216145833333333,0.004044231169650124,0.00025,8.936482429504395,10347.17
147,343,263424,1790,-7.708884610070123,1026,7.487766878472434,0.031950857,0.2,987.22,0.9409403204917908,0.3276909722222222,-2.713119869844781e-05,0.00025,8.879520416259766,10358.09
147,344,264192,1795,-7.690349188115862,1029,8.674529400136736,0.039489284,0.2,987.22,0.9123207330703735,0.3758680555555556,0.0033457844078333843,0.00025,5.418616771697998,10311.55
147,345,264960,1801,-7.734338899453481,1032,18.428955071502262,0.031641375,0.2,987.22,0.8582444190979004,0.3667534722222222,-0.008783060798628462,0.00025,7.616914749145508,10419.67
147,346,265728,1806,-7.763411250379351,1035,14.925421175029543,0.028657759,0.2,987.22,0.9286258220672607,0.3472222222222222,0.012352501106862392,0.00025,2.198927640914917,10265.48
147,347,266496,1811,-7.6856861975457935,1038,9.250790910588371,0.02350278,0.2,987.22,0.9308621883392334,0.33203125,0.006163261468625731,0.00025,2.966015338897705,10308.28
147,348,267264,1816,-7.662761873669094,1041,11.135760287443796,0.032189365,0.2,986.84,0.9034218788146973,0.3615451388888889,0.016579971881583333,0.00025,2.7980527877807617,10371.65
147,349,268032,1822,-7.749572402901119,1044,13.550977912214067,0.034606162,0.2,986.84,0.922512948513031,0.40234375,0.012092586257494986,0.00025,2.587113380432129,10296.79
147,350,268800,1827,-7.610280500517951,1047,6.944496222668224,0.066357024,0.2,986.84,0.923944354057312,0.4500868055555556,0.011666391115997814,0.00025,4.2615437507629395,10354.2
147,351,269568,1832,-7.621199720435673,1050,6.66668904821078,0.038149375,0.2,986.84,0.9292608499526978,0.4483506944444444,0.02077863888633955,0.00025,3.1399056911468506,10310.26
147,352,270336,1837,-7.612812552187178,1053,11.724824541144901,0.044139892,0.2,986.84,0.8555230498313904,0.4409722222222222,0.015040718756305674,0.00025,5.25523042678833,10412.14
147,353,271104,1843,-7.689083443747626,1056,25.893487095832825,0.0420507,0.2,991.03,0.9062761068344116,0.4144965277777778,0.026605888282776706,0.00025,13.500571250915527,10314.07
147,354,271872,1848,-7.782958024077946,1059,13.907672607236439,0.043874856,0.2,998.73,0.9594564437866211,0.4379340277777778,0.004111415215043558,0.00025,5.11780309677124,10026.24
147,355,272640,1853,-7.797556221485138,1062,15.301427265008291,0.03616778,0.2,998.73,0.9452399015426636,0.3207465277777778,-0.008004019011019005,0.00025,9.972572326660156,9942.8
147,356,273408,1858,-7.7321963707606,1065,26.55376060803731,0.027335694,0.2,1003.75,0.915673017501831,0.3663194444444444,0.006098811954466833,0.00025,10.41850757598877,9900.26
147,357,274176,1864,-7.694865915510389,1068,13.06647018260426,0.027061686,0.2,1013.38,0.8439741134643555,0.3463541666666667,0.006099225862676071,0.00025,8.729082107543945,9935.84
147,358,274944,1869,-7.680980543295543,1071,12.733075287606981,0.042223353,0.2,1013.38,0.6936047077178955,0.3602430555555556,0.005328715054525269,0.00025,8.900853157043457,9892.66
147,359,275712,1874,-7.703367372353871,1074,17.48881506257587,0.040463272,0.2,1009.41,0.89326012134552,0.3177083333333333,-0.003120973732115494,0.00025,12.37381649017334,9942.19
147,360,276480,1880,-7.671330293019612,1077,9.621769040822983,0.060418207,0.2,1009.41,0.9375876784324646,0.4210069444444444,0.019229732227459963,0.00025,2.330819606781006,9943.35
147,361,277248,1885,-7.717552615536584,1080,9.153357287247976,0.05119169,0.2,1009.41,0.837113082408905,0.4366319444444444,0.01927383845516791,0.00025,4.0669708251953125,9939.91
147,362,278016,1890,-7.676088035106659,1083,8.369949092467627,0.028351298,0.2,1009.41,0.8742266297340393,0.4127604166666667,0.00795745050224165,0.00025,3.04107403755188,10113.23
147,363,278784,1895,-7.663135793473986,1086,7.861909223927392,0.027923495,0.2,1005.91,0.899182140827179,0.3342013888888889,0.007019815578435858,0.00025,4.960928916931152,10170.95
147,364,279552,1901,-7.697556151284112,1089,10.807904750108719,0.046680022,0.2,1005.91,0.9037676453590393,0.3480902777777778,0.003190245725111001,0.00025,2.773585796356201,10184.71
147,365,280320,1906,-7.813405586613549,1092,16.65570337904824,0.025989184,0.2,1005.91,0.8749498128890991,0.3185763888888889,-0.002110394487519645,0.00025,9.642629623413086,10133.22
147,366,281088,1911,-7.779209209813012,1095,14.62405009402169,0.06247293,0.2,1005.91,0.9307644963264465,0.4140625,0.027280467950428527,0.00025,6.559547424316406,10088.05
147,367,281856,1917,-7.747344540225135,1098,7.035101521346304,0.056997705,0.2,1005.91,0.9675577282905579,0.4075520833333333,0.03884394067184379,0.00025,2.7683191299438477,9915.28
146,368,282624,1923,-7.80300635099411,1101,12.18203463488155,0.020411924,0.2,1005.91,0.9178249835968018,0.33203125,0.00690689976585822,0.00025,7.0193705558776855,9900.4
146,369,283392,1928,-7.761340081691742,1104,6.906602452198665,0.041947696,0.2,1011.15,0.9379622936248779,0.3728298611111111,0.01026530037375374,0.00025,2.841191053390503,9930.3
146,370,284160,1933,-7.689736631181505,1107,6.597637390096982,0.040060863,0.2,1011.15,0.9065333604812622,0.35546875,0.01222464002461897,0.00025,1.3644893169403076,9955.11
146,371,284928,1938,-7.592705375618404,1110,7.803911467393239,0.035875548,0.2,1011.15,0.9229303598403931,0.3689236111111111,0.0040094439561168356,0.00025,1.4260032176971436,10101.59
146,372,285696,1944,-7.686995638741387,1113,35.98062230481042,0.046214987,0.2,1011.15,0.8711525201797485,0.3984375,-0.0018279990051976508,0.00025,17.800308227539062,9970.37
146,373,286464,1949,-7.776433712906307,1116,14.158201287190119,0.033202406,0.2,1011.15,0.949019193649292,0.359375,0.023153485419849556,0.00025,3.2242512702941895,9498.6
146,374,287232,1954,-7.673699306117164,1119,8.009834402137333,0.052903492,0.2,1011.15,0.9283827543258667,0.41796875,0.02270391382949634,0.00025,2.6085665225982666,9566.29
146,375,288000,1959,-7.764651331636641,1122,15.867745929294163,0.04185638,0.2,1011.15,0.9239026308059692,0.4036458333333333,0.01848264409798301,0.00025,9.382223129272461,9631.27
146,376,288768,1965,-7.7714037034246655,1125,6.747764100631078,0.026733235,0.2,1011.15,0.983061671257019,0.3563368055555556,0.002563739868087901,0.00025,3.39273738861084,9587.18
146,377,289536,1970,-7.8190062112278405,1128,9.785356905725267,0.022752091,0.2,1011.15,0.8957133293151855,0.3207465277777778,0.002176858931003759,0.00025,3.478898525238037,9583.02
146,378,290304,1975,-7.766178813245562,1131,8.315149976147545,0.032523647,0.2,1011.15,0.9192928075790405,0.3567708333333333,0.004317463065187137,0.00025,4.601372241973877,9608.03
146,379,291072,1980,-7.699299587143792,1134,9.999813626209894,0.044670522,0.2,1011.15,0.8911842107772827,0.4071180555555556,0.005878869405326744,0.00025,4.814986705780029,9851.4
146,380,291840,1986,-7.7415505978796215,1137,16.97874955336253,0.026588807,0.2,1011.15,0.9110380411148071,0.3276909722222222,0.010861650367991792,0.00025,13.65469741821289,9802.89
146,381,292608,1991,-7.75341863102383,1140,9.960416654745737,0.03723416,0.2,1011.53,0.9072625041007996,0.3515625,0.009129580271999456,0.00025,5.817707061767578,9691.06
146,382,293376,1996,-7.7972177267074585,1143,10.822469075520834,0.0359121,0.2,1011.53,0.9711344838142395,0.3602430555555556,0.001806896257524689,0.00025,8.048397064208984,9757.34
146,383,294144,2001,-7.735113157166375,1146,9.820979509088728,0.03080947,0.2,1011.53,0.8592903017997742,0.3337673611111111,0.0028459873671332994,0.00025,5.582365036010742,9688.98
146,384,294912,2007,-7.76623993449741,1149,10.474584443701637,0.029719302,0.2,1011.53,0.9420983195304871,0.3598090277777778,0.01004374552414649,0.00025,8.366827011108398,9703.02
146,385,295680,2012,-7.672514994939168,1152,9.458054747846392,0.032843824,0.2,1011.53,0.8975414037704468,0.3268229166666667,0.00353585091781699,0.00025,6.067830562591553,9820.8
146,386,296448,2017,-7.638319664531284,1155,8.474951803684235,0.08201415,0.2,1011.53,0.8837876915931702,0.5,0.030369595559831295,0.00025,5.548523902893066,9841.82
146,387,297216,2022,-7.429468194643657,1158,9.191997898949516,0.04272714,0.2,1011.19,0.8982141613960266,0.3780381944444444,0.02128999968731983,0.00025,5.48703670501709,10111.23
146,388,297984,2028,-7.7296185692151385,1161,22.247592846552532,0.02977894,0.2,1006.23,0.9216430187225342,0.3198784722222222,0.006958600068982277,0.00025,13.211197853088379,9973.14
146,389,298752,2033,-7.7982849544949,1164,11.38680891195933,0.05094133,0.2,1006.23,0.9656761884689331,0.4644097222222222,0.03278069128282368,0.00025,1.3066822290420532,9690.47
146,390,299520,2038,-7.686610804663764,1167,8.97125130560663,0.034982044,0.2,1006.23,0.868064820766449,0.3506944444444444,0.00994593449609561,0.00025,4.5348429679870605,9701.39
146,391,300288,2044,-7.590965456432766,1170,10.29813720782598,0.03810684,0.2,1006.23,0.9134472608566284,0.3532986111111111,0.01736231969617721,0.00025,5.850894451141357,9658.69
146,392,301056,2049,-7.723460945818159,1173,16.05503996213277,0.026164195,0.2,1010.2,0.8908605575561523,0.2860243055555556,0.0023594194143596622,0.00025,8.103419303894043,9519.67
146,393,301824,2054,-7.783375177118513,1176,25.658716373973423,0.04229327,0.2,1010.2,0.9043489694595337,0.3667534722222222,0.004765085358586576,0.00025,2.0241551399230957,9464.21
146,394,302592,2059,-7.765599012374878,1179,15.157943189144135,0.029114142,0.2,1010.2,0.9422708749771118,0.2947048611111111,0.002081792128996717,0.00025,7.451432228088379,9179.88
146,395,303360,2065,-7.576505733860864,1182,9.571439070834053,0.05502987,0.2,1010.2,0.8303898572921753,0.3875868055555556,0.009249784052371979,0.00025,3.1341965198516846,9120.1
146,396,304128,2070,-7.730312532848782,1185,12.819488181008232,0.03826807,0.2,1013.7,0.9522183537483215,0.3181423611111111,0.0061065301997587085,0.00025,4.230638027191162,9023.9
146,397,304896,2075,-7.6922341386477155,1188,13.267181283897823,0.03484003,0.2,1013.7,0.9169192314147949,0.3624131944444444,0.00950232483834649,0.00025,4.95473051071167,9024.18
146,398,305664,2080,-7.772630393505096,1191,9.417954991261164,0.03298678,0.2,1013.7,0.8818473815917969,0.3815104166666667,0.008734429733724229,0.00025,7.2147297859191895,9102.71
146,399,306432,2086,-7.688781168725756,1194,8.410679343673918,0.0531897,0.2,1013.7,0.9183142185211182,0.4596354166666667,0.005874232764148878,0.00025,2.542637825012207,9276.17
146,400,307200,2091,-7.747525254885356,1197,11.426153633329603,0.037294574,0.2,1013.7,0.9001474976539612,0.3719618055555556,0.0035227897783948314,0.00025,2.9333555698394775,9242.63
146,401,307968,2096,-7.766012138790554,1200,10.842803027894762,0.02853095,0.2,1013.7,0.7856206893920898,0.3585069444444444,0.010597529083800813,0.00025,3.146866798400879,9303.21
146,402,308736,2102,-7.7349072032504615,1203,8.825164947244856,0.033944543,0.2,1013.7,0.9299197793006897,0.3407118055555556,-0.0024410840899993977,0.00025,6.252844333648682,9376.77
146,403,309504,2107,-7.750282002819909,1206,11.436103542645773,0.05348407,0.2,1013.7,0.8946155309677124,0.4457465277777778,0.01739143906161189,0.00025,4.82354211807251,9272.35
146,404,310272,2112,-7.864261349042256,1209,12.53116332491239,0.028602086,0.2,1013.7,0.8491101264953613,0.2907986111111111,0.0005931498405213157,0.00025,7.435705184936523,9224.25
146,405,311040,2117,-7.703477773401472,1212,6.810466518004735,0.07956552,0.2,1013.7,0.913453996181488,0.4097222222222222,0.006079705729563203,0.00025,3.286005973815918,9598.59
146,406,311808,2122,-7.723282628589207,1215,8.476206656959322,0.03610817,0.2,1013.7,0.8887385725975037,0.3754340277777778,0.012484626863927891,0.00025,4.175324440002441,9776.3
146,407,312576,2128,-7.75158045689265,1218,18.465516659948563,0.026295746,0.2,1013.7,0.867189347743988,0.3363715277777778,0.026979458330768265,0.00025,4.016482353210449,9593.5
146,408,313344,2133,-7.7242056131362915,1221,15.511187457376057,0.037500612,0.2,1013.7,0.8941720128059387,0.3090277777777778,0.007112404926576548,0.00025,6.839653968811035,9649.16
146,409,314112,2138,-7.690327525138855,1224,11.163707041078144,0.02493835,0.2,1013.7,0.8991802930831909,0.3220486111111111,0.01763172771057321,0.00025,2.6239490509033203,9671.71
146,410,314880,2143,-7.747667637136248,1227,18.237092157204945,0.061197415,0.2,1013.7,0.8930245637893677,0.4153645833333333,0.030324564380053844,0.00025,6.597565174102783,9596.94
146,411,315648,2149,-7.761632978916168,1230,23.12721210718155,0.028567627,0.2,1013.7,0.887085497379303,0.3810763888888889,0.024804146675806906,0.00025,13.041037559509277,9500.66
146,412,316416,2154,-7.7642552852630615,1233,8.294811530245674,0.057791937,0.2,1013.7,0.9440622329711914,0.3624131944444444,0.02084679335045318,0.00025,2.098676919937134,9482.06
146,413,317184,2159,-7.649655229515499,1236,8.328816764884525,0.039337277,0.2,1013.7,0.953862726688385,0.4040798611111111,0.011383139903450178,0.00025,3.3409299850463867,9583.87
146,414,317952,2164,-7.697296347883013,1239,22.530334578620064,0.032281876,0.2,1013.7,0.9350107908248901,0.3342013888888889,0.008397958901089927,0.00025,5.357175350189209,9577.3
146,415,318720,2170,-7.785678605238597,1242,10.473052289750841,0.045113966,0.2,1013.7,0.9284165501594543,0.3519965277777778,0.0157283964411666,0.00025,3.953789234161377,9586.4
146,416,319488,2175,-7.687171902921465,1245,13.847602463430828,0.030343289,0.2,1013.7,0.9163517355918884,0.3472222222222222,0.009858331319669055,0.00025,3.2278690338134766,9521.33
146,417,320256,2180,-7.7327287793159485,1248,12.673013428846994,0.056658626,0.2,1013.7,0.9100689888000488,0.3997395833333333,0.0038086738916010493,0.00025,4.868640899658203,9582.15
146,418,321024,2185,-7.7476788891686335,1251,12.908809204896292,0.04315035,0.2,1013.7,0.8457462787628174,0.3619791666666667,0.016157619228276115,0.00025,8.142471313476562,9531.19
146,419,321792,2191,-7.7030514346228705,1254,14.684731523195902,0.032856602,0.2,1013.7,0.8875807523727417,0.3815104166666667,0.0014187099619044198,0.00025,5.792902946472168,9566.2
146,420,322560,2196,-7.71098170015547,1257,18.0850856701533,0.030778518,0.2,1013.7,0.8323357105255127,0.3923611111111111,0.007941425997867353,0.00025,10.452544212341309,9624.59
146,421,323328,2201,-7.660609867837694,1260,23.127283142672646,0.03578755,0.2,1019.0,0.8675084710121155,0.3454861111111111,0.010850393310344467,0.00025,9.068312644958496,9692.21
146,422,324096,2206,-7.764129492971632,1263,12.534916897614798,0.046809714,0.2,1019.0,0.935361921787262,0.3732638888888889,0.01273505381120938,0.00025,3.2044758796691895,10081.54
146,423,324864,2212,-7.584658039940728,1266,11.002144462532467,0.0359093,0.2,1014.01,0.8905732035636902,0.4153645833333333,0.013985973653487034,0.00025,4.716257095336914,10093.61
146,424,325632,2217,-7.713240875138177,1269,8.898655735784107,0.031515386,0.2,1014.01,0.90919429063797,0.3689236111111111,0.015781177854579356,0.00025,2.7991421222686768,10163.03
146,425,326400,2222,-7.555041439003414,1272,6.37029105424881,0.09499845,0.2,1014.01,0.8881843090057373,0.5086805555555556,0.04023635484433422,0.00025,2.1948938369750977,10440.8
146,426,327168,2227,-7.610460533036126,1275,11.332196970780691,0.04305035,0.2,1014.01,0.9042816162109375,0.4513888888888889,0.010674354723758168,0.00025,10.181550025939941,10473.3
146,427,327936,2232,-7.641530599859026,1278,10.003315147426393,0.033097506,0.2,1014.01,0.8847221732139587,0.3758680555555556,0.015572975105088618,0.00025,8.038605690002441,10803.61
146,428,328704,2238,-7.6064775586128235,1281,13.444131904178196,0.023427732,0.2,1014.01,0.844333291053772,0.3038194444444444,-0.003634661306730575,0.00025,4.481308937072754,10855.85
146,429,329472,2243,-7.562880317370097,1284,8.001850346724192,0.082219526,0.2,1011.06,0.9017859697341919,0.4461805555555556,0.026305576618243422,0.00025,3.6435706615448,11019.29
146,430,330240,2249,-7.743630786736806,1287,10.809966458214653,0.03260588,0.2,1006.46,0.9160496592521667,0.4262152777777778,0.02649882838078257,0.00025,4.536625862121582,11052.55
146,431,331008,2254,-7.665776881906721,1290,23.13840307129754,0.04215957,0.2,1006.46,0.8708524107933044,0.4578993055555556,0.025361620355397463,0.00025,7.8105950355529785,11002.71
146,432,331776,2259,-7.6513252523210316,1293,14.703487111462486,0.04909378,0.2,1006.46,0.919733464717865,0.4166666666666667,0.011006792438113026,0.00025,9.363550186157227,11122.59
146,433,332544,2265,-7.721744040648143,1296,29.399747398164536,0.03561959,0.2,1006.46,0.8489580750465393,0.3415798611111111,0.0034869697539963657,0.00025,20.880069732666016,11095.59
146,434,333312,2270,-7.704086720943451,1299,9.170876608954536,0.0391878,0.2,1002.27,0.9663800597190857,0.3689236111111111,0.0036696959804329607,0.00025,6.2177910804748535,11053.69
146,435,334080,2275,-7.585034595595466,1302,12.012812034951317,0.044694502,0.2,1002.27,0.9028581380844116,0.4565972222222222,0.009869394306507375,0.00025,9.251922607421875,11029.27
146,436,334848,2280,-7.5718381073739796,1305,8.442568040556377,0.035661288,0.2,1002.27,0.8773908019065857,0.3559027777777778,0.016621383243343897,0.00025,7.219264984130859,11170.59
146,437,335616,2285,-7.6800005833307905,1308,14.642360846201578,0.029657938,0.2,1002.27,0.8600782752037048,0.3368055555555556,0.009992880850202508,0.00025,5.294311046600342,11142.81
146,438,336384,2291,-7.769042081303066,1311,12.450830943054623,0.03690697,0.2,1002.27,0.8873613476753235,0.3515625,0.009027255129896931,0.00025,7.482576370239258,11157.11
146,439,337152,2296,-7.556024425559574,1314,13.501426484849718,0.05131452,0.2,1002.27,0.8806391954421997,0.4309895833333333,0.010292846217958463,0.00025,4.757207870483398,11293.94
146,440,337920,2301,-7.4848766856723365,1317,7.7491986321078405,0.06387291,0.2,1002.27,0.8843212723731995,0.4370659722222222,0.01593149766429431,0.00025,5.789318084716797,11319.28
146,441,338688,2306,-7.603081749545203,1320,10.65357608265347,0.036003172,0.2,999.34,0.9261221885681152,0.4440104166666667,0.02838234926780893,0.00025,4.260854721069336,11219.3
146,442,339456,2312,-7.766757369041443,1323,10.684709207879173,0.05282076,0.2,999.34,0.9165685176849365,0.4036458333333333,0.013612964112932483,0.00025,4.306772232055664,11372.29
146,443,340224,2317,-7.653778221872118,1326,5.70323137111134,0.06485352,0.2,999.34,0.9594141840934753,0.4930555555555556,0.027668479687741235,0.00025,2.786911725997925,11499.98
146,444,340992,2322,-7.6744606958495245,1329,9.903294179174635,0.025830748,0.2,999.34,0.9013515710830688,0.3185763888888889,-0.008718414135122051,0.00025,7.922976493835449,11466.04
146,445,341760,2327,-7.675586044788361,1332,7.487633559438917,0.04549582,0.2,999.34,0.8972397446632385,0.3975694444444444,0.024925180229022063,0.00025,3.2558979988098145,11497.76
146,446,342528,2333,-7.7606142030821905,1335,9.285068531831106,0.03358613,0.2,999.34,0.9237728118896484,0.3606770833333333,0.015429356225973202,0.00025,4.5248332023620605,11410.92
146,447,343296,2338,-7.620058794816335,1338,13.179761310418447,0.051991284,0.2,999.34,0.8732737302780151,0.4427083333333333,0.007296582218259573,0.00025,2.630671501159668,11551.99
146,448,344064,2343,-7.591188232103984,1341,11.183529237906138,0.051072728,0.2,999.34,0.9252995848655701,0.3546006944444444,0.010285317587355772,0.00025,7.431195259094238,11555.99
146,449,344832,2348,-7.648544947306315,1344,9.655450291103786,0.028000796,0.2,999.34,0.9167707562446594,0.3350694444444444,0.012401684045067264,0.00025,3.0167880058288574,11687.86
146,450,345600,2353,-7.531279053952959,1347,6.823622941970825,0.046604868,0.2,999.34,0.9320258498191833,0.4401041666666667,0.022993255044437118,0.00025,2.9105777740478516,11701.1
146,451,346368,2359,-7.548384765783946,1350,8.21102327770657,0.07466503,0.2,999.34,0.9335815906524658,0.4704861111111111,0.030893069989461865,0.00025,1.896194338798523,11678.23
146,452,347136,2364,-7.732913103368547,1353,9.211887674199211,0.03212219,0.2,999.34,0.9474096894264221,0.3515625,0.009360284046528654,0.00025,4.560619354248047,11616.15
146,453,347904,2369,-7.724301748805576,1356,11.117746508783764,0.039578583,0.2,999.34,0.9309815168380737,0.4097222222222222,0.010780653230742447,0.00025,6.235177993774414,11532.43
