time/time_elapsed,time/total_timesteps,time/fps,time/iterations,rollout/ep_len_mean,train/policy_gradient_loss,train/learning_rate,train/explained_variance,train/value_loss,rollout/ep_rew_mean,train/loss,train/n_updates,train/clip_fraction,train/approx_kl,train/clip_range,train/entropy_loss
1331,210432,158,274,990.39,0.00831045200660204,0.00025,0.9237388968467712,7.240065528286828,10987.67,3.154291868209839,819,0.3146701388888889,0.025982598,0.2,-7.664540694819556
1336,211200,158,275,990.39,0.01444442881620489,0.00025,0.9377344250679016,8.114471978611416,11091.63,3.178428888320923,822,0.3854166666666667,0.04906872,0.2,-7.664943714936574
1340,211968,158,276,990.39,0.013806174573902454,0.00025,0.8812909722328186,14.89121964904997,10936.19,4.902487754821777,825,0.3064236111111111,0.0243204,0.2,-7.621372474564446
1347,212736,157,277,996.68,0.014794301636154868,0.00025,0.9530534148216248,9.580293436845144,10970.1,5.01180362701416,828,0.4136284722222222,0.051715806,0.2,-7.666768974728054
1352,213504,157,278,996.68,0.018537462145710986,0.00025,0.9137248396873474,9.65071455306477,11198.7,3.1912102699279785,831,0.3602430555555556,0.034443557,0.2,-7.690407163567013
1356,214272,157,279,996.68,0.022086164280254807,0.00025,0.9388849139213562,9.788148522377014,11500.94,8.317669868469238,834,0.4040798611111111,0.039343994,0.2,-7.67480715115865
1360,215040,158,280,996.68,-0.005665812162785894,0.00025,0.8972665071487427,11.633736822340223,11494.06,4.556259632110596,837,0.3559027777777778,0.030014297,0.2,-7.605267292923397
1364,215808,158,281,996.68,0.013757713074381981,0.00025,0.9439916610717773,5.905333389838536,11553.06,2.507431983947754,840,0.3763020833333333,0.02474393,0.2,-7.548200408617656
1369,216576,158,282,1002.85,0.011019953642971814,0.00025,0.9200202822685242,10.255171183082792,11795.21,3.4537487030029297,843,0.4418402777777778,0.049304366,0.2,-7.528081383970049
1373,217344,158,283,1003.12,0.004701787411856155,0.00025,0.9109389781951904,26.35256469911999,11385.2,18.556970596313477,846,0.3524305555555556,0.046813905,0.2,-7.671123504638672
1380,218112,158,284,1003.12,0.01911613632303973,0.00025,0.9503397345542908,14.985861000087526,11058.42,4.32920503616333,849,0.3493923611111111,0.040778916,0.2,-7.757030725479126
1384,218880,158,285,1003.12,0.014266987020770708,0.00025,0.9816845655441284,6.70193037059572,11080.02,4.525386810302734,852,0.44140625,0.071582355,0.2,-7.645255698098077
1388,219648,158,286,1003.12,0.020579660130250785,0.00025,0.9526247382164001,7.5274359120262995,11091.92,4.052267551422119,855,0.3754340277777778,0.053143475,0.2,-7.548681146568722
1393,220416,158,287,1003.12,0.021258963951064896,0.00025,0.953026294708252,12.54295207063357,10950.62,4.485189914703369,858,0.3671875,0.11676284,0.2,-7.669910980595483
1397,221184,158,288,1007.79,0.001894781197835174,0.00025,0.9673938155174255,14.812908205721113,10893.31,8.566629409790039,861,0.2092013888888889,0.01939833,0.2,-7.734427101082272
1401,221952,158,289,1007.79,0.013850810976388553,0.00025,0.9155114889144897,18.913753343953026,10809.35,7.888885974884033,864,0.2942708333333333,0.025201892,0.2,-7.7869143684705096
1406,222720,158,290,1007.79,0.006917020280121101,0.00025,0.6322194337844849,23.86363736126158,10686.91,9.128641128540039,867,0.3198784722222222,0.021213591,0.2,-7.842960198720296
1410,223488,158,291,1007.79,0.0012422841714902057,0.00025,0.8469886779785156,15.482498062981499,10654.67,4.349423408508301,870,0.2864583333333333,0.019880882,0.2,-7.705063045024872
1417,224256,158,292,1007.79,0.012499489077729069,0.00025,0.8239352703094482,11.246539536449644,10618.29,6.391537666320801,873,0.3580729166666667,0.034734547,0.2,-7.624953534868029
1422,225024,158,293,1007.79,0.004324783907375402,0.00025,0.9100369215011597,13.324647380246056,10659.89,11.633319854736328,876,0.3302951388888889,0.024169974,0.2,-7.619855463504791
1426,225792,158,294,1016.33,0.024222580198612478,0.00025,0.9203499555587769,8.519928183820513,10813.41,4.98173713684082,879,0.3702256944444444,0.049151123,0.2,-7.635138147407108
1430,226560,158,295,1016.33,0.008418224726079239,0.00025,0.9337757229804993,7.320307115713756,10799.07,2.342836380004883,882,0.4014756944444444,0.044262737,0.2,-7.562510954009162
1435,227328,158,296,1013.92,0.0050806597703033024,0.00025,0.8817349076271057,9.973283883598116,11089.98,5.093725681304932,885,0.3350694444444444,0.028332531,0.2,-7.527655820051829
1439,228096,158,297,1005.21,0.016774850574115083,0.00025,0.8827664852142334,11.620193206601673,11075.95,7.139906406402588,888,0.3806423611111111,0.029351132,0.2,-7.4952446354760065
1444,228864,158,298,1004.9,0.02071274139840777,0.00025,0.9383118152618408,12.840368108616936,11051.24,3.0890989303588867,891,0.3394097222222222,0.02410992,0.2,-7.6652217573589745
1451,229632,158,299,1004.9,0.0084450887904192,0.00025,0.912092387676239,17.20789447095659,10895.32,6.003881454467773,894,0.4275173611111111,0.04553615,0.2,-7.7715633445315895
1456,230400,158,300,1002.71,0.004572410511577295,0.00025,0.9183884859085083,9.934214767482546,10859.29,2.0853772163391113,897,0.3602430555555556,0.044596266,0.2,-7.56482348839442
1460,231168,158,301,1002.71,0.01196035168444117,0.00025,0.9594396948814392,9.0106553932031,10856.15,4.267199516296387,900,0.3754340277777778,0.029185824,0.2,-7.627474612659878
1465,231936,158,302,998.29,0.012654024493207948,0.00025,0.911324143409729,10.770831035243141,10525.35,14.64975643157959,903,0.390625,0.04702623,0.2,-7.655509769916534
1469,232704,158,303,998.29,0.013158094959281798,0.00025,0.9053418040275574,19.769270598888397,10561.45,4.673864841461182,906,0.3637152777777778,0.05463389,0.2,-7.617668125364515
1474,233472,158,304,994.47,0.036019021709863513,0.00025,0.9480018615722656,12.652369386619991,10415.53,4.886085510253906,909,0.3901909722222222,0.071467675,0.2,-7.632793499363793
1478,234240,158,305,994.47,0.02823229748496993,0.00025,0.8955280780792236,12.990463084644741,10438.61,7.379154205322266,912,0.5078125,0.058639716,0.2,-7.86363826195399
1485,235008,158,306,994.47,0.020554483195559844,0.00025,0.8973385095596313,7.225309789180756,10378.51,1.4238321781158447,915,0.4214409722222222,0.055907134,0.2,-7.778877437114716
1490,235776,158,307,994.47,0.02004216624320381,0.00025,0.8915229439735413,13.94279702504476,10348.35,10.300655364990234,918,0.3975694444444444,0.04361105,0.2,-7.824435048633152
1494,236544,158,308,994.47,0.012591743531326452,0.00025,0.8256251811981201,11.954130013783773,10120.39,4.771219253540039,921,0.3932291666666667,0.06494654,0.2,-7.607144660419888
1498,237312,158,309,994.47,0.023175987544366054,0.00025,0.9152603149414062,8.273806124925613,10195.21,2.4578230381011963,924,0.43359375,0.04375444,0.2,-7.598357876141866
1503,238080,158,310,994.47,0.01687957491311762,0.00025,0.8134331703186035,10.441991680198246,10206.65,6.199738502502441,927,0.3697916666666667,0.03354424,0.2,-7.574794265958998
1507,238848,158,311,994.47,0.01740748832364463,0.00025,0.8745146989822388,8.092302795913485,10209.49,3.5577526092529297,930,0.4157986111111111,0.076469965,0.2,-7.560413718223572
1511,239616,158,312,994.47,0.010485972601196004,0.00025,0.8029295802116394,9.269007275501886,10294.57,11.395537376403809,933,0.3650173611111111,0.03623733,0.2,-7.514117373360528
1518,240384,158,313,994.47,0.01773678387204806,0.00025,0.9269025325775146,8.34207308292389,10299.25,2.757462739944458,936,0.3229166666666667,0.033171445,0.2,-7.584442171785566
1523,241152,158,314,994.47,0.01225776345624278,0.00025,0.912377655506134,11.302703006400002,9656.63,3.5474417209625244,939,0.3203125,0.029983997,0.2,-7.764872809251149
1527,241920,158,315,994.47,0.005552626286064171,0.00025,0.9131966829299927,15.246586640675863,9641.81,12.007231712341309,942,0.4040798611111111,0.037618805,0.2,-7.643176489406162
1532,242688,158,316,994.47,0.0017337635832114352,0.00025,0.8034850358963013,10.953246653079987,10085.25,5.475940704345703,945,0.3216145833333333,0.018638635,0.2,-7.666509946187337
1536,243456,158,317,994.47,-3.757251478317711e-05,0.00025,0.8939026594161987,12.206005771954855,10241.63,5.744765281677246,948,0.2673611111111111,0.017708205,0.2,-7.739431606398688
1541,244224,158,318,994.47,0.017635375920993585,0.00025,0.9295531511306763,6.470481498373879,10245.51,3.9508204460144043,951,0.3233506944444444,0.02966425,0.2,-7.624019159211053
1545,244992,158,319,994.47,0.017353955876185663,0.00025,0.9134475588798523,11.71413822968801,10242.13,7.541041851043701,954,0.453125,0.06800709,0.2,-7.598874264293247
1549,245760,158,320,994.47,0.014030611446489476,0.00025,0.8830481767654419,29.222290337085724,10102.65,6.932120323181152,957,0.4266493055555556,0.04729432,0.2,-7.782404449250963
1557,246528,158,321,994.47,0.026156887994147837,0.00025,0.9310433268547058,13.41035603483518,9691.65,2.840235948562622,960,0.3602430555555556,0.037362073,0.2,-7.709522340032789
1561,247296,158,322,994.47,-0.0029008827340375218,0.00025,0.9278146624565125,9.819797148307165,9856.95,2.7262485027313232,963,0.2821180555555556,0.032536224,0.2,-7.782457888126373
1566,248064,158,323,994.47,0.0022312059558721054,0.00025,0.9465277791023254,14.717760033077663,9941.71,10.371464729309082,966,0.3220486111111111,0.021650037,0.2,-7.6696708930863275
1570,248832,158,324,993.97,0.003721375406409303,0.00025,0.9605998992919922,10.443293548292583,9800.95,5.0081400871276855,969,0.3098958333333333,0.054903705,0.2,-7.693414502673679
1574,249600,158,325,993.97,0.004952854735569822,0.00025,0.9330124855041504,16.346284449100494,9835.75,13.652935028076172,972,0.3064236111111111,0.022240913,0.2,-7.639001859558953
1579,250368,158,326,993.97,0.0290614150904326,0.00025,0.8928760290145874,7.084563172525829,9842.57,1.1715279817581177,975,0.3862847222222222,0.05315256,0.2,-7.70699280500412
1583,251136,158,327,993.97,0.02008374736437367,0.00025,0.9595435857772827,8.279966758357155,9840.51,5.797065258026123,978,0.4552951388888889,0.060580265,0.2,-7.587859418657091
1590,251904,158,328,996.38,0.025112487349866167,0.00025,0.9304335117340088,7.895795388354196,9860.32,2.291004180908203,981,0.3884548611111111,0.028670901,0.2,-7.56968672407998
1594,252672,158,329,996.38,0.035348334142731294,0.00025,0.9661799669265747,5.7286514970991345,9867.86,3.513324737548828,984,0.5221354166666666,0.074270405,0.2,-7.546062323782179
1598,253440,158,330,1005.09,0.010227159014903009,0.00025,0.9160201549530029,15.37621886200375,9628.65,6.542966365814209,987,0.3064236111111111,0.030170089,0.2,-7.699358118904962
1603,254208,158,331,1005.4,0.034326245684901044,0.00025,0.9739816188812256,8.579779048760733,9598.06,2.7546067237854004,990,0.4270833333333333,0.07364016,0.2,-7.660910056696998
1607,254976,158,332,1005.4,0.015403347490872774,0.00025,0.9068170189857483,6.4234156045648785,9897.22,4.310571193695068,993,0.4019097222222222,0.034004647,0.2,-7.708601362175411
1611,255744,158,333,1005.4,0.023169884134808347,0.00025,0.9487645030021667,7.0192386077509985,9927.26,6.068612098693848,996,0.4266493055555556,0.06381837,0.2,-7.568032185236613
1616,256512,158,334,1012.02,0.020451356837939885,0.00025,0.9084333181381226,8.64011025428772,9945.68,9.359643936157227,999,0.3311631944444444,0.026984764,0.2,-7.6231503751542835
1623,257280,158,335,1014.41,0.026647913929385442,0.00025,0.9551127552986145,6.751508149835798,9971.25,2.7032086849212646,1002,0.4691840277777778,0.08891035,0.2,-7.604851358466679
1628,258048,158,336,1014.68,0.0025347533713405332,0.00025,0.9122045040130615,7.617602593368954,10431.04,4.648716926574707,1005,0.3268229166666667,0.029609159,0.2,-7.7482902142736645
1632,258816,158,337,1018.5,0.024214261534830764,0.00025,0.9304631948471069,7.004454864395989,10445.82,2.1894068717956543,1008,0.4496527777777778,0.08434862,0.2,-7.662681990199619
1636,259584,158,338,1018.5,0.001559435027754969,0.00025,0.8446259498596191,10.373766948779425,10369.74,5.180403232574463,1011,0.3467881944444444,0.032580256,0.2,-7.748911400636037
1641,260352,158,339,1018.5,0.01802813510100047,0.00025,0.9296126961708069,7.9606444206502704,10382.48,7.108037948608398,1014,0.3888888888888889,0.049621236,0.2,-7.72618321577708
1645,261120,158,340,1018.5,-0.0038291808579944903,0.00025,0.8306591510772705,11.728345741828283,10451.16,4.976602554321289,1017,0.3198784722222222,0.02019849,0.2,-7.670709557003445
1650,261888,158,341,1018.5,0.009955486256836189,0.00025,0.8789631724357605,9.276702698734072,10496.92,1.49039888381958,1020,0.4262152777777778,0.04376063,0.2,-7.67691085073683
1654,262656,158,342,1018.5,0.0032196714956727293,0.00025,0.9267491102218628,6.33514560924636,10587.14,3.4843335151672363,1023,0.2634548611111111,0.021093482,0.2,-7.626660989390479
1661,263424,158,343,1018.5,0.012090076330221362,0.00025,0.8567913174629211,12.824614140722487,10547.62,10.085168838500977,1026,0.3381076388888889,0.032000918,0.2,-7.737779425250159
1666,264192,158,344,1018.5,0.014805846039154049,0.00025,0.8762279748916626,15.148520221312841,10117.22,2.9973723888397217,1029,0.328125,0.029523514,0.2,-7.767923884921604
1670,264960,158,345,1018.5,0.004221332556982007,0.00025,0.886548638343811,10.55543182955848,10084.74,4.92663049697876,1032,0.3046875,0.022546047,0.2,-7.670459568500519
1674,265728,158,346,1018.5,0.001940282035825981,0.00025,0.9167348742485046,13.503943032688564,10005.62,3.035691261291504,1035,0.2964409722222222,0.030227209,0.2,-7.708491808838314
1679,266496,158,347,1018.5,0.005117353569302294,0.00025,0.8953834772109985,10.66907517777549,9996.0,7.632266044616699,1038,0.3055555555555556,0.024246072,0.2,-7.6493150393168134
1684,267264,158,348,1018.5,-0.0015233024540874693,0.00025,0.783970296382904,12.805383496814304,10296.62,6.154970169067383,1041,0.3506944444444444,0.037687518,0.2,-7.651280833615197
1688,268032,158,349,1018.5,0.013400968675139464,0.00025,0.8930279016494751,9.020124889082378,10324.18,5.148502826690674,1044,0.4318576388888889,0.040216494,0.2,-7.637573308414883
1695,268800,158,350,1018.5,0.008025936297296235,0.00025,0.9011020660400391,9.734998749362099,10338.46,2.516075372695923,1047,0.3359375,0.024932213,0.2,-7.606479340129429
1699,269568,158,351,1018.5,0.008836585989532372,0.00025,0.9360170364379883,7.376542266872194,10288.56,3.2140250205993652,1050,0.4322916666666667,0.060754344,0.2,-7.587884485721588
1704,270336,158,352,1018.5,0.005306148461790549,0.00025,0.9399295449256897,8.074411945210564,10510.04,2.641610622406006,1053,0.3472222222222222,0.026609456,0.2,-7.604119532638126
1708,271104,158,353,1018.5,0.010773533444282495,0.00025,0.8770871162414551,9.340861764219072,10490.9,4.216331481933594,1056,0.4123263888888889,0.045841444,0.2,-7.657896863089667
1712,271872,158,354,1018.5,0.017427476472221315,0.00025,0.9001643657684326,12.78681770298216,10806.18,7.862117767333984,1059,0.4123263888888889,0.04100752,0.2,-7.691756639215681
1717,272640,158,355,1018.5,0.005985312137959732,0.00025,0.8858675360679626,9.720837559964922,10793.42,6.868474960327148,1062,0.37109375,0.032704134,0.2,-7.696848001745012
1721,273408,158,356,1018.5,0.012148127787643008,0.00025,0.9224609732627869,6.49145200683011,11058.8,0.28350865840911865,1065,0.3359375,0.02910558,0.2,-7.665093077553643
1728,274176,158,357,1018.5,0.017592370911087427,0.00025,0.8961430788040161,7.8386752737893,11026.06,8.191574096679688,1068,0.3936631944444444,0.03879504,0.2,-7.734765635596381
1732,274944,158,358,1019.0,0.007429044486747848,0.00025,0.9438229203224182,6.880572418371837,11013.68,2.660367250442505,1071,0.3211805555555556,0.030464195,0.2,-7.503666321436564
1737,275712,158,359,1019.0,0.026353855901915166,0.00025,0.8823659420013428,9.966551966137356,10970.76,8.313589096069336,1074,0.4092881944444444,0.056685973,0.2,-7.661163760556115
1741,276480,158,360,1019.0,0.0003443310464111467,0.00025,0.815390408039093,14.79614775048362,10901.08,8.214295387268066,1077,0.37109375,0.026692526,0.2,-7.838838749461704
1745,277248,158,361,1019.0,0.015499674327050647,0.00025,0.7646955251693726,11.975222481621635,10831.66,7.404343128204346,1080,0.4127604166666667,0.040858354,0.2,-7.828739921251933
1750,278016,158,362,1019.0,-0.0013004437593432765,0.00025,0.9078503847122192,10.10990422964096,10750.02,4.853872299194336,1083,0.2760416666666667,0.021520736,0.2,-7.729302982489268
1754,278784,158,363,1019.0,0.02528438691256775,0.00025,0.8803188800811768,7.774536440769832,10679.58,3.4390714168548584,1086,0.4939236111111111,0.063002124,0.2,-7.702110138204363
1758,279552,158,364,1019.0,-0.0010095037933852938,0.00025,0.8497113585472107,13.982431189881432,10895.32,6.048356056213379,1089,0.27734375,0.023006743,0.2,-7.794255375862122
1765,280320,158,365,1019.0,0.013243166290016638,0.00025,0.8485073447227478,11.014396852917141,10808.74,7.559695243835449,1092,0.4075520833333333,0.058644965,0.2,-7.696176330248515
1770,281088,158,366,1014.64,-0.0023457066337060598,0.00025,0.9118114709854126,8.286849793460634,10684.22,4.470740795135498,1095,0.3333333333333333,0.02778236,0.2,-7.693896777100033
1775,281856,158,367,1014.64,0.013461529704121252,0.00025,0.9146429300308228,12.983719984690348,10745.04,4.409449100494385,1098,0.4175347222222222,0.049530607,0.2,-7.695049954785241
1780,282624,158,368,1014.64,0.004340106336813834,0.00025,0.8994770646095276,7.098091395364867,10767.66,2.6686389446258545,1101,0.2842881944444444,0.02280868,0.2,-7.704920338259803
1785,283392,158,369,1014.64,0.024994996156440012,0.00025,0.9392982125282288,7.093383030758964,10822.04,3.945244550704956,1104,0.4166666666666667,0.032380834,0.2,-7.576511323451996
1791,284160,158,370,1014.64,-0.0003310136574630936,0.00025,0.8841606378555298,10.709743456708061,10516.32,3.5627474784851074,1107,0.2977430555555556,0.052488506,0.2,-7.584957242012024
1800,284928,158,371,1014.64,0.010448444764026336,0.00025,0.9397906064987183,8.724345036678844,10568.32,0.7828335165977478,1110,0.3511284722222222,0.085685104,0.2,-7.67113184928894
1806,285696,158,372,1014.64,0.002130964939068589,0.00025,0.905826985836029,9.6265846060382,10554.84,3.5754456520080566,1113,0.3862847222222222,0.028395398,0.2,-7.740861965550317
1811,286464,158,373,1014.64,0.02862225769786164,0.00025,0.9203991293907166,6.931279271841049,10578.5,3.7788338661193848,1116,0.4440104166666667,0.08227214,0.2,-7.693808065520392
1816,287232,158,374,1014.64,-0.003538151413926648,0.00025,0.9120379090309143,7.464039203193453,10607.86,2.256467819213867,1119,0.375,0.037372883,0.2,-7.589903129471673
1821,288000,158,375,1014.64,0.022044730747842953,0.00025,0.8786340951919556,10.551456408368217,10718.94,4.0712385177612305,1122,0.3372395833333333,0.037555628,0.2,-7.608133309417301
1826,288768,158,376,1007.72,0.0035400191037398246,0.00025,0.9419838786125183,7.333510080973308,10752.06,3.0629031658172607,1125,0.3255208333333333,0.025937036,0.2,-7.618832084867689
1833,289536,157,377,1007.72,0.00787722559309461,0.00025,0.9581324458122253,10.506378481785456,10871.88,7.522265434265137,1128,0.3359375,0.028399989,0.2,-7.703927603032854
1839,290304,157,378,1007.72,0.00547810145912485,0.00025,0.9372835755348206,10.865339318911234,10931.34,3.376008987426758,1131,0.3324652777777778,0.033593543,0.2,-7.703320940335591
1844,291072,157,379,1007.72,0.007731366695629226,0.00025,0.9723860621452332,12.321043620506922,10892.34,6.816817283630371,1134,0.3654513888888889,0.03871871,0.2,-7.759139517943065
1848,291840,157,380,1007.72,0.006575278439817743,0.00025,0.8929258584976196,11.344304306639565,10906.9,5.88400411605835,1137,0.3350694444444444,0.026348403,0.2,-7.5926450623406305
1853,292608,157,381,1007.43,0.020982782123610377,0.00025,0.9299373626708984,6.004969110091527,10929.85,3.537895917892456,1140,0.41015625,0.04443991,0.2,-7.573509097099304
1857,293376,157,382,1007.43,0.02170625960247384,0.00025,0.9268285632133484,7.451847722133,10965.75,1.781097650527954,1143,0.4231770833333333,0.035491183,0.2,-7.54489008585612
1862,294144,157,383,1007.43,0.011109457137839248,0.00025,0.9421055912971497,6.5859942270649805,11002.81,4.043549537658691,1146,0.4275173611111111,0.04646136,0.2,-7.473367936081356
1869,294912,157,384,1007.43,0.009256622851050148,0.00025,0.9575175642967224,5.636427776681052,11026.01,2.3864991664886475,1149,0.3576388888888889,0.024419881,0.2,-7.476022495163812
1873,295680,157,385,1007.43,0.01514995197713789,0.00025,0.955498456954956,6.856269008583492,11093.85,4.717677593231201,1152,0.4370659722222222,0.062336247,0.2,-7.485044446256426
1878,296448,157,386,1007.43,0.012917522884284457,0.00025,0.8928655385971069,26.661809100045097,11107.61,24.306320190429688,1155,0.4114583333333333,0.04703948,0.2,-7.692017714182536
1883,297216,157,387,1007.43,0.0005995103597847952,0.00025,0.9597787261009216,9.32131349378162,11349.43,2.6379504203796387,1158,0.3181423611111111,0.032327402,0.2,-7.616684873898824
1888,297984,157,388,1007.43,0.009927557910689049,0.00025,0.9412047266960144,8.255566391679976,11402.61,4.031152248382568,1161,0.3541666666666667,0.027288778,0.2,-7.7070688009262085
1893,298752,157,389,1007.43,0.010504585871886876,0.00025,0.936144232749939,11.99689538611306,11410.15,10.345980644226074,1164,0.3832465277777778,0.051160455,0.2,-7.584345910284254
1897,299520,157,390,1007.43,0.018905210386340816,0.00025,0.9474159479141235,6.958487643135919,11412.27,2.628079414367676,1167,0.4118923611111111,0.04790165,0.2,-7.569086167547438
1904,300288,157,391,1003.41,0.015803460523279175,0.00025,0.9008580446243286,34.887111796273125,10772.79,11.217958450317383,1170,0.4722222222222222,0.0427954,0.2,-7.731226020389133
1909,301056,157,392,1003.41,0.005687596185857223,0.00025,0.9060035347938538,16.736034684711033,10834.63,5.3254594802856445,1173,0.3224826388888889,0.027949998,0.2,-7.7480249934726295
1914,301824,157,393,999.86,0.016208021675184783,0.00025,0.8825922012329102,11.221640917989943,10931.6,5.831211090087891,1176,0.4318576388888889,0.05348618,0.2,-7.684997174474928
1919,302592,157,394,999.86,0.002620866729153527,0.00025,0.9531144499778748,6.3777995391024485,10980.74,1.9791723489761353,1179,0.3506944444444444,0.033392984,0.2,-7.597413937250773
1923,303360,157,395,999.86,0.015319047049464038,0.00025,0.9399308562278748,9.473253627618154,11054.06,4.771171569824219,1182,0.3967013888888889,0.03436896,0.2,-7.55823634730445
1928,304128,157,396,999.86,-0.005877811287064105,0.00025,0.9391120672225952,8.757326470481026,11158.54,3.8909785747528076,1185,0.4249131944444444,0.046098784,0.2,-7.62107996808158
1932,304896,157,397,999.86,0.0036239581337819495,0.00025,0.906872570514679,15.258268654346466,11269.02,9.922584533691406,1188,0.3168402777777778,0.025624854,0.2,-7.568523188432057
1939,305664,157,398,999.86,0.014287600630066462,0.00025,0.9578942060470581,5.950237274169922,11282.06,2.6356639862060547,1191,0.3745659722222222,0.03323546,0.2,-7.482601960500081
1944,306432,157,399,1004.22,0.03595179589723961,0.00025,0.9583470821380615,7.397964613305198,11461.24,2.7464942932128906,1194,0.4440104166666667,0.06941476,0.2,-7.5593814916080895
1948,307200,157,400,1004.22,0.006837836298574176,0.00025,0.9276137351989746,9.24661867154969,11449.28,3.6778855323791504,1197,0.2934027777777778,0.023757586,0.2,-7.614492230945164
1953,307968,157,401,1004.22,0.030889501588212118,0.00025,0.9483020305633545,6.906969795624415,11504.9,2.8744924068450928,1200,0.4309895833333333,0.058120046,0.2,-7.529123604297638
1958,308736,157,402,1004.22,0.004662899617364423,0.00025,0.9575669765472412,6.603833668761784,11530.34,5.009310722351074,1203,0.3815104166666667,0.039763495,0.2,-7.439128537972768
1963,309504,157,403,1004.22,0.014829115023733012,0.00025,0.9505634307861328,5.784250858757231,11872.46,3.6638667583465576,1206,0.3923611111111111,0.033862192,0.2,-7.414673023753696
1967,310272,157,404,1004.22,0.008285903035559587,0.00025,0.9305834770202637,9.020897716283798,11872.72,1.2723143100738525,1209,0.3129340277777778,0.020233674,0.2,-7.576847288343641
1974,311040,157,405,1004.22,-0.0040076723218792016,0.00025,0.9664298295974731,7.18984067440033,11811.34,4.430203914642334,1212,0.3845486111111111,0.044579346,0.2,-7.580038223001692
1979,311808,157,406,1004.22,0.007666818370732169,0.00025,0.929154098033905,10.846412698427836,11814.18,6.0098772048950195,1215,0.3233506944444444,0.03117933,0.2,-7.7192747659153405
1983,312576,157,407,1004.22,-0.006179402802243001,0.00025,0.9210169911384583,13.924494253264534,11762.98,5.632369518280029,1218,0.3116319444444444,0.02695396,0.2,-7.624272114700741
1987,313344,157,408,1004.22,-0.004966881941072643,0.00025,0.9334232211112976,6.746626440021727,11673.22,3.722405433654785,1221,0.3506944444444444,0.04216801,0.2,-7.595603181256188
1992,314112,157,409,1011.14,0.021158633643709537,0.00025,0.9146493673324585,13.63744412528144,11735.0,6.918688774108887,1224,0.4045138888888889,0.051884577,0.2,-7.543022281593746
1996,314880,157,410,1011.14,0.02149386103782389,0.00025,0.9374898076057434,5.895503024260203,11905.26,2.8050668239593506,1227,0.3841145833333333,0.041158393,0.2,-7.54216080904007
2000,315648,157,411,1011.14,0.022958305806645915,0.00025,0.9214782118797302,7.662732667393154,12130.74,2.725477457046509,1230,0.46875,0.0594379,0.2,-7.584226389726003
2007,316416,157,412,1011.14,0.02180894312914461,0.00025,0.9530123472213745,6.343651158942117,12194.32,1.98711359500885,1233,0.4205729166666667,0.040417578,0.2,-7.582698934608036
2011,317184,157,413,1011.14,0.02154958497784618,0.00025,0.9530965685844421,5.437373800410165,12288.42,2.686009168624878,1236,0.4613715277777778,0.04049506,0.2,-7.512634482648638
2016,317952,157,414,1011.43,0.017032731311499245,0.00025,0.9297665357589722,12.368566400474972,11999.11,4.107608318328857,1239,0.3585069444444444,0.046094283,0.2,-7.68774899509218
2020,318720,157,415,1011.43,0.03839831755289601,0.00025,0.9714738130569458,9.496653510464562,12026.41,5.43086576461792,1242,0.4518229166666667,0.13890693,0.2,-7.642039795716603
2025,319488,157,416,1011.43,0.014246851490396593,0.00025,0.8776867389678955,10.863145073254904,11991.69,5.881172180175781,1245,0.4461805555555556,0.04351434,0.2,-7.755679494804806
2029,320256,157,417,1011.43,0.03057023726351973,0.00025,0.9200105667114258,9.815322862731087,11981.79,6.303041458129883,1248,0.4813368055555556,0.03736051,0.2,-7.608282923698425
2034,321024,157,418,1011.43,0.020360236819316115,0.00025,0.9394056797027588,6.713507235050201,12161.15,3.7041351795196533,1251,0.3958333333333333,0.03533688,0.2,-7.565912975205316
2040,321792,157,419,1011.43,0.009832089766860008,0.00025,0.9209896922111511,13.873035828272501,11901.37,5.733923435211182,1254,0.3546006944444444,0.034881696,0.2,-7.594280766116248
2045,322560,157,420,1011.43,0.015976141051699717,0.00025,0.9651086330413818,8.666369318962097,11868.87,4.333706378936768,1257,0.33984375,0.05210833,0.2,-7.67090740468767
2050,323328,157,421,1011.43,-0.008656040037749335,0.00025,0.9395570158958435,11.156068152851528,11857.69,12.408422470092773,1260,0.3971354166666667,0.029862186,0.2,-7.6839215358098345
2056,324096,157,422,1011.43,0.013130160430187566,0.00025,0.9449275732040405,6.771273268593682,11867.03,3.6210479736328125,1263,0.3602430555555556,0.04837985,0.2,-7.603433582517836
2060,324864,157,423,1011.43,-0.000457644954116808,0.00025,0.9150957465171814,10.601734750800663,11903.61,5.032961845397949,1266,0.3324652777777778,0.024202414,0.2,-7.611808564927843
2065,325632,157,424,1011.43,0.002507189017099639,0.00025,0.9507350921630859,5.6027485976616545,12528.33,2.8623173236846924,1269,0.3502604166666667,0.031062758,0.2,-7.5638342301050825
2069,326400,157,425,1016.24,0.000611988025613957,0.00025,0.9455873370170593,7.406159334712559,12597.36,3.194729804992676,1272,0.3936631944444444,0.03693257,0.2,-7.446975111961365
2077,327168,157,426,1016.24,0.019985309168179,0.00025,0.9289064407348633,7.864942353632715,12602.54,2.3238961696624756,1275,0.4353298611111111,0.049089417,0.2,-7.695965932475196
2082,327936,157,427,1016.24,0.019204720466708142,0.00025,0.9113975763320923,8.865562569763926,12537.06,5.468775272369385,1278,0.3854166666666667,0.06989186,0.2,-7.571341103977627
