time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_fraction,train/explained_variance,train/clip_range,train/value_loss,train/entropy_loss,train/learning_rate
1007616,2512,400,164,0.057077304,652,-0.06843894540118829,-0.19649966061115265,0.3995361328125,-2.3973748683929443,0.2,5.879414199707241e-09,-7.757380028565724,0.00025
1013760,2528,400,165,0.060841236,656,-0.062336911956663243,-0.18368302285671234,0.4203694661458333,-3.096083641052246,0.2,1.2966511805957241e-06,-7.7061715722084045,0.00025
1019904,2543,400,166,0.056071814,660,-0.06722412846283987,-0.19260160624980927,0.4086507161458333,-3.3320908546447754,0.2,4.415377061602517e-06,-7.76122310757637,0.00025
1026048,2559,400,167,0.05618362,664,-0.06796643445826096,-0.18959438800811768,0.4019368489583333,-1.7039310932159424,0.2,1.96811617743838e-07,-7.742168039083481,0.00025
1032192,2574,400,168,0.064696476,668,-0.06783180477699109,-0.19280850887298584,0.42333984375,-1.3624062538146973,0.2,3.642258449287894e-07,-7.7139347692330675,0.00025
1038336,2589,400,169,0.058090497,672,-0.07229256424761843,-0.18900540471076965,0.4154052734375,-2.329450845718384,0.2,3.379826224077694e-07,-7.706077655156453,0.00025
1044480,2605,400,170,0.05655523,676,-0.07072254117034997,-0.1920270025730133,0.4112141927083333,-2.148413896560669,0.2,7.866804483761906e-08,-7.682203829288483,0.00025
1050624,2620,400,171,0.061299976,680,-0.06631376560835633,-0.18289795517921448,0.4190266927083333,-2.179518461227417,0.2,3.4980480640711686e-06,-7.697234660387039,0.00025
1056768,2636,400,172,0.058947623,684,-0.06855642101436388,-0.18640686571598053,0.4118245442708333,-3.7849526405334473,0.2,1.9736145375759406e-06,-7.692133789261182,0.00025
1062912,2651,400,173,0.053011123,688,-0.06396562026444978,-0.1841082125902176,0.3990478515625,-1.4614901542663574,0.2,1.1294177886256307e-05,-7.68081155916055,0.00025
1069056,2667,400,174,0.054940324,692,-0.06904462241800502,-0.18580977618694305,0.407470703125,-5.234231948852539,0.2,2.456266273043184e-06,-7.711978862682979,0.00025
1075200,2682,400,175,0.052794065,696,-0.050906368720461614,-0.16755199432373047,0.3966471354166667,-5.003862380981445,0.2,7.915085893669035e-06,-7.707210446397464,0.00025
1081344,2697,400,176,0.05525277,700,-0.06907054991461337,-0.18266908824443817,0.4059244791666667,-3.510192394256592,0.2,1.2531397542758782e-05,-7.717332909504573,0.00025
1087488,2713,400,177,0.06241942,704,-0.0728146056838644,-0.19374775886535645,0.43212890625,-0.49866175651550293,0.2,3.278267003044751e-07,-7.694714675347011,0.00025
1093632,2728,400,178,0.0636917,708,-0.07078990494968214,-0.18547821044921875,0.4250081380208333,-0.23261380195617676,0.2,9.723330877490592e-08,-7.626092687249184,0.00025
1099776,2744,400,179,0.058521014,712,-0.06810623534450617,-0.17526191473007202,0.4199625651041667,-0.5750788450241089,0.2,1.5825898443585135e-08,-7.63673298060894,0.00025
1105920,2759,400,180,0.06503704,716,-0.0706475636009903,-0.18345025181770325,0.4365641276041667,-0.22015118598937988,0.2,5.189761211055188e-09,-7.641025096178055,0.00025
1112064,2775,400,181,0.06465933,720,-0.06762458178127417,-0.17282448709011078,0.4358723958333333,-0.24375367164611816,0.2,2.0506418160759488e-09,-7.633752872546514,0.00025
1118208,2790,400,182,0.061418682,724,-0.06394482659622251,-0.18409627676010132,0.43408203125,-0.6413674354553223,0.2,4.238090959573365e-06,-7.612915277481079,0.00025
1124352,2805,400,183,0.06448869,728,-0.06736005374599092,-0.19084633886814117,0.4254150390625,-3.524155616760254,0.2,1.5981656057798925e-06,-7.60589178899924,0.00025
1130496,2821,400,184,0.063992284,732,-0.04601150064748557,-0.15265129506587982,0.4130045572916667,-4.6521406173706055,0.2,6.680142433879155e-06,-7.6104011833667755,0.00025
1136640,2836,400,185,0.06322222,736,-0.06761001222184859,-0.186785027384758,0.4271647135416667,-5.430200576782227,0.2,2.474147288822337e-06,-7.586411381761233,0.00025
1142784,2852,400,186,0.06524187,740,-0.05820626619485362,-0.16675588488578796,0.435791015625,-2.2919812202453613,0.2,1.255372515866308e-06,-7.5770572771628695,0.00025
1148928,2867,400,187,0.05974191,744,-0.06823309441339613,-0.18392977118492126,0.4190673828125,-2.28214168548584,0.2,4.811300980215686e-07,-7.616697728633881,0.00025
1155072,2883,400,188,0.063319795,748,-0.06923672546205732,-0.18547122180461884,0.4403889973958333,-0.23559677600860596,0.2,3.157120677850974e-08,-7.630452295144399,0.00025
1161216,2898,400,189,0.06473745,752,-0.06970019661821425,-0.18331113457679749,0.4339192708333333,0.023789942264556885,0.2,1.3004460693485006e-08,-7.603448778390884,0.00025
1167360,2913,400,190,0.062265057,756,-0.07418447438976727,-0.19768819212913513,0.4326985677083333,0.052266597747802734,0.2,4.636110796189345e-09,-7.6369846512873965,0.00025
1173504,2929,400,191,0.06313359,760,-0.06785757068428211,-0.1832103580236435,0.4283854166666667,-0.2143721580505371,0.2,5.5436654896231135e-09,-7.640617400407791,0.00025
1179648,2944,400,192,0.063053854,764,-0.07176387161598541,-0.1909123957157135,0.4269205729166667,-0.8605456352233887,0.2,7.601929632080248e-09,-7.61866773168246,0.00025
1185792,2959,400,193,0.060896516,768,-0.07352966002993828,-0.1985117793083191,0.4310709635416667,-0.3475492000579834,0.2,8.706638272038917e-10,-7.60700199007988,0.00025
1191936,2975,400,194,0.067884155,772,-0.07288467845258613,-0.1999506652355194,0.4349772135416667,-1.1109204292297363,0.2,3.51852988585144e-10,-7.591309676567714,0.00025
1198080,2990,400,195,0.07111062,776,-0.06886890046492529,-0.1744089424610138,0.4366861979166667,-1.1156706809997559,0.2,8.902968778867759e-10,-7.591745461026828,0.00025
1204224,3005,400,196,0.076797694,780,-0.07014960515031514,-0.18757714331150055,0.4511311848958333,-1.5739953517913818,0.2,5.077478743009678e-09,-7.604427764813106,0.00025
1210368,3021,400,197,0.07141322,784,-0.06993770469610656,-0.18839231133460999,0.4512939453125,-4.284247398376465,0.2,9.136576431580575e-07,-7.552677358190219,0.00025
1216512,3036,400,198,0.07415473,788,-0.07345970831617403,-0.1886727511882782,0.4424235026041667,-3.328674793243408,0.2,1.788899777939908e-06,-7.572946240504582,0.00025
1222656,3051,400,199,0.07728524,792,-0.07020930898822068,-0.1904781311750412,0.4609781901041667,-1.9938228130340576,0.2,2.5888496006191514e-07,-7.532496144374211,0.00025
1228800,3067,400,200,0.080756254,796,-0.0741876262278917,-0.20245099067687988,0.4693196614583333,-1.306304931640625,0.2,1.9407224374212717e-06,-7.520049015680949,0.00025
1234944,3082,400,201,0.08033384,800,-0.07439435770114262,-0.18746495246887207,0.4536946614583333,-3.9646096229553223,0.2,3.0803524131428617e-06,-7.546932498613994,0.00025
1241088,3097,400,202,0.07816416,804,-0.07231195618320878,-0.19870193302631378,0.4530843098958333,-0.793633222579956,0.2,2.949188524503654e-07,-7.548573965827624,0.00025
1247232,3113,400,203,0.07825205,808,-0.07303117211267818,-0.1831696331501007,0.4530436197916667,-0.8154572248458862,0.2,8.599227305043181e-07,-7.629889522989591,0.00025
1253376,3128,400,204,0.08350926,812,-0.06948768689471763,-0.18198268115520477,0.451904296875,-3.688357353210449,0.2,9.263238692843364e-06,-7.608661050597827,0.00025
1259520,3143,400,205,0.077086896,816,-0.07361359482456464,-0.20517480373382568,0.448974609375,-4.073511123657227,0.2,4.105497417583592e-06,-7.609116887052854,0.00025
1265664,3158,400,206,0.07820565,820,-0.07581829848156,-0.20442000031471252,0.4493408203125,-2.181687831878662,0.2,7.193464859334142e-07,-7.575038616855939,0.00025
1271808,3174,400,207,0.07490394,824,-0.07431418982741889,-0.20175859332084656,0.4662272135416667,-0.9275820255279541,0.2,8.588676828994816e-08,-7.592503234744072,0.00025
1277952,3189,400,208,0.07603169,828,-0.07657527927464496,-0.1972845047712326,0.4666341145833333,-0.7835218906402588,0.2,3.005753588617802e-08,-7.587215865651767,0.00025
1284096,3204,400,209,0.069075406,832,-0.07493679811886977,-0.1965705007314682,0.4464111328125,-1.563188076019287,0.2,1.1750445468490986e-08,-7.571935599048932,0.00025
1290240,3220,400,210,0.07654991,836,-0.07342493095711689,-0.1988300234079361,0.4527180989583333,-1.8045315742492676,0.2,5.379726696526828e-09,-7.529559349020322,0.00025
1296384,3235,400,211,0.07723952,840,-0.07256514899927424,-0.18998049199581146,0.4534098307291667,-1.6835899353027344,0.2,2.6576484832285807e-09,-7.528606986006101,0.00025
1302528,3250,400,212,0.074903905,844,-0.07669284695536287,-0.1900169551372528,0.4560546875,-1.2314717769622803,0.2,1.7988850368790461e-09,-7.544653380910556,0.00025
1308672,3265,400,213,0.07679565,848,-0.07298912568755138,-0.20098339021205902,0.451416015625,-3.1491336822509766,0.2,2.141075720306825e-08,-7.498832076787949,0.00025
1314816,3281,400,214,0.07109937,852,-0.06591338180199575,-0.18081770837306976,0.4189453125,-3.471548557281494,0.2,3.627329286270964e-06,-7.54221399128437,0.00025
1320960,3296,400,215,0.06634817,856,-0.07147204163872327,-0.1921762228012085,0.4275309244791667,-3.9562835693359375,0.2,3.9755250901644485e-06,-7.555333038171132,0.00025
1327104,3311,400,216,0.06768679,860,-0.07031401123822434,-0.1899212896823883,0.4346923828125,-0.9941456317901611,0.2,4.2988663192152404e-07,-7.557760491967201,0.00025
1333248,3326,400,217,0.070651315,864,-0.07046672452512819,-0.19171881675720215,0.4372965494791667,-1.0371580123901367,0.2,9.993267768848568e-08,-7.536267762382825,0.00025
1339392,3342,400,218,0.07400929,868,-0.07440617380780168,-0.19657555222511292,0.440185546875,-1.7707881927490234,0.2,5.6686759564161804e-08,-7.528971274693807,0.00025
1345536,3357,400,219,0.07004184,872,-0.07097375482165565,-0.1921757012605667,0.449951171875,-1.4401397705078125,0.2,2.274481511466142e-08,-7.4915818075339,0.00025
1351680,3372,400,220,0.077045314,876,-0.07430271260091104,-0.20091402530670166,0.4561360677083333,-1.044342041015625,0.2,2.2229096771630985e-08,-7.4995961636304855,0.00025
1357824,3388,400,221,0.07094448,880,-0.06929641123861074,-0.1828812211751938,0.4398600260416667,-1.2509753704071045,0.2,2.2857656184482877e-08,-7.563490087787311,0.00025
1363968,3403,400,222,0.07208722,884,-0.0694225545497223,-0.19289401173591614,0.43896484375,-2.0809128284454346,0.2,7.89119257021964e-08,-7.557074169317882,0.00025
1370112,3418,400,223,0.06928135,888,-0.07250344851733341,-0.19255976378917694,0.439697265625,-3.6696014404296875,0.2,1.7925705980322466e-06,-7.527750983834267,0.00025
1376256,3433,400,224,0.06915148,892,-0.07069956293222883,-0.1959703266620636,0.437255859375,-2.8991100788116455,0.2,6.763824472955093e-06,-7.534042149782181,0.00025
1382400,3449,400,225,0.073614754,896,-0.07418199472400981,-0.2010323852300644,0.4435628255208333,-3.6021924018859863,0.2,2.2616288083791383e-06,-7.553634196519852,0.00025
1388544,3464,400,226,0.0696502,900,-0.07030659507533225,-0.19428510963916779,0.4483235677083333,-1.3520300388336182,0.2,5.836409684434329e-07,-7.524128660559654,0.00025
1394688,3479,400,227,0.07146679,904,-0.07418603742553387,-0.19253599643707275,0.4311116536458333,-1.9711854457855225,0.2,2.4595506542546275e-07,-7.548590491215388,0.00025
1400832,3495,400,228,0.07862542,908,-0.07767418734632277,-0.20383596420288086,0.4558512369791667,-1.1807701587677002,0.2,5.448409331106537e-08,-7.55363067984581,0.00025
1406976,3510,400,229,0.07968678,912,-0.07351988014609863,-0.1940099149942398,0.4477945963541667,-1.098447561264038,0.2,3.592858788259434e-08,-7.5786522428194685,0.00025
1413120,3525,400,230,0.07852838,916,-0.07291997152788099,-0.19960080087184906,0.4466959635416667,-1.4693293571472168,0.2,2.1103716959144e-08,-7.608929658929507,0.00025
1419264,3541,400,231,0.07568552,920,-0.07182123189947258,-0.1847052127122879,0.45068359375,-1.3739886283874512,0.2,1.1746875587988667e-08,-7.5830715745687485,0.00025
1425408,3556,400,232,0.07220492,924,-0.06447865997324698,-0.18481197953224182,0.4304606119791667,-1.9639623165130615,0.2,1.1187662590737373e-06,-7.585282102227211,0.00025
1431552,3571,400,233,0.071062766,928,-0.0700140018404151,-0.1932540386915207,0.4376220703125,-3.29386568069458,0.2,2.53543531236744e-06,-7.583727955818176,0.00025
1437696,3587,400,234,0.073973715,932,-0.06925773526503083,-0.18759842216968536,0.4384358723958333,-1.3918533325195312,0.2,2.225377804402721e-06,-7.529708648721377,0.00025
1443840,3602,400,235,0.07614555,936,-0.07261787138607663,-0.18765810132026672,0.4471028645833333,-3.4744858741760254,0.2,7.519724700699726e-07,-7.523066704471906,0.00025
1449984,3617,400,236,0.07578474,940,-0.07101798856456298,-0.18660728633403778,0.450927734375,-1.6886482238769531,0.2,9.354262651880182e-07,-7.546165779232979,0.00025
1456128,3633,400,237,0.07635752,944,-0.07018753528245725,-0.18871864676475525,0.4464518229166667,-3.3670177459716797,0.2,1.190470652427204e-06,-7.514972537755966,0.00025
1462272,3648,400,238,0.0775559,948,-0.0695719298091717,-0.18657492101192474,0.453125,-3.6883459091186523,0.2,5.765843194005527e-07,-7.515880644321442,0.00025
1468416,3663,400,239,0.07915741,952,-0.06979432223306503,-0.19059957563877106,0.4381917317708333,-2.591010332107544,0.2,2.0685173129919576e-07,-7.517091616988182,0.00025
1474560,3679,400,240,0.07878651,956,-0.0748726138699567,-0.1983048915863037,0.4592692057291667,-1.780106544494629,0.2,1.3837141343842063e-07,-7.54132275780042,0.00025
1480704,3694,400,241,0.08474961,960,-0.07537043313398802,-0.19707372784614563,0.4461669921875,-2.8154659271240234,0.2,5.793860361110367e-07,-7.512253989775975,0.00025
1486848,3709,400,242,0.079375744,964,-0.07700641457146655,-0.20012517273426056,0.4507649739583333,-4.181355953216553,0.2,8.252096800850003e-06,-7.544765641291936,0.00025
1492992,3725,400,243,0.07466676,968,-0.0720566485542804,-0.1921287477016449,0.4419352213541667,-3.8219494819641113,0.2,5.979406164868806e-06,-7.529283771912257,0.00025
1499136,3740,400,244,0.07353652,972,-0.07393316114757909,-0.19493593275547028,0.4296061197916667,-1.2291452884674072,0.2,7.082175403165062e-07,-7.538235371311505,0.00025
1505280,3755,400,245,0.07203465,976,-0.07225386031738405,-0.20581811666488647,0.435546875,-1.191798448562622,0.2,1.7183859468694607e-07,-7.498524318138759,0.00025
1511424,3770,400,246,0.06984732,980,-0.07238321985884492,-0.1971847265958786,0.4363606770833333,-0.8706623315811157,0.2,7.165418340152978e-08,-7.475702375173569,0.00025
1517568,3786,400,247,0.07776337,984,-0.07142332121050761,-0.19242079555988312,0.4512532552083333,-0.1792970895767212,0.2,3.508285436234123e-08,-7.481695587436358,0.00025
1523712,3801,400,248,0.067119904,988,-0.07372145214806854,-0.18778155744075775,0.4355875651041667,-0.7772921323776245,0.2,2.0982718548778756e-08,-7.50463309387366,0.00025
1529856,3816,400,249,0.07136866,992,-0.07564790650697735,-0.18236102163791656,0.4565022786458333,-0.9712145328521729,0.2,9.182518564965214e-09,-7.471230333050092,0.00025
1536000,3831,400,250,0.07028103,996,-0.0718307108860851,-0.18654072284698486,0.4436442057291667,-2.5214641094207764,0.2,8.178632310747632e-09,-7.468617662787437,0.00025
1542144,3847,400,251,0.076544546,1000,-0.0758164737004942,-0.19043998420238495,0.4377848307291667,-1.8702096939086914,0.2,6.524068146829265e-09,-7.496561576922734,0.00025
1548288,3862,400,252,0.07312941,1004,-0.06808016962895636,-0.18711979687213898,0.4474283854166667,-3.850132465362549,0.2,3.6658438246096417e-06,-7.409860571225484,0.00025
1554432,3877,400,253,0.07951391,1008,-0.07653271080440997,-0.20548111200332642,0.4564615885416667,-7.042235374450684,0.2,9.471062485980989e-06,-7.448308855295181,0.00025
1560576,3893,400,254,0.08594001,1012,-0.06955272565513344,-0.18941231071949005,0.4597981770833333,-1.5737500190734863,0.2,7.978032752949579e-07,-7.502945025761922,0.00025
1566720,3908,400,255,0.08322515,1016,-0.0749056135682622,-0.20604081451892853,0.4527180989583333,-2.239481210708618,0.2,3.161267477421366e-07,-7.5194051414728165,0.00025
1572864,3923,400,256,0.08047804,1020,-0.07529395310969751,-0.20151397585868835,0.4515787760416667,-1.9910612106323242,0.2,1.2805077139373586e-07,-7.509311402837436,0.00025
1579008,3939,400,257,0.073253214,1024,-0.0753183303604601,-0.19458255171775818,0.4493001302083333,-2.822096347808838,0.2,6.328028649231025e-08,-7.523984298110008,0.00025
1585152,3954,400,258,0.079933904,1028,-0.07572114857612178,-0.1978531926870346,0.4606526692708333,-1.398559331893921,0.2,1.7809608685951755e-08,-7.515822445352872,0.00025
1591296,3969,400,259,0.07618462,1032,-0.07843282327667112,-0.19608533382415771,0.4462076822916667,-2.9568793773651123,0.2,1.4180581519214938e-08,-7.502378731966019,0.00025
1597440,3985,400,260,0.08072826,1036,-0.07302683751186123,-0.1866874396800995,0.4484456380208333,-3.772890567779541,0.2,8.169233095545181e-08,-7.457054163018863,0.00025
1603584,4000,400,261,0.07974561,1040,-0.07400041537039215,-0.19771237671375275,0.4425455729166667,-1.906381607055664,0.2,1.589099002681967e-06,-7.458404337366422,0.00025
1609728,4015,400,262,0.07745499,1044,-0.074344782915432,-0.19068878889083862,0.4276529947916667,-4.823813438415527,0.2,2.991983111636879e-06,-7.44806628425916,0.00025
1615872,4031,400,263,0.07991565,1048,-0.0766563372744713,-0.20186325907707214,0.447021484375,-3.2924180030822754,0.2,2.535904342219434e-06,-7.438785483439763,0.00025
1622016,4046,400,264,0.07696075,1052,-0.07614190871148215,-0.2038019597530365,0.4532470703125,-2.9032399654388428,0.2,1.3458040761804568e-06,-7.431560441851616,0.00025
1628160,4062,400,265,0.085855365,1056,-0.07656252523399114,-0.19417299330234528,0.4666748046875,-3.2461557388305664,0.2,7.007662391108246e-07,-7.495475326975186,0.00025
1634304,4077,400,266,0.09115479,1060,-0.07782885190681554,-0.19531197845935822,0.4624430338541667,-3.39316987991333,0.2,5.915303917802817e-07,-7.486934810876846,0.00025
1640448,4092,400,267,0.08138465,1064,-0.07835077659304564,-0.18513818085193634,0.4527587890625,-6.589146137237549,0.2,1.0296806782032302e-06,-7.451730847358704,0.00025
1646592,4107,400,268,0.08096413,1068,-0.07445757184905233,-0.19188545644283295,0.4472249348958333,-2.976304531097412,0.2,8.223263812112691e-07,-7.4948138644297915,0.00025
1652736,4123,400,269,0.07615012,1072,-0.075143655082987,-0.20166532695293427,0.4432373046875,-4.879993438720703,0.2,8.270911635577249e-07,-7.491944859425227,0.00025
1658880,4138,400,270,0.07250674,1076,-0.07117945583498415,-0.20406092703342438,0.4185384114583333,-4.575037002563477,0.2,1.017837901962082e-06,-7.494833052158356,0.00025
1665024,4153,400,271,0.078916825,1080,-0.07644524356389108,-0.19642390310764313,0.4464111328125,-1.9460844993591309,0.2,2.581299234361012e-07,-7.461788207292557,0.00025
1671168,4169,400,272,0.087464355,1084,-0.0750030605122447,-0.19580471515655518,0.4623209635416667,-1.9194471836090088,0.2,2.2926803463126552e-07,-7.41150697072347,0.00025
1677312,4184,400,273,0.08539524,1088,-0.07716570398770273,-0.19203242659568787,0.46240234375,-4.141324996948242,0.2,1.5752765643769115e-07,-7.441292534271876,0.00025
1683456,4199,400,274,0.08734838,1092,-0.07424354562438869,-0.20167815685272217,0.4601643880208333,-3.096189498901367,0.2,5.047838617470527e-07,-7.404866263270378,0.00025
1689600,4215,400,275,0.08733308,1096,-0.07544640988150302,-0.20108060538768768,0.4569905598958333,-3.7683310508728027,0.2,2.606919378441338e-06,-7.3799238701661425,0.00025
1695744,4230,400,276,0.08805579,1100,-0.07341612460489462,-0.19504690170288086,0.4496256510416667,-2.9967005252838135,0.2,5.5901169003410205e-06,-7.401653329531352,0.00025
1701888,4245,400,277,0.08892723,1104,-0.07721916450342785,-0.19209912419319153,0.4710693359375,-1.1440956592559814,0.2,1.7849968602471715e-06,-7.358264009157817,0.00025
1708032,4261,400,278,0.09517267,1108,-0.07750619815972944,-0.19517824053764343,0.4744466145833333,-3.8986544609069824,0.2,3.3482338880711873e-06,-7.339130436380704,0.00025
1714176,4276,400,279,0.09815866,1112,-0.07611254181877787,-0.1942369043827057,0.4840901692708333,-2.2831766605377197,0.2,2.269304690235193e-06,-7.429007361332576,0.00025
1720320,4291,400,280,0.094099104,1116,-0.06894053227491288,-0.18073490262031555,0.4722493489583333,-1.4202284812927246,0.2,6.53935831114912e-07,-7.450751061240832,0.00025
1726464,4307,400,281,0.09343047,1120,-0.06981448373699095,-0.1886364370584488,0.4672444661458333,-1.230560541152954,0.2,1.6090266830026678e-07,-7.493453770875931,0.00025
1732608,4322,400,282,0.08850386,1124,-0.06886066134999662,-0.18645188212394714,0.4474283854166667,-1.9033241271972656,0.2,5.784504475414565e-08,-7.595618496338527,0.00025
1738752,4337,400,283,0.08509874,1128,-0.06718214770080522,-0.16758139431476593,0.430908203125,-1.1573350429534912,0.2,7.149882965314565e-08,-7.523055975635846,0.00025
1744896,4352,400,284,0.08840319,1132,-0.07018216887081508,-0.18752095103263855,0.4237060546875,-2.5844855308532715,0.2,1.3610524274287883e-07,-7.499284073710442,0.00025
1751040,4368,400,285,0.09299139,1136,-0.0722108708966213,-0.18786530196666718,0.4371744791666667,-1.9493436813354492,0.2,3.751706900700924e-07,-7.480796853701274,0.00025
1757184,4383,400,286,0.08005019,1140,-0.06787274571252055,-0.19161377847194672,0.4375,-2.4764199256896973,0.2,5.246400056613254e-07,-7.511094237367312,0.00025
1763328,4398,400,287,0.0856879,1144,-0.0714701147468683,-0.1810397058725357,0.455810546875,-1.0962646007537842,0.2,1.2072552380004709e-06,-7.479980756839116,0.00025
1769472,4414,400,288,0.08187195,1148,-0.06897431799734477,-0.1732364296913147,0.4366048177083333,-4.004488468170166,0.2,1.6104361050632103e-06,-7.472442016005516,0.00025
1775616,4429,400,289,0.07665156,1152,-0.06742551607991724,-0.18842652440071106,0.43115234375,-2.0639092922210693,0.2,3.7536328341876885e-07,-7.513931070764859,0.00025
1781760,4444,400,290,0.07928445,1156,-0.07226118821805964,-0.1811876893043518,0.42626953125,-2.012620449066162,0.2,1.9126257629527762e-07,-7.60999112824599,0.00025
1787904,4460,400,291,0.087649666,1160,-0.06773272082258093,-0.18197691440582275,0.4361572265625,-3.8743653297424316,0.2,2.2275059878100004e-07,-7.559499760468801,0.00025
1794048,4475,400,292,0.0875726,1164,-0.07264637071784819,-0.1883401721715927,0.4377034505208333,-3.3013739585876465,0.2,5.275163735459406e-07,-7.541011676192284,0.00025
1800192,4490,400,293,0.095771976,1168,-0.07495859597596184,-0.19746612012386322,0.46337890625,-2.8726603984832764,0.2,1.0407484095272441e-06,-7.4989680995543795,0.00025
1806336,4506,400,294,0.09059761,1172,-0.07659481315446708,-0.1939193457365036,0.4704996744791667,-2.791752338409424,0.2,2.5598693529360617e-06,-7.411666889985402,0.00025
1812480,4521,400,295,0.08546693,1176,-0.0721080518560484,-0.19741211831569672,0.444091796875,-7.700397491455078,0.2,2.7820486974879564e-06,-7.398637493451436,0.00025
1818624,4536,400,296,0.08462372,1180,-0.07488428243232192,-0.1862351894378662,0.4572347005208333,-5.012442588806152,0.2,7.755883544291464e-07,-7.3746586094299955,0.00025
1824768,4552,400,297,0.08877963,1184,-0.07745240327009621,-0.19335833191871643,0.4679361979166667,-3.998391628265381,0.2,4.336122829684541e-07,-7.376448219021161,0.00025
1830912,4567,400,298,0.08557907,1188,-0.07645019589108415,-0.1993594467639923,0.4559733072916667,-7.108212471008301,0.2,3.0231052276323095e-07,-7.348691835999489,0.00025
1837056,4582,400,299,0.08497491,1192,-0.07870848949338931,-0.20345944166183472,0.4726969401041667,-4.365370750427246,0.2,7.212028310332741e-06,-7.342146873474121,0.00025
1843200,4598,400,300,0.08695411,1196,-0.07553211537500222,-0.1828857958316803,0.4555257161458333,-8.56347942352295,0.2,6.142434838096733e-06,-7.37758947412173,0.00025
1849344,4613,400,301,0.08308125,1200,-0.07580807888977385,-0.20000988245010376,0.4482421875,-2.808579921722412,0.2,7.177974706470044e-07,-7.436027218898137,0.00025
1855488,4628,400,302,0.087331735,1204,-0.07816816357080825,-0.20105284452438354,0.4647623697916667,-0.8767809867858887,0.2,1.8393290690532638e-07,-7.351931815346082,0.00025
1861632,4644,400,303,0.08625547,1208,-0.07470932471915148,-0.18807736039161682,0.4606119791666667,-0.8406853675842285,0.2,5.832020520217066e-08,-7.396447777748108,0.00025
1867776,4659,400,304,0.09230413,1212,-0.07586412719198658,-0.19882965087890625,0.4633382161458333,-2.335702896118164,0.2,4.1847640019909704e-08,-7.377538546919823,0.00025
1873920,4675,400,305,0.09489378,1216,-0.07886599269356036,-0.18885000050067902,0.4571940104166667,-2.3837525844573975,0.2,4.423024448548437e-08,-7.332802141706149,0.00025
1880064,4690,400,306,0.08659321,1220,-0.07444035823573358,-0.19451673328876495,0.4429931640625,-4.5966057777404785,0.2,1.0458409986184118e-07,-7.332979992032051,0.00025
1886208,4705,400,307,0.08926726,1224,-0.07809391763051583,-0.19140373170375824,0.4612630208333333,-3.3839216232299805,0.2,3.83245120361142e-08,-7.322086453437805,0.00025
1892352,4721,400,308,0.08478617,1228,-0.0778592501640863,-0.1963050663471222,0.4556477864583333,-4.6059160232543945,0.2,2.5713742135557993e-08,-7.322807222604752,0.00025
1898496,4736,400,309,0.08515044,1232,-0.07753970980653928,-0.1945515125989914,0.4607747395833333,-4.939435958862305,0.2,2.2968797315781053e-06,-7.371777176856995,0.00025
1904640,4752,400,310,0.08139507,1236,-0.07451969885247915,-0.1970805674791336,0.4478352864583333,-3.6689271926879883,0.2,5.235815349872534e-06,-7.3309287031491595,0.00025
1910784,4767,400,311,0.08404287,1240,-0.07574487870927744,-0.1993124932050705,0.4589029947916667,-2.361211061477661,0.2,1.5334919982734618e-06,-7.375309467315674,0.00025
1916928,4782,400,312,0.08833774,1244,-0.07937913841548531,-0.1990087926387787,0.4629720052083333,-1.1747281551361084,0.2,9.115352241906294e-07,-7.385534365971883,0.00025
1923072,4798,400,313,0.094464906,1248,-0.07870595433632843,-0.2018755078315735,0.4679768880208333,-2.536975860595703,0.2,7.719485071907192e-07,-7.3517015526692076,0.00025
1929216,4813,400,314,0.08601115,1252,-0.07768616360165954,-0.18487532436847687,0.4543863932291667,-1.6889379024505615,0.2,4.202026362420952e-07,-7.334167192379634,0.00025
1935360,4828,400,315,0.08533087,1256,-0.07993951559183188,-0.19254279136657715,0.4534912109375,-2.865285634994507,0.2,2.862968958942484e-07,-7.383905202150345,0.00025
1941504,4844,400,316,0.09154171,1260,-0.07734797219745815,-0.19635756313800812,0.4527180989583333,-4.840386390686035,0.2,1.3275122175600747e-06,-7.355507468183835,0.00025
1947648,4859,400,317,0.092169315,1264,-0.07925617419823539,-0.20314666628837585,0.4678955078125,-1.9228248596191406,0.2,2.26586012945044e-06,-7.3682049711545305,0.00025
1953792,4875,400,318,0.07911297,1268,-0.07388196092506405,-0.191973015666008,0.443603515625,-2.497934579849243,0.2,2.9215309069741124e-06,-7.360948761304219,0.00025
1959936,4890,400,319,0.0826925,1272,-0.07721999244919668,-0.1914232224225998,0.4532063802083333,-1.6149778366088867,0.2,1.1720987993513177e-06,-7.392549266417821,0.00025
1966080,4905,400,320,0.0762826,1276,-0.07735241813740383,-0.1963302046060562,0.4404296875,-2.4501752853393555,0.2,4.0694935110607844e-07,-7.37530638774236,0.00025
1972224,4921,400,321,0.09016707,1280,-0.07954224727776212,-0.20790065824985504,0.4570719401041667,-3.5306849479675293,0.2,2.3533499782235623e-07,-7.382409875591596,0.00025
1978368,4936,400,322,0.08611882,1284,-0.07898896075009058,-0.2065683752298355,0.45556640625,-5.850164890289307,0.2,8.886651023942704e-07,-7.358997518817584,0.00025
