time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/value_loss,train/loss,train/entropy_loss,train/clip_range,train/explained_variance,rollout/ep_len_mean,train/learning_rate,rollout/ep_rew_mean,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/approx_kl
136,1627,221952,289,16.27330814467536,8.585039138793945,-6.104291988743676,0.2,0.9112144112586975,779.8,0.00025,11294.63,864,0.027341560344211757,0.5138888888888888,0.08059891
136,1632,222720,290,9.94198484553231,5.76905632019043,-6.580513656139374,0.2,0.9102166891098022,795.56,0.00025,11529.79,867,0.01907399428697924,0.484375,0.05363087
136,1636,223488,291,7.459755013386409,4.3182501792907715,-6.4456305967436895,0.2,0.9556980729103088,789.95,0.00025,11521.88,870,0.017387739499099553,0.4279513888888889,0.07001841
136,1641,224256,292,12.400935666428673,7.220981121063232,-6.480413986576928,0.2,0.9267069101333618,791.15,0.00025,11516.76,873,0.030628257237064343,0.4444444444444444,0.04084446
136,1646,225024,293,5.56478691763348,3.6852567195892334,-6.208646357059479,0.2,0.9408535361289978,797.48,0.00025,11569.95,876,0.030046006755179003,0.4878472222222222,0.09937581
136,1650,225792,294,8.553616603215536,3.5094704627990723,-6.4360641903347435,0.2,0.9566408395767212,810.25,0.00025,11729.36,879,0.018403432047408488,0.3997395833333333,0.037040617
136,1655,226560,295,14.373857355780071,7.984283447265625,-6.332132703728146,0.2,0.9242891073226929,816.09,0.00025,11844.68,882,0.013247542031523254,0.4036458333333333,0.05467893
136,1663,227328,296,11.660615348153645,4.508861541748047,-6.222254137198131,0.2,0.9001339673995972,807.13,0.00025,12221.85,885,0.021790391571509343,0.4171006944444444,0.05120189
136,1668,228096,297,14.471904264556038,9.613637924194336,-6.108410881625281,0.2,0.9590117335319519,791.19,0.00025,12011.52,888,0.01057635009702709,0.4600694444444444,0.047518548
136,1673,228864,298,17.80165547132492,8.067866325378418,-6.211086326175266,0.2,0.9089728593826294,791.2,0.00025,12038.06,891,0.019661054196250107,0.4409722222222222,0.048606753
136,1678,229632,299,12.460875001218584,8.056243896484375,-6.424491471714443,0.2,0.9467552304267883,802.5,0.00025,12216.61,894,0.024034081182132166,0.3932291666666667,0.043854084
136,1682,230400,300,10.788521008359062,2.9063456058502197,-6.3208128743701515,0.2,0.946715235710144,810.1,0.00025,12408.22,897,0.02082120116230928,0.4409722222222222,0.05170684
136,1687,231168,301,12.294265343083275,13.618349075317383,-6.300523863898383,0.2,0.9555548429489136,810.1,0.00025,12420.78,900,0.03146912183405624,0.5169270833333334,0.10003681
137,1692,231936,302,21.099254614777035,5.232218265533447,-6.1393834418720665,0.2,0.9551289677619934,810.1,0.00025,11949.64,903,0.023398898541927338,0.48828125,0.071679585
136,1699,232704,303,16.809299343162113,6.851607799530029,-6.0048206316100226,0.2,0.9392701387405396,810.1,0.00025,11959.02,906,0.01793905095352481,0.4839409722222222,0.06015634
137,1704,233472,304,9.13304799132877,8.155888557434082,-5.964601914087932,0.2,0.9364134669303894,814.15,0.00025,12008.71,909,0.017073560169794492,0.4184027777777778,0.05686556
137,1708,234240,305,6.489207055833605,2.0355052947998047,-5.84520626730389,0.2,0.962207019329071,810.89,0.00025,11987.88,912,0.011547190188947652,0.4791666666666667,0.061782937
137,1713,235008,306,12.21709480550554,4.6349992752075195,-6.099198268519507,0.2,0.9181891083717346,815.87,0.00025,12266.02,915,0.013531342776130058,0.4014756944444444,0.039025832
137,1717,235776,307,10.885597258806229,5.443496227264404,-6.117179466618432,0.2,0.9582176208496094,827.14,0.00025,12434.85,918,0.00821641488518152,0.4626736111111111,0.041541554
137,1722,236544,308,7.25111198425293,8.031461715698242,-5.92558890581131,0.2,0.9637771248817444,827.12,0.00025,12453.31,921,0.019745702299082443,0.4131944444444444,0.05248787
137,1726,237312,309,10.28163770172331,5.3761162757873535,-5.833717458777958,0.2,0.9274954199790955,832.71,0.00025,12504.98,924,0.01989497380175938,0.5065104166666666,0.058904428
137,1734,238080,310,6.666950626505746,3.788238525390625,-5.777983301215702,0.2,0.9554790258407593,830.36,0.00025,12481.51,927,0.018440908267317962,0.4097222222222222,0.040273663
137,1739,238848,311,7.800255846646097,3.5562362670898438,-5.803913242287106,0.2,0.9104681015014648,817.33,0.00025,12284.11,930,0.043474471157727144,0.5030381944444444,0.10124024
137,1743,239616,312,27.725096947617,12.325888633728027,-5.695493691497379,0.2,0.8693701028823853,783.16,0.00025,11523.48,933,0.01830124455348899,0.4344618055555556,0.04250154
137,1748,240384,313,21.389920360512203,8.27851390838623,-5.842276381121741,0.2,0.9186738729476929,771.32,0.00025,11410.62,936,-0.0029833090827903813,0.4140625,0.03803967
137,1752,241152,314,10.084131389856339,4.7785234451293945,-5.953649408287472,0.2,0.9394588470458984,754.97,0.00025,10988.79,939,0.026197910476993356,0.3858506944444444,0.108242385
137,1757,241920,315,9.321418576770359,3.651793956756592,-6.038028968705071,0.2,0.9248224496841431,750.07,0.00025,10933.69,942,0.01253530521514929,0.41015625,0.039974976
137,1761,242688,316,6.685307083858384,3.4707794189453125,-6.010692086484697,0.2,0.9280130863189697,739.97,0.00025,10795.79,945,0.007787316080389751,0.4375,0.051504742
137,1768,243456,317,6.416630397240321,2.778320789337158,-6.111867739094628,0.2,0.9572112560272217,724.74,0.00025,10574.82,948,0.04375339992758301,0.48828125,0.05026481
137,1773,244224,318,7.574104415045844,4.892683029174805,-5.977147698402405,0.2,0.9484413266181946,710.23,0.00025,10358.94,951,0.023083684228671093,0.4861111111111111,0.062103212
137,1778,244992,319,7.207372158765793,4.714664936065674,-5.889038099182977,0.2,0.948244571685791,699.28,0.00025,10140.06,954,0.020902678318735626,0.4509548611111111,0.0434213
137,1783,245760,320,11.373643100261688,7.649184226989746,-5.960182964801788,0.2,0.9315275549888611,713.13,0.00025,10423.11,957,0.018562798685808148,0.4921875,0.06583746
137,1788,246528,321,4.3825746609105005,3.390293836593628,-5.85774341556761,0.2,0.9764151573181152,725.55,0.00025,10608.63,960,0.04411495947796437,0.4583333333333333,0.07366452
137,1793,247296,322,7.371847762001885,5.38069486618042,-5.782050589720408,0.2,0.9369850158691406,735.37,0.00025,10686.83,963,0.012675155018870201,0.5078125,0.065018244
137,1798,248064,323,8.137657668855455,3.816561460494995,-5.79767945739958,0.2,0.9134987592697144,734.51,0.00025,10741.39,966,0.010705525611734224,0.4518229166666667,0.035680477
137,1806,248832,324,8.91089199317826,2.872835397720337,-5.890378541416592,0.2,0.9188364744186401,731.44,0.00025,10589.2,969,-0.0018555783382099536,0.4105902777777778,0.03065676
137,1811,249600,325,7.057821257246865,4.041439056396484,-5.678756409221226,0.2,0.9370430707931519,724.95,0.00025,10749.47,972,0.02039602507526676,0.4019097222222222,0.047510084
137,1816,250368,326,8.665286898612976,6.4599103927612305,-5.674578540854984,0.2,0.9621032476425171,706.04,0.00025,10903.98,975,0.01086604915973213,0.4635416666666667,0.048835326
137,1821,251136,327,11.668229977289835,6.812531471252441,-5.7142066558202105,0.2,0.9357374310493469,700.2,0.00025,10856.7,978,0.027209475830507774,0.4171006944444444,0.06110699
137,1827,251904,328,11.145678705639309,5.656821250915527,-5.867430892255571,0.2,0.9599692821502686,703.12,0.00025,10892.75,981,0.03656687952267627,0.484375,0.06139967
137,1832,252672,329,8.863609751065573,3.8410935401916504,-6.200204114119212,0.2,0.9663783311843872,698.65,0.00025,10876.74,984,0.00952768402122375,0.3993055555555556,0.046352565
137,1840,253440,330,7.568955616818534,5.8822245597839355,-5.783400151464674,0.2,0.963071346282959,698.37,0.00025,10911.94,987,0.01838292190546377,0.5013020833333334,0.097235024
137,1844,254208,331,9.571101509862476,3.0320699214935303,-5.98063129848904,0.2,0.940911054611206,693.08,0.00025,10826.01,990,0.03562118369801384,0.4978298611111111,0.06304363
137,1849,254976,332,16.349649568398792,8.967463493347168,-6.034586422973209,0.2,0.9238501191139221,689.31,0.00025,10770.82,993,0.00743589599409865,0.3741319444444444,0.032757767
137,1855,255744,333,9.375937859217325,7.242670059204102,-6.102050926950243,0.2,0.94179368019104,691.12,0.00025,10731.69,996,0.0167928318777639,0.4435763888888889,0.06656162
137,1860,256512,334,10.841958615514967,3.9285411834716797,-6.25737530655331,0.2,0.923650324344635,690.65,0.00025,10950.61,999,0.015349618857726455,0.4522569444444444,0.05676232
137,1864,257280,335,6.534322629372279,3.826106309890747,-6.098058972093794,0.2,0.9644915461540222,705.79,0.00025,11286.22,1002,0.035757850389927626,0.4830729166666667,0.06328305
137,1872,258048,336,10.724445836411583,9.687858581542969,-6.376758701271481,0.2,0.945412278175354,715.8,0.00025,11467.89,1005,0.007265653331867523,0.4318576388888889,0.046551805
137,1877,258816,337,9.268836041291555,5.605166912078857,-6.482021583451165,0.2,0.9641708135604858,739.33,0.00025,11696.2,1008,0.017252380416418116,0.3858506944444444,0.051042292
137,1882,259584,338,6.108874193496174,3.870961904525757,-6.281759354803297,0.2,0.9691096544265747,734.21,0.00025,11882.7,1011,0.01920910825073305,0.4396701388888889,0.049738843
137,1887,260352,339,12.05440526538425,11.299595832824707,-6.2906084126896324,0.2,0.9290722012519836,741.17,0.00025,11999.02,1014,0.012230587056061873,0.3958333333333333,0.02957437
137,1892,261120,340,6.627260133624077,2.8884522914886475,-6.332116358810001,0.2,0.965545117855072,746.1,0.00025,12100.49,1017,0.021318358589067228,0.4756944444444444,0.07479006
138,1897,261888,341,9.217330048481623,3.7005021572113037,-6.552451140350765,0.2,0.9351980090141296,754.39,0.00025,12202.6,1020,0.0019102664017635915,0.4392361111111111,0.042771798
138,1902,262656,342,9.447196069690916,4.131697177886963,-6.472243587176005,0.2,0.9488217830657959,759.49,0.00025,12273.46,1023,0.028838293536359236,0.4605034722222222,0.094599314
137,1911,263424,343,15.545483264658186,8.635819435119629,-6.4033748904864,0.2,0.9466749429702759,763.45,0.00025,12342.4,1026,0.032917154965818755,0.5225694444444444,0.056104045
137,1916,264192,344,9.339907848172718,5.670726299285889,-6.249082055356768,0.2,0.9556735157966614,775.21,0.00025,12562.07,1029,0.03674820524692121,0.5173611111111112,0.07970814
137,1921,264960,345,8.537484523322847,6.36439847946167,-6.394063810507457,0.2,0.9415795207023621,766.92,0.00025,12409.78,1032,0.013352466203893224,0.44921875,0.0484385
137,1927,265728,346,7.117281095849143,5.352297782897949,-6.189021832413143,0.2,0.9666697978973389,769.77,0.00025,12453.26,1035,0.034037477543784514,0.4670138888888889,0.06591656
137,1931,266496,347,7.52374987800916,3.1708076000213623,-6.404734975761837,0.2,0.9391063451766968,766.35,0.00025,12439.66,1038,0.009798213865401017,0.4309895833333333,0.029185554
137,1936,267264,348,6.945871435933643,3.110921859741211,-6.187117669317457,0.2,0.967705249786377,765.66,0.00025,12419.17,1041,0.023100921185687184,0.40625,0.052402485
137,1945,268032,349,9.53394365310669,4.059925079345703,-6.2159455683496265,0.2,0.958099901676178,765.16,0.00025,12462.74,1044,0.018930375239708357,0.4110243055555556,0.03429523
137,1950,268800,350,11.288002987702688,8.347415924072266,-6.08423951599333,0.2,0.9525649547576904,770.6,0.00025,12482.23,1047,0.0021925985088778865,0.375,0.046527933
137,1954,269568,351,11.328781525293985,6.90632438659668,-5.929647180769178,0.2,0.92393958568573,770.6,0.00025,12486.91,1050,0.01891274142286016,0.4327256944444444,0.041136365
137,1960,270336,352,8.978260666131973,4.743057727813721,-6.082269211610158,0.2,0.8705062866210938,786.73,0.00025,12579.38,1053,0.014541881275363266,0.4166666666666667,0.039747063
137,1965,271104,353,7.896118488576677,3.2937307357788086,-6.055935528543261,0.2,0.9441748857498169,788.07,0.00025,12592.7,1056,0.010262086017367741,0.4036458333333333,0.046846297
137,1970,271872,354,7.864008145199882,4.022164821624756,-6.225474251641168,0.2,0.9286363124847412,788.07,0.00025,12559.18,1059,0.017104311354665294,0.3975694444444444,0.03950505
137,1978,272640,355,8.961161510811912,5.020114421844482,-6.047573619418674,0.2,0.9516921043395996,792.54,0.00025,12610.55,1062,0.02246005839616474,0.4735243055555556,0.053769905
137,1983,273408,356,7.894383867581685,3.480034589767456,-5.863837248749203,0.2,0.9229192733764648,791.16,0.00025,12599.8,1065,0.019227918289187882,0.4756944444444444,0.05599392
137,1988,274176,357,6.157501071691513,3.971970319747925,-5.967539886633555,0.2,0.9618775844573975,790.88,0.00025,12568.8,1068,0.017786837389899626,0.4609375,0.043909024
137,1993,274944,358,14.920340746641159,7.4224443435668945,-5.8902108205689325,0.2,0.8804542422294617,797.55,0.00025,12669.41,1071,0.02939002628489915,0.5286458333333334,0.07424453
137,1998,275712,359,38.87414565351274,25.040578842163086,-5.84451115793652,0.2,0.9075973033905029,794.26,0.00025,12423.16,1074,0.03467713981970317,0.4900173611111111,0.08308164
137,2003,276480,360,13.622429110937649,1.8475230932235718,-6.090392549832662,0.2,0.9271746277809143,802.67,0.00025,12539.67,1077,0.056035023596551686,0.4782986111111111,0.08415204
138,2008,277248,361,7.96045187777943,3.795226812362671,-6.025452084011501,0.2,0.9525870680809021,808.25,0.00025,12661.72,1080,0.026324866766420502,0.4956597222222222,0.049562145
137,2016,278016,362,14.394285327858395,13.373647689819336,-5.9865555961926775,0.2,0.9394326210021973,805.52,0.00025,12566.8,1083,0.018805218291365437,0.4305555555555556,0.031123979
137,2021,278784,363,13.71498265531328,5.738180637359619,-6.008484489387936,0.2,0.9234521985054016,806.3,0.00025,12716.12,1086,0.03381905301163594,0.4279513888888889,0.053300846
137,2026,279552,364,7.973127047220866,5.147307872772217,-6.042195147938198,0.2,0.9673151969909668,811.16,0.00025,12757.94,1089,0.02941968088917848,0.4839409722222222,0.08484012
137,2031,280320,365,8.851792987849977,4.320013999938965,-5.795906272199419,0.2,0.9156373739242554,826.37,0.00025,12913.22,1092,0.011129767310598658,0.4782986111111111,0.052503258
137,2037,281088,366,7.491757412751515,3.4025421142578125,-5.7116144630644055,0.2,0.9657027125358582,830.77,0.00025,12947.46,1095,0.017327680407712858,0.4279513888888889,0.08085266
138,2041,281856,367,6.9315474149253635,3.4143128395080566,-5.765148354901208,0.2,0.9419538378715515,825.87,0.00025,12725.08,1098,0.03932277674579786,0.5225694444444444,0.08108587
137,2049,282624,368,17.932413048214382,8.583251953125,-5.784167945384979,0.2,0.9400827884674072,825.87,0.00025,12725.08,1101,0.022554769478220906,0.4618055555555556,0.05489849
137,2054,283392,369,11.450893514686161,7.421186923980713,-6.064221415254805,0.2,0.9085464477539062,834.15,0.00025,12780.61,1104,0.03751462906883615,0.4561631944444444,0.05514856
137,2060,284160,370,10.303033947944641,5.05448055267334,-5.672516114181942,0.2,0.9695833921432495,836.21,0.00025,12826.52,1107,0.01850705032443835,0.45703125,0.0833368
137,2065,284928,371,5.257740083667967,6.9742431640625,-5.496723916795519,0.2,0.9521796107292175,857.83,0.00025,13124.12,1110,0.03942802199162543,0.5295138888888888,0.11618254
138,2069,285696,372,9.504383153385586,10.896337509155273,-5.636136300033993,0.2,0.9622424840927124,860.89,0.00025,13180.32,1113,0.04414832387636933,0.5321180555555556,0.043779656
138,2074,286464,373,7.36703418691953,2.4059624671936035,-5.874272141191694,0.2,0.9569191932678223,865.43,0.00025,13227.76,1116,0.007227356778457761,0.4322916666666667,0.04714184
138,2079,287232,374,8.06050235695309,4.9007887840271,-5.6679933534728155,0.2,0.9688355326652527,859.54,0.00025,13088.26,1119,0.04215295137449478,0.5208333333333334,0.07719068
137,2087,288000,375,11.836167176564535,6.339637756347656,-5.860531018839942,0.2,0.9468308091163635,854.21,0.00025,12999.17,1122,0.02121222240384668,0.4487847222222222,0.04591884
137,2092,288768,376,5.142239418294695,3.917121171951294,-5.781385759512584,0.2,0.933965265750885,859.16,0.00025,13044.58,1125,0.019919896938113704,0.4171006944444444,0.05935493
138,2097,289536,377,5.2850106987688275,2.8413844108581543,-5.930026319291857,0.2,0.9646271467208862,852.51,0.00025,12973.47,1128,0.005926711303699348,0.3763020833333333,0.03277212
138,2102,290304,378,9.457782116201189,7.25665807723999,-5.6770239273707075,0.2,0.9399152994155884,850.63,0.00025,12970.7,1131,0.011979961509091986,0.42578125,0.043619726
138,2107,291072,379,15.16295056210624,9.566779136657715,-5.871373097101848,0.2,0.92792147397995,835.12,0.00025,12836.87,1134,0.004652940215439432,0.3493923611111111,0.04081149
138,2112,291840,380,7.755131996340221,4.332250595092773,-5.907983819643657,0.2,0.9549387693405151,830.63,0.00025,12827.7,1137,0.007346842153411772,0.4396701388888889,0.046486404
137,2120,292608,381,10.551325817902883,3.7828080654144287,-5.6579199234644575,0.2,0.913347601890564,814.81,0.00025,12669.29,1140,0.03337234143529915,0.5151909722222222,0.056185175
138,2125,293376,382,8.213360571198994,3.9085328578948975,-5.815007322364384,0.2,0.9575172066688538,785.81,0.00025,12286.3,1143,0.019933350196677364,0.3780381944444444,0.047279388
138,2130,294144,383,6.35974449912707,2.9705607891082764,-5.593860321574741,0.2,0.9574427604675293,761.84,0.00025,11949.33,1146,0.01908603252377361,0.4327256944444444,0.055825572
138,2135,294912,384,9.66735526919365,11.374977111816406,-5.897001498275333,0.2,0.9562386274337769,741.56,0.00025,11871.76,1149,0.010317299915995035,0.4405381944444444,0.042688817
138,2140,295680,385,8.141086147891151,3.6957569122314453,-6.075406081146664,0.2,0.950423002243042,739.41,0.00025,11818.45,1152,0.006269432759533326,0.3823784722222222,0.06417763
138,2145,296448,386,10.97652511464225,8.102327346801758,-5.838317036628723,0.2,0.9498879909515381,724.24,0.00025,11557.13,1155,0.016680847025579877,0.4366319444444444,0.045851916
137,2154,297216,387,7.310844050513373,4.563644886016846,-5.797120319472419,0.2,0.9414036273956299,720.6,0.00025,11489.53,1158,0.010915002475182215,0.4075520833333333,0.036087226
138,2159,297984,388,5.805820569396019,3.622633457183838,-5.885996984110938,0.2,0.9603105187416077,717.52,0.00025,11551.6,1161,0.035553269346968994,0.4717881944444444,0.091519855
138,2163,298752,389,8.9208328558339,4.174437999725342,-5.948163092136383,0.2,0.9228945374488831,692.99,0.00025,11292.42,1164,0.024305871532609064,0.4440104166666667,0.044545766
138,2168,299520,390,8.048863848050436,4.428829193115234,-5.554203377829658,0.2,0.9568917155265808,654.42,0.00025,10755.27,1167,0.01666500568131192,0.4396701388888889,0.063185856
138,2173,300288,391,8.921831574704912,5.334273338317871,-5.422822641001807,0.2,0.9613306522369385,651.49,0.00025,10731.78,1170,0.000778343205133246,0.3723958333333333,0.04554185
138,2178,301056,392,7.225546479225159,3.435708999633789,-5.443618085649279,0.2,0.9561084508895874,645.48,0.00025,10705.01,1173,0.02626406790740374,0.4079861111111111,0.067693144
138,2183,301824,393,6.410163558191723,5.318675518035889,-5.682653943697612,0.2,0.9733321070671082,630.04,0.00025,10448.63,1176,0.007695302292833933,0.3914930555555556,0.033048406
138,2191,302592,394,7.959195948309368,5.314104080200195,-5.728569739394718,0.2,0.9560184478759766,620.65,0.00025,10333.32,1179,0.01148523138059924,0.4448784722222222,0.05865729
138,2196,303360,395,23.408362064096664,11.938325881958008,-5.973324709468418,0.2,0.9179391264915466,610.68,0.00025,9970.17,1182,0.005791084504582816,0.4357638888888889,0.13626866
138,2200,304128,396,20.85288138522042,7.605108261108398,-5.748437735769484,0.2,0.9159199595451355,600.87,0.00025,9206.8,1185,0.041348641104478806,0.4292534722222222,0.094059505
138,2205,304896,397,28.20349472761154,9.207047462463379,-5.870338969760471,0.2,0.939414381980896,587.91,0.00025,8797.06,1188,0.013498841020918917,0.4713541666666667,0.08434126
138,2211,305664,398,21.403836720519596,2.9717347621917725,-5.802721228864458,0.2,0.9023305177688599,587.11,0.00025,8725.37,1191,0.043178407391274556,0.4518229166666667,0.064556286
138,2215,306432,399,7.830833713213603,1.571086049079895,-5.909098731146918,0.2,0.9451445937156677,596.24,0.00025,8868.88,1194,0.03199028222459472,0.4461805555555556,0.067464404
138,2220,307200,400,8.550034903817707,3.1431665420532227,-6.264933539761437,0.2,0.9320194721221924,578.13,0.00025,8623.68,1197,0.00878358352282602,0.4717881944444444,0.052223567
138,2228,307968,401,6.362137857410643,3.40653920173645,-6.379390385415819,0.2,0.9703737497329712,590.64,0.00025,8754.49,1200,0.027305604683028326,0.4292534722222222,0.05086763
138,2233,308736,402,10.875352246893776,4.051626205444336,-6.1557181808683605,0.2,0.9523472189903259,594.12,0.00025,8828.26,1203,0.020426654250412766,0.4787326388888889,0.0534485
138,2238,309504,403,7.651585595475303,2.944779872894287,-6.28112178378635,0.2,0.9377335906028748,603.51,0.00025,8973.23,1206,0.025336799160059955,0.4561631944444444,0.055552375
138,2243,310272,404,4.905801839298672,2.5646471977233887,-6.066993686887953,0.2,0.9756065607070923,614.68,0.00025,9154.53,1209,0.022635586546837456,0.4782986111111111,0.053605635
138,2250,311040,405,14.317835347519981,5.0985846519470215,-6.211927831172943,0.2,0.9226260781288147,626.63,0.00025,9129.75,1212,0.008570242375652824,0.5091145833333334,0.08154736
137,2260,311808,406,9.67339062359598,3.478605031967163,-6.2570165859328375,0.2,0.93476802110672,628.49,0.00025,9156.27,1215,0.02498304797336459,0.4409722222222222,0.060185727
137,2265,312576,407,10.063050336307949,5.174785137176514,-6.5154476099544105,0.2,0.9584841728210449,645.4,0.00025,9320.14,1218,0.007969587595046809,0.4440104166666667,0.04456228
137,2271,313344,408,5.632134485575888,2.1399178504943848,-6.000758177704281,0.2,0.9651683568954468,664.15,0.00025,9624.39,1221,0.01223872032844358,0.4787326388888889,0.07095709
138,2275,314112,409,8.47426568137275,7.381566524505615,-5.88020275036494,0.2,0.9549412131309509,664.46,0.00025,9621.82,1224,0.026656585396267474,0.4761284722222222,0.0518678
138,2280,314880,410,5.635995374785529,2.8013083934783936,-5.711454384856754,0.2,0.9673713445663452,652.64,0.00025,9424.6,1227,0.03200478353149568,0.4852430555555556,0.060060997
138,2285,315648,411,9.072373545832104,3.6792383193969727,-5.959342685010698,0.2,0.9424629807472229,666.83,0.00025,9666.65,1230,0.03735437865705333,0.5481770833333334,0.08725188
138,2290,316416,412,8.034426225556267,8.072994232177734,-6.275950272878011,0.2,0.9593461751937866,678.13,0.00025,9841.43,1233,0.021407518225411575,0.4214409722222222,0.06097756
137,2299,317184,413,10.234166827466753,10.101154327392578,-6.156392958429125,0.2,0.955315887928009,691.07,0.00025,10070.48,1236,0.017500842268216528,0.4587673611111111,0.05676808
138,2303,317952,414,10.469572487804625,4.66131591796875,-6.074469606081645,0.2,0.9603529572486877,699.94,0.00025,10139.82,1239,0.02366633798616628,0.4240451388888889,0.047345053
138,2308,318720,415,10.798024813334147,8.217344284057617,-6.261962652206421,0.2,0.9039600491523743,715.16,0.00025,10268.84,1242,0.016627434136656422,0.4969618055555556,0.06634855
138,2313,319488,416,6.917310956451628,3.3864634037017822,-6.063355724016826,0.2,0.9658551216125488,717.11,0.00025,10318.77,1245,0.019493118989177875,0.4934895833333333,0.06639748
138,2318,320256,417,8.336397382948133,6.774296283721924,-6.1238474978341,0.2,0.948177695274353,727.85,0.00025,10458.39,1248,0.017872309933106106,0.4396701388888889,0.052396726
138,2323,321024,418,11.207361413372887,5.245563507080078,-5.94093120098114,0.2,0.9443379640579224,739.39,0.00025,10614.62,1251,0.022880311369792454,0.4618055555555556,0.05160627
138,2331,321792,419,11.609788947635227,7.944875240325928,-6.139693763520983,0.2,0.9428635239601135,749.54,0.00025,10720.44,1254,0.021107654164855678,0.4340277777777778,0.03496476
138,2336,322560,420,8.633185423082775,3.689377546310425,-6.263865345054203,0.2,0.9409559965133667,761.99,0.00025,11189.42,1257,0.024077455862425268,0.4691840277777778,0.0551856
138,2342,323328,421,8.707682924138176,7.184544563293457,-6.203592975934346,0.2,0.9473192095756531,771.01,0.00025,11614.45,1260,0.02271919182061942,0.4722222222222222,0.049806487
137,2350,324096,422,7.597385204500622,3.6337532997131348,-5.879249274730682,0.2,0.9546529054641724,785.57,0.00025,12103.42,1263,0.018902828296025593,0.4826388888888889,0.058611333
137,2355,324864,423,12.207106663121117,13.618856430053711,-5.981392065684001,0.2,0.9553015828132629,784.4,0.00025,12205.82,1266,0.00617856533628785,0.4053819444444444,0.043163795
137,2361,325632,424,16.29368363486396,8.385933876037598,-5.738863223128849,0.2,0.9482042789459229,788.98,0.00025,12015.82,1269,0.04372656324024623,0.3758680555555556,0.093688436
137,2369,326400,425,21.08801841073566,19.38964080810547,-5.725097835063934,0.2,0.9549773931503296,787.33,0.00025,11897.75,1272,0.0177355324720136,0.3715277777777778,0.04730816
137,2375,327168,426,26.56535615523656,8.219792366027832,-5.668832156393263,0.2,0.9131323099136353,795.3,0.00025,12037.63,1275,0.012003955754658414,0.3650173611111111,0.06142666
137,2382,327936,427,11.189311434825262,6.669315814971924,-6.103275385167864,0.2,0.9162503480911255,797.09,0.00025,12107.98,1278,0.03125305656188478,0.4826388888888889,0.06827054
137,2389,328704,428,8.105893121825325,3.591310739517212,-6.205172876516978,0.2,0.9434811472892761,815.31,0.00025,12323.63,1281,0.04028488315331439,0.5091145833333334,0.16004132
137,2394,329472,429,9.414698948462805,4.151276588439941,-6.254869361718495,0.2,0.9358443021774292,824.52,0.00025,12368.57,1284,0.006299884731156958,0.4092881944444444,0.02468353
137,2402,330240,430,10.79381549358368,6.541104793548584,-5.6587121155526905,0.2,0.9086307883262634,837.23,0.00025,12337.26,1287,0.014641775756091293,0.5295138888888888,0.078702874
137,2406,331008,431,11.559708257516226,5.477066993713379,-5.947234471638997,0.2,0.9405250549316406,836.44,0.00025,12275.81,1290,0.011807520847974552,0.3849826388888889,0.04282977
137,2411,331776,432,7.410509612825182,9.48330020904541,-5.797837250762516,0.2,0.9454721808433533,832.0,0.00025,12377.1,1293,0.020427247561100457,0.4552951388888889,0.03943824
137,2417,332544,433,8.983851588434643,3.614687204360962,-5.973777612050374,0.2,0.9295281171798706,831.38,0.00025,12206.3,1296,0.01673319576204651,0.3936631944444444,0.045312777
137,2422,333312,434,10.392154746585422,4.295639991760254,-5.67018296983507,0.2,0.9501306414604187,824.44,0.00025,12171.28,1299,0.04674190951563004,0.4340277777777778,0.16342318
137,2428,334080,435,4.562159574694103,4.131556510925293,-5.973606791761187,0.2,0.9670056700706482,821.97,0.00025,12071.46,1302,0.019975308134841423,0.4830729166666667,0.097428404
137,2437,334848,436,10.655219581392076,8.501903533935547,-6.208789163165623,0.2,0.9548636674880981,823.23,0.00025,11927.93,1305,0.009885607636533678,0.4188368055555556,0.054700106
137,2444,335616,437,12.154861062765121,4.077055931091309,-6.237237268024021,0.2,0.9558557271957397,832.99,0.00025,12028.39,1308,0.02307786528641979,0.4696180555555556,0.05407287
137,2449,336384,438,8.654431988795599,6.567832946777344,-6.0793882674641075,0.2,0.9660102725028992,834.76,0.00025,12046.16,1311,0.0024652081903898055,0.4574652777777778,0.08164994
137,2454,337152,439,4.816078624791569,5.223669528961182,-5.610516276624468,0.2,0.9702085256576538,849.61,0.00025,12244.38,1314,0.019314949879319303,0.4665798611111111,0.051180422
137,2460,337920,440,14.467665751775106,8.884088516235352,-5.908795449468824,0.2,0.9228309392929077,850.22,0.00025,12290.17,1317,0.023004506054955225,0.3285590277777778,0.033589702
137,2465,338688,441,13.122578746742672,2.984663248062134,-5.928811046812269,0.2,0.9513702988624573,854.2,0.00025,12031.44,1320,0.027573975423971813,0.4097222222222222,0.08500894
137,2473,339456,442,5.995875679784351,3.6618058681488037,-5.73986620373196,0.2,0.9689050912857056,852.33,0.00025,12045.85,1323,0.060236854737417564,0.5950520833333334,0.10725806
137,2478,340224,443,17.494708322816425,13.46193790435791,-6.273870779408349,0.2,0.9199265241622925,850.05,0.00025,11827.31,1326,0.03656030086696976,0.4973958333333333,0.05750243
137,2483,340992,444,8.899015208085379,3.7905683517456055,-5.818636476993561,0.2,0.9643450975418091,844.29,0.00025,11669.69,1329,0.03321123302965942,0.4657118055555556,0.0563022
