time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/entropy_loss,train/clip_fraction,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/loss,train/approx_kl,train/value_loss,rollout/ep_rew_mean,train/clip_range
1744,353,155,271104,-7.054282287756602,0.4817708333333333,808.06,1056,0.00025,0.020598585316393938,0.9290833473205566,15.332240104675293,0.07959408,23.917783194118076,9968.94,0.2
1749,354,155,271872,-7.292295985751682,0.37109375,799.02,1059,0.00025,0.016655407768363755,0.9437969923019409,6.45143461227417,0.04764467,15.355797343783909,9809.8,0.2
1753,355,155,272640,-7.361584444840749,0.4010416666666667,799.02,1062,0.00025,0.00616076473508858,0.9208443760871887,22.104394912719727,0.052296054,17.843994127379524,9757.8,0.2
1758,356,155,273408,-7.343714462386237,0.4019097222222222,806.08,1065,0.00025,0.013602165945081247,0.9370492100715637,8.219128608703613,0.06397293,19.99914124939177,9554.09,0.2
1763,357,155,274176,-7.441560526688893,0.4487847222222222,810.78,1068,0.00025,0.013121151054898897,0.9579901099205017,4.380115032196045,0.05069026,12.273366414838367,9404.89,0.2
1767,358,155,274944,-7.248307155238257,0.3997395833333333,808.28,1071,0.00025,0.01666635860844205,0.819293200969696,3.9266934394836426,0.057195235,13.91728413105011,9465.85,0.2
1772,359,155,275712,-7.133567068311903,0.3819444444444444,812.83,1074,0.00025,0.005428922181535099,0.9034512639045715,5.519495964050293,0.03462174,10.40520308083958,9540.94,0.2
1779,360,155,276480,-7.034320897526211,0.4596354166666667,817.52,1077,0.00025,0.026124774555986125,0.9438044428825378,4.22330379486084,0.04630335,6.31636784474055,9623.57,0.2
1784,361,155,277248,-7.2515373428662615,0.3111979166666667,806.11,1080,0.00025,0.01600534909973956,0.9011905193328857,25.52557945251465,0.02576494,20.939720345868004,9819.87,0.2
1788,362,155,278016,-6.913397252559662,0.3967013888888889,806.11,1083,0.00025,0.00499800397341864,0.8709954619407654,11.759313583374023,0.04616219,17.37134786446889,9840.13,0.2
1793,363,155,278784,-7.219772974650065,0.4045138888888889,799.9,1086,0.00025,0.017089009989932593,0.8933669924736023,6.25485897064209,0.038285248,8.842290030585396,9692.65,0.2
1797,364,155,279552,-7.069597992632124,0.4496527777777778,805.52,1089,0.00025,0.02767987461346719,0.9089757800102234,5.397562026977539,0.066894054,14.035044994619158,9524.23,0.2
1802,365,155,280320,-7.451050533188714,0.3971354166666667,817.13,1092,0.00025,0.03135013125009007,0.9364508390426636,3.2085397243499756,0.05695753,11.812944475147459,9616.39,0.2
1806,366,155,281088,-7.111564384566413,0.4227430555555556,808.91,1095,0.00025,0.013995789056126442,0.9741580486297607,6.525252342224121,0.093675174,7.443130771319072,9830.54,0.2
1814,367,155,281856,-6.836813145213657,0.4192708333333333,799.3,1098,0.00025,0.03038276912411675,0.9527873396873474,6.712456226348877,0.05487814,9.981055282884174,9746.33,0.2
1818,368,155,282624,-6.7068893445862665,0.4926215277777778,795.61,1101,0.00025,0.03660351181558023,0.9521152973175049,9.164469718933105,0.08176545,10.212428092956543,9663.02,0.2
1823,369,155,283392,-6.909010483158959,0.4205729166666667,786.97,1104,0.00025,-0.0017569936915404266,0.9398146271705627,4.899734973907471,0.042666595,13.171851389937931,9545.23,0.2
1828,370,155,284160,-7.0516388813654585,0.4253472222222222,790.0,1107,0.00025,0.01643115177931678,0.9425408244132996,2.6525228023529053,0.033953276,8.76989014612304,9577.84,0.2
1832,371,155,284928,-7.02449576722251,0.4249131944444444,792.19,1110,0.00025,0.02421716098777122,0.9247938990592957,4.823159694671631,0.05398816,9.316302160422007,9867.43,0.2
1837,372,155,285696,-7.051747295591566,0.4431423611111111,790.75,1113,0.00025,0.006803105766367581,0.9613453149795532,2.4152092933654785,0.067678906,6.948000914520687,9872.12,0.2
1842,373,155,286464,-7.087875048319499,0.4787326388888889,798.07,1116,0.00025,0.021448652072447456,0.9355097413063049,4.815883636474609,0.07885068,6.182882804009649,9971.89,0.2
1849,374,155,287232,-6.809591088030073,0.4509548611111111,806.52,1119,0.00025,0.011512072019589445,0.9557014107704163,5.055984020233154,0.039148778,8.0434866282675,10062.1,0.2
1853,375,155,288000,-7.073532058133019,0.3572048611111111,806.52,1122,0.00025,-0.002790049662710064,0.9553762674331665,3.184677839279175,0.03476569,7.7038491268952685,10038.5,0.2
1858,376,155,288768,-6.869255476527744,0.4253472222222222,813.02,1125,0.00025,0.019399457714623876,0.9540620446205139,2.560612916946411,0.06954489,5.743166830804613,10148.62,0.2
1863,377,155,289536,-6.940063132180108,0.46484375,832.49,1128,0.00025,0.015431291488413181,0.90080326795578,6.590448379516602,0.060277075,13.237983836068047,10414.6,0.2
1867,378,155,290304,-6.664145741197798,0.4344618055555556,848.57,1131,0.00025,0.02756450148040636,0.9082333445549011,21.968008041381836,0.052491713,41.41819797621833,9829.98,0.2
1872,379,155,291072,-7.114799406793383,0.4401041666666667,859.91,1134,0.00025,0.015095770100338591,0.9371045827865601,3.391817569732666,0.05027576,22.481569664345848,9695.17,0.2
1877,380,155,291840,-6.586280319425795,0.3693576388888889,874.94,1137,0.00025,0.015614137777851688,0.9133628606796265,18.00502586364746,0.035433847,18.72001049253676,10333.01,0.2
1884,381,155,292608,-6.73033371898863,0.4105902777777778,877.41,1140,0.00025,0.0153970097631423,0.9230748414993286,4.483519077301025,0.047879845,14.165902326504389,10724.24,0.2
1889,382,155,293376,-6.75496921936671,0.4166666666666667,867.26,1143,0.00025,0.00236583992631899,0.9431644678115845,9.255049705505371,0.04700208,23.56228114498986,10678.77,0.2
1893,383,155,294144,-6.618924498558044,0.3697916666666667,852.65,1146,0.00025,0.020825739135034382,0.9639962911605835,6.920619964599609,0.039215267,11.45955702662468,10825.26,0.2
1898,384,155,294912,-7.077284263239966,0.4275173611111111,841.42,1149,0.00025,0.0042272581356681055,0.9205431938171387,27.5111026763916,0.055835363,41.70521152019501,10642.38,0.2
1903,385,155,295680,-6.880511297119988,0.3893229166666667,829.13,1152,0.00025,0.014454423359388279,0.9413217306137085,6.828589916229248,0.049954176,16.926375326183106,10465.04,0.2
1907,386,155,296448,-6.840039087666406,0.4001736111111111,814.62,1155,0.00025,0.0016355802201562459,0.9195519685745239,15.252823829650879,0.04947878,32.99614515569475,10227.77,0.2
1912,387,155,297216,-6.984024663766225,0.3940972222222222,816.23,1158,0.00025,0.0018442058224334484,0.8890324831008911,7.325634956359863,0.031192003,18.710816383361816,10269.7,0.2
1919,388,155,297984,-6.597496906916301,0.5078125,811.35,1161,0.00025,0.018036863326819405,0.9149550795555115,2.7724227905273438,0.09987996,5.640455823805597,10268.05,0.2
1924,389,155,298752,-6.528258489237891,0.5256076388888888,807.04,1164,0.00025,0.023094506720857073,0.9617725014686584,3.0301992893218994,0.08132159,5.503028728895718,10245.93,0.2
1928,390,155,299520,-6.3599321312374535,0.5295138888888888,806.25,1167,0.00025,0.037080055658912495,0.9465823173522949,2.25789213180542,0.10605238,6.927062630653381,10592.54,0.2
1933,391,155,300288,-6.335406793488397,0.4340277777777778,791.29,1170,0.00025,0.009237017741219865,0.9571269750595093,5.834674835205078,0.04384705,7.349556038777034,10439.76,0.2
1937,392,155,301056,-6.417910244729784,0.3914930555555556,782.26,1173,0.00025,0.006792040451222824,0.9366714358329773,21.130233764648438,0.036636353,16.078094767199623,10262.34,0.2
1942,393,155,301824,-6.510298397805956,0.4036458333333333,777.94,1176,0.00025,0.013662131981820695,0.9605506062507629,3.122833251953125,0.046514694,11.570055249664518,10155.77,0.2
1947,394,155,302592,-6.930375158786774,0.4401041666666667,775.42,1179,0.00025,0.0033983347109622425,0.8942350745201111,8.624262809753418,0.04924887,22.238647116555107,10168.32,0.2
1954,395,155,303360,-6.848105980290307,0.3706597222222222,774.08,1182,0.00025,0.01729339293281858,0.9186487197875977,4.670227527618408,0.055063296,11.773058308495415,10154.89,0.2
1959,396,155,304128,-6.3702393836445275,0.4249131944444444,768.79,1185,0.00025,0.004216058839422961,0.9534832835197449,5.356764793395996,0.033027574,10.393613484170702,10122.32,0.2
1963,397,155,304896,-6.292182286580403,0.3958333333333333,766.39,1188,0.00025,-0.0035350037699875734,0.9205801486968994,9.34982967376709,0.049589325,11.097721543576982,10066.16,0.2
1968,398,155,305664,-6.433149973551433,0.3485243055555556,742.51,1191,0.00025,0.01168186116653184,0.9498645663261414,4.080620288848877,0.042110283,11.43834901187155,9713.81,0.2
1972,399,155,306432,-6.4888644152217445,0.4418402777777778,726.43,1194,0.00025,0.014684671549023025,0.9549741744995117,6.2203826904296875,0.093967676,11.739598194758097,9479.08,0.2
1977,400,155,307200,-6.437891006469727,0.4227430555555556,727.44,1197,0.00025,0.015580582490656525,0.9126049876213074,6.578397750854492,0.04707035,14.836174617211023,9510.36,0.2
1982,401,155,307968,-6.509765976005131,0.4188368055555556,727.44,1200,0.00025,0.008663089881237183,0.9558838605880737,4.6660871505737305,0.05845042,7.055029524697198,9467.76,0.2
1989,402,155,308736,-6.5654176870981855,0.5147569444444444,730.57,1203,0.00025,0.020988355077052902,0.8729802370071411,5.225640296936035,0.064042896,10.500279515981674,10325.8,0.2
1994,403,155,309504,-6.466611153549618,0.4644097222222222,730.48,1206,0.00025,0.011677879387409322,0.9358800649642944,3.6635704040527344,0.07193436,7.684675716691547,10506.6,0.2
1998,404,155,310272,-6.5094461176130505,0.4053819444444444,734.87,1209,0.00025,0.016563949071698718,0.9109881520271301,3.0169379711151123,0.040114414,9.810068743096458,10488.28,0.2
2003,405,155,311040,-6.656314982308282,0.41015625,742.18,1212,0.00025,0.02348055631025798,0.961391270160675,5.307941436767578,0.044934865,7.719787859254414,10853.39,0.2
2007,406,155,311808,-6.765966812769572,0.4036458333333333,748.33,1215,0.00025,0.016908568899250694,0.9350823163986206,2.8869662284851074,0.06693159,9.485551595687866,11031.45,0.2
2012,407,155,312576,-6.752059664991167,0.4713541666666667,759.28,1218,0.00025,0.02400809995338528,0.9157859086990356,6.936887741088867,0.07640123,8.743585652775234,11172.26,0.2
2017,408,155,313344,-6.738059090243445,0.3832465277777778,768.97,1221,0.00025,0.014516619590318037,0.9569400548934937,4.438292026519775,0.04319896,8.215880672136942,11506.53,0.2
2024,409,155,314112,-6.581223110357921,0.4930555555555556,783.41,1224,0.00025,0.0215009113566743,0.9640805721282959,5.218672752380371,0.051956918,6.162560401691331,11776.09,0.2
2029,410,155,314880,-6.847360107633802,0.3346354166666667,783.43,1227,0.00025,-0.004353898486846851,0.9426342248916626,5.064652442932129,0.04519713,10.659354637066523,12064.31,0.2
2033,411,155,315648,-6.774940550327301,0.3958333333333333,786.85,1230,0.00025,0.0181608124403283,0.8976768255233765,8.564471244812012,0.046540182,20.88931363158756,12150.73,0.2
2038,412,155,316416,-6.933405485418108,0.4448784722222222,792.1,1233,0.00025,0.009483389530537857,0.9094486236572266,4.705306053161621,0.07248708,12.425043238533867,12194.58,0.2
2042,413,155,317184,-6.734070731533898,0.4348958333333333,792.55,1236,0.00025,0.02939462998054094,0.915328323841095,13.935836791992188,0.048243802,33.65405853589376,11888.41,0.2
2047,414,155,317952,-7.169620864921146,0.4839409722222222,798.13,1239,0.00025,0.024753987362297874,0.855122447013855,3.778031587600708,0.093390204,20.03972151875496,11713.57,0.2
2051,415,155,318720,-6.904051959514618,0.4574652777777778,801.18,1242,0.00025,0.02944257700194915,0.9406410455703735,5.550549507141113,0.066445135,10.683117879761589,11675.39,0.2
2059,416,155,319488,-6.857949157555898,0.4735243055555556,797.89,1245,0.00025,0.0016921846868677272,0.9198666214942932,3.705826997756958,0.051244956,7.047299875153436,11505.75,0.2
2063,417,155,320256,-6.905587712923686,0.4084201388888889,804.1,1248,0.00025,0.008213494050626954,0.9230786561965942,7.065744876861572,0.041373964,10.339822742674086,11592.78,0.2
2068,418,155,321024,-7.038578013579051,0.4144965277777778,827.04,1251,0.00025,0.012093605680598153,0.9452551007270813,1.540308952331543,0.037494514,8.34721761279636,11896.68,0.2
2073,419,155,321792,-6.876672334141201,0.5047743055555556,827.04,1254,0.00025,0.022787365092275042,0.952968955039978,2.6660549640655518,0.08108698,7.658943893180953,11896.68,0.2
2077,420,155,322560,-6.678505983617571,0.4986979166666667,847.48,1257,0.00025,0.005444377039869626,0.860971212387085,19.613327026367188,0.06822852,16.45502996444702,11720.55,0.2
2082,421,155,323328,-6.763284570640987,0.4609375,849.18,1260,0.00025,0.023188588028359745,0.9302161335945129,3.1917009353637695,0.06567071,11.248468087779152,11834.56,0.2
2086,422,155,324096,-6.939734266863929,0.3984375,861.84,1263,0.00025,0.011123621609941538,0.9369558095932007,7.1160502433776855,0.04263546,8.322452081574333,11958.73,0.2
2094,423,155,324864,-6.824216120772892,0.4361979166666667,872.67,1266,0.00025,0.01964340454691814,0.9481499195098877,6.132566928863525,0.064930774,13.630437155564627,11921.56,0.2
2098,424,155,325632,-6.931506130430433,0.578125,879.65,1269,0.00025,0.018675807436617713,0.9698988795280457,4.603321075439453,0.110019244,7.873411619000965,11962.98,0.2
2103,425,155,326400,-6.78122451570299,0.5052083333333334,882.66,1272,0.00025,0.030867079001230497,0.9292656779289246,5.613458156585693,0.08077567,8.983055296871397,11966.59,0.2
2108,426,155,327168,-6.902383254634009,0.4171006944444444,891.88,1275,0.00025,0.01383229316626158,0.926605224609375,4.849832057952881,0.043279096,10.982730213138792,12041.69,0.2
2113,427,155,327936,-6.671569652027554,0.4296875,905.64,1278,0.00025,0.007455117703001533,0.9016150832176208,61.50773620605469,0.04708654,52.87513715691037,11481.29,0.2
2117,428,155,328704,-6.632120781474644,0.4409722222222222,919.37,1281,0.00025,0.02253553973666082,0.9383520483970642,18.807357788085938,0.06268827,27.68228997124566,11355.23,0.2
2122,429,155,329472,-6.4520636730723915,0.4392361111111111,934.67,1284,0.00025,0.020975391994903073,0.9303680658340454,30.729869842529297,0.048310876,37.77275562286377,10975.85,0.2
2130,430,155,330240,-6.514668544133504,0.4405381944444444,944.19,1287,0.00025,0.026416388870630827,0.9347988367080688,20.32375144958496,0.044519853,40.40461705790626,10254.62,0.2
2134,431,155,331008,-6.437333325544993,0.3936631944444444,944.19,1290,0.00025,0.026047322459311947,0.9526650905609131,17.464237213134766,0.043980837,30.822756581836277,9900.29,0.2
2139,432,155,331776,-6.728802747196621,0.4657118055555556,944.19,1293,0.00025,0.038297640612452395,0.9714082479476929,8.162334442138672,0.1391543,12.311411407258776,9655.23,0.2
2144,433,155,332544,-6.830663376384312,0.4088541666666667,944.19,1296,0.00025,0.009122700171752108,0.9063305258750916,6.1311845779418945,0.045252755,18.593312720457714,9465.16,0.2
2148,434,155,333312,-6.720104171170129,0.4557291666666667,950.29,1299,0.00025,0.03260380373750296,0.9451011419296265,3.51745867729187,0.076628685,10.425723946756786,9554.66,0.2
2153,435,155,334080,-6.625799463854896,0.4548611111111111,950.29,1302,0.00025,0.01749825723365777,0.9010076522827148,4.283535957336426,0.085407734,9.76746419734425,9528.14,0.2
2157,436,155,334848,-6.646936158339183,0.4739583333333333,952.63,1305,0.00025,0.005284035546032505,0.9374536275863647,2.512359619140625,0.05640429,9.184001783529917,9520.1,0.2
2165,437,154,335616,-6.10744876994027,0.5785590277777778,950.97,1308,0.00025,0.06460938228863394,0.9075921773910522,3.2377359867095947,0.20057292,7.902364326847924,9413.7,0.2
2169,438,155,336384,-6.512622223960029,0.4205729166666667,936.4,1311,0.00025,0.015866794248318508,0.9237073659896851,4.784820079803467,0.05193569,9.954389578766293,9134.47,0.2
2174,439,155,337152,-6.259046501583523,0.3559027777777778,921.69,1314,0.00025,0.008416544387323989,0.9368941783905029,3.5479073524475098,0.042232633,9.711710148387485,8933.93,0.2
2179,440,155,337920,-6.646817121240828,0.4309895833333333,921.37,1317,0.00025,0.028071191284753796,0.9185119867324829,12.547929763793945,0.06136166,19.64357093969981,8708.06,0.2
2183,441,155,338688,-6.75599883000056,0.3654513888888889,924.48,1320,0.00025,0.03419196138727582,0.8863648176193237,26.878488540649414,0.034080964,39.9024721648958,8468.56,0.2
2188,442,155,339456,-7.31060845984353,0.3967013888888889,930.24,1323,0.00025,0.02124800661113113,0.7617924213409424,4.603967189788818,0.042629864,20.320066031482483,7936.1,0.2
2192,443,155,340224,-6.644904063807593,0.4800347222222222,940.54,1326,0.00025,0.01810739140233232,0.858667254447937,34.12940216064453,0.07709151,34.95413742462794,8180.03,0.2
2200,444,154,340992,-7.067531122101678,0.42578125,930.41,1329,0.00025,0.01547160742080046,0.9420382976531982,12.007637977600098,0.0776766,18.08884748485353,8070.27,0.2
2204,445,155,341760,-6.879460546705458,0.3845486111111111,921.39,1332,0.00025,0.018182264602122206,0.8770418763160706,9.302987098693848,0.046740398,23.38815032111274,8071.24,0.2
2209,446,155,342528,-6.830183207988739,0.4262152777777778,924.97,1335,0.00025,0.008581759615076913,0.8662946224212646,5.0302863121032715,0.043987084,13.348058975405163,7992.24,0.2
2213,447,155,343296,-6.9389927056100635,0.5030381944444444,918.62,1338,0.00025,0.013114178265419064,0.9196121692657471,3.290438652038574,0.11481119,14.014337221781412,7933.43,0.2
2218,448,155,344064,-7.0000112189186945,0.421875,921.06,1341,0.00025,0.010915673506032262,0.9259392619132996,7.512884140014648,0.048894946,23.536188039514755,7764.94,0.2
2222,449,155,344832,-7.091058029068841,0.4947916666666667,910.71,1344,0.00025,0.018538156989961863,0.9536778330802917,3.236792802810669,0.08046047,8.687672674655914,7635.05,0.2
2227,450,155,345600,-6.905351373884413,0.4431423611111111,906.75,1347,0.00025,0.016157217013339203,0.8793956637382507,5.552234172821045,0.060690224,16.460315641429688,7894.08,0.2
2234,451,154,346368,-6.837367700205909,0.3936631944444444,907.97,1350,0.00025,0.020322417284155056,0.9454571604728699,8.89793586730957,0.03688727,43.99751618173387,7685.21,0.2
2239,452,155,347136,-6.725398043791453,0.4301215277777778,901.82,1353,0.00025,0.01698116713669151,0.9116673469543457,22.64422035217285,0.05854694,29.89001160197788,7649.32,0.2
2244,453,155,347904,-6.722468919224209,0.3841145833333333,898.74,1356,0.00025,0.02149001607257459,0.8960857391357422,7.816556453704834,0.045431346,17.471924099657272,7828.88,0.2
2248,454,155,348672,-6.884681946701473,0.4774305555555556,877.81,1359,0.00025,0.02622606518626627,0.939181387424469,8.335726737976074,0.08001143,8.805444263749653,7648.49,0.2
2253,455,155,349440,-5.938449535104963,0.6427951388888888,869.46,1362,0.00025,0.0639800321465979,0.958229124546051,3.7134499549865723,0.25601557,7.382332848178016,8283.7,0.2
2257,456,155,350208,-6.46254755391015,0.3997395833333333,863.26,1365,0.00025,0.005098875948331422,0.9398327469825745,9.694098472595215,0.047614593,16.57908992966016,8355.24,0.2
2262,457,155,350976,-6.360709680451287,0.5412326388888888,860.35,1368,0.00025,0.031571910742463336,0.9494390487670898,4.80808687210083,0.09185678,8.328878303368887,9021.48,0.2
2269,458,154,351744,-6.095418830712636,0.50390625,860.35,1371,0.00025,0.014189760459380018,0.9085111618041992,5.565201282501221,0.09343333,14.765594025452932,9503.19,0.2
2274,459,154,352512,-5.553802722030216,0.4214409722222222,860.35,1374,0.00025,0.01927072336224632,0.9349996447563171,6.75825309753418,0.05422948,9.534995738002989,10018.17,0.2
2278,460,155,353280,-6.549702015188005,0.4370659722222222,853.8,1377,0.00025,0.022525363058472674,0.8449925780296326,4.9228105545043945,0.05676757,34.75816414753596,10177.33,0.2
2283,461,155,354048,-6.413923892709944,0.4188368055555556,853.8,1380,0.00025,0.018067546699765243,0.8754966855049133,4.892670631408691,0.057114046,18.065835260682636,10466.6,0.2
2287,462,155,354816,-6.015031947029962,0.4401041666666667,847.81,1383,0.00025,0.01399934967695218,0.9627105593681335,4.744884967803955,0.05539457,7.6268533302678,10388.08,0.2
2292,463,155,355584,-6.537524183591207,0.4887152777777778,847.81,1386,0.00025,0.021469084448957194,0.9228109121322632,8.747602462768555,0.06559003,31.26199632220798,10057.62,0.2
2297,464,155,356352,-6.464541693528493,0.4557291666666667,847.81,1389,0.00025,0.05380984872398484,0.9658656120300293,2.370901107788086,0.1989237,6.551047540373272,10105.44,0.2
2304,465,154,357120,-6.113535695605808,0.5013020833333334,851.93,1392,0.00025,0.033329871457277074,0.9463657736778259,2.2531049251556396,0.06226909,7.23730190926128,10185.9,0.2
2309,466,154,357888,-5.628494607077704,0.4357638888888889,857.87,1395,0.00025,0.026203664200794365,0.9333101511001587,13.578402519226074,0.042261373,20.41695088810391,10068.6,0.2
2313,467,155,358656,-5.998726864655812,0.3606770833333333,867.84,1398,0.00025,0.019554920222920675,0.9641961455345154,10.137768745422363,0.031165823,16.569352911578285,10140.66,0.2
2318,468,155,359424,-5.867381797896491,0.3394097222222222,873.49,1401,0.00025,0.01668058977358871,0.9655406475067139,3.029810667037964,0.04567525,11.008800354268816,10249.12,0.2
2322,469,155,360192,-6.285160541534424,0.4340277777777778,883.81,1404,0.00025,0.0022510909475386143,0.9449561238288879,8.652074813842773,0.061378717,20.786671102046967,10810.44,0.2
2327,470,155,360960,-6.235525303416782,0.4431423611111111,881.58,1407,0.00025,0.017243768295480147,0.9372516870498657,11.853928565979004,0.06746923,22.822211311923134,10882.81,0.2
2331,471,155,361728,-6.337150083647834,0.3932291666666667,881.92,1410,0.00025,0.013453630161368184,0.9637089371681213,4.120667934417725,0.05586393,15.77284621530109,11132.87,0.2
2339,472,154,362496,-6.061210089259678,0.41796875,883.09,1413,0.00025,0.014064654087026915,0.9352614879608154,8.325484275817871,0.056813657,25.272687004672157,11003.76,0.2
2343,473,154,363264,-5.8204026685820685,0.4314236111111111,881.54,1416,0.00025,0.013327941660665803,0.9755208492279053,3.5321505069732666,0.06857411,10.064479933844673,11199.28,0.2
2348,474,155,364032,-5.4512126843134565,0.4535590277777778,885.77,1419,0.00025,0.0284568863765647,0.8880401253700256,3.619722366333008,0.06470304,8.770941396554312,11174.79,0.2
2352,475,155,364800,-5.60429714123408,0.3958333333333333,879.29,1422,0.00025,0.021488196740392596,0.9457333087921143,6.86229944229126,0.045059215,14.097023944060007,11255.32,0.2
2357,476,155,365568,-5.636022282971276,0.4053819444444444,858.28,1425,0.00025,0.003377565635471708,0.9370602965354919,6.107604503631592,0.0745449,13.28309651878145,10945.71,0.2
2361,477,155,366336,-5.854888498783112,0.4600694444444444,849.61,1428,0.00025,0.026431180362123996,0.9753815531730652,7.991805076599121,0.050704088,14.035220821698507,10811.53,0.2
2366,478,155,367104,-5.488654752572377,0.4778645833333333,843.25,1431,0.00025,0.01442143008009427,0.9492177367210388,2.8780064582824707,0.07765357,8.504006620910433,11170.65,0.2
2374,479,154,367872,-5.017245517836677,0.5399305555555556,854.57,1434,0.00025,0.02002068271394819,0.8855462074279785,6.684982776641846,0.06400218,11.352471805281109,11258.17,0.2
2378,480,154,368640,-5.256609790854984,0.4040798611111111,854.74,1437,0.00025,0.03022387090863453,0.9448977112770081,3.0960726737976074,0.04972315,6.180067284239663,11146.14,0.2
2383,481,155,369408,-5.902831786208683,0.4479166666666667,859.16,1440,0.00025,0.009321527141663764,0.9491815567016602,8.966248512268066,0.047789413,10.37046394083235,11206.16,0.2
2387,482,155,370176,-6.353539605935414,0.4926215277777778,854.48,1443,0.00025,0.019852374550989933,0.943882942199707,3.5111441612243652,0.07771784,9.184222302503056,11130.9,0.2
2392,483,155,370944,-5.912116958035363,0.5338541666666666,861.37,1446,0.00025,0.01854063452790595,0.9204791188240051,5.342195987701416,0.065629385,13.497854434781605,11229.67,0.2
2396,484,155,371712,-5.7441442012786865,0.4631076388888889,861.72,1449,0.00025,0.013697441369812522,0.9142242074012756,3.2585062980651855,0.057068452,8.69922649860382,11188.54,0.2
2401,485,155,372480,-6.4629977279239235,0.5494791666666666,859.14,1452,0.00025,0.017407056215840083,0.9169741272926331,1.7801884412765503,0.0742567,8.315757234891256,11323.23,0.2
2409,486,154,373248,-5.697606378131443,0.3732638888888889,859.14,1455,0.00025,0.00822345996210869,0.9576879739761353,6.3496809005737305,0.03904443,8.812146978245842,11323.23,0.2
2414,487,154,374016,-6.061278065045674,0.5073784722222222,859.14,1458,0.00025,0.03570822625058807,0.7789074182510376,4.2235636711120605,0.070092715,11.154537926117579,11522.16,0.2
2419,488,154,374784,-5.759992950492435,0.4913194444444444,854.95,1461,0.00025,0.024426676986169897,0.9545687437057495,3.2082619667053223,0.06717099,6.497254103422165,11486.11,0.2
2423,489,154,375552,-6.5062154862615795,0.3572048611111111,861.5,1464,0.00025,0.005882786237634718,0.9384567141532898,5.138015270233154,0.029925084,9.037888010342916,11607.63,0.2
2428,490,154,376320,-5.894765966468388,0.4887152777777778,855.37,1467,0.00025,0.02154851469418241,0.9819828271865845,3.6335761547088623,0.086803995,4.354398404558499,11528.52,0.2
2432,491,154,377088,-6.13040096229977,0.4991319444444444,846.43,1470,0.00025,0.03293861812239306,0.9384456276893616,4.909673690795898,0.049003806,8.589330756002003,11897.6,0.2
2437,492,155,377856,-5.67287892765469,0.5160590277777778,843.24,1473,0.00025,0.02182403896262662,0.9519392848014832,2.652451992034912,0.0597676,6.5075779888365,11877.98,0.2
2444,493,154,378624,-6.285664935906728,0.3589409722222222,832.94,1476,0.00025,0.007763107255515125,0.958545982837677,4.118250846862793,0.043252986,11.239253640174866,11735.16,0.2
2449,494,154,379392,-5.948387410905626,0.4817708333333333,828.33,1479,0.00025,0.04505602626078245,0.9633013010025024,3.3466317653656006,0.12685408,6.290841049618191,11815.21,0.2
2453,495,154,380160,-6.029927571614583,0.5238715277777778,833.22,1482,0.00025,0.022431276201839663,0.966741144657135,1.7366983890533447,0.07905345,5.743878001968066,11831.74,0.2
2458,496,154,380928,-6.1199602418475685,0.5251736111111112,833.82,1485,0.00025,-0.0013702910703917344,0.9394809603691101,5.617978096008301,0.07611814,7.4814255303806725,11874.49,0.2
2463,497,154,381696,-5.788280540042454,0.4565972222222222,824.87,1488,0.00025,0.014592715532570664,0.9468460083007812,5.168748378753662,0.047222447,8.343083735969332,11871.98,0.2
2467,498,154,382464,-6.061932921409607,0.4322916666666667,823.17,1491,0.00025,0.021083417620199423,0.9470328092575073,7.152557373046875,0.07328012,10.072660207748413,11957.1,0.2
2472,499,155,383232,-5.894374966621399,0.4487847222222222,830.1,1494,0.00025,0.014030364057463076,0.9638116359710693,4.483137607574463,0.0394144,7.7593228750758705,12089.85,0.2
2479,500,154,384000,-6.025830460919274,0.48046875,832.96,1497,0.00025,0.01520943332515243,0.9537317156791687,5.5764641761779785,0.077931195,7.12938441005018,12465.86,0.2
2484,501,154,384768,-5.944130983617571,0.4171006944444444,837.08,1500,0.00025,0.013491480924939323,0.9475586414337158,4.875711917877197,0.056776702,7.0643002655771046,12493.2,0.2
2488,502,154,385536,-5.715773377153608,0.48828125,841.25,1503,0.00025,0.021795723736027464,0.9595376253128052,3.3115713596343994,0.051957697,5.649424456887775,12591.3,0.2
2493,503,154,386304,-5.853762639893426,0.3684895833333333,848.3,1506,0.00025,0.009904274781648483,0.9670034646987915,5.508818626403809,0.05751799,5.92171628607644,12715.59,0.2
2497,504,154,387072,-5.916474931769901,0.3454861111111111,869.08,1509,0.00025,0.0181878655243458,0.961082398891449,3.430629014968872,0.12929033,7.567635003063414,12760.89,0.2
2502,505,154,387840,-5.988162835439046,0.3489583333333333,869.08,1512,0.00025,-0.0019768063729215,0.9730797410011292,4.927315711975098,0.04414996,5.498486396339205,13003.26,0.2
2506,506,155,388608,-5.6251533892419605,0.4861111111111111,884.75,1515,0.00025,0.03944185241642925,0.9431187510490417,3.830008029937744,0.088985704,5.7824939671489926,13284.18,0.2
2514,507,154,389376,-6.20367036263148,0.4986979166666667,879.57,1518,0.00025,0.016106309071700606,0.9555615186691284,2.4654626846313477,0.056263763,8.486614972352982,13259.53,0.2
