time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/entropy_loss,train/approx_kl,train/learning_rate,rollout/ep_len_mean,train/value_loss,train/loss,train/n_updates,train/clip_fraction,train/policy_gradient_loss,train/clip_range,rollout/ep_rew_mean,train/explained_variance
144384,188,884,163,-7.7412241035037574,0.045433898,0.00025,1019.0,11.210830926895142,3.598684310913086,561,0.4010416666666667,0.030761042661550973,0.2,-24531.06,0.7534167766571045
145152,189,889,163,-7.956809845235613,0.015483598,0.00025,1019.0,13.760779629151026,7.802166938781738,564,0.3298611111111111,0.01823682462175687,0.2,-24531.06,0.43684929609298706
145920,190,896,162,-7.882177299923367,0.034192327,0.00025,1019.0,14.204286019007364,7.75593376159668,567,0.3480902777777778,0.024959370455083747,0.2,-24230.22,0.6554659605026245
146688,191,900,162,-7.960574103726281,0.015966147,0.00025,1019.0,17.16180904706319,7.3408966064453125,570,0.2764756944444444,0.008023195990568234,0.2,-24230.22,0.13088548183441162
147456,192,904,162,-7.825017068121168,0.03698336,0.00025,1019.0,13.401149325900608,5.6133246421813965,573,0.3602430555555556,0.013840533029805455,0.2,-24011.76,0.6717551946640015
148224,193,908,163,-7.9908866617414684,0.02237825,0.00025,1019.0,10.540697173939812,4.629216194152832,576,0.2361111111111111,0.0025786815935538877,0.2,-24011.76,0.3929658532142639
148992,194,913,163,-7.996603396203783,0.02645052,0.00025,1019.0,15.320070869392818,3.385136604309082,579,0.3181423611111111,0.004007940749741263,0.2,-23913.52,0.6783335208892822
149760,195,917,163,-7.953630639447106,0.015983306,0.00025,1019.0,11.524075137244331,2.5923545360565186,582,0.23697916666666666,0.005486337209327353,0.2,-23913.52,0.39733314514160156
150528,196,921,163,-7.9712598125139875,0.034755994,0.00025,1019.0,13.703195787138409,6.540042877197266,585,0.4049479166666667,0.009774406049271218,0.2,-23722.06,0.6710128784179688
151296,197,925,163,-7.990683469507429,0.017001148,0.00025,1019.0,10.924168560240004,3.561568260192871,588,0.2243923611111111,0.0067740019876509905,0.2,-23722.06,0.5040006637573242
152064,198,933,162,-7.856853173838721,0.042158097,0.00025,1019.0,13.380774282746845,4.506072044372559,591,0.4301215277777778,0.0150708241853863,0.2,-23461.14,0.7024564146995544
152832,199,937,163,-7.898313767380184,0.034375176,0.00025,1019.0,14.136090262068642,4.790818691253662,594,0.3680555555555556,0.01725315621459029,0.2,-23461.14,0.37091612815856934
153600,200,941,163,-7.898764239417182,0.030106956,0.00025,1019.0,13.18771880865097,1.395390510559082,597,0.3315972222222222,0.011307085004066013,0.2,-23149.34,0.5703916549682617
154368,201,946,163,-7.836887783474392,0.020297276,0.00025,1019.0,16.608176446623272,5.163922309875488,600,0.3133680555555556,0.020065613427302904,0.2,-23149.34,0.37393003702163696
155136,202,950,163,-7.9088803463512,0.041210487,0.00025,1019.0,11.866782502995598,4.454888343811035,603,0.4379340277777778,0.023632352938875556,0.2,-22899.98,0.641045331954956
155904,203,954,163,-7.765241318278843,0.02380492,0.00025,1019.0,12.64192262954182,5.179930210113525,606,0.2829861111111111,0.005633968226094212,0.2,-22899.98,0.474423885345459
156672,204,958,163,-7.922902875476414,0.056244146,0.00025,1019.0,12.200408205389977,3.0293688774108887,609,0.38671875,0.03070699430989205,0.2,-22605.64,0.7303566932678223
157440,205,966,162,-7.727925525771247,0.019875467,0.00025,1019.0,11.95975688430998,6.999617099761963,612,0.2868923611111111,0.0035196567445786465,0.2,-22605.64,0.6224175691604614
158208,206,971,162,-7.698364714781444,0.02948088,0.00025,1019.0,16.025690250926548,6.456092834472656,615,0.3194444444444444,0.004160209558904171,0.2,-22117.99,0.7868759036064148
158976,207,975,162,-7.8539536992708845,0.034162357,0.00025,1019.0,17.945948517984814,4.706785202026367,618,0.4027777777777778,0.027006508032273915,0.2,-22117.99,0.11913639307022095
159744,208,979,163,-7.744802706771427,0.046557922,0.00025,1019.0,16.006704671515358,6.245588302612305,621,0.4244791666666667,0.02748782363616758,0.2,-21569.37,0.6089723110198975
160512,209,984,163,-7.9123680922720165,0.031412777,0.00025,1019.0,12.82724759976069,6.06452751159668,624,0.3528645833333333,0.019677529777658895,0.2,-21569.37,0.0283774733543396
161280,210,988,163,-7.977247330877516,0.060289916,0.00025,1019.0,16.64425304863188,4.631110668182373,627,0.4253472222222222,0.01463801850978699,0.2,-21185.33,0.6726443767547607
162048,211,992,163,-7.864544014135997,0.021728085,0.00025,1019.0,12.025637679629856,6.082268714904785,630,0.2994791666666667,0.0065626616641465164,0.2,-21185.33,0.34525007009506226
162816,212,997,163,-7.883634282482995,0.04580326,0.00025,1019.0,12.863178839286169,5.7626051902771,633,0.4084201388888889,0.0217273612636038,0.2,-20940.35,0.7290635704994202
163584,213,1004,162,-7.782805343468984,0.0339742,0.00025,1019.0,14.459095531039768,5.473215103149414,636,0.35546875,0.003740650058413545,0.2,-20940.35,0.45510774850845337
164352,214,1008,162,-7.773802750640446,0.035064593,0.00025,1019.0,16.629114233785206,2.9780690670013428,639,0.3858506944444444,0.012544029670405306,0.2,-20642.11,0.6845438480377197
165120,215,1012,163,-7.785754892561171,0.015642434,0.00025,1019.0,11.796589867936241,5.689548015594482,642,0.2265625,0.004894144082855847,0.2,-20642.11,0.45033442974090576
165888,216,1017,163,-7.848588989840613,0.03344999,0.00025,1019.0,14.636942479345533,3.7338104248046875,645,0.3541666666666667,0.020969811516503494,0.2,-20286.67,0.7171003818511963
166656,217,1021,163,-7.7420251568158465,0.020379012,0.00025,1019.0,10.245326903131273,6.105453014373779,648,0.24348958333333334,0.0032962941461139256,0.2,-20286.67,0.7481195330619812
167424,218,1025,163,-7.8023407856623335,0.044122636,0.00025,1019.0,12.231392251120674,3.9083666801452637,651,0.4301215277777778,0.011274204473011196,0.2,-19928.59,0.8072292804718018
168192,219,1029,163,-7.830550889174144,0.02822177,0.00025,1019.0,19.247899393240612,9.53084945678711,654,0.3146701388888889,0.0023906073183752596,0.2,-19928.59,0.4149150848388672
168960,220,1037,162,-7.863668613963657,0.045645844,0.00025,1019.0,16.405214442147148,5.010404109954834,657,0.3810763888888889,0.011927321320399642,0.2,-19669.57,0.595383882522583
169728,221,1041,162,-7.982013212309943,0.035005417,0.00025,1019.0,11.57640724711948,3.4382219314575195,660,0.3841145833333333,0.02638493086366604,0.2,-19669.57,-0.44545137882232666
170496,222,1045,163,-7.629450817902883,0.04503082,0.00025,1019.0,23.417601260874008,5.44786262512207,663,0.47265625,0.029243738487518083,0.2,-19489.69,0.5491065979003906
171264,223,1049,163,-7.876146184073554,0.020623554,0.00025,1019.0,10.643344829479853,2.687134265899658,666,0.2868923611111111,0.018091076881521277,0.2,-19489.69,-0.21687579154968262
172032,224,1054,163,-7.733374628755781,0.02623381,0.00025,1019.0,16.009925891955692,2.1347503662109375,669,0.35546875,0.015348664362035278,0.2,-19401.03,0.5572274923324585
172800,225,1058,163,-7.893637471728855,0.020205228,0.00025,1019.0,15.011716630723742,6.937806129455566,672,0.2669270833333333,0.011595273455087509,0.2,-19401.03,0.10477185249328613
173568,226,1062,163,-7.81853969891866,0.08548174,0.00025,1019.0,21.253267774979275,4.424633026123047,675,0.4071180555555556,0.028347823561893568,0.2,-19209.5,0.5612423419952393
174336,227,1066,163,-7.9334345195028515,0.019563371,0.00025,1019.0,18.0312957962354,6.221022129058838,678,0.2595486111111111,0.013196718432785323,0.2,-19209.5,0.35015857219696045
175104,228,1074,163,-7.800076040956709,0.06361282,0.00025,1019.0,15.485492789083057,2.991694927215576,681,0.4401041666666667,0.022442718534471676,0.2,-18993.56,0.7020031213760376
175872,229,1078,163,-7.7647937933603925,0.01865887,0.00025,1019.0,13.81068930361006,3.0014872550964355,684,0.2326388888888889,-0.009937096387147903,0.2,-18993.56,0.4813808798789978
176640,230,1082,163,-7.703310436672634,0.06484718,0.00025,1019.0,15.252984944317076,3.035839557647705,687,0.3980034722222222,0.025178730591303773,0.2,-18788.58,0.7405980825424194
177408,231,1087,163,-7.784365349345737,0.02438675,0.00025,1019.0,18.218005107508766,16.980695724487305,690,0.2673611111111111,0.009075187450637005,0.2,-18788.58,0.7231335639953613
178176,232,1091,163,-7.796664052539402,0.048722822,0.00025,1019.0,12.816017677386602,2.7256267070770264,693,0.4587673611111111,0.025241911204324827,0.2,-18721.76,0.7919507622718811
178944,233,1095,163,-7.745561944113837,0.019174473,0.00025,1019.0,13.463725643025505,7.1439361572265625,696,0.2556423611111111,0.009333170507387776,0.2,-18721.76,0.5495229959487915
179712,234,1099,163,-7.619265629185571,0.05025758,0.00025,1019.0,13.235818912585577,4.317232608795166,699,0.4301215277777778,0.020392034164008994,0.2,-18606.99,0.7298277616500854
180480,235,1107,163,-7.818243708875444,0.02499032,0.00025,1019.0,19.509291105800205,7.309844017028809,702,0.3198784722222222,0.010606231154977448,0.2,-18606.99,0.14232009649276733
181248,236,1111,163,-7.799220687813229,0.05239679,0.00025,1019.0,16.18381192286809,3.042632579803467,705,0.41796875,0.01894018148434245,0.2,-18571.89,0.7152338027954102
182016,237,1115,163,-7.828028380870819,0.018371139,0.00025,1019.0,12.432429091797935,4.865161418914795,708,0.2560763888888889,-0.0004621808831062582,0.2,-18571.89,0.17764627933502197
182784,238,1120,163,-7.895622981919183,0.061857294,0.00025,1019.0,14.128187037176556,2.660186529159546,711,0.4127604166666667,0.01864667182477812,0.2,-18592.82,0.6653429865837097
183552,239,1124,163,-7.745762268702189,0.02085306,0.00025,1019.0,13.2254369325108,5.651167869567871,714,0.2547743055555556,-0.00012508670463123254,0.2,-18592.82,0.6244415044784546
184320,240,1128,163,-7.9258955054812965,0.04671082,0.00025,1019.0,13.094129668341743,1.0991716384887695,717,0.3684895833333333,0.021430613573304273,0.2,-18786.48,0.7312784194946289
185088,241,1132,163,-7.887264258331722,0.025383638,0.00025,1019.0,14.61273768875334,6.480978965759277,720,0.2942708333333333,0.002576443508991765,0.2,-18786.48,0.5049353241920471
185856,242,1137,163,-8.044815156194899,0.051325306,0.00025,1019.0,14.41775451434983,6.364580154418945,723,0.3519965277777778,0.02212034136755392,0.2,-19047.74,0.792065441608429
186624,243,1144,163,-7.988140410847134,0.017979208,0.00025,1019.0,13.268566687901815,6.967172622680664,726,0.2864583333333333,0.004951075637816555,0.2,-19047.74,0.5769749283790588
187392,244,1148,163,-7.979377216762966,0.07195797,0.00025,1019.0,12.743125241663721,1.3211314678192139,729,0.4227430555555556,0.02373950656167128,0.2,-19109.62,0.8220535516738892
188160,245,1152,163,-7.943843510415819,0.02527866,0.00025,1019.0,22.154939538902706,10.012504577636719,732,0.3446180555555556,0.01857267604726884,0.2,-19109.62,0.5810424089431763
188928,246,1157,163,-7.9600438012017145,0.06574329,0.00025,1019.0,11.708713422218958,1.090142011642456,735,0.4166666666666667,0.01908861425343073,0.2,-19112.74,0.8006759881973267
189696,247,1161,163,-7.854431940449609,0.019017002,0.00025,1019.0,15.153102119763693,9.261907577514648,738,0.2868923611111111,0.01183384946650929,0.2,-19112.74,0.7799605131149292
190464,248,1165,163,-7.977959281868404,0.078295015,0.00025,1019.0,8.35899618268013,2.6720173358917236,741,0.4448784722222222,0.026467516009385388,0.2,-19267.4,0.9092727303504944
191232,249,1169,163,-7.916854209370083,0.017609818,0.00025,1019.0,13.9012660615974,4.6967668533325195,744,0.2829861111111111,0.0004941017961957388,0.2,-19267.4,0.6412196159362793
192000,250,1177,163,-7.950451307826572,0.090498716,0.00025,1019.0,8.842343340317408,1.4775246381759644,747,0.4201388888888889,0.03255333782484134,0.2,-19425.96,0.8303454518318176
192768,251,1181,163,-7.871777541107601,0.016602019,0.00025,1019.0,16.280673974090153,6.022074222564697,750,0.2899305555555556,0.004945390023446332,0.2,-19425.96,0.652502179145813
193536,252,1185,163,-7.883654793103536,0.049724728,0.00025,1019.0,9.797641303804186,1.9645190238952637,753,0.4244791666666667,0.02443156017559684,0.2,-19612.82,0.8396444916725159
194304,253,1190,163,-7.9104348288642035,0.02409996,0.00025,1019.0,17.090973529550766,9.821699142456055,756,0.3233506944444444,-0.004262718430254608,0.2,-19612.82,0.4561302661895752
195072,254,1194,163,-7.969243976804945,0.054397617,0.00025,1019.0,8.867474678489897,1.444639801979065,759,0.3923611111111111,0.02031933101049314,0.2,-19886.48,0.9007723927497864
195840,255,1198,163,-7.880847798453437,0.014965218,0.00025,1019.0,16.03096244732539,7.332032680511475,762,0.2756076388888889,-0.0003677318001993828,0.2,-20015.22,0.4878638982772827
196608,256,1203,163,-7.8971877164310875,0.0893235,0.00025,1019.0,9.137007678548494,0.9721066355705261,765,0.4223090277777778,0.02701127315716197,0.2,-20015.22,0.8737308979034424
197376,257,1207,163,-7.8838144938151045,0.028722897,0.00025,1019.0,21.195791131920284,13.544292449951172,768,0.4205729166666667,0.016086581771055028,0.2,-20111.68,0.46965473890304565
198144,258,1214,163,-7.865746213330163,0.04874694,0.00025,1019.0,9.879486213127771,1.4269592761993408,771,0.3550347222222222,0.01584858790738508,0.2,-20111.68,0.8634048700332642
198912,259,1218,163,-7.8570149938265486,0.04035609,0.00025,1019.0,13.208028793334961,5.150784492492676,774,0.3888888888888889,0.0028729853478984702,0.2,-20303.73,0.6627596020698547
199680,260,1223,163,-7.871744745307499,0.10293523,0.00025,1019.0,5.72848364048534,1.1322851181030273,777,0.47265625,0.04126914723828021,0.2,-20303.73,0.918205738067627
200448,261,1227,163,-7.776231143209669,0.033947732,0.00025,1019.0,18.002696851889294,7.548457145690918,780,0.4522569444444444,0.03049341609908475,0.2,-20350.53,0.7185537815093994
201216,262,1231,163,-7.853117148081462,0.06500019,0.00025,1019.0,4.989691529009077,1.0410404205322266,783,0.3975694444444444,0.026252862363536324,0.2,-20350.53,0.9478685855865479
201984,263,1236,163,-7.666686554749806,0.02902238,0.00025,1019.0,25.245864470799763,7.028447151184082,786,0.4548611111111111,0.023618222809293203,0.2,-20358.26,0.686957597732544
202752,264,1240,163,-7.858947985702091,0.06446057,0.00025,1019.0,6.258882116940287,3.554542064666748,789,0.42578125,0.02763834018777642,0.2,-20358.26,0.9194232821464539
203520,265,1247,163,-7.840511050489214,0.016443565,0.00025,1019.0,15.595832924048105,5.780909538269043,792,0.2816840277777778,0.0053018581173900105,0.2,-20292.59,0.7890514135360718
204288,266,1252,163,-7.885000228881836,0.12265848,0.00025,1019.0,5.050011132326391,1.2683079242706299,795,0.4006076388888889,0.03373961953265178,0.2,-20292.59,0.9545491337776184
205056,267,1256,163,-7.6096194121572704,0.038868766,0.00025,1019.0,13.360072748528587,3.7093138694763184,798,0.4678819444444444,0.033359312465310924,0.2,-20426.44,0.8553586602210999
205824,268,1260,163,-7.70270049571991,0.044931263,0.00025,1019.0,5.466326849328147,0.7714564800262451,801,0.4010416666666667,0.028939063816020887,0.2,-20426.44,0.9466031193733215
206592,269,1265,163,-7.558899892701043,0.02319745,0.00025,1019.0,19.59580586353938,9.70341682434082,804,0.375,0.01078521852226307,0.2,-20394.94,0.7994938492774963
207360,270,1269,163,-7.723539061016506,0.039801706,0.00025,1019.0,6.576257003678216,1.0384219884872437,807,0.3832465277777778,0.01968055220721807,0.2,-20394.94,0.9404705762863159
208128,271,1274,163,-7.629715628094143,0.026009282,0.00025,1019.0,18.735778013865154,7.0128960609436035,810,0.3315972222222222,0.008760278747003112,0.2,-20502.45,0.8404306173324585
208896,272,1278,163,-7.817329426606496,0.03599836,0.00025,1019.0,7.255531213349766,3.289228677749634,813,0.3294270833333333,0.013777879791127311,0.2,-20502.45,0.9529037475585938
209664,273,1285,163,-7.657689174016316,0.020920316,0.00025,1019.0,18.392011013295914,5.309722900390625,816,0.2443576388888889,0.0011647807227240668,0.2,-20355.33,0.8435900211334229
210432,274,1289,163,-7.843896786371867,0.15404536,0.00025,1019.0,5.471370067861345,1.3572018146514893,819,0.4592013888888889,0.04777663657700436,0.2,-20355.33,0.9444559812545776
211200,275,1294,163,-7.6683643327818976,0.02255836,0.00025,1019.0,13.066608561409844,5.602669715881348,822,0.3402777777777778,0.010029804129670892,0.2,-20164.53,0.9165970683097839
211968,276,1298,163,-7.844386518001556,0.090223886,0.00025,1019.0,4.924583827455838,0.9298208951950073,825,0.3836805555555556,0.024436591477650735,0.2,-20164.53,0.9620718955993652
212736,277,1302,163,-7.7201837168799505,0.023677878,0.00025,1019.0,18.061302059226566,6.52776575088501,828,0.33203125,0.012619404568492124,0.2,-20160.63,0.8574482202529907
213504,278,1306,163,-7.8342746297518415,0.071710736,0.00025,1019.0,5.997695699334145,0.9879980087280273,831,0.4162326388888889,0.04322450209615959,0.2,-20160.63,0.9574129581451416
214272,279,1311,163,-7.6928877631823225,0.032384466,0.00025,1019.0,15.559954603513082,10.643280029296875,834,0.3311631944444444,-0.0062070440294014085,0.2,-19998.95,0.8935666680335999
215040,280,1318,163,-7.763675391674042,0.058026657,0.00025,1019.0,4.488432205385632,0.893278181552887,837,0.4123263888888889,0.019641965731150575,0.2,-19998.95,0.960391640663147
215808,281,1322,163,-7.80856458346049,0.021198073,0.00025,1019.0,22.3213984436459,7.718286037445068,840,0.2942708333333333,0.014217145236519476,0.2,-19833.89,0.7167156934738159
216576,282,1327,163,-7.915781517823537,0.040888593,0.00025,1019.0,6.684721027811368,0.4263541102409363,843,0.328125,0.012630163950638639,0.2,-19833.89,0.9343940615653992
217344,283,1332,163,-7.7349127067459955,0.024560986,0.00025,1019.0,17.06977832979626,5.388764381408691,846,0.3498263888888889,0.0018056379437136154,0.2,-19697.73,0.8191961050033569
218112,284,1336,163,-7.785496824317509,0.041849818,0.00025,1019.0,5.883793328371313,0.6136075854301453,849,0.3372395833333333,0.019606443911066487,0.2,-19697.73,0.9537270069122314
218880,285,1340,163,-7.831081370512645,0.0150638195,0.00025,1019.0,20.418994499577416,11.164765357971191,852,0.2482638888888889,0.0035405992336260774,0.2,-19547.83,0.8259081244468689
219648,286,1344,163,-7.8463948302798805,0.02876169,0.00025,1019.0,6.026466475592719,2.122396230697632,855,0.2699652777777778,0.01927769793999485,0.2,-19547.83,0.9583550691604614
220416,287,1351,163,-7.8724105093214245,0.016873399,0.00025,1019.0,13.721275154087278,5.902744293212891,858,0.2513020833333333,0.006609968200791627,0.2,-19382.29,0.8892005681991577
221184,288,1356,163,-7.90875048107571,0.054223392,0.00025,1019.0,5.034013577633434,1.555248498916626,861,0.3641493055555556,0.020164898726054363,0.2,-19382.29,0.9556354880332947
221952,289,1360,163,-7.932945324314965,0.027721373,0.00025,1019.0,10.226659311188591,3.65213680267334,864,0.3233506944444444,0.009628969619774984,0.2,-19420.17,0.906728982925415
222720,290,1364,163,-7.953563478257921,0.045246344,0.00025,1019.0,5.109229115976228,1.8174890279769897,867,0.3576388888888889,0.016549157871243853,0.2,-19420.17,0.949638307094574
223488,291,1368,163,-7.891174250178867,0.04838978,0.00025,1019.0,13.070486694574356,5.443160533905029,870,0.34375,0.013118042739936046,0.2,-19628.71,0.8812655806541443
224256,292,1372,163,-7.962768170568678,0.054606248,0.00025,1019.0,5.342946726414892,1.507549524307251,873,0.3528645833333333,0.019582830783393648,0.2,-19628.71,0.9669809937477112
