rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/value_loss,train/n_updates,train/loss,train/clip_range,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/clip_fraction
1436.92,-31322.138189830006,294,1806336,7460,242,4.113369805117448,1172,1.233321189880371,0.2,0.00025,0.03812652,0.006965018546907231,0.987095057964325,-5.026600847641627,0.3292236328125
1479.2,-37828.51470775001,295,1812480,7486,242,4.277358946700891,1176,1.5308990478515625,0.2,0.00025,0.022162424,0.0062388930285427096,0.9889690279960632,-5.114998022715251,0.3105875651041667
1458.22,-35462.93354518,296,1818624,7513,242,3.502051261564096,1180,1.0927238464355469,0.2,0.00025,0.04161178,0.011826065252535045,0.9902318716049194,-5.143600478768349,0.4121500651041667
1477.91,-38219.42658082,297,1824768,7539,242,7.704200242956479,1184,2.4610023498535156,0.2,0.00025,0.030015236,0.008995686293928884,0.9747547507286072,-4.780118033289909,0.324462890625
1507.11,-42686.952596480005,298,1830912,7566,241,8.584750096003214,1188,2.462003469467163,0.2,0.00025,0.022227906,0.00805223900533747,0.9664167761802673,-4.8390243997176485,0.3287760416666667
1532.76,-43963.83630198,299,1837056,7592,241,5.769692026078701,1192,2.6966207027435303,0.2,0.00025,0.026203634,0.0059732546263451996,0.9764928221702576,-5.123760019739469,0.3310139973958333
1563.48,-48068.81292306001,300,1843200,7615,242,7.170292854309082,1196,2.2437081336975098,0.2,0.00025,0.03000742,0.004958469230283906,0.9745283126831055,-5.109122395515442,0.3558756510416667
1577.96,-51301.92058463999,301,1849344,7640,242,7.142750881612301,1200,1.8164082765579224,0.2,0.00025,0.034399826,0.004389504142939889,0.9689311385154724,-5.2273996869723005,0.33056640625
1582.16,-49671.29620030001,302,1855488,7663,242,9.807816311717033,1204,2.900611639022827,0.2,0.00025,0.026317,0.011210816131400255,0.9643915295600891,-5.06975944340229,0.35888671875
1578.19,-50455.280313229996,303,1861632,7687,242,8.520547096927961,1208,3.2598588466644287,0.2,0.00025,0.044367407,0.014127195890371999,0.9676417112350464,-4.893120060364406,0.4153645833333333
1536.23,-45303.57086556,304,1867776,7711,242,10.452123979727427,1212,4.630654335021973,0.2,0.00025,0.037309382,0.00780403029784793,0.9686804413795471,-4.946977729598681,0.3780517578125
1541.02,-47162.52086327001,305,1873920,7737,242,4.640191840628783,1216,1.4774386882781982,0.2,0.00025,0.045654733,0.009768612066788288,0.9823744297027588,-5.02072536945343,0.3754475911458333
1503.99,-44517.96791641001,306,1880064,7761,242,8.18615074455738,1220,3.724487543106079,0.2,0.00025,0.029739456,0.010303713565614695,0.977923572063446,-5.149169122179349,0.3742268880208333
1458.25,-38499.151448180004,307,1886208,7785,242,9.753162403901419,1224,4.457996368408203,0.2,0.00025,0.035428707,0.00501296368262653,0.9719846248626709,-5.13816695412,0.3606770833333333
1453.98,-36696.656811149995,308,1892352,7809,242,11.249342714746794,1228,3.2004644870758057,0.2,0.00025,0.06392875,0.018464433325182956,0.9650990962982178,-4.960489238301913,0.4302571614583333
1451.87,-35350.34188338999,309,1898496,7834,242,12.162754565477371,1232,3.5087625980377197,0.2,0.00025,0.030988751,0.01919301916253365,0.9594582915306091,-5.095539743701617,0.410888671875
1446.39,-36022.67963367,310,1904640,7859,242,8.614333982268969,1236,3.4344139099121094,0.2,0.00025,0.02821032,0.00802307590493001,0.9753164052963257,-5.10100989540418,0.327880859375
1412.33,-32737.272074579996,311,1910784,7883,242,9.57081397374471,1240,4.556454181671143,0.2,0.00025,0.06927467,0.027408034505545704,0.9662248492240906,-5.220545321702957,0.4809163411458333
1364.5,-28962.99607378,312,1916928,7907,242,6.035743763049443,1244,1.8011629581451416,0.2,0.00025,0.0344488,0.014243904942607818,0.9816803336143494,-4.675162230928739,0.3607991536458333
1322.33,-26483.44728032,313,1923072,7931,242,6.905968027810256,1248,1.9702273607254028,0.2,0.00025,0.05304997,0.01165719420532696,0.9788009524345398,-4.687913417816162,0.3790690104166667
1351.21,-27264.6046121,314,1929216,7956,242,8.543905764818192,1252,2.3300862312316895,0.2,0.00025,0.03691146,0.012191507848910987,0.9718154668807983,-4.7907164841890335,0.375
1331.32,-27412.001012539993,315,1935360,7980,242,11.741227701306343,1256,4.102429389953613,0.2,0.00025,0.04847003,0.013386498047718002,0.9559968113899231,-4.871375501155853,0.412353515625
1299.15,-25495.729254170004,316,1941504,8005,242,10.579156376421452,1260,5.542551517486572,0.2,0.00025,0.03750668,0.004514107577657948,0.9606611132621765,-4.705937951803207,0.3415934244791667
1290.11,-25456.183445410003,317,1947648,8031,242,3.163965412726005,1264,1.1017889976501465,0.2,0.00025,0.06272214,0.017412047663431924,0.9856263399124146,-4.696943630774816,0.4282633463541667
1291.86,-25828.541038069994,318,1953792,8059,242,3.659491474429766,1268,1.1245484352111816,0.2,0.00025,0.042069834,0.01247357071163909,0.9881141781806946,-4.731113647421201,0.3785807291666667
1273.69,-24206.91190884,319,1959936,8085,242,5.915494546294212,1272,3.104825973510742,0.2,0.00025,0.03842105,0.006868259598074171,0.9777787923812866,-5.086031407117844,0.3667805989583333
1273.46,-23197.08776242,320,1966080,8109,242,5.716776497662067,1276,1.5502289533615112,0.2,0.00025,0.038903322,0.01048110683041159,0.9814859628677368,-5.016498366991679,0.3945719401041667
1266.1,-20795.835736469995,321,1972224,8133,242,3.403281291325887,1280,0.9418092370033264,0.2,0.00025,0.037979957,0.017386957695028588,0.9872696399688721,-4.7508492569128675,0.3907063802083333
1267.53,-21003.8310842,322,1978368,8157,242,2.875208653509617,1284,1.1327464580535889,0.2,0.00025,0.022484982,0.01831298368536712,0.9912195205688477,-4.477313578128815,0.38232421875
1280.27,-20767.272510599996,323,1984512,8181,242,3.556230882803599,1288,0.8237297534942627,0.2,0.00025,0.036485303,0.01122867014297905,0.9889536499977112,-4.560878609617551,0.3766682942708333
1247.91,-19448.796150309998,324,1990656,8205,242,4.327194648484389,1292,1.361560583114624,0.2,0.00025,0.034313563,0.018004147132160142,0.9859407544136047,-4.688284531235695,0.3849690755208333
1238.63,-20606.9429952,325,1996800,8228,242,4.168694322307904,1296,1.575695276260376,0.2,0.00025,0.03617577,0.006639813240326475,0.98651522397995,-4.662228708465894,0.3559977213541667
1243.82,-21442.42240403,326,2002944,8252,242,1.9000497659047444,1300,0.6020053625106812,0.2,0.00025,0.02150623,0.009619733323537124,0.9934796094894409,-4.568920478224754,0.329345703125
1254.96,-20507.713952850005,327,2009088,8276,242,5.372315456469853,1304,1.6710256338119507,0.2,0.00025,0.04395772,0.01230837269880188,0.984137237071991,-4.6915086309115095,0.434326171875
1240.82,-20073.17137291,328,2015232,8300,242,4.304377847661574,1308,1.995167851448059,0.2,0.00025,0.04088952,0.013336246459706066,0.9817713499069214,-4.530217866102855,0.4144694010416667
1241.05,-19635.43170116,329,2021376,8325,242,2.3798194465537867,1312,1.7405263185501099,0.2,0.00025,0.033755485,0.00789704925409751,0.9929957985877991,-4.348988026380539,0.3364664713541667
1233.42,-18978.09963688,330,2027520,8349,242,1.4836637067298095,1316,0.4876060485839844,0.2,0.00025,0.020388534,0.006771657038674069,0.9957719445228577,-4.32933068772157,0.2996826171875
1268.55,-19366.78034475,331,2033664,8373,242,2.7016807546218238,1320,0.7388085722923279,0.2,0.00025,0.046049025,0.010914281866765426,0.9887498021125793,-4.5025157531102495,0.3912760416666667
1257.28,-19043.19090748,332,2039808,8398,242,3.390714051822821,1324,1.1008821725845337,0.2,0.00025,0.04882277,0.020513522899515618,0.9848166704177856,-4.877685348192851,0.4322916666666667
1252.01,-19309.519762829997,333,2045952,8422,242,2.8719763743380704,1328,1.9517958164215088,0.2,0.00025,0.030277371,0.0090696801901989,0.9909695386886597,-4.398021956284841,0.3660481770833333
1248.72,-19410.49240247,334,2052096,8446,242,1.6025506854057312,1332,0.5416719913482666,0.2,0.00025,0.036792547,0.012581322347008003,0.9943621158599854,-4.503215457002322,0.3530680338541667
1232.17,-17462.16515468,335,2058240,8470,242,1.5081081800162792,1336,0.4931171238422394,0.2,0.00025,0.020406902,0.006022390654834453,0.9962515830993652,-4.553591340780258,0.312744140625
1212.22,-17793.26452544,336,2064384,8494,243,1.3384904110183318,1340,0.549896240234375,0.2,0.00025,0.03500539,0.00975601951116308,0.9962686896324158,-4.709082702795665,0.3288167317708333
1214.68,-19322.28447498,337,2070528,8519,243,3.2264106199145317,1344,0.8686436414718628,0.2,0.00025,0.0428499,0.020929311375463538,0.9852372407913208,-4.7744650691747665,0.4134114583333333
1239.04,-19855.49480211,338,2076672,8543,243,2.30563673004508,1348,0.7285007238388062,0.2,0.00025,0.0179751,0.006432743342884351,0.9926045536994934,-4.6535555223623915,0.3233642578125
1250.34,-21093.48434441,339,2082816,8568,243,3.086122306684653,1352,1.3293730020523071,0.2,0.00025,0.01851934,-0.00033340720013560105,0.9901047945022583,-4.824771299958229,0.24479166666666666
1246.83,-21153.74567824,340,2088960,8593,243,4.560929882029693,1356,1.5619913339614868,0.2,0.00025,0.021696702,0.0009237599563978923,0.9843398928642273,-4.7620328317085905,0.29931640625
1215.35,-19147.28652181,341,2095104,8619,243,3.9358371645212173,1360,0.8538222312927246,0.2,0.00025,0.047486078,0.01923239265549152,0.9821194410324097,-4.765466074148814,0.382080078125
1247.88,-21143.243812340006,342,2101248,8644,243,2.5803087962170443,1364,0.7898836731910706,0.2,0.00025,0.058742788,0.01525135396029024,0.9851620197296143,-4.778128360708554,0.4425455729166667
1229.91,-20953.9445116,343,2107392,8667,243,3.5509642250835896,1368,1.107628583908081,0.2,0.00025,0.037627947,0.00973244505682184,0.9841724038124084,-5.169549475113551,0.4103597005208333
1226.5,-21331.3284916,344,2113536,8692,243,2.6020482555031776,1372,0.9547080993652344,0.2,0.00025,0.022465134,0.005561478508752771,0.9879658222198486,-5.134712383151054,0.3436279296875
1230.39,-21331.545168850003,345,2119680,8715,243,2.3516270741820335,1376,0.7994866967201233,0.2,0.00025,0.04475598,0.014729570587708926,0.9925276637077332,-5.070107157031695,0.4015299479166667
1243.64,-22846.98025906,346,2125824,8741,243,1.4108370244503021,1380,0.44131648540496826,0.2,0.00025,0.025118308,0.004772198648424819,0.9954507350921631,-5.021890540917714,0.3417154947916667
1214.51,-20546.78666928,347,2131968,8765,243,3.1755088046193123,1384,1.2750083208084106,0.2,0.00025,0.038902324,0.01071067429923763,0.9869459867477417,-5.215869416793187,0.4126383463541667
1198.9,-18045.85955051,348,2138112,8789,243,3.080593784650167,1388,1.211949110031128,0.2,0.00025,0.04182205,0.010198978901219865,0.9862724542617798,-5.1253601014614105,0.3762613932291667
1238.0,-21584.71600155,349,2144256,8813,243,1.4993930800507467,1392,0.7014971971511841,0.2,0.00025,0.058187827,0.01580096627731109,0.9945533275604248,-5.140986447532971,0.4018147786458333
1339.86,-30994.11609872,350,2150400,8837,243,5.351976628104846,1396,1.348478078842163,0.2,0.00025,0.07370235,0.02314471829352745,0.959315299987793,-5.665468648076057,0.4708251953125
1340.95,-30864.611990100002,351,2156544,8862,243,5.629285413771868,1400,2.1788058280944824,0.2,0.00025,0.038360786,0.013059602638046878,0.9697479605674744,-5.738831058144569,0.3822428385416667
1370.63,-34071.311132940005,352,2162688,8886,243,4.3054654983182745,1404,1.145992398262024,0.2,0.00025,0.05974112,0.01418819752385995,0.9812570810317993,-5.122265766064326,0.4405924479166667
1370.27,-33268.26720246,353,2168832,8910,243,2.1705451073745885,1408,0.8528972864151001,0.2,0.00025,0.030570934,0.014109704992733896,0.9882912039756775,-4.986032078663508,0.37158203125
1356.56,-31065.422921090005,354,2174976,8934,243,1.8837100422630708,1412,0.7652432918548584,0.2,0.00025,0.030122599,0.015697397051553708,0.9929741024971008,-4.778137147426605,0.3916829427083333
1229.08,-19075.129438220003,355,2181120,8959,243,1.819309987127781,1416,0.6032165288925171,0.2,0.00025,0.023257712,0.0071269297623075545,0.9920713901519775,-4.930730804800987,0.3365478515625
1228.76,-18307.95009874,356,2187264,8984,243,1.5426597415159147,1420,0.49540215730667114,0.2,0.00025,0.015938906,0.006625878903529762,0.9950186014175415,-4.719247743487358,0.2793782552083333
1201.21,-15446.87889518,357,2193408,9009,243,2.5562868379056454,1424,1.4370349645614624,0.2,0.00025,0.09951673,0.030631928525205392,0.9903014898300171,-4.851762120922406,0.4696858723958333
1179.04,-15317.475130780002,358,2199552,9034,243,1.9173775942375262,1428,0.5486607551574707,0.2,0.00025,0.044388264,0.013811686231444279,0.9927057027816772,-4.724826956788699,0.408447265625
1171.56,-15847.955380050002,359,2205696,9058,243,2.6561538043121495,1432,0.8246882557868958,0.2,0.00025,0.017016385,0.0068832819039622945,0.9931812882423401,-4.441498662034671,0.28125
1178.51,-16837.89211374,360,2211840,9083,243,1.6569194917877514,1436,0.9733726382255554,0.2,0.00025,0.04682232,0.013459672319489377,0.9951225519180298,-4.529283170898755,0.3791910807291667
1158.84,-16750.51586725,361,2217984,9107,243,1.881430867438515,1440,0.6399939656257629,0.2,0.00025,0.022595113,0.007637708801970196,0.9931768774986267,-4.263449214398861,0.3211263020833333
1165.02,-18445.544762999998,362,2224128,9131,243,2.283762709548076,1444,0.7151512503623962,0.2,0.00025,0.030571744,0.01654721564652088,0.9940122365951538,-4.2201730236411095,0.4137369791666667
1183.63,-20424.220342950004,363,2230272,9155,243,2.640512175858021,1448,0.5413801074028015,0.2,0.00025,0.05802016,0.010961277410387993,0.9865684509277344,-4.4258017390966415,0.3470052083333333
1178.63,-20060.52941827,364,2236416,9179,243,2.16118698194623,1452,0.7794181108474731,0.2,0.00025,0.06302146,0.011005476990249008,0.9919193983078003,-4.126520067453384,0.3490397135416667
1162.54,-19148.26917904,365,2242560,9204,243,1.6178252212703228,1456,0.6421207785606384,0.2,0.00025,0.02790199,0.0018719935833360069,0.9954656362533569,-3.9757921174168587,0.2962646484375
1149.48,-18348.265290450003,366,2248704,9228,243,1.5025134800622861,1460,0.8966423869132996,0.2,0.00025,0.014174952,0.0043887063560153665,0.9958024024963379,-4.033336314062278,0.291259765625
1143.25,-15479.412811769998,367,2254848,9253,243,1.2549725311497848,1464,0.44517001509666443,0.2,0.00025,0.018258534,0.001910913594959614,0.9964883923530579,-4.106474426885446,0.22025553385416666
1152.86,-16826.92226363,368,2260992,9277,243,4.355361203352611,1468,2.532317876815796,0.2,0.00025,0.01971235,0.0037445308274376052,0.9849510192871094,-4.375340913732846,0.2919108072916667
1180.17,-17159.644215110002,369,2267136,9302,243,3.0484243718286357,1472,0.8244640827178955,0.2,0.00025,0.026484393,0.0012301069849248354,0.9876199960708618,-4.358785276611646,0.3095296223958333
1193.22,-17083.0664873,370,2273280,9327,243,3.1383406929671764,1476,0.8444857597351074,0.2,0.00025,0.029577434,0.010608323718770407,0.9795969128608704,-4.279575283328692,0.3355305989583333
1204.9,-18407.736089010003,371,2279424,9351,243,1.835174045835932,1480,0.4613889157772064,0.2,0.00025,0.033785354,0.01484822000929853,0.989927351474762,-4.048193164169788,0.3417154947916667
1207.73,-19360.3398774,372,2285568,9375,243,3.300752035031716,1484,0.9370362162590027,0.2,0.00025,0.041497797,0.014874035317916423,0.985723614692688,-4.158579890926679,0.3734130859375
1185.01,-18091.70689722,373,2291712,9399,243,1.8248258636643488,1488,0.8750701546669006,0.2,0.00025,0.04835354,0.015607616439713942,0.9926077127456665,-3.902073676387469,0.3970540364583333
1198.42,-20271.52143014,374,2297856,9424,243,2.5590147599577904,1492,0.828660786151886,0.2,0.00025,0.03766973,0.011165722341199094,0.9897894859313965,-3.9911189501484237,0.3363444010416667
1193.92,-20766.823985789997,375,2304000,9448,243,4.3915081632634,1496,1.1076977252960205,0.2,0.00025,0.02623014,0.008781675773207098,0.9849082827568054,-4.08579150835673,0.3534342447916667
1194.71,-20876.344178,376,2310144,9472,243,1.4509661203871171,1500,0.3779635727405548,0.2,0.00025,0.037141416,0.005870764331727211,0.9936907887458801,-3.886406607925892,0.337646484375
1201.58,-20960.48684468,377,2316288,9495,243,5.690306290984154,1504,2.080919027328491,0.2,0.00025,0.030313706,0.01030222570989281,0.9772118330001831,-4.038772655030091,0.4160563151041667
1198.1,-20025.6725075,378,2322432,9521,243,4.282285084327062,1508,1.1696797609329224,0.2,0.00025,0.055397987,0.012727162626106292,0.9774301648139954,-4.044275648891926,0.3478597005208333
1218.09,-21150.79918938,379,2328576,9545,243,5.198861548056205,1512,1.3397504091262817,0.2,0.00025,0.035198804,0.009668935905210674,0.9743852615356445,-3.988183729350567,0.3782958984375
1222.7,-21087.87544739,380,2334720,9569,243,12.336293868720531,1516,6.109078884124756,0.2,0.00025,0.035561997,0.007020763475641918,0.9503461718559265,-4.096774034202099,0.3277180989583333
1223.67,-21121.783829050004,381,2340864,9593,244,6.004266773660977,1520,1.3819520473480225,0.2,0.00025,0.04258581,0.012388956291639866,0.960859477519989,-4.029846558968226,0.3432210286458333
1255.79,-22776.21897405,382,2347008,9617,244,7.100341166059176,1524,3.779496669769287,0.2,0.00025,0.03497452,0.0011640004546886,0.974646806716919,-4.249849150578181,0.2720133463541667
1293.09,-24264.71099484,383,2353152,9642,244,3.283376476416985,1528,1.757291555404663,0.2,0.00025,0.06615067,0.0185621803587613,0.9803351759910583,-4.259366643925508,0.3751220703125
1260.32,-23173.12652924,384,2359296,9665,244,7.9329152430097265,1532,1.820556879043579,0.2,0.00025,0.03563884,0.005664290874847211,0.9620446562767029,-4.09090771774451,0.3391927083333333
1267.23,-23616.287575399998,385,2365440,9689,244,2.4556223464508853,1536,0.6683780550956726,0.2,0.00025,0.04000309,0.008758673960983288,0.9889373779296875,-3.731808985273043,0.3067220052083333
1228.13,-20262.692846579997,386,2371584,9714,244,5.324516894916694,1540,1.2942215204238892,0.2,0.00025,0.022061938,0.001617652946151793,0.9820783138275146,-3.824646808207035,0.2891438802083333
1189.68,-18428.628626800004,387,2377728,9738,244,1.908817185709874,1544,0.7718641757965088,0.2,0.00025,0.030051118,0.0073629870409301175,0.9917885065078735,-3.7542880649367967,0.3106689453125
1140.17,-15142.997186350003,388,2383872,9762,244,1.439137212311228,1548,0.3989189863204956,0.2,0.00025,0.028931558,0.010654391092733325,0.9960941672325134,-3.8535789027810097,0.3571370442708333
1124.47,-14713.431304139998,389,2390016,9786,244,1.159503435716033,1552,0.3397112786769867,0.2,0.00025,0.016652178,0.0005273519200272858,0.9970602989196777,-3.916504996518294,0.22587076822916666
1121.27,-14241.651952100001,390,2396160,9810,244,1.703891422599554,1556,0.6500254273414612,0.2,0.00025,0.035550345,0.012051568315655459,0.9936835169792175,-3.91712453464667,0.3505045572916667
1147.45,-15943.77962571,391,2402304,9834,244,2.5255213789641857,1560,0.6145777106285095,0.2,0.00025,0.041772783,0.010326266642853929,0.9895232915878296,-3.8947819396853447,0.3427734375
1152.83,-15897.239214229998,392,2408448,9858,244,2.6491348507503667,1564,0.5813778042793274,0.2,0.00025,0.048062652,0.011906097387206197,0.9862947463989258,-4.1139044761657715,0.3433024088541667
1156.51,-16047.702649930001,393,2414592,9883,244,1.2079603889336188,1568,0.4916592538356781,0.2,0.00025,0.0413534,0.016568587995910395,0.9961901903152466,-3.956165005763372,0.3714599609375
1155.33,-16029.27021444,394,2420736,9907,244,1.0265408890942733,1572,0.29821836948394775,0.2,0.00025,0.018976532,0.007796744515265648,0.9971137046813965,-4.11585716654857,0.3026936848958333
1167.17,-17315.457624050003,395,2426880,9932,244,1.452172835667928,1576,0.4242762625217438,0.2,0.00025,0.047952864,0.0121384759695502,0.9950731992721558,-4.324677969018619,0.3594563802083333
1150.84,-15754.27450736,396,2433024,9957,244,1.0119102708995342,1580,0.33553433418273926,0.2,0.00025,0.054012075,0.018649245486206684,0.9962659478187561,-4.323072475691636,0.4385986328125
1148.07,-15694.8894361,397,2439168,9981,244,1.1304334060599406,1584,0.44965678453445435,0.2,0.00025,0.02621712,0.013593236340966541,0.9953751564025879,-4.027168720960617,0.3238932291666667
1144.79,-15455.491208969997,398,2445312,10005,244,0.915613059575359,1588,0.36868542432785034,0.2,0.00025,0.016494095,0.008845926027182335,0.9976169466972351,-3.9335081229607263,0.3306477864583333
1139.61,-14350.968680129996,399,2451456,10030,244,1.0443260210255783,1592,0.34991466999053955,0.2,0.00025,0.020138897,-0.0012071494396271494,0.9969229102134705,-3.9967325031757355,0.254150390625
1136.81,-14091.574089189999,400,2457600,10054,244,2.6206029492119947,1596,0.6410337090492249,0.2,0.00025,0.033172604,0.009441774083825294,0.9827257990837097,-4.066693087418874,0.3765462239583333
1146.26,-15549.35637053,401,2463744,10079,244,0.860916447515289,1600,0.3334055244922638,0.2,0.00025,0.018123478,-0.0005763680916667605,0.9972431659698486,-3.9896002610524497,0.2701416015625
1143.19,-15539.17086717,402,2469888,10102,244,1.742403761173288,1604,0.7377385497093201,0.2,0.00025,0.07094191,0.015052336171114197,0.9929904937744141,-4.116252889235814,0.3604329427083333
1157.82,-15541.976739459995,403,2476032,10127,244,1.3492311649024487,1608,0.468084454536438,0.2,0.00025,0.01804278,0.0047457776333127795,0.9957266449928284,-3.787270193298658,0.3090413411458333
1150.25,-14723.503946489998,404,2482176,10151,244,1.3300346918404102,1612,0.5297423601150513,0.2,0.00025,0.034989525,0.013036476892011706,0.9943713545799255,-3.9352685709794364,0.3391927083333333
1148.12,-14700.63152122,405,2488320,10176,244,1.636402818063895,1616,0.48685282468795776,0.2,0.00025,0.0188685,0.0019596437875103825,0.9928500056266785,-3.9294876704613366,0.29150390625
1127.49,-13406.950918620003,406,2494464,10201,244,1.4497180593510468,1620,0.4908919632434845,0.2,0.00025,0.01814439,-0.0030946414311377644,0.9958347678184509,-3.892703083654245,0.21919759114583334
1126.02,-13266.867904829998,407,2500608,10225,244,1.2720444935063522,1624,0.46397024393081665,0.2,0.00025,0.016339647,-0.00401806624722667,0.9967186450958252,-3.8374391347169876,0.1884765625
1107.05,-12983.41794707,408,2506752,10251,244,1.6625060451527436,1628,0.6399041414260864,0.2,0.00025,0.023538917,0.002622355396548907,0.9952490925788879,-3.7780756056308746,0.2698567708333333
1121.24,-14781.50693801,409,2512896,10276,244,1.2449755556881428,1632,0.5109660625457764,0.2,0.00025,0.03274634,0.010960516296715165,0.9952020645141602,-3.9266837686300278,0.3079427083333333
1118.01,-14563.231220220001,410,2519040,10300,244,1.5671136019130547,1636,0.5647730827331543,0.2,0.00025,0.034270484,0.008882218525589755,0.9951246976852417,-3.9592919647693634,0.3389485677083333
1110.71,-14102.032267130002,411,2525184,10324,244,1.3765710623313983,1640,0.5876818895339966,0.2,0.00025,0.018214993,-0.0007199113363943374,0.9948634505271912,-3.8798235232631364,0.2435302734375
1105.72,-14166.75450766,412,2531328,10347,244,0.8393406830728054,1644,0.28407588601112366,0.2,0.00025,0.015629744,0.0013401251968995591,0.9973403811454773,-3.8320808112621307,0.24137369791666666
1101.48,-13720.676991670001,413,2537472,10372,244,0.768558124701182,1648,0.3431920111179352,0.2,0.00025,0.016992355,0.002839246876343774,0.9978756904602051,-3.799433340628942,0.265869140625
1097.86,-13250.472848930003,414,2543616,10397,244,2.239221810673674,1652,0.7135623693466187,0.2,0.00025,0.04930979,0.016669722104173463,0.9875302314758301,-3.8558885380625725,0.4195963541666667
1102.3,-13284.719698829998,415,2549760,10421,244,0.8453927220155796,1656,0.3074866533279419,0.2,0.00025,0.035209466,0.009611272180336528,0.9959821701049805,-3.627438339094321,0.3680826822916667
1111.99,-13285.514492020002,416,2555904,10446,244,0.7563716725756725,1660,0.26638954877853394,0.2,0.00025,0.031320963,0.0053499483183259144,0.9971368908882141,-3.6948032304644585,0.3063557942708333
1118.05,-13193.583993190001,417,2562048,10471,244,1.0305620202173789,1664,0.3906196355819702,0.2,0.00025,0.032718625,0.005077514278430802,0.9966204762458801,-3.6762033899625144,0.3221435546875
1126.3,-13492.556231780001,418,2568192,10496,244,1.506997399032116,1668,0.3371897339820862,0.2,0.00025,0.02440872,0.012131094277719967,0.9911675453186035,-3.7589760944247246,0.2875162760416667
1145.42,-15124.978347069999,419,2574336,10521,244,1.1512902919203043,1672,0.3863840103149414,0.2,0.00025,0.060703825,0.014458798238289697,0.9953893423080444,-3.8627263456583023,0.3874918619791667
1141.36,-15369.410496799997,420,2580480,10546,244,1.3340482773880165,1676,0.6323893666267395,0.2,0.00025,0.04733975,0.018486849187562864,0.9947431683540344,-4.013186799983184,0.3870035807291667
1128.03,-15403.562836509998,421,2586624,10570,244,0.9705029483884573,1680,0.45745849609375,0.2,0.00025,0.028998734,0.0014145435464646046,0.9968186616897583,-3.771373266975085,0.2915852864583333
1105.26,-13511.118998459997,422,2592768,10594,244,0.8035229220986366,1684,0.34437960386276245,0.2,0.00025,0.04531416,0.004277873656974407,0.9976806640625,-3.755126342177391,0.2952473958333333
1083.78,-12034.36944756,423,2598912,10619,244,0.8301762525613109,1688,0.27308398485183716,0.2,0.00025,0.047878873,0.002063951571471989,0.9970461130142212,-3.6784549380342164,0.3450520833333333
1092.83,-13274.493757849998,424,2605056,10644,244,0.7480312980090579,1692,0.18897715210914612,0.2,0.00025,0.031346396,0.007156831585840943,0.9977807402610779,-3.6328194985787072,0.3076985677083333
1091.9,-13222.82746605,425,2611200,10667,244,1.2364429750790198,1696,0.26717865467071533,0.2,0.00025,0.066788964,0.012750119785778224,0.992311418056488,-3.8531826734542847,0.4137369791666667
1095.05,-13283.484652749998,426,2617344,10692,244,0.8315075244754553,1700,0.3849092721939087,0.2,0.00025,0.012549497,9.422797302249819e-05,0.9974308013916016,-3.643603707353274,0.22208658854166666
1096.01,-13593.736745759998,427,2623488,10718,244,1.0307568560043971,1704,0.4086552560329437,0.2,0.00025,0.029080525,0.005609320500904384,0.9962941408157349,-3.6258561561505,0.3433837890625
1085.1,-12181.568163490003,428,2629632,10743,244,0.8191122400263945,1708,0.2715901732444763,0.2,0.00025,0.03171441,0.005545864570497845,0.9973276257514954,-3.5718219404419265,0.2826334635416667
1081.96,-12204.1594834,429,2635776,10767,244,1.4713822677731514,1712,0.7621109485626221,0.2,0.00025,0.0113350535,-0.0013025559504361202,0.9965808391571045,-3.533340978125731,0.164794921875
1081.63,-12290.674571039997,430,2641920,10792,244,0.9838597252964973,1716,0.35094377398490906,0.2,0.00025,0.017336613,-0.001955345127498731,0.9978412985801697,-3.604961171746254,0.18107096354166666
1094.85,-13638.649856990001,431,2648064,10816,244,0.7973287453254064,1720,0.2465035766363144,0.2,0.00025,0.01854563,-0.0006223394787715127,0.997290849685669,-3.620484873652458,0.24186197916666666
1095.38,-13832.791346880002,432,2654208,10842,244,1.1966290703664224,1724,0.37250885367393494,0.2,0.00025,0.019420035,0.011964113412735363,0.9923629760742188,-3.6877676993608475,0.2918294270833333
1098.27,-13432.731917499998,433,2660352,10866,244,0.9836483243852854,1728,0.42941513657569885,0.2,0.00025,0.032630254,0.00733464792817055,0.9967079758644104,-3.5334508195519447,0.3495279947916667
1100.59,-13083.368257070002,434,2666496,10890,244,1.067511201525728,1732,0.4753350019454956,0.2,0.00025,0.015486899,0.0037799539956419417,0.9957776069641113,-3.532210143903891,0.24894205729166666
1111.8,-14377.583640679999,435,2672640,10915,244,0.7417771092926463,1736,0.18898014724254608,0.2,0.00025,0.02282711,-0.0006972387151715035,0.9966984987258911,-3.638747369249662,0.2693684895833333
1104.67,-12609.522421750002,436,2678784,10939,244,0.9521718720595042,1740,0.36921513080596924,0.2,0.00025,0.074513055,0.019644750939429894,0.9951562285423279,-3.785200744867325,0.3489583333333333
1120.05,-12801.319225379999,437,2684928,10964,244,0.8433987318227688,1744,0.3685305118560791,0.2,0.00025,0.031342883,-0.0008457315804359192,0.9970136880874634,-3.629531073073546,0.23726399739583334
