time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/clip_fraction,train/approx_kl,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/clip_range,train/explained_variance,train/value_loss,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
173568,1313,132,226,0.3346354166666667,0.03292796,0.00025,-7.496898591518402,0.015363870499034723,675,0.2,0.9298112392425537,9.264568037456936,9.93328857421875,1003.86,10695.62
174336,1317,132,227,0.4418402777777778,0.054743394,0.00025,-7.633361796538035,0.021804390863204997,678,0.2,0.9134713411331177,8.254583532611528,4.525564670562744,1003.86,10713.04
175104,1321,132,228,0.3810763888888889,0.03678544,0.00025,-7.609096970823076,0.002431665980515795,681,0.2,0.8277645111083984,11.712993290689257,7.524313926696777,1003.86,10744.76
175872,1326,132,229,0.4322916666666667,0.050420437,0.00025,-7.631787591510349,0.020523037114698026,684,0.2,0.9393269419670105,8.085642205344307,3.0544846057891846,1009.82,10839.42
176640,1330,132,230,0.4019097222222222,0.04949251,0.00025,-7.54053274790446,0.022403158428561356,687,0.2,0.924068033695221,13.449218352635702,5.395899772644043,1009.82,10842.7
177408,1335,132,231,0.4344618055555556,0.031512856,0.00025,-7.538906375567119,0.005473326348389189,690,0.2,0.9168607592582703,10.203824851248,9.26921558380127,1009.82,10865.1
178176,1339,132,232,0.3637152777777778,0.04113995,0.00025,-7.567017515500386,0.02104843548214477,693,0.2,0.8862952589988708,14.519246339797974,6.262778282165527,1009.82,10473.5
178944,1347,132,233,0.390625,0.080125645,0.00025,-7.66530321041743,0.02850798402343773,696,0.2,0.9246119260787964,16.435324632459217,2.3295373916625977,1009.82,10389.36
179712,1351,132,234,0.4114583333333333,0.10970207,0.00025,-7.717798146936628,0.03655038288949678,699,0.2,0.9477195739746094,17.204554226663376,4.967349529266357,1009.82,10205.48
180480,1355,133,235,0.4709201388888889,0.08503885,0.00025,-7.468910310003492,0.0271465138777987,702,0.2,0.9396735429763794,9.455254008372625,7.4434380531311035,1009.82,10372.02
181248,1359,133,236,0.3420138888888889,0.035055842,0.00025,-7.1188484695222645,0.0071335695231229896,705,0.2,0.9253637790679932,36.79795168505775,23.333261489868164,1009.82,10304.36
182016,1364,133,237,0.4283854166666667,0.046253633,0.00025,-7.444355256027645,0.021485808421857655,708,0.2,0.9340210556983948,15.415536814265781,6.6934709548950195,1009.82,10224.44
182784,1368,133,238,0.4405381944444444,0.06785084,0.00025,-7.234477056397332,0.020937911519366834,711,0.2,0.9477896094322205,16.075583818886017,8.847943305969238,1009.82,10229.68
183552,1373,133,239,0.4505208333333333,0.05040574,0.00025,-7.610778245660994,0.026141824006723862,714,0.2,0.9208529591560364,16.396860036585068,6.039628028869629,1009.82,10174.3
184320,1380,133,240,0.3997395833333333,0.061144847,0.00025,-7.486230479346381,0.037600863776687116,717,0.2,0.8903692960739136,20.979739917649162,8.475836753845215,1010.16,9907.2
185088,1384,133,241,0.3823784722222222,0.035002813,0.00025,-7.737087017960018,0.01629759739929189,720,0.2,0.8990030884742737,13.461093637678358,7.178890705108643,1016.47,9933.85
185856,1389,133,242,0.3090277777777778,0.02000227,0.00025,-7.69343669546975,0.0031453552138474253,723,0.2,0.8616713285446167,15.536242094304827,6.449560165405273,1019.0,9941.64
186624,1393,133,243,0.37890625,0.04058747,0.00025,-7.699181569947137,0.0027286422102608615,726,0.2,0.9514328837394714,7.666249258650674,6.403878211975098,1019.0,9884.2
187392,1397,134,244,0.2786458333333333,0.024832502,0.00025,-7.658974309762319,-0.0008098540517191092,729,0.2,0.8322736024856567,13.079621884557936,5.606383323669434,1019.0,9958.3
188160,1402,134,245,0.3611111111111111,0.027771408,0.00025,-7.636131193902758,0.007988677075546648,732,0.2,0.9131835699081421,7.2072894341415825,5.54997444152832,1019.0,10257.32
188928,1406,134,246,0.3502604166666667,0.03387599,0.00025,-7.415770550568898,0.022964569144985743,735,0.2,0.8775152564048767,13.167264527744717,5.813615322113037,1019.0,9878.58
189696,1410,134,247,0.4353298611111111,0.059152275,0.00025,-7.53911927011278,0.023661809203784086,738,0.2,0.9015591144561768,12.462610016266504,6.940098762512207,1019.0,9922.78
190464,1417,134,248,0.3133680555555556,0.024304226,0.00025,-7.640366964870029,0.009358762769908126,741,0.2,0.8432988524436951,13.607607281870312,2.8388006687164307,1019.0,9930.06
191232,1422,134,249,0.3142361111111111,0.042318404,0.00025,-7.538471261660258,0.01077245397027582,744,0.2,0.8629662990570068,12.906508326530457,7.678126335144043,1019.0,9995.56
192000,1427,134,250,0.3645833333333333,0.035050265,0.00025,-7.583364155557421,0.006541886625604497,747,0.2,0.9452571272850037,11.722134676244524,7.45756721496582,1019.0,10038.96
192768,1432,134,251,0.4887152777777778,0.08175104,0.00025,-7.570823709170024,0.030027726613399055,750,0.2,0.9132965803146362,10.708378639486101,5.228769779205322,1019.0,10048.84
193536,1437,134,252,0.3502604166666667,0.02362662,0.00025,-7.577209651470184,0.012489856117301516,753,0.2,0.8815646171569824,15.529764857557085,9.253693580627441,1019.0,10069.4
194304,1441,134,253,0.4097222222222222,0.04165973,0.00025,-7.581888927353753,0.014826644393098023,756,0.2,0.8746044635772705,14.09747361474567,7.065326690673828,1019.0,10036.98
195072,1449,134,254,0.4036458333333333,0.041232307,0.00025,-7.611702925629086,0.01456885646459543,759,0.2,0.9306007623672485,14.841731041669846,5.615880012512207,1019.0,9911.08
195840,1454,134,255,0.4995659722222222,0.07849938,0.00025,-7.625124414761861,0.03422003146260977,762,0.2,0.9426413774490356,7.769976596037547,7.043957710266113,1019.0,10106.86
196608,1459,134,256,0.3029513888888889,0.021947002,0.00025,-7.716985132959154,0.005198132453693284,765,0.2,0.9296021461486816,12.092494865258535,5.568123817443848,1019.0,10172.64
197376,1464,134,257,0.4470486111111111,0.059337784,0.00025,-7.583507001399994,0.03230877132672402,768,0.2,0.8934705257415771,9.581031454934013,5.846604824066162,1019.0,10229.14
198144,1468,134,258,0.3090277777777778,0.039097857,0.00025,-7.618873331281874,0.010832658367386708,771,0.2,0.9371336698532104,9.241678648524815,4.719854354858398,1019.0,10060.2
198912,1473,134,259,0.4001736111111111,0.065860756,0.00025,-7.616164929336971,0.024638364039775398,774,0.2,0.9636486172676086,13.140297181076473,6.947441101074219,1019.0,10041.74
199680,1478,135,260,0.3667534722222222,0.03370737,0.00025,-7.6501248545116844,0.010482229680443803,777,0.2,0.8717250823974609,12.661048180527157,6.047460079193115,1019.0,9986.36
200448,1486,134,261,0.4249131944444444,0.05166463,0.00025,-7.456412785583073,0.023550177885529894,780,0.2,0.8879138231277466,8.745354506704542,7.843984127044678,1019.0,9965.04
201216,1490,134,262,0.2842881944444444,0.030666867,0.00025,-7.714602284961277,-0.0037305395882059303,783,0.2,0.8727489113807678,12.066961424218285,8.495147705078125,1019.0,9907.08
201984,1495,135,263,0.3519965277777778,0.044073105,0.00025,-7.693900936179691,0.0074744021985679865,786,0.2,0.8671702742576599,12.116562989022997,7.642146110534668,1019.0,9865.38
202752,1500,135,264,0.3741319444444444,0.03377604,0.00025,-7.696687479813893,0.0023832126236003307,789,0.2,0.9299785494804382,5.580960775415103,1.9447039365768433,1019.0,9844.02
203520,1504,135,265,0.4140625,0.04184511,0.00025,-7.749558058049944,0.020864092589666445,792,0.2,0.815671980381012,7.70441707637575,4.256058692932129,1019.0,10246.28
204288,1509,135,266,0.4513888888888889,0.04492234,0.00025,-7.55566723479165,0.018105539622613125,795,0.2,0.8998311161994934,7.611894140640895,5.820828914642334,1019.0,10434.68
205056,1514,135,267,0.2769097222222222,0.028706416,0.00025,-7.647344178623623,0.0175977882463485,798,0.2,0.8507726788520813,10.283339179224438,2.8819379806518555,1019.0,10699.56
205824,1521,135,268,0.3246527777777778,0.03283675,0.00025,-7.662401543723212,0.0157094790871876,801,0.2,0.9407860040664673,6.72087808450063,4.274308204650879,1019.0,10575.98
206592,1525,135,269,0.3897569444444444,0.07782515,0.00025,-7.641539878315395,0.01636171864811331,804,0.2,0.8325377702713013,12.789643754561743,4.550577640533447,1014.32,10663.78
207360,1530,135,270,0.2730034722222222,0.019051619,0.00025,-7.65096155140135,0.014115655264403257,807,0.2,0.9347547292709351,8.47400994764434,5.611934185028076,1014.32,10771.6
208128,1534,135,271,0.328125,0.032605436,0.00025,-7.657323049174415,0.020340811532352947,810,0.2,0.9278528690338135,8.219243185387718,1.9237287044525146,1014.32,10629.06
208896,1539,135,272,0.4266493055555556,0.036552772,0.00025,-7.676878816551632,0.03869443953347703,813,0.2,0.9270124435424805,11.092457950115204,1.9168949127197266,1014.32,10666.76
209664,1544,135,273,0.4197048611111111,0.044508446,0.00025,-7.613306820392609,0.015115022678704312,816,0.2,0.9456941485404968,6.084491699934006,2.241917371749878,1014.32,10907.36
210432,1549,135,274,0.4470486111111111,0.036640268,0.00025,-7.587312314245436,0.033226156930646136,819,0.2,0.934847354888916,11.375354833073086,8.603195190429688,1014.32,10979.9
211200,1557,135,275,0.4865451388888889,0.0512695,0.00025,-7.500688989957173,0.02452963997428823,822,0.2,0.9398722052574158,7.562462160984675,4.2649617195129395,1014.32,11099.56
211968,1561,135,276,0.4032118055555556,0.024968425,0.00025,-7.601290921370189,0.01944930116749472,825,0.2,0.9124565720558167,20.446463723977406,10.022848129272461,1014.32,10993.66
212736,1565,135,277,0.3702256944444444,0.04454081,0.00025,-7.773529575930701,0.01275790710416105,828,0.2,0.9122650027275085,13.375899112886852,3.2563421726226807,1014.32,10870.32
213504,1570,135,278,0.3372395833333333,0.032293934,0.00025,-7.725139763620165,0.006084414496500459,831,0.2,0.9207806587219238,10.49448620610767,5.810616970062256,1014.32,10837.04
214272,1574,136,279,0.3155381944444444,0.024008775,0.00025,-7.767659750249651,0.006773863712118732,834,0.2,0.8805566430091858,13.606444901890224,3.321589469909668,1014.32,11214.76
215040,1578,136,280,0.3203125,0.036039885,0.00025,-7.706928120719062,0.008109145286855184,837,0.2,0.897789716720581,8.740403526359135,2.4038150310516357,1014.32,11139.88
215808,1582,136,281,0.3676215277777778,0.037771687,0.00025,-7.666191928916508,0.010903714237631194,840,0.2,0.8752276301383972,9.326508909463882,3.218980073928833,1009.77,10970.19
216576,1590,136,282,0.2799479166666667,0.025618935,0.00025,-7.6502984629737005,0.0035007846696923175,843,0.2,0.8823156356811523,17.125818252563477,8.196493148803711,1009.77,10956.41
217344,1594,136,283,0.4058159722222222,0.04852621,0.00025,-7.668242547247145,0.02267909233665301,846,0.2,0.8492591381072998,6.245861457453834,2.230679750442505,1009.77,10883.59
218112,1598,136,284,0.3459201388888889,0.02600699,0.00025,-7.690457648701138,0.006997785944905546,849,0.2,0.8603371381759644,21.13463195827272,13.819633483886719,1009.77,10723.99
218880,1602,136,285,0.3871527777777778,0.047290783,0.00025,-7.706318570507897,0.014716005130645094,852,0.2,0.7812144160270691,10.15036388900545,4.235514163970947,1009.77,10643.39
219648,1607,136,286,0.3185763888888889,0.024544558,0.00025,-7.655585898293389,0.01052792746728907,855,0.2,0.8867810964584351,9.479268358813393,5.373928070068359,1009.77,10619.39
220416,1611,136,287,0.3736979166666667,0.04808102,0.00025,-7.6460755533642235,0.022540936725110643,858,0.2,0.9300481081008911,11.787622193495432,4.065743923187256,1009.77,10534.77
221184,1615,136,288,0.3828125,0.05263682,0.00025,-7.763808826605479,-0.0022350825796214244,861,0.2,0.9544084668159485,8.613828940523995,2.1700587272644043,1009.77,10506.17
221952,1619,137,289,0.3776041666666667,0.020680299,0.00025,-7.623231344752842,0.008291886459725598,864,0.2,0.9041629433631897,4.978210578362147,3.0177643299102783,1009.77,10496.33
222720,1627,136,290,0.3502604166666667,0.04086897,0.00025,-7.726046628422207,0.015080914308782667,867,0.2,0.9406642913818359,11.343709859583113,5.118033409118652,1009.77,10273.11
223488,1632,136,291,0.4895833333333333,0.11231956,0.00025,-7.704994360605876,0.03610063687665388,870,0.2,0.9510054588317871,9.24117378393809,1.4125505685806274,1009.77,10434.41
224256,1636,136,292,0.3493923611111111,0.03515523,0.00025,-7.706137147214678,0.001994570704280502,873,0.2,0.9200472831726074,10.753164844380485,7.028425693511963,1009.77,10472.13
225024,1641,137,293,0.3276909722222222,0.028265014,0.00025,-7.679194298055437,0.010859596594754193,876,0.2,0.8795562982559204,6.488069549202919,1.7268993854522705,1009.77,10536.35
225792,1646,137,294,0.33984375,0.030294234,0.00025,-7.708482874764337,0.009659480795057284,879,0.2,0.9217493534088135,9.251421726412243,5.576355934143066,1009.77,10550.13
226560,1651,137,295,0.3736979166666667,0.049685467,0.00025,-7.519125779469808,0.02152617304171953,882,0.2,0.9161174893379211,11.848570985926521,3.762939929962158,1009.77,10314.19
227328,1656,137,296,0.4401041666666667,0.0506171,0.00025,-7.699361960093181,0.005181521681758265,885,0.2,0.9046762585639954,8.843978799051708,4.12925386428833,1009.77,10388.29
228096,1664,137,297,0.3784722222222222,0.047322854,0.00025,-7.711786945660909,0.029779511943666473,888,0.2,0.9456337690353394,7.257631570100784,4.003685474395752,1009.77,10382.31
228864,1670,136,298,0.3723958333333333,0.036955763,0.00025,-7.696828014320797,0.0005781470228814416,891,0.2,0.9165129661560059,8.755834562910927,6.68902063369751,1009.77,10349.29
229632,1677,136,299,0.4166666666666667,0.065512896,0.00025,-7.681114190154606,0.02962473241819276,894,0.2,0.8476539850234985,9.120114783445993,10.15478515625,1009.77,10273.23
230400,1682,136,300,0.3068576388888889,0.031009845,0.00025,-7.73589344157113,0.0019623710153003535,897,0.2,0.9205318689346313,8.634332110484442,7.114346981048584,1009.77,10244.89
231168,1689,136,301,0.3802083333333333,0.053359684,0.00025,-7.707894888189104,0.017318337767695386,900,0.2,0.7449643015861511,9.919810268614027,7.0645880699157715,1014.45,10348.85
231936,1696,136,302,0.2860243055555556,0.025787696,0.00025,-7.627978788481818,0.006055800360627472,903,0.2,0.8823496103286743,8.50013487537702,4.39280891418457,1014.45,10324.41
232704,1701,136,303,0.4092881944444444,0.041010216,0.00025,-7.546605288982391,0.015106465072474547,906,0.2,0.7775332927703857,8.38440583480729,4.219916343688965,1014.45,10252.81
233472,1706,136,304,0.3402777777777778,0.025107168,0.00025,-7.450299501419067,0.009821614780877199,909,0.2,0.912394642829895,10.101305541065004,4.54020881652832,1014.45,10262.13
234240,1710,136,305,0.3715277777777778,0.054633122,0.00025,-7.575852268271976,0.03358413801631994,912,0.2,0.8992918133735657,12.41141583191024,3.0061750411987305,1014.45,9942.35
235008,1714,137,306,0.3589409722222222,0.054129887,0.00025,-7.668002367019653,0.015504030872964196,915,0.2,0.9590261578559875,8.875908000601662,3.728971004486084,1014.45,9925.97
235776,1718,137,307,0.2725694444444444,0.021573111,0.00025,-7.619262470139398,0.007580491106232835,918,0.2,0.9220350980758667,9.07001026471456,6.074002265930176,1014.45,9913.67
236544,1723,137,308,0.3038194444444444,0.026274519,0.00025,-7.583153055773841,-4.096975963976648e-05,921,0.2,0.9592481851577759,5.625945905844371,1.6474902629852295,1014.45,9921.47
237312,1731,137,309,0.37890625,0.03651832,0.00025,-7.496438708570269,0.006060365031266378,924,0.2,0.9231442809104919,5.735488338602914,2.698167562484741,1014.45,10314.29
238080,1736,137,310,0.3832465277777778,0.032064147,0.00025,-7.574496289094289,0.0006893191991063455,927,0.2,0.9642393589019775,6.546682510111067,1.9630601406097412,1014.45,10302.71
238848,1740,137,311,0.3975694444444444,0.031259555,0.00025,-7.626287387477027,0.016676427285549127,930,0.2,0.9045183658599854,8.927923740612137,3.177781343460083,1014.45,10492.69
239616,1744,137,312,0.3828125,0.031649556,0.00025,-7.712149090237087,0.016990141451565757,933,0.2,0.9160876274108887,11.235734899838766,11.74340534210205,1014.45,10464.57
240384,1749,137,313,0.4192708333333333,0.03965622,0.00025,-7.686782128281063,0.01473581380236687,936,0.2,0.90785151720047,8.805052664544847,7.871908187866211,1014.45,10598.43
241152,1753,137,314,0.3107638888888889,0.031207321,0.00025,-7.726953771379259,-0.0037687537260353565,939,0.2,0.9541615843772888,9.05890350540479,2.5817086696624756,1014.45,10610.39
241920,1758,137,315,0.3971354166666667,0.05112539,0.00025,-7.643098367585076,0.015047790340354873,942,0.2,0.9282466173171997,5.309698651234309,2.3542492389678955,1019.0,10598.02
242688,1765,137,316,0.3450520833333333,0.02233614,0.00025,-7.626133859157562,0.018805686487919755,945,0.2,0.9699528813362122,6.938988145854738,5.1267290115356445,1019.0,10696.82
243456,1770,137,317,0.3880208333333333,0.04220887,0.00025,-7.6706520318984985,0.015204553181926409,948,0.2,0.9467588067054749,9.99149770869149,5.294689178466797,1019.0,10987.1
244224,1774,137,318,0.3376736111111111,0.038770285,0.00025,-7.562887681855096,0.002466259174980223,951,0.2,0.9375221133232117,11.466956966453129,6.914301872253418,1019.0,10997.5
244992,1778,137,319,0.4401041666666667,0.10045791,0.00025,-7.49972207016415,0.029924642372255523,954,0.2,0.8629424571990967,5.48562733663453,4.045926094055176,1019.0,11073.16
245760,1783,137,320,0.3363715277777778,0.028128803,0.00025,-7.67525577545166,0.013369464490097016,957,0.2,0.9241906404495239,17.275053964720833,8.930790901184082,1019.0,10816.04
246528,1787,137,321,0.4144965277777778,0.066915505,0.00025,-7.657070027457343,0.03705033249894364,960,0.2,0.9403957724571228,7.4395060042540235,6.483080863952637,1019.0,11064.74
247296,1792,137,322,0.4401041666666667,0.04693432,0.00025,-7.645944509241316,0.016462042280990217,963,0.2,0.9403303861618042,5.521606470147769,3.4601166248321533,1019.0,11066.56
248064,1796,138,323,0.359375,0.050622612,0.00025,-7.612593942218357,0.019098213356402185,966,0.2,0.8760994672775269,6.984890729188919,3.7824904918670654,1019.0,11229.52
248832,1803,137,324,0.3250868055555556,0.040988114,0.00025,-7.650398135185242,0.010682100494806137,969,0.2,0.934459924697876,10.861442512936062,2.2177748680114746,1014.36,11176.14
249600,1807,138,325,0.4153645833333333,0.050332393,0.00025,-7.711636318100823,0.012968895284252034,972,0.2,0.9216020107269287,8.779630162649685,2.901827096939087,1014.36,11179.8
250368,1812,138,326,0.36328125,0.046567287,0.00025,-7.736768980820973,0.01669101873671429,975,0.2,0.9005481004714966,10.460865679714415,6.820213794708252,1014.36,11180.84
251136,1816,138,327,0.4253472222222222,0.021114282,0.00025,-7.716278043058184,0.032255529005649604,978,0.2,0.8754254579544067,12.378351069158978,8.384385108947754,1014.36,11141.82
251904,1820,138,328,0.4019097222222222,0.045996983,0.00025,-7.6696825755967035,0.023892079945653677,981,0.2,0.9602306485176086,6.455887450112237,3.2930238246917725,1014.36,11406.88
252672,1825,138,329,0.3177083333333333,0.019919056,0.00025,-7.646256658766005,0.0019126894379345079,984,0.2,0.9290050268173218,6.631322652101517,4.77484130859375,1014.36,11387.12
253440,1829,138,330,0.3146701388888889,0.023065755,0.00025,-7.523634903960758,0.012804806956814395,987,0.2,0.9458817839622498,8.608093092838923,2.7616238594055176,1014.36,11398.56
254208,1836,138,331,0.359375,0.031786647,0.00025,-7.662582549783918,0.01709144394327369,990,0.2,0.8680800795555115,23.575237307283615,14.801456451416016,1014.36,11287.46
254976,1841,138,332,0.3645833333333333,0.034369726,0.00025,-7.652967863612705,-0.0030687583688025675,993,0.2,0.9465096592903137,9.689457890060213,8.025364875793457,1014.36,11339.98
255744,1846,138,333,0.3537326388888889,0.040842827,0.00025,-7.6827400128046675,0.016464763877188995,996,0.2,0.9419547915458679,6.845515877008438,3.3866727352142334,1014.36,11403.64
256512,1851,138,334,0.4605034722222222,0.05479713,0.00025,-7.589207642608219,0.02816734690633085,999,0.2,0.9500916004180908,5.367524998055564,3.017752170562744,1014.36,11410.52
257280,1856,138,335,0.4609375,0.05758533,0.00025,-7.633694748083751,0.01676636167232775,1002,0.2,0.9315377473831177,9.012455662091574,6.752366065979004,1014.36,11426.12
258048,1860,138,336,0.3559027777777778,0.029456833,0.00025,-7.497777488496569,0.00656010663887072,1005,0.2,0.936757504940033,8.055521335866716,2.3589558601379395,1014.36,11442.52
258816,1865,138,337,0.3763020833333333,0.036356624,0.00025,-7.52485497130288,0.010270436850583388,1008,0.2,0.8135918378829956,9.86282166507509,3.0195109844207764,1014.36,11431.08
259584,1872,138,338,0.4205729166666667,0.036021207,0.00025,-7.46512152089013,0.018192517739306722,1011,0.2,0.938849925994873,7.261982593271467,2.3048319816589355,1007.31,11818.99
260352,1876,138,339,0.4253472222222222,0.030013906,0.00025,-7.655408865875668,0.018456237028456397,1014,0.2,0.9193224310874939,12.31355289949311,3.4133551120758057,1007.31,11630.33
261120,1881,138,340,0.3029513888888889,0.037751224,0.00025,-7.684002346462673,0.02480096651965545,1017,0.2,0.906947135925293,10.020551297399733,3.1160926818847656,1007.31,11695.39
261888,1885,138,341,0.4448784722222222,0.061819892,0.00025,-7.639369408289592,0.024275208021410637,1020,0.2,0.9359209537506104,5.356493178341124,2.8746156692504883,1007.31,11668.63
262656,1889,138,342,0.3350694444444444,0.03877118,0.00025,-7.59952739212248,-0.0004499177707152234,1023,0.2,0.8732390403747559,12.511434435844421,9.317750930786133,1007.31,11597.69
263424,1894,139,343,0.3741319444444444,0.03914726,0.00025,-7.583278728855981,0.014055343926884234,1026,0.2,0.8731006979942322,8.54267574681176,6.900212287902832,1007.31,11533.51
264192,1898,139,344,0.3385416666666667,0.031996626,0.00025,-7.579744338989258,0.018169285962358117,1029,0.2,0.9001951217651367,12.015147467454275,6.83817195892334,1007.31,11466.31
264960,1902,139,345,0.3975694444444444,0.035962,0.00025,-7.699920819865333,0.0236958906494288,1032,0.2,0.8885639905929565,16.25523974166976,8.227500915527344,1007.31,11301.61
265728,1909,139,346,0.3897569444444444,0.09009073,0.00025,-7.752188364664714,0.033167153247632086,1035,0.2,0.9155261516571045,12.349185519748264,1.6927533149719238,1007.31,11087.13
266496,1914,139,347,0.4700520833333333,0.057901975,0.00025,-7.656677881876628,0.02068085240251902,1038,0.2,0.937814474105835,6.488593180974324,0.7194894552230835,1007.31,11107.67
267264,1918,139,348,0.3958333333333333,0.022678519,0.00025,-7.731013311280145,0.012580454423894279,1041,0.2,0.9263988733291626,16.571014881134033,11.491974830627441,1007.31,10851.77
268032,1923,139,349,0.2912326388888889,0.022752887,0.00025,-7.683198352654775,0.008070844710649302,1044,0.2,0.9602046012878418,13.489145888222588,4.589156627655029,1007.31,10806.17
268800,1927,139,350,0.2907986111111111,0.02505762,0.00025,-7.6557336118486194,0.009213705831724737,1047,0.2,0.9197162985801697,10.697175674968296,5.806095123291016,1007.31,10714.11
269568,1931,139,351,0.3784722222222222,0.027586428,0.00025,-7.704880423016018,0.009802633573094176,1050,0.2,0.9357222318649292,6.595140867763096,5.127750396728516,1007.31,10702.93
270336,1935,139,352,0.3732638888888889,0.045809794,0.00025,-7.638661947515276,0.004284707014448941,1053,0.2,0.949795126914978,8.404034677479002,2.811185836791992,1007.31,10636.37
271104,1943,139,353,0.3940972222222222,0.03643754,0.00025,-7.619563202063243,0.014838058200742429,1056,0.2,0.868242621421814,9.912292513582441,7.512541770935059,1007.31,10885.99
271872,1947,139,354,0.4318576388888889,0.04434559,0.00025,-7.621422509352366,0.018987696579036612,1059,0.2,0.9114111065864563,9.80463499493069,2.9084296226501465,1007.31,10888.61
272640,1951,139,355,0.4105902777777778,0.043269377,0.00025,-7.66722438732783,0.007920291649902033,1062,0.2,0.8412458300590515,9.820056147045559,4.758085250854492,1007.31,10828.03
273408,1956,139,356,0.3259548611111111,0.028568482,0.00025,-7.631367941697438,-0.010366016132239666,1065,0.2,0.8908061385154724,13.91317250331243,10.938032150268555,1007.31,10797.61
274176,1960,139,357,0.3415798611111111,0.046727877,0.00025,-7.6366746756765576,0.02131346556254559,1068,0.2,0.8816100358963013,10.646267705493504,7.514287948608398,1011.95,10982.47
274944,1964,139,358,0.3888888888888889,0.043299418,0.00025,-7.551789224147797,0.009009141953558557,1071,0.2,0.9272072911262512,7.256155033906301,4.025787830352783,1011.68,11031.72
275712,1968,140,359,0.4782986111111111,0.07930892,0.00025,-7.535501466857062,0.033953273623612605,1074,0.2,0.9011779427528381,8.614929503036869,3.415428876876831,1006.25,10755.15
276480,1973,140,360,0.4118923611111111,0.03405563,0.00025,-7.477786382039388,0.03697795336807354,1077,0.2,0.9630035758018494,11.56136840581894,5.941575527191162,1006.25,10764.51
277248,1980,139,361,0.3949652777777778,0.0360785,0.00025,-7.533328076203664,0.011270841331376383,1080,0.2,0.9024698734283447,5.631244662735197,2.504038095474243,1006.25,10834.01
278016,1984,140,362,0.3962673611111111,0.035364673,0.00025,-7.515823000007206,0.01136748973901073,1083,0.2,0.9405755996704102,9.752455986208385,4.675207138061523,1006.25,10838.17
278784,1989,140,363,0.3645833333333333,0.04634135,0.00025,-7.675371415085262,0.014390675777879855,1086,0.2,0.9184451103210449,10.96425206793679,1.200153112411499,1005.61,11013.83
279552,1993,140,364,0.4830729166666667,0.046402346,0.00025,-7.655366798241933,0.015053281120748984,1089,0.2,0.964641273021698,8.00795352127817,3.7483127117156982,1005.61,11018.25
280320,1997,140,365,0.3780381944444444,0.046252627,0.00025,-7.629099826018016,-0.0009712521374846498,1092,0.2,0.9502482414245605,8.194738136397469,2.9530797004699707,1005.61,10810.67
281088,2001,140,366,0.4092881944444444,0.096290745,0.00025,-7.546393838193682,0.033157069818116724,1095,0.2,0.9776356816291809,7.479156149758233,2.9249162673950195,1005.61,10794.85
281856,2006,140,367,0.4301215277777778,0.03784964,0.00025,-7.4725655979580345,0.011451518124279877,1098,0.2,0.9172890186309814,7.050931516620848,3.8794772624969482,1005.61,10945.51
282624,2013,140,368,0.3663194444444444,0.06335824,0.00025,-7.41680121421814,0.026304089506286092,1101,0.2,0.9637706875801086,7.302520417504841,1.4374451637268066,1005.61,10973.07
283392,2018,140,369,0.4435763888888889,0.037120048,0.00025,-7.42849956618415,0.03184921321614335,1104,0.2,0.9552664160728455,6.831904772255156,3.579105854034424,1005.41,11009.69
284160,2022,140,370,0.4722222222222222,0.06613276,0.00025,-7.483758774068621,0.023632638130543962,1107,0.2,0.9604998826980591,8.921092987060547,8.230961799621582,1005.41,10998.77
284928,2027,140,371,0.3146701388888889,0.021629116,0.00025,-7.551686247189839,0.002972711718434261,1110,0.2,0.9483968615531921,14.694386495484245,3.790149688720703,1012.46,10953.72
285696,2031,140,372,0.3546006944444444,0.035216283,0.00025,-7.576505468951331,0.007290882763401087,1113,0.2,0.9330628514289856,12.738463239537346,7.516356945037842,1010.32,11139.3
286464,2036,140,373,0.3880208333333333,0.03709713,0.00025,-7.627560655275981,0.009269624405230084,1116,0.2,0.9367746710777283,18.151675436231827,8.460874557495117,1010.32,10906.06
287232,2041,140,374,0.4192708333333333,0.053219855,0.00025,-7.542377074559529,0.007022569990820355,1119,0.2,0.9466396570205688,16.022166245513493,6.694652557373047,1010.32,10929.72
288000,2049,140,375,0.2955729166666667,0.01905069,0.00025,-7.639601740572187,-0.0008054552470437355,1122,0.2,0.8910394906997681,12.865939133697086,5.379966735839844,1010.32,10963.78
288768,2054,140,376,0.3793402777777778,0.0441699,0.00025,-7.6353563335206776,0.011444451403804123,1125,0.2,0.9109407663345337,10.146231253941854,7.0055646896362305,1010.32,10959.88
289536,2059,140,377,0.3849826388888889,0.031897087,0.00025,-7.642777131663428,0.0037651206431392995,1128,0.2,0.9137977361679077,7.31486134396659,5.488397121429443,1010.32,10792.7
290304,2064,140,378,0.3780381944444444,0.036459025,0.00025,-7.545535729991065,0.01246220141183585,1131,0.2,0.9383854866027832,7.048449665307999,2.9153990745544434,1010.32,11034.08
291072,2068,140,379,0.484375,0.061613437,0.00025,-7.614178915818532,0.029287924291566014,1134,0.2,0.846131443977356,8.206630355781979,1.6631110906600952,1010.32,11303.24
291840,2073,140,380,0.4010416666666667,0.022597251,0.00025,-7.661203331417507,0.015166694589424878,1137,0.2,0.9349286556243896,6.812774303886625,3.18886137008667,1010.32,11264.76
