time/fps,time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/entropy_loss,train/clip_range,train/clip_fraction,rollout/ep_len_mean,train/value_loss,train/approx_kl,train/loss,train/explained_variance,train/policy_gradient_loss
103,3257,439,337152,-7.03899942,0.00025,1314,-7.669837395350139,0.2,0.3016493055555556,1001.69,11.986414346430037,0.03458326,4.544451713562012,0.8774513006210327,-0.005031698021209902
103,3262,440,337920,-7.02499942,0.00025,1317,-7.657630119058821,0.2,0.3051215277777778,1001.69,11.093341241280237,0.024741136,3.737091302871704,0.8729240298271179,0.016408858781990904
103,3267,441,338688,-7.73899938,0.00025,1320,-7.776994943618774,0.2,0.3402777777777778,1001.69,15.920629772875044,0.05691528,8.93049144744873,0.9028336405754089,0.022424904396757483
103,3272,442,339456,-7.672999380000002,0.00025,1323,-7.647887223296696,0.2,0.3355034722222222,1001.69,10.319443080160353,0.034058522,2.2064080238342285,0.9407621026039124,0.002405531639750633
103,3277,443,340224,-7.600999389999998,0.00025,1326,-7.599828018082513,0.2,0.3211805555555556,1001.69,9.727398994896147,0.0301096,4.40634298324585,0.843268871307373,-0.003185203686977426
103,3282,444,340992,-7.934999399999998,0.00025,1329,-7.579954352643755,0.2,0.3689236111111111,1001.69,7.59427574608061,0.03774318,2.8172965049743652,0.9238913059234619,0.015636292583723035
103,3286,445,341760,-8.120999389999998,0.00025,1332,-7.663568218549092,0.2,0.4318576388888889,1001.69,9.128276523616579,0.081059985,5.212430000305176,0.8741053938865662,0.030804503812558122
104,3291,446,342528,-8.124999389999996,0.00025,1335,-7.562251925468445,0.2,0.3463541666666667,1001.69,9.481886006063885,0.035398554,3.8024115562438965,0.940892219543457,0.009906134387064312
104,3296,447,343296,-7.760999369999999,0.00025,1338,-7.608340038193597,0.2,0.4014756944444444,1001.69,7.985080116324955,0.043135986,3.362851619720459,0.8770624399185181,0.016361336184976
104,3301,448,344064,-7.8109993699999976,0.00025,1341,-7.561754809485541,0.2,0.3676215277777778,1001.69,7.363973051309586,0.038746472,2.2158069610595703,0.9585798382759094,0.0063401569043182665
104,3306,449,344832,-8.806999399999997,0.00025,1344,-7.658788959185283,0.2,0.3810763888888889,1001.69,8.196976022587883,0.033452537,2.82659912109375,0.9060894846916199,0.0260338007291365
104,3311,450,345600,-8.738999399999997,0.00025,1347,-7.537527024745941,0.2,0.3997395833333333,1001.69,7.272444029649098,0.03875296,4.073930263519287,0.938806414604187,-0.0008832148483230008
104,3316,451,346368,-13.346999499999999,0.00025,1350,-7.680443194177416,0.2,0.2847222222222222,1008.85,26.14269521501329,0.020632356,9.47622013092041,0.8684736490249634,0.008964387308676831
104,3321,452,347136,-10.572999500000002,0.00025,1353,-7.618230256769392,0.2,0.4079861111111111,1008.85,8.642086611853706,0.03574757,5.005221366882324,0.9472824931144714,0.00944756045161436
104,3326,453,347904,0.4010004999999975,0.00025,1356,-7.549586792786916,0.2,0.3528645833333333,1008.85,8.63970054189364,0.041790765,3.5543925762176514,0.9334452748298645,0.004056710051372647
104,3330,454,348672,0.4710004999999976,0.00025,1359,-7.612650440798865,0.2,0.4231770833333333,1008.85,11.044806650943226,0.0710161,6.039009094238281,0.9380133748054504,0.023654309295428295
104,3335,455,349440,-0.10499950000000247,0.00025,1362,-7.698223372300466,0.2,0.3754340277777778,1008.85,10.22826717628373,0.031217886,5.442712783813477,0.9083607792854309,0.004793918976146314
104,3340,456,350208,6.561000569999999,0.00025,1365,-7.631884323226081,0.2,0.3797743055555556,1008.85,6.815677447451486,0.05217584,2.2767930030822754,0.9711484909057617,0.007224110718299117
104,3345,457,350976,6.43900056,0.00025,1368,-7.737337589263916,0.2,0.3389756944444444,1008.85,9.455776860316595,0.03032889,1.9659450054168701,0.9130176901817322,0.01384583718350364
104,3350,458,351744,3.3210005499999995,0.00025,1371,-7.650255017810398,0.2,0.453125,1008.85,7.124531192911996,0.05571844,2.695810079574585,0.9450362324714661,0.01572011685412791
105,3355,459,352512,3.1800005400000013,0.00025,1374,-7.582460350460476,0.2,0.4301215277777778,1015.3,11.02909583846728,0.034177423,5.473199844360352,0.9033933877944946,0.022168027728589043
105,3360,460,353280,7.535000540000001,0.00025,1377,-7.530942440032959,0.2,0.3849826388888889,1014.65,9.963214622603523,0.036642116,6.984699249267578,0.8972867131233215,0.013795444521949522
105,3364,461,354048,7.015000560000002,0.00025,1380,-7.497992601659563,0.2,0.3624131944444444,1014.65,6.385508881674872,0.039901458,4.389603137969971,0.8635675311088562,0.007254023053165939
105,3369,462,354816,7.935000570000001,0.00025,1383,-7.561811188856761,0.2,0.3519965277777778,1014.65,11.052799347374174,0.023939377,5.052719593048096,0.9117636680603027,-0.004363708657264296
105,3374,463,355584,5.84700063,0.00025,1386,-7.570131162802379,0.2,0.3576388888888889,1014.65,10.898033731513554,0.041078936,3.74357533454895,0.9079437255859375,0.0017688759188685152
105,3379,464,356352,7.06900065,0.00025,1389,-7.597000870439741,0.2,0.3480902777777778,1014.65,8.436957680516773,0.04404213,4.559906482696533,0.9427158236503601,0.005304477772571974
105,3384,465,357120,8.45900069,0.00025,1392,-7.666246222125159,0.2,0.4366319444444444,1014.65,9.607583079073164,0.05696251,4.666171550750732,0.893591046333313,0.01725941785197291
105,3389,466,357888,8.9470007,0.00025,1395,-7.6623874174224005,0.2,0.3650173611111111,1014.65,7.682623909579383,0.033931065,4.232245922088623,0.9297115802764893,0.00312148608888189
105,3394,467,358656,10.155000740000002,0.00025,1398,-7.665734046035343,0.2,0.375,1014.65,6.157213532262379,0.03512665,3.4891350269317627,0.9379685521125793,0.004611642487968008
105,3398,468,359424,10.56700076,0.00025,1401,-7.544731623596615,0.2,0.3381076388888889,1014.65,9.097129984034432,0.032338202,7.060460567474365,0.92657071352005,0.005784955005057984
105,3403,469,360192,13.11500078,0.00025,1404,-7.617258601718479,0.2,0.4036458333333333,1014.65,6.558438738187154,0.038574394,3.2215590476989746,0.9190071821212769,0.02735497859410114
105,3408,470,360960,13.4450008,0.00025,1407,-7.5790954033533735,0.2,0.3598090277777778,1014.65,9.060787773794598,0.031086316,4.3023529052734375,0.9326739311218262,0.008835485838871036
105,3413,471,361728,17.533000819999998,0.00025,1410,-7.578626162476009,0.2,0.3541666666666667,1014.65,7.537506490945816,0.02411077,5.155256271362305,0.9046645760536194,0.009148390058221089
106,3418,472,362496,17.313000820000003,0.00025,1413,-7.555492560068767,0.2,0.3849826388888889,1014.65,8.070249577363333,0.042250205,2.3502230644226074,0.9207963347434998,0.008767967655633887
106,3423,473,363264,15.251000860000001,0.00025,1416,-7.557128091653188,0.2,0.3502604166666667,1018.35,11.349795652760399,0.022144811,5.415151596069336,0.9180281162261963,0.006049681817077928
106,3428,474,364032,9.185000870000001,0.00025,1419,-7.591245240635342,0.2,0.3576388888888889,1018.35,17.113391518592834,0.038176995,6.223918437957764,0.9167170524597168,0.015918911279489596
106,3432,475,364800,15.741000870000002,0.00025,1422,-7.577681852711572,0.2,0.3572048611111111,1018.35,11.991362078322304,0.036498908,5.15317964553833,0.90959233045578,0.016752992808404896
106,3437,476,365568,15.533000870000002,0.00025,1425,-7.592891951402028,0.2,0.3884548611111111,1018.35,9.021547734737396,0.026481323,7.575599193572998,0.8683634400367737,0.007113100805630286
106,3442,477,366336,14.963000850000004,0.00025,1428,-7.611429995960659,0.2,0.3428819444444444,1018.35,10.441837413443459,0.021840042,4.519488334655762,0.7741961479187012,0.004010583468091984
106,3447,478,367104,14.577000850000001,0.00025,1431,-7.559844189220005,0.2,0.3615451388888889,1018.35,6.459814270337422,0.044239227,2.9499282836914062,0.9255675077438354,0.004693722947397166
106,3452,479,367872,10.18300088,0.00025,1434,-7.604333288139767,0.2,0.4049479166666667,1018.35,14.21915727853775,0.02907434,4.096349716186523,0.8909074664115906,0.026631139231742255
106,3456,480,368640,10.363000880000001,0.00025,1437,-7.478267994191912,0.2,0.2721354166666667,1018.35,9.454112930430306,0.028914584,5.512603282928467,0.9354052543640137,-0.0007333087980643742
106,3461,481,369408,9.979000860000003,0.00025,1440,-7.623954594135284,0.2,0.3029513888888889,1018.35,8.931882778803507,0.025779739,3.473177433013916,0.9039164781570435,0.005187361022560961
106,3466,482,370176,9.157000880000002,0.00025,1443,-7.580367995633019,0.2,0.3980034722222222,1018.35,7.0850615700085955,0.045636043,4.763760089874268,0.9150774478912354,0.006765908939996734
106,3471,483,370944,9.389000890000004,0.00025,1446,-7.7063526842329235,0.2,0.3185763888888889,1018.35,7.66369532710976,0.031078257,1.0814303159713745,0.9154492616653442,0.011638601608056989
106,3476,484,371712,14.63100094,0.00025,1449,-7.630255937576294,0.2,0.3880208333333333,1014.23,8.593136356936562,0.058079857,4.028332710266113,0.8895483016967773,0.016524400406827528
107,3480,485,372480,16.839000910000003,0.00025,1452,-7.623561018043095,0.2,0.3797743055555556,1014.23,9.587778048382866,0.044763226,1.4861204624176025,0.9619678258895874,0.0078050216996214455
107,3485,486,373248,16.3410009,0.00025,1455,-7.587254246075948,0.2,0.3528645833333333,1014.23,6.969489918814765,0.039373193,1.2624024152755737,0.9008997678756714,0.008123483625240624
107,3490,487,374016,16.3250009,0.00025,1458,-7.579874879784054,0.2,0.3550347222222222,1014.23,7.428391297658284,0.027218403,5.374719619750977,0.9103226661682129,0.011193073716842465
107,3495,488,374784,15.803000880000004,0.00025,1461,-7.651216950681475,0.2,0.3051215277777778,1014.23,9.675282074345482,0.020743035,8.49974250793457,0.926413893699646,0.002945579135686987
107,3500,489,375552,15.75100087,0.00025,1464,-7.631973127524058,0.2,0.3502604166666667,1014.23,8.141426096359888,0.059740115,4.5611371994018555,0.8672381639480591,0.0027884786379420096
107,3504,490,376320,10.48900094,0.00025,1467,-7.509063528643714,0.2,0.2877604166666667,1014.23,13.631935543484158,0.02652269,6.94171667098999,0.9035221338272095,-0.0035209722441828083
107,3509,491,377088,13.939000940000001,0.00025,1470,-7.510555439525181,0.2,0.3168402777777778,1014.23,11.019844902886284,0.03060286,3.231088161468506,0.9171901345252991,0.012824017502781417
107,3514,492,377856,-0.7209989199999973,0.00025,1473,-7.510186652342479,0.2,0.3567708333333333,1014.23,13.259848213858074,0.043844696,12.167165756225586,0.9478254318237305,0.012013913998897705
107,3519,493,378624,0.23000111000000303,0.00025,1476,-7.66551798582077,0.2,0.3368055555555556,1012.52,16.492622481452095,0.02838347,10.51817512512207,0.9110003113746643,0.0050594453674016725
107,3524,494,379392,-6.603998849999997,0.00025,1479,-7.636256363656786,0.2,0.3932291666666667,1012.52,30.72807033194436,0.042594362,7.913609504699707,0.9255775809288025,0.010452463770181768
107,3528,495,380160,-5.661998859999998,0.00025,1482,-7.6426397694481745,0.2,0.3671875,1012.52,7.196014821529388,0.040480223,5.087756156921387,0.9596215486526489,-0.00171321344613615
107,3533,496,380928,-1.981998899999997,0.00025,1485,-7.5384733941819935,0.2,0.3953993055555556,1012.52,8.106174644496706,0.035378646,4.822526931762695,0.9153417348861694,0.0017419844451877805
107,3538,497,381696,-2.245998899999998,0.00025,1488,-7.605169230037266,0.2,0.3572048611111111,1012.52,9.244879404703775,0.030982612,4.5641913414001465,0.8700437545776367,0.009210410269184245
107,3543,498,382464,-2.4299988999999975,0.00025,1491,-7.563249680731031,0.2,0.4526909722222222,1012.52,8.786139623986351,0.04504029,4.915407180786133,0.9043806791305542,0.013983078766614199
108,3547,499,383232,-2.305998899999999,0.00025,1494,-7.565903471575843,0.2,0.4479166666666667,1012.52,5.027383574181133,0.08605149,0.6996710300445557,0.9306198358535767,0.023591467127617862
108,3552,500,384000,-2.2909988999999995,0.00025,1497,-7.618545638190375,0.2,0.3493923611111111,1007.83,15.421515689955818,0.02696254,8.739180564880371,0.8740190267562866,0.008753493027244177
108,3557,501,384768,-2.426998899999997,0.00025,1500,-7.605012059211731,0.2,0.4483506944444444,1007.83,7.014100366168552,0.07806293,3.5048108100891113,0.9269729852676392,0.034805969438619085
108,3562,502,385536,-8.632998859999999,0.00025,1503,-7.582655330499013,0.2,0.3467881944444444,1007.83,12.395924326446321,0.03221749,4.64180850982666,0.8617759943008423,0.009521291448941661
108,3567,503,386304,-8.624998859999998,0.00025,1506,-7.5430469910303755,0.2,0.3216145833333333,1007.83,11.173406971825493,0.048959687,8.389742851257324,0.8572547435760498,0.002175150322727859
108,3571,504,387072,-8.410998839999998,0.00025,1509,-7.514770852194892,0.2,0.4314236111111111,1007.83,9.546755290693707,0.06509244,5.8822832107543945,0.8617689609527588,0.014979658648371696
108,3576,505,387840,-6.410998890000001,0.00025,1512,-7.678789913654327,0.2,0.3793402777777778,1007.83,10.152447164058685,0.029878719,5.537649154663086,0.9155401587486267,0.009840897310318219
108,3581,506,388608,-6.52099889,0.00025,1515,-7.547973917590247,0.2,0.3285590277777778,1007.83,10.483535495069292,0.027681528,6.077671051025391,0.8754394054412842,0.007201665119888882
108,3586,507,389376,-0.5889989000000014,0.00025,1518,-7.647671010759142,0.2,0.3038194444444444,1007.83,8.034955537981457,0.02498754,2.108072280883789,0.9220135807991028,0.008688169712614682
108,3590,508,390144,-1.0089989200000005,0.00025,1521,-7.5786039630572,0.2,0.4231770833333333,1007.83,10.709815432627996,0.06154905,2.8516063690185547,0.8605143427848816,0.013266278857675692
108,3595,509,390912,-0.8349989099999979,0.00025,1524,-7.62715878089269,0.2,0.4253472222222222,1007.83,9.162704202863905,0.045816362,5.42197322845459,0.9246259927749634,0.020637122377391078
108,3600,510,391680,-1.0629989,0.00025,1527,-7.758702794710795,0.2,0.3754340277777778,1007.83,8.635737809869978,0.039865192,3.815807580947876,0.94344562292099,0.0008511703021617399
108,3605,511,392448,-0.8869989100000004,0.00025,1530,-7.614637573560079,0.2,0.3802083333333333,1007.83,6.98725946744283,0.045427952,3.7289068698883057,0.946873664855957,0.011398770600660808
108,3609,512,393216,3.6090010699999997,0.00025,1533,-7.621026078859965,0.2,0.2973090277777778,1007.83,6.604163936442799,0.025752544,2.8899970054626465,0.9385451078414917,0.008781272426454557
108,3614,513,393984,3.2990010600000015,0.00025,1536,-7.650216387377845,0.2,0.4201388888888889,1007.83,7.708261383904351,0.056731965,2.9558653831481934,0.9426507353782654,0.02053379176908897
109,3619,514,394752,3.7730010800000007,0.00025,1539,-7.682252135541704,0.2,0.3524305555555556,1007.83,8.985385007328457,0.029723665,4.099305629730225,0.927412748336792,0.004038145364676084
109,3624,515,395520,2.545001140000002,0.00025,1542,-7.571691910425822,0.2,0.3880208333333333,1007.83,13.270250244273079,0.035172988,5.7113037109375,0.9179273247718811,0.009403484168514196
109,3629,516,396288,2.695001150000002,0.00025,1545,-7.670804666148292,0.2,0.4266493055555556,1007.83,10.144784616099464,0.043577846,5.149325370788574,0.8958397507667542,0.0319882167968899
109,3634,517,397056,3.366001160000003,0.00025,1548,-7.35482472843594,0.2,0.4322916666666667,1002.34,7.204783648252487,0.05786257,1.8104918003082275,0.9299071431159973,0.022377338881293934
109,3638,518,397824,3.197001170000002,0.00025,1551,-7.614344868395063,0.2,0.4631076388888889,996.67,12.295729120572409,0.044631947,10.501395225524902,0.9319910407066345,0.02917094130275978
109,3643,519,398592,2.8860012100000008,0.00025,1554,-7.6007184982299805,0.2,0.4704861111111111,994.6,11.588175674279531,0.06358935,3.5355117321014404,0.9184218645095825,0.013130915299471881
109,3648,520,399360,0.22500121999999975,0.00025,1557,-7.637612799803416,0.2,0.3888888888888889,992.77,10.28186923596594,0.040867724,7.700680732727051,0.9394477009773254,0.01827308544630392
109,3653,521,400128,-0.5749987999999994,0.00025,1560,-7.697634054554833,0.2,0.4270833333333333,992.77,17.60154113504622,0.047855914,10.088871002197266,0.9341424703598022,0.021631786793780822
109,3657,522,400896,2.2010011599999997,0.00025,1563,-7.673722412851122,0.2,0.3728298611111111,992.77,14.827820473247105,0.03147244,8.517667770385742,0.7612322568893433,0.00604713380905903
109,3662,523,401664,3.4350011000000005,0.00025,1566,-7.592763841152191,0.2,0.4361979166666667,992.77,10.206769552495745,0.057762966,5.3609490394592285,0.8238778114318848,0.009245346002798114
109,3667,524,402432,10.805001020000002,0.00025,1569,-7.540299965275659,0.2,0.3120659722222222,992.77,7.234477712048425,0.036043663,2.3232240676879883,0.9272745847702026,0.0075930132944550775
109,3673,525,403200,17.64500099,0.00025,1572,-7.577744291888343,0.2,0.4340277777777778,992.93,8.458070364263323,0.046069324,6.864884853363037,0.8611617088317871,0.01565182415975465
109,3678,526,403968,17.539000989999998,0.00025,1575,-7.592098500993517,0.2,0.3975694444444444,992.93,8.217729522122276,0.030575017,4.661571502685547,0.9387783408164978,0.012485751410066668
109,3683,527,404736,22.513000970000004,0.00025,1578,-7.511573473612468,0.2,0.3246527777777778,992.93,6.954212927156025,0.03364623,1.8945016860961914,0.9045871496200562,-0.003926178647412194
109,3689,528,405504,22.88100098,0.00025,1581,-7.496732950210571,0.2,0.4605034722222222,992.93,9.667024999856949,0.07294792,3.032274007797241,0.9236823916435242,0.0010896697187692756
109,3694,529,406272,22.88900097,0.00025,1584,-7.651441978083716,0.2,0.3971354166666667,992.25,7.005008220672607,0.04194214,2.4484026432037354,0.9500406384468079,0.02911131853599929
110,3699,530,407040,23.065000969999996,0.00025,1587,-7.7991624275843305,0.2,0.3433159722222222,992.25,13.247986886236403,0.033860933,8.91759967803955,0.9549185037612915,0.00951937781388147
110,3703,531,407808,23.55100097999999,0.00025,1590,-7.645309044255151,0.2,0.4118923611111111,992.43,9.05751100844807,0.048911184,9.506734848022461,0.9342057704925537,0.0122762740486198
110,3708,532,408576,23.55100097999999,0.00025,1593,-7.725348499086168,0.2,0.3689236111111111,992.43,6.637942337327534,0.037076212,3.6350045204162598,0.9546549320220947,0.013130255819608768
110,3713,533,409344,29.921000960000004,0.00025,1596,-7.593481540679932,0.2,0.47265625,992.43,7.01384212076664,0.05675134,4.334973335266113,0.8884167075157166,0.02029256144952443
110,3718,534,410112,29.675000960000002,0.00025,1599,-7.602889544434017,0.2,0.40234375,986.67,6.561406763063537,0.03845973,3.972913980484009,0.9406204223632812,0.010306247820456823
110,3723,535,410880,24.439001010000002,0.00025,1602,-7.598371790515052,0.2,0.4162326388888889,986.67,20.06518753369649,0.041332055,10.186529159545898,0.769385814666748,0.02326158196147945
110,3728,536,411648,17.70200101,0.00025,1605,-7.653315299087101,0.2,0.4084201388888889,981.7,32.420944352944694,0.040556837,9.965363502502441,0.8768422603607178,0.016862964765298076
110,3733,537,412416,17.374001,0.00025,1608,-7.72040319442749,0.2,0.4800347222222222,976.8,11.940990997685326,0.09445002,4.609578609466553,0.8980526924133301,0.03415974525786522
110,3738,538,413184,16.20400102,0.00025,1611,-7.6099720862176685,0.2,0.4127604166666667,971.64,9.0123955739869,0.03309128,5.588209629058838,0.9255871176719666,0.001082052942365408
110,3743,539,413952,12.674001019999999,0.00025,1614,-7.560644520653619,0.2,0.2894965277777778,971.64,16.424233065711128,0.025915213,9.539920806884766,0.7994140386581421,0.005679114256054163
110,3748,540,414720,6.548001030000002,0.00025,1617,-7.682823465930091,0.2,0.3233506944444444,971.64,15.417792631520165,0.025646327,2.8048744201660156,0.8394446969032288,0.008956759986985061
110,3753,541,415488,6.498001019999999,0.00025,1620,-7.65379399061203,0.2,0.3350694444444444,971.64,23.770444148116642,0.026511153,18.83822250366211,0.8917850255966187,0.0057833645389311844
110,3758,542,416256,6.530001019999999,0.00025,1623,-7.736013253529866,0.2,0.3220486111111111,971.64,10.33122890525394,0.02762182,4.715012550354004,0.9009776711463928,0.008043927994246284
110,3763,543,417024,6.47600102,0.00025,1626,-7.600465721554226,0.2,0.3576388888888889,971.64,9.233141289816963,0.029070267,2.7058486938476562,0.8578864336013794,0.0011631150652344029
110,3768,544,417792,6.784001030000001,0.00025,1629,-7.566737519370185,0.2,0.3376736111111111,971.64,9.147100998295677,0.035798904,5.045518398284912,0.904420018196106,0.011909127403568063
110,3773,545,418560,0.1140010299999998,0.00025,1632,-7.656407309903039,0.2,0.2738715277777778,971.64,15.46074135767089,0.030553708,4.481840133666992,0.8354828357696533,0.0005254221097048786
110,3777,546,419328,1.1880009799999998,0.00025,1635,-7.497074723243713,0.2,0.3125,971.64,10.24923754731814,0.02852423,4.806674957275391,0.9009281992912292,0.009719012693191567
111,3782,547,420096,1.2260009500000002,0.00025,1638,-7.53417620393965,0.2,0.3328993055555556,971.64,10.853930715057585,0.028297126,4.946578502655029,0.8295705318450928,0.012273240743929313
111,3787,548,420864,-5.245999059999999,0.00025,1641,-7.56347076760398,0.2,0.3064236111111111,971.64,9.691597032878134,0.034846857,5.9563493728637695,0.9006403088569641,-0.002887598536391225
111,3792,549,421632,-4.7409990599999965,0.00025,1644,-7.5305763483047485,0.2,0.3532986111111111,981.25,8.150730748971304,0.048527982,2.192411422729492,0.9445743560791016,0.00656290553484319
111,3797,550,422400,-5.2669990699999945,0.00025,1647,-7.503507031334771,0.2,0.4856770833333333,983.85,7.6186175677511425,0.04912907,4.001025676727295,0.9344522953033447,0.021296212553150125
111,3802,551,423168,-4.724999109999995,0.00025,1650,-7.502044041951497,0.2,0.4192708333333333,988.99,7.083901577525669,0.031746864,3.225684642791748,0.9349124431610107,0.012482522437090261
111,3807,552,423936,-4.813999119999994,0.00025,1653,-7.50510600540373,0.2,0.4014756944444444,990.82,10.781483381986618,0.0304593,5.130876541137695,0.8610982894897461,0.005331437491501371
111,3811,553,424704,-1.4339990899999966,0.00025,1656,-7.463961561520894,0.2,0.4066840277777778,990.82,8.504664457506603,0.055258084,5.035151958465576,0.9086609482765198,0.012196422528682483
111,3816,554,425472,-2.2069990499999963,0.00025,1659,-7.598384492927128,0.2,0.3441840277777778,985.85,6.867339803112878,0.033588048,3.7936978340148926,0.9305620789527893,0.0023349743181218705
111,3821,555,426240,-1.5329990399999978,0.00025,1662,-7.635903875033061,0.2,0.3480902777777778,985.85,16.708525674210655,0.034279153,3.8011813163757324,0.8395455479621887,0.006285452951690079
111,3826,556,427008,-1.7449990599999987,0.00025,1665,-7.634515702724457,0.2,0.3337673611111111,985.85,10.440901961591509,0.040255733,5.861739635467529,0.9605241417884827,-0.005759752420191135
111,3831,557,427776,-1.6989990900000012,0.00025,1668,-7.580100059509277,0.2,0.4006076388888889,985.85,10.578345583544838,0.031976547,8.144163131713867,0.8848289251327515,0.01749697036575526
111,3836,558,428544,-2.37499911,0.00025,1671,-7.685600101947784,0.2,0.2443576388888889,988.05,14.518169833554161,0.025147269,4.775269985198975,0.9082467555999756,0.0002468900703307655
111,3841,559,429312,-0.2309991200000008,0.00025,1674,-7.69331016143163,0.2,0.30859375,988.05,11.27415018942621,0.0200886,8.037869453430176,0.924081563949585,0.009545611696214311
111,3846,560,430080,-0.7349991300000016,0.00025,1677,-7.621437138981289,0.2,0.2764756944444444,988.05,15.437567942672306,0.018459179,7.237614631652832,0.8042856454849243,-0.004230633584989442
111,3851,561,430848,-6.652999090000001,0.00025,1680,-7.696745726797316,0.2,0.2907986111111111,988.73,10.670820769336489,0.027842514,3.0907177925109863,0.8912845849990845,-0.002625082166761988
111,3855,562,431616,-17.282999050000004,0.00025,1683,-7.749190284146203,0.2,0.3810763888888889,988.73,22.832091636127895,0.043715283,10.49247932434082,0.8957587480545044,0.013349772120515505
111,3860,563,432384,-24.366999110000002,0.00025,1686,-7.777876589033339,0.2,0.3415798611111111,988.73,13.144242306550344,0.06494219,4.343899726867676,0.959522545337677,0.017514004811851516
112,3865,564,433152,-24.477999120000003,0.00025,1689,-7.7000724408361645,0.2,0.4027777777777778,993.24,10.544331557220882,0.039288536,1.9674878120422363,0.9188706874847412,0.010073609236213896
112,3870,565,433920,-31.657999130000004,0.00025,1692,-7.757029904259576,0.2,0.3641493055555556,993.24,17.09426812330882,0.027355948,4.357045650482178,0.9380529522895813,0.01226829302807649
112,3875,566,434688,-37.92799919000001,0.00025,1695,-7.757650176684062,0.2,0.3940972222222222,993.24,12.147702856196297,0.06028803,4.310500621795654,0.9797572493553162,0.0037527975833250415
112,3880,567,435456,-44.619999240000006,0.00025,1698,-7.834789309236738,0.2,0.3776041666666667,999.0,18.476325909296673,0.055671453,14.902167320251465,0.9562476277351379,0.01626371365920123
112,3885,568,436224,-45.7879993,0.00025,1701,-7.8174612985716925,0.2,0.3190104166666667,999.0,11.825711369514465,0.059177976,4.9465765953063965,0.9713994860649109,0.0099168876832765
112,3890,569,436992,-39.31499931,0.00025,1704,-7.6733554402987165,0.2,0.3741319444444444,1008.87,16.57914851109187,0.035400152,8.83983039855957,0.8797205090522766,0.01806751117692329
112,3895,570,437760,-45.8589994,0.00025,1707,-7.783790826797485,0.2,0.3615451388888889,1008.87,14.604934295018515,0.04358239,4.216891765594482,0.9595353603363037,0.0006716375549634298
112,3900,571,438528,-44.88099943000001,0.00025,1710,-7.714432696501414,0.2,0.3585069444444444,1014.03,13.90716114309099,0.031353086,5.297665596008301,0.8349266052246094,0.017960311883750062
112,3905,572,439296,-41.62499944,0.00025,1713,-7.681368337737189,0.2,0.4036458333333333,1014.03,7.053196198410458,0.044176135,3.9858956336975098,0.8657494783401489,0.013679036825326167
112,3910,573,440064,-35.51899945,0.00025,1716,-7.681359741422865,0.2,0.4513888888888889,1014.03,10.063760631614262,0.049970552,4.433841228485107,0.8369945287704468,0.010853680549189448
112,3915,574,440832,-35.37099945,0.00025,1719,-7.782814198070103,0.2,0.3472222222222222,1014.03,9.23735268910726,0.039245248,4.450196266174316,0.8331491351127625,0.001134414264621834
112,3920,575,441600,-35.612999470000005,0.00025,1722,-7.691239747736189,0.2,0.4704861111111111,1014.03,8.375864234235552,0.056553226,5.5784196853637695,0.8703149557113647,0.02603379731428706
112,3924,576,442368,-39.86499945,0.00025,1725,-7.673906836244795,0.2,0.3220486111111111,1014.03,19.15492702855004,0.03452267,8.152976989746094,0.9436609745025635,0.012864728303005299
112,3929,577,443136,-40.32499946,0.00025,1728,-7.799288478162554,0.2,0.2925347222222222,1014.03,15.16218873527315,0.02174981,18.694190979003906,0.9681634902954102,0.00346870748196832
112,3934,578,443904,-34.246999470000006,0.00025,1731,-7.761934770478143,0.2,0.3407118055555556,1014.03,9.011328872707155,0.025715834,3.087218999862671,0.9391807317733765,0.011783250090148713
112,3939,579,444672,-33.506999470000004,0.00025,1734,-7.653422408633762,0.2,0.4409722222222222,1014.03,7.141221993499332,0.046708424,5.75074577331543,0.9216164946556091,0.013635967702915272
112,3944,580,445440,-33.80499948,0.00025,1737,-7.743468933635288,0.2,0.3480902777777778,1014.03,8.91092539164755,0.04140335,1.9163094758987427,0.9015860557556152,0.023585490681903645
112,3949,581,446208,-28.378999450000006,0.00025,1740,-7.535043921735552,0.2,0.4878472222222222,1014.03,5.989726639456219,0.096552074,3.280362129211426,0.9300503730773926,0.04046730224379442
113,3954,582,446976,-34.26899943,0.00025,1743,-7.508921689457363,0.2,0.3524305555555556,1014.03,9.359453595346874,0.03337227,4.132615089416504,0.9543905854225159,0.004962468209366004
113,3959,583,447744,-33.922999420000004,0.00025,1746,-7.620937863985698,0.2,0.3988715277777778,1014.03,6.882940199640062,0.053516913,3.742018222808838,0.9690356850624084,0.01566445202721904
113,3964,584,448512,-35.89899940000001,0.00025,1749,-7.687071469095018,0.2,0.5125868055555556,1014.03,6.828782983952099,0.1387271,1.1937857866287231,0.97774738073349,0.029355582186124392
113,3969,585,449280,-40.86899943000001,0.00025,1752,-7.677849133809407,0.2,0.4674479166666667,1014.03,9.133090827200148,0.042917043,2.219444513320923,0.9717186689376831,0.026061045846694872
113,3974,586,450048,-40.22299943,0.00025,1755,-7.465280248059167,0.2,0.41015625,1014.03,8.668592145045599,0.028470045,5.348488807678223,0.9472090005874634,0.005086915890893174
