time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/learning_rate,train/loss,train/policy_gradient_loss,rollout/ep_rew_mean,train/n_updates,train/explained_variance,rollout/ep_len_mean,train/value_loss,train/clip_fraction,train/approx_kl,train/entropy_loss,train/clip_range
153,110592,144,720,0.00025,2.010110855102539,0.12005176703031692,-34448.58,429,0.7696589827537537,1019.0,4.995557889342308,0.6749131944444444,0.35245195,-7.979921387301551,0.2
153,111360,145,724,0.00025,4.087577819824219,0.0956862901027004,-34448.58,432,0.8546150326728821,1019.0,15.413409286075169,0.7291666666666666,0.09993752,-7.704501304361555,0.2
153,112128,146,729,0.00025,2.411097526550293,0.10069577160498334,-34705.2,435,0.560753345489502,1019.0,4.157010904616779,0.6527777777777778,0.5577267,-7.879500899049971,0.2
153,112896,147,734,0.00025,2.281315326690674,0.05637399069706185,-34705.2,438,0.8589267730712891,1019.0,15.917015433311462,0.5394965277777778,0.0346528,-7.633935617076026,0.2
153,113664,148,739,0.00025,1.6497023105621338,0.07036489605282743,-34861.98,441,0.7971961498260498,1019.0,4.0038582227296295,0.6137152777777778,0.15419593,-7.583018938700358,0.2
153,114432,149,747,0.00025,10.396636009216309,0.039445240943071745,-34861.98,444,0.8728897571563721,1019.0,23.68806697262658,0.4752604166666667,0.025803337,-7.806758933597141,0.2
153,115200,150,752,0.00025,1.039633870124817,0.04912677045083708,-34626.5,447,0.5207486152648926,1019.0,6.664034398065673,0.5455729166666666,0.22101092,-7.641783111625248,0.2
153,115968,151,756,0.00025,7.728034019470215,0.030983968909519415,-34626.5,450,0.8505488038063049,1019.0,23.489132940769196,0.4348958333333333,0.037838962,-7.973711656199561,0.2
153,116736,152,761,0.00025,1.0730465650558472,0.05199625850784489,-34361.3,453,0.35892659425735474,1019.0,5.97430061466164,0.5551215277777778,0.10060004,-7.86566956837972,0.2
153,117504,153,766,0.00025,8.479185104370117,0.12257164429562788,-34361.3,456,0.7860854268074036,1019.0,18.671278966797722,0.6688368055555556,0.03923652,-7.6171454257435265,0.2
153,118272,154,771,0.00025,5.160103797912598,0.07331942464224994,-34114.34,459,0.15798920392990112,1019.0,5.967413902282715,0.5998263888888888,0.16212308,-7.888042979770237,0.2
153,119040,155,775,0.00025,6.826028823852539,0.00960210314951837,-34114.34,462,0.7836363315582275,1019.0,15.318067206276787,0.3697916666666667,0.024989193,-7.9895318150520325,0.2
152,119808,156,783,0.00025,0.5548825860023499,0.0367775826016441,-33970.04,465,0.2824211120605469,1019.0,6.173648807737562,0.5334201388888888,0.1076896,-7.95671108033922,0.2
152,120576,157,788,0.00025,15.226469039916992,0.07362482660553521,-33970.04,468,0.8052818775177002,1019.0,20.26022521654765,0.5855034722222222,0.043305617,-7.921871701876323,0.2
153,121344,158,792,0.00025,2.1152501106262207,0.0450158563714164,-33807.54,471,0.5461413264274597,1019.0,6.9317709969149695,0.5182291666666666,0.11329322,-7.986836108896467,0.2
153,122112,159,797,0.00025,5.131477355957031,0.014117655557735512,-33807.54,474,0.8953037261962891,1019.0,13.628846463229921,0.3684895833333333,0.023034671,-7.914323263698154,0.2
153,122880,160,802,0.00025,0.8073843717575073,0.06094549177214503,-33651.54,477,0.5621284246444702,1019.0,3.93452897005611,0.5868055555555556,0.15375598,-7.833753777874841,0.2
153,123648,161,806,0.00025,14.539191246032715,0.049069445528503924,-33651.54,480,0.8763005137443542,1019.0,16.81775117582745,0.5520833333333334,0.031837877,-7.721694323751661,0.2
153,124416,162,810,0.00025,0.887367844581604,0.06559580493356204,-33379.58,483,0.7820302248001099,1019.0,5.345352545380592,0.5694444444444444,0.09227908,-7.720778160625034,0.2
152,125184,163,818,0.00025,9.516804695129395,0.02968820303471552,-33379.58,486,0.8832773566246033,1019.0,16.360129164324867,0.5234375,0.04369186,-7.812762108114031,0.2
153,125952,164,822,0.00025,2.2088866233825684,0.0623072367032162,-33059.82,489,0.7916695475578308,1019.0,4.369630271361934,0.5325520833333334,0.13219953,-7.74443519115448,0.2
153,126720,165,827,0.00025,5.184028625488281,0.019866475402118847,-33059.82,492,0.9252139329910278,1019.0,18.80247061782413,0.40625,0.034106743,-7.639606773853302,0.2
153,127488,166,831,0.00025,0.9563866257667542,0.061502401704072125,-32542.94,495,0.8119387030601501,1019.0,4.773545753624704,0.5625,0.125202,-7.565911246670617,0.2
153,128256,167,836,0.00025,8.901867866516113,0.05032410666656991,-32542.94,498,0.8782703876495361,1019.0,21.950070162614185,0.5542534722222222,0.057340022,-7.691630270746019,0.2
153,129024,168,840,0.00025,0.6194865107536316,0.09221444418653846,-32050.32,501,0.7899840474128723,1019.0,2.92777431756258,0.6006944444444444,0.35354766,-7.421042521794637,0.2
153,129792,169,845,0.00025,6.058846473693848,0.05113728354788489,-32050.32,504,0.8295735716819763,1019.0,21.775163332621258,0.5164930555555556,0.02278286,-7.828012453185187,0.2
153,130560,170,852,0.00025,0.3824673295021057,0.06104451522696763,-31571.44,507,0.736262857913971,1019.0,4.10883912899428,0.5633680555555556,0.12073817,-7.659637404812707,0.2
153,131328,171,856,0.00025,7.767477512359619,0.0659943885790805,-31571.44,510,0.8937715291976929,1019.0,15.403179824352264,0.4939236111111111,0.025027072,-7.791424281067318,0.2
153,132096,172,861,0.00025,1.6898634433746338,0.07421022014588946,-30951.28,513,0.8463144302368164,1019.0,3.705376269916693,0.5911458333333334,0.21238525,-7.6914634638362465,0.2
153,132864,173,866,0.00025,8.620133399963379,0.060911455346892275,-30619.96,516,0.8367506265640259,1015.49,25.342419776651596,0.5078125,0.01991759,-7.570458206865522,0.2
153,133632,174,870,0.00025,5.123475551605225,0.029175453521828685,-30145.31,519,0.3092309236526489,1015.49,38.26832426256604,0.43359375,0.041238572,-7.412335733572642,0.2
153,134400,175,874,0.00025,8.212650299072266,0.02335462232844697,-30041.35,522,0.6743043661117554,1015.49,27.92998241715961,0.3289930555555556,0.028626831,-7.761449416478475,0.2
153,135168,176,879,0.00025,2.42044734954834,0.01981658223343806,-29622.41,525,0.8659217953681946,1015.49,9.818278561035791,0.4136284722222222,0.032552272,-7.670165174537235,0.2
153,135936,177,883,0.00025,7.333990573883057,0.013500995791724158,-29529.89,528,0.8918088674545288,1015.49,14.964080651601156,0.2708333333333333,0.02326856,-7.92744728591707,0.2
153,136704,178,891,0.00025,3.443203926086426,0.02024577277350343,-29167.31,531,0.8743492960929871,1015.49,8.556242187817892,0.4105902777777778,0.057811033,-7.84157192044788,0.2
153,137472,179,895,0.00025,12.745721817016602,0.005530262663443055,-29104.91,534,0.8979200124740601,1015.49,14.688794096310934,0.23741319444444445,0.018804971,-7.863415943251716,0.2
153,138240,180,899,0.00025,2.2622151374816895,0.0193773979618628,-28796.71,537,0.8817281723022461,1015.49,10.194823092884487,0.4144965277777778,0.04978609,-7.864083720578088,0.2
153,139008,181,904,0.00025,5.7154669761657715,0.0073851168983512456,-28729.15,540,0.9279711246490479,1015.49,10.95705023739073,0.2881944444444444,0.019913353,-7.99394334687127,0.2
