time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/value_loss,train/clip_range,rollout/ep_rew_mean,train/policy_gradient_loss,rollout/ep_len_mean,train/learning_rate,train/approx_kl,train/entropy_loss,train/loss,train/explained_variance,train/clip_fraction,train/n_updates
1477,276,143,211968,12.464763667848375,0.2,-2.050000750000001,0.009023474755748693,1010.5,0.00025,0.039363373,-7.6529914538065595,8.877053260803223,0.8928109407424927,0.3619791666666667,825
1482,277,143,212736,17.640085326300728,0.2,-2.5620007700000027,-0.004697614840956198,1010.5,0.00025,0.043985296,-7.741478343804677,7.232771873474121,0.9105415344238281,0.3797743055555556,828
1487,278,143,213504,20.45598273144828,0.2,2.1819993799999975,0.022230427556981642,1010.5,0.00025,0.029941991,-7.713501605722639,12.741642951965332,0.7739947438240051,0.3511284722222222,831
1491,279,143,214272,13.069288425975376,0.2,2.185999379999999,0.00665009565192223,1010.5,0.00025,0.036770876,-7.6564799547195435,6.08330774307251,0.8492995500564575,0.3862847222222222,834
1497,280,143,215040,11.109177546368706,0.2,9.933999589999999,0.011253084948596856,1010.5,0.00025,0.03973538,-7.598067409462399,6.207091808319092,0.8489676117897034,0.3745659722222222,837
1502,281,143,215808,9.623085485564339,0.2,16.599999790000002,0.014896170469000936,1004.91,0.00025,0.035363507,-7.609210908412933,2.7211055755615234,0.8853787779808044,0.3537326388888889,840
1509,282,143,216576,12.569793191221025,0.2,15.347999770000001,0.007483562920242548,1004.91,0.00025,0.026169157,-7.697235537899865,8.978337287902832,0.9331149458885193,0.3689236111111111,843
1513,283,143,217344,14.997145728932487,0.2,15.297999749999999,0.001433736890450948,1007.44,0.00025,0.048842978,-7.752140025297801,8.3916654586792,0.6782582998275757,0.3997395833333333,846
1518,284,143,218112,8.228043297926584,0.2,15.421999749999996,0.01936921858901365,1007.44,0.00025,0.040696584,-7.762721094820234,5.366244316101074,0.909184992313385,0.4040798611111111,849
1523,285,143,218880,12.31418702337477,0.2,17.419999790000002,0.006102551447434558,1007.44,0.00025,0.036058784,-7.676237252023485,3.1569743156433105,0.5963648557662964,0.36328125,852
1527,286,143,219648,11.101298722955915,0.2,17.115999790000004,0.026114823607107002,1006.59,0.00025,0.05741412,-7.624922580189175,6.717027187347412,0.8649343252182007,0.4461805555555556,855
1532,287,143,220416,10.16890792714225,0.2,20.801999860000006,0.012412547754744688,1002.34,0.00025,0.022906354,-7.653913425074683,4.098056793212891,0.7822416424751282,0.3489583333333333,858
1538,288,143,221184,8.359749654928843,0.2,20.801999860000006,0.003481515773778988,1002.34,0.00025,0.031952873,-7.619984050591786,4.253161430358887,0.9400843977928162,0.3546006944444444,861
1546,289,143,221952,11.935125900639427,0.2,27.05200001,0.007156346096760697,1002.34,0.00025,0.04101678,-7.643201218711005,8.841214179992676,0.928266167640686,0.4058159722222222,864
1550,290,143,222720,13.656391971641117,0.2,27.05200001,0.011521625953416029,1002.34,0.00025,0.034713525,-7.530841582351261,9.418123245239258,0.8910878896713257,0.4049479166666667,867
1555,291,143,223488,16.382706218295628,0.2,23.609999950000002,0.03547861302892367,1002.34,0.00025,0.076028526,-7.571960926055908,11.802176475524902,0.9224836826324463,0.4448784722222222,870
1560,292,143,224256,17.106803331110214,0.2,23.067999949999997,0.027662185395860836,998.16,0.00025,0.034241136,-7.568598535325792,11.150285720825195,0.8907003402709961,0.3871527777777778,873
1565,293,143,225024,28.65780538982815,0.2,14.723999730000005,0.017659230183603034,998.69,0.00025,0.030648896,-7.628582133187188,17.29755973815918,0.9183719158172607,0.3294270833333333,876
1569,294,143,225792,13.433888349268171,0.2,15.283999740000002,0.0236773961611713,994.35,0.00025,0.0537674,-7.679440100987752,4.80571174621582,0.9272100329399109,0.3967013888888889,879
1573,295,143,226560,11.258645749754375,0.2,24.654000039999993,0.026564715675906174,991.99,0.00025,0.045572907,-7.669919649759929,6.869004249572754,0.8976644277572632,0.4236111111111111,882
1581,296,143,227328,10.56555770834287,0.2,26.00400006,0.006254459226814409,984.74,0.00025,0.03394292,-7.630248877737257,7.635641574859619,0.8668045997619629,0.3758680555555556,885
1585,297,143,228096,22.616434547636246,0.2,20.86400028,0.006054398965918356,984.74,0.00025,0.026075253,-7.60940365658866,15.414483070373535,0.8693963289260864,0.3064236111111111,888
1590,298,143,228864,12.620692898829779,0.2,21.42200028,0.015301972705249986,976.3,0.00025,0.029114252,-7.6729582283231945,8.182414054870605,0.9018625020980835,0.3480902777777778,891
1596,299,143,229632,19.23653636376063,0.2,21.89800029,0.002031772306913303,976.3,0.00025,0.027994258,-7.7634135484695435,16.690086364746094,0.9176084399223328,0.3875868055555556,894
1600,300,143,230400,17.23932492070728,0.2,23.558000309999997,0.003811418605942486,976.3,0.00025,0.034484483,-7.759969426525964,4.173705101013184,0.8541892766952515,0.3650173611111111,897
1605,301,144,231168,16.436596870422363,0.2,16.98200029,0.0023382103794978727,977.49,0.00025,0.041435406,-7.596842500898573,11.396881103515625,0.891234815120697,0.3489583333333333,900
1610,302,144,231936,23.12463453743193,0.2,19.66000035,-0.0012418296602037218,977.49,0.00025,0.04207905,-7.658995575375027,5.621933460235596,0.8778447508811951,0.3793402777777778,903
1617,303,143,232704,11.168419811460707,0.2,19.83200035,0.013171798342631923,977.49,0.00025,0.033205356,-7.631364987956153,8.715179443359375,0.9085077047348022,0.3463541666666667,906
1623,304,143,233472,12.334959434138405,0.2,21.280000369999993,0.020674622604726918,977.49,0.00025,0.056684744,-7.596975717279646,5.939752578735352,0.8260607123374939,0.3849826388888889,909
1629,305,143,234240,9.883409089512295,0.2,21.332000369999996,0.0033804252355669937,977.49,0.00025,0.048797876,-7.519145104620192,6.236480712890625,0.927381157875061,0.4244791666666667,912
1634,306,143,235008,19.210742943816715,0.2,21.01800037,-0.0037205300759524107,977.49,0.00025,0.018650291,-7.7073642876413135,17.21917724609375,0.783674955368042,0.24913194444444445,915
1639,307,143,235776,12.641950600677067,0.2,20.830000360000003,-0.002381741787151744,979.45,0.00025,0.028265357,-7.5599609812100725,5.757248878479004,0.8709803223609924,0.3125,918
1643,308,143,236544,11.474496728844112,0.2,19.16200031,-0.0064495153362966245,973.96,0.00025,0.029161802,-7.565401368670994,4.689984321594238,0.8699367046356201,0.28515625,921
1651,309,143,237312,27.88947206073337,0.2,18.6000003,0.00973184018706282,973.96,0.00025,0.035972465,-7.724029567506578,16.500246047973633,0.8968980312347412,0.3506944444444444,924
1656,310,143,238080,14.050876789622837,0.2,16.102000240000002,-0.003000522239340676,973.96,0.00025,0.027279712,-7.854748792118496,6.531787872314453,0.9328091740608215,0.3350694444444444,927
1660,311,143,238848,13.225312186612022,0.2,15.292000230000001,0.0013982869762306411,973.96,0.00025,0.047742933,-7.780322498745388,12.31737995147705,0.9678429365158081,0.4157986111111111,930
1665,312,143,239616,9.220758120218912,0.2,13.976000200000003,0.01402124363489242,973.96,0.00025,0.060710955,-7.700950311289893,8.37297534942627,0.9618215560913086,0.3723958333333333,933
1670,313,143,240384,26.462193111578625,0.2,7.496000010000001,0.015125421988260414,979.55,0.00025,0.062491387,-7.551925096246931,12.031462669372559,0.9115091562271118,0.3676215277777778,936
1674,314,144,241152,17.43038562602467,0.2,-9.306000219999998,0.0384020063922637,979.55,0.00025,0.06281859,-7.823820895618862,6.809194564819336,0.9302698373794556,0.4275173611111111,939
1679,315,144,241920,15.763094007968903,0.2,-8.640000209999998,0.003388610034663644,979.55,0.00025,0.03736238,-7.838958024978638,6.324200630187988,0.9511504173278809,0.3763020833333333,942
1686,316,143,242688,10.597312367624706,0.2,-8.976000209999995,0.003829627608259519,979.55,0.00025,0.03016664,-7.5182751880751715,5.530345439910889,0.8594420552253723,0.3862847222222222,945
1691,317,143,243456,12.73101070854399,0.2,-8.79200021,-0.0019025657998604907,979.55,0.00025,0.037701152,-7.573761363824208,7.372081756591797,0.8236450552940369,0.3459201388888889,948
1696,318,143,244224,12.417043096489376,0.2,-8.426000199999999,0.006474721659388807,980.4,0.00025,0.038117465,-7.475763241449992,5.842679023742676,0.7908529043197632,0.4027777777777778,951
1701,319,143,244992,18.859393298625946,0.2,-11.978000250000003,0.023686143627855927,976.29,0.00025,0.03140216,-7.475154585308498,7.924356460571289,0.8733209371566772,0.4075520833333333,954
1706,320,144,245760,25.196351057953304,0.2,-18.944000430000003,0.03219464630819857,975.24,0.00025,0.04182862,-7.614404406812456,8.752421379089355,0.9345778226852417,0.3797743055555556,957
1712,321,143,246528,11.646377682685852,0.2,-18.980000430000004,0.01955421491422587,975.24,0.00025,0.062318135,-7.6559975081019935,6.182042598724365,0.8857498168945312,0.3763020833333333,960
1720,322,143,247296,16.940341101752388,0.2,-14.208000290000003,0.00574726317750497,975.24,0.00025,0.02976074,-7.597680442863041,9.27418327331543,0.7915191650390625,0.4184027777777778,963
1724,323,143,248064,20.02940238846673,0.2,-9.634000169999998,0.00945700992209216,975.24,0.00025,0.028476914,-7.666460520691341,8.523241996765137,0.8136367797851562,0.3394097222222222,966
1729,324,143,248832,15.668552153640324,0.2,-12.332000219999996,0.009545221274796253,980.24,0.00025,0.04280461,-7.620163473818037,5.925674915313721,0.6617950201034546,0.3311631944444444,969
1734,325,143,249600,14.232899069786072,0.2,-6.850000099999997,0.017830080275113385,980.24,0.00025,0.039092753,-7.559332708517711,12.724595069885254,0.8593623638153076,0.4184027777777778,972
1738,326,143,250368,13.205328696303898,0.2,-3.4019999799999954,0.01602264936082065,984.58,0.00025,0.037966,-7.650698231326209,7.949774742126465,0.7999812364578247,0.3884548611111111,975
1743,327,144,251136,15.097422964043087,0.2,-3.6399999899999984,0.016094672312546108,984.58,0.00025,0.034043223,-7.724152326583862,11.67030143737793,0.8304852247238159,0.3433159722222222,978
1748,328,144,251904,14.486129615041945,0.2,-6.138000029999998,0.00724005088624027,994.19,0.00025,0.025107058,-7.787318017747667,17.773670196533203,0.8593318462371826,0.3446180555555556,981
1755,329,143,252672,20.443397992187077,0.2,2.6359999700000007,-0.00865745104642378,994.19,0.00025,0.030420652,-7.747788747151692,11.34384536743164,0.7405619025230408,0.3081597222222222,984
1759,330,144,253440,15.20384239157041,0.2,6.183999980000003,0.00237410179235869,1002.63,0.00025,0.036234614,-7.725202447838253,7.5160040855407715,0.6671751141548157,0.2973090277777778,987
1764,331,144,254208,15.253925866550869,0.2,5.731999980000004,0.006921859787932287,1002.63,0.00025,0.04758433,-7.762823873096043,5.222479820251465,0.7422893047332764,0.3967013888888889,990
1769,332,144,254976,17.696184310648178,0.2,3.9279999500000042,0.008074639487959858,1002.63,0.00025,0.0319349,-7.7477953102853565,11.88904857635498,0.6350725889205933,0.3207465277777778,993
1773,333,144,255744,11.905100153552162,0.2,4.403999950000003,-0.0011121818226658637,1002.63,0.00025,0.029519277,-7.725038044982487,10.913302421569824,0.8404374122619629,0.3138020833333333,996
1778,334,144,256512,11.593296925226847,0.2,12.004000000000003,0.00583067084921317,1002.63,0.00025,0.023091808,-7.510925299591488,5.069684982299805,0.8456351161003113,0.2960069444444444,999
1783,335,144,257280,10.90609539217419,0.2,12.072000000000001,0.016117371761033103,998.05,0.00025,0.032504305,-7.6578966114256115,8.679683685302734,0.8750098943710327,0.3589409722222222,1002
1790,336,144,258048,24.189713895320892,0.2,7.71999999,0.0038052256115608746,998.05,0.00025,0.03174984,-7.50739002890057,11.069864273071289,0.7895826697349548,0.3871527777777778,1005
1795,337,144,258816,12.762768606344858,0.2,7.547999980000002,0.008888242740391029,993.52,0.00025,0.03901894,-7.609775424003601,5.146421432495117,0.9007602334022522,0.3381076388888889,1008
1800,338,144,259584,12.787402927875519,0.2,9.136000000000003,0.012855787308783166,993.52,0.00025,0.041122515,-7.611357662412855,4.155423641204834,0.820591926574707,0.4765625,1011
1804,339,144,260352,12.456290764941109,0.2,10.294000020000004,0.009609564517935118,993.46,0.00025,0.054418474,-7.631403664747874,6.751186847686768,0.8377242684364319,0.4401041666666667,1014
1809,340,144,261120,13.71603054470486,0.2,10.870000030000002,0.013363691590105494,987.47,0.00025,0.03286395,-7.655006501409742,10.695075988769531,0.8308759331703186,0.3394097222222222,1017
1813,341,144,261888,12.134197874201668,0.2,16.820000190000002,0.018086659812575415,994.43,0.00025,0.033122174,-7.688955697748396,8.041624069213867,0.871040940284729,0.4045138888888889,1020
1818,342,144,262656,25.13661957449383,0.2,7.574000200000004,0.0004942556325760153,994.43,0.00025,0.037589073,-7.664546105596754,13.48128604888916,0.9029651284217834,0.3506944444444444,1023
1826,343,144,263424,10.562273704343372,0.2,8.330000210000003,0.03940814924943778,994.43,0.00025,0.12840392,-7.665891541375054,1.5011298656463623,0.9484209418296814,0.4470486111111111,1026
1830,344,144,264192,12.380764348639381,0.2,-1.980000089999998,0.032630456456293665,992.23,0.00025,0.067619376,-7.693482008245256,8.054566383361816,0.9654002785682678,0.4557291666666667,1029
1835,345,144,264960,14.930135488510132,0.2,-3.116000099999999,0.014266325781742731,992.23,0.00025,0.03694467,-7.564625872506036,5.952326774597168,0.9269160628318787,0.3654513888888889,1032
1840,346,144,265728,29.096116264661152,0.2,14.86600018,0.013801537208362587,986.16,0.00025,0.048773706,-7.654634137948354,14.553757667541504,0.902981162071228,0.3641493055555556,1035
1844,347,144,266496,18.342075765132904,0.2,12.264000110000001,0.005454137766112884,984.44,0.00025,0.064154334,-7.689022322495778,7.6627326011657715,0.9451781511306763,0.4075520833333333,1038
1848,348,144,267264,32.933637062708534,0.2,1.2680001200000022,0.017683616603284866,984.44,0.00025,0.04062815,-7.58930379152298,24.739604949951172,0.8652820587158203,0.3580729166666667,1041
1853,349,144,268032,11.487144781483543,0.2,1.2100001200000028,0.009421274984358914,984.44,0.00025,0.06986567,-7.6233521236313715,5.859872341156006,0.9080240726470947,0.4136284722222222,1044
1861,350,144,268800,17.74780680073632,0.2,0.47200011000000275,0.01053120858139462,984.44,0.00025,0.033576265,-7.711610356966655,10.266569137573242,0.7526827454566956,0.4105902777777778,1047
1865,351,144,269568,13.501597046852112,0.2,2.6640001500000023,0.017520227023245145,986.4,0.00025,0.063381195,-7.712299121750726,11.04062271118164,0.8155535459518433,0.4696180555555556,1050
1870,352,144,270336,10.682086798879835,0.2,10.52000035,0.01206699239426396,993.85,0.00025,0.0261418,-7.619167255030738,4.301819801330566,0.7982801198959351,0.3663194444444444,1053
1875,353,144,271104,11.01562425494194,0.2,10.10600034,0.022175427836676437,982.73,0.00025,0.06736124,-7.519613305727641,4.073789596557617,0.8939338326454163,0.484375,1056
1879,354,144,271872,15.36535781621933,0.2,10.00200034,0.013833290431648493,982.73,0.00025,0.043764066,-7.568127075831096,6.940608501434326,0.8095992803573608,0.4288194444444444,1059
1883,355,144,272640,10.747164653407204,0.2,9.516000360000001,0.0045928037725389,982.04,0.00025,0.038406566,-7.4443333347638445,7.093773365020752,0.856497049331665,0.3546006944444444,1062
1888,356,144,273408,13.925399581591288,0.2,8.2320003,0.021468791231099103,978.63,0.00025,0.037089624,-7.567201806439294,6.450510025024414,0.8994724750518799,0.3715277777777778,1065
1898,357,144,274176,17.316120081477695,0.2,3.2500001299999997,0.021026661942919925,978.63,0.00025,0.051199783,-7.591576549741957,8.676478385925293,0.9392887949943542,0.3914930555555556,1068
1904,358,144,274944,20.649838480684494,0.2,2.300000110000001,0.01147274828205506,974.78,0.00025,0.040831026,-7.602762877941132,8.052800178527832,0.9390514492988586,0.3723958333333333,1071
1909,359,144,275712,10.61906193362342,0.2,3.8340001300000015,0.016878479949405625,973.86,0.00025,0.04920715,-7.509629329045613,9.213601112365723,0.9190871715545654,0.3702256944444444,1074
1915,360,144,276480,12.36060709423489,0.2,3.0880001100000016,0.01767035232235988,971.53,0.00025,0.028490454,-7.5799391931957665,3.705730438232422,0.8731236457824707,0.3893229166666667,1077
1919,361,144,277248,10.51332950592041,0.2,1.4460000600000007,0.014663195276322464,968.46,0.00025,0.03724388,-7.469934655560388,3.726853847503662,0.9372968077659607,0.4079861111111111,1080
1924,362,144,278016,21.49238865905338,0.2,2.7700000799999986,8.162206763194667e-05,968.46,0.00025,0.040256772,-7.6090791953934565,8.162016868591309,0.9153092503547668,0.3654513888888889,1083
1932,363,144,278784,10.233310573630863,0.2,4.130000089999998,0.014039780698820122,964.46,0.00025,0.031842347,-7.509544882509443,6.71644926071167,0.8878411054611206,0.4127604166666667,1086
1937,364,144,279552,14.731003085772196,0.2,4.336000089999999,0.017102101300325658,964.46,0.00025,0.047919333,-7.665073825253381,8.030061721801758,0.8636987805366516,0.3572048611111111,1089
1941,365,144,280320,15.298535777462853,0.2,-1.670000050000003,-0.0012856548613247771,964.46,0.00025,0.028721927,-7.591310679912567,4.542197227478027,0.873712420463562,0.34375,1092
1945,366,144,281088,19.023477719889748,0.2,-6.638000190000005,0.0053433460674973,964.46,0.00025,0.033156976,-7.651012215349409,13.976508140563965,0.8759872913360596,0.3368055555555556,1095
1950,367,144,281856,24.346170518133377,0.2,-8.548000370000004,0.017483397697408993,968.04,0.00025,0.04995664,-7.642807907528347,10.313130378723145,0.9043859839439392,0.4058159722222222,1098
1956,368,144,282624,13.71787879202101,0.2,-8.488000370000004,0.014874309779972665,965.82,0.00025,0.03818563,-7.562154809633891,5.0064544677734375,0.9364280700683594,0.3680555555555556,1101
1961,369,144,283392,21.20036114586724,0.2,-10.044000380000004,0.013796638348139822,962.86,0.00025,0.05887196,-7.766299943129222,11.937210083007812,0.9142608642578125,0.3854166666666667,1104
1969,370,144,284160,11.831247627735138,0.2,-10.736000390000001,0.013676495149007274,962.92,0.00025,0.04665791,-7.810227109326257,4.04132604598999,0.9222186803817749,0.4040798611111111,1107
1974,371,144,284928,11.18683272600174,0.2,-11.886000400000002,0.007772536676687499,962.92,0.00025,0.03162696,-7.704913874467214,8.64990234375,0.8299471139907837,0.4166666666666667,1110
1979,372,144,285696,10.364407228098976,0.2,-12.332000410000004,0.014382052649226453,968.91,0.00025,0.052199457,-7.639640039867825,5.8494977951049805,0.9013058543205261,0.4314236111111111,1113
1983,373,144,286464,13.443199045128292,0.2,-11.702000400000006,0.011549020237806771,968.91,0.00025,0.025946064,-7.713838126924303,5.182344913482666,0.8461325168609619,0.3042534722222222,1116
1988,374,144,287232,13.971457249588436,0.2,-1.4880003800000052,0.005242743257743617,968.91,0.00025,0.04486764,-7.64468299680286,4.914931774139404,0.8944826722145081,0.3845486111111111,1119
1993,375,144,288000,11.54619296722942,0.2,1.7939997099999934,0.013621046996882392,968.91,0.00025,0.04641387,-7.602452662256029,3.323458433151245,0.8909430503845215,0.4188368055555556,1122
1997,376,144,288768,15.675240609380934,0.2,8.853999909999997,0.012150221452530887,971.11,0.00025,0.032148827,-7.592789206239912,10.590901374816895,0.8977705836296082,0.3224826388888889,1125
2005,377,144,289536,15.084026038646698,0.2,4.569999729999999,0.022865411198128842,971.85,0.00025,0.15208268,-7.640791475772858,9.662702560424805,0.9493597745895386,0.4092881944444444,1128
2010,378,144,290304,12.67116877105501,0.2,10.52799988,0.01615778950508684,977.18,0.00025,0.0441283,-7.591612749629551,10.482108116149902,0.8508606553077698,0.4236111111111111,1131
2014,379,144,291072,8.491870515876347,0.2,13.401999949999997,0.013547740100572506,978.9,0.00025,0.042953286,-7.620640019575755,1.8551032543182373,0.8570075035095215,0.3967013888888889,1134
2020,380,144,291840,12.846983167860243,0.2,22.16199985,0.026237230599185243,978.9,0.00025,0.046072144,-7.427546011077033,9.38019847869873,0.9416511654853821,0.4635416666666667,1137
2025,381,144,292608,11.494043585326937,0.2,23.10999986,0.007554195769545104,978.9,0.00025,0.032902814,-7.595397114753723,9.174025535583496,0.9174778461456299,0.3450520833333333,1140
2029,382,144,293376,12.478210594918993,0.2,24.32599987,0.009101035823631618,978.9,0.00025,0.033394005,-7.517893473307292,6.8326945304870605,0.9022680521011353,0.3402777777777778,1143
2034,383,144,294144,11.138346903853947,0.2,21.82399981,0.012078118407064013,973.19,0.00025,0.044068098,-7.638086915016174,5.345082759857178,0.9021994471549988,0.3628472222222222,1146
2042,384,144,294912,14.130920708179474,0.2,22.269999809999998,0.009538777638226748,973.19,0.00025,0.04253209,-7.582686834865147,4.744898796081543,0.9228367805480957,0.4236111111111111,1149
2046,385,144,295680,8.314856665001976,0.2,22.789999819999995,0.01997226109314296,976.52,0.00025,0.04440845,-7.632956670390235,4.415756702423096,0.869573175907135,0.4088541666666667,1152
2051,386,144,296448,11.918608264790642,0.2,25.057999819999992,0.013241586517930651,976.52,0.00025,0.037090648,-7.583956036302778,15.294398307800293,0.927442193031311,0.4045138888888889,1155
2056,387,144,297216,10.7637390560574,0.2,23.6279998,0.00844748702365905,977.21,0.00025,0.037715632,-7.657421350479126,5.758582592010498,0.8986081480979919,0.3472222222222222,1158
2060,388,144,297984,16.536723163392807,0.2,25.899999870000006,0.02205042053376221,980.62,0.00025,0.039965894,-7.52909556362364,8.656729698181152,0.8583767414093018,0.4388020833333333,1161
2065,389,144,298752,12.62470409936375,0.2,33.38600008,0.013447542092762887,984.47,0.00025,0.026878515,-7.637471132808262,8.175975799560547,0.8518082499504089,0.3849826388888889,1164
2069,390,144,299520,16.383514238728417,0.2,33.02400008,0.008011005896454057,984.47,0.00025,0.03471972,-7.739485998948415,9.385862350463867,0.8981279730796814,0.3967013888888889,1167
2077,391,144,300288,15.510935558213127,0.2,32.02000006,-0.00517601590965771,985.39,0.00025,0.018804068,-7.594543317953746,7.981880187988281,0.7786903381347656,0.2842881944444444,1170
2082,392,144,301056,13.291470911767748,0.2,33.01600007,0.016803707358323865,985.39,0.00025,0.037397467,-7.6094332403606835,5.566657066345215,0.8260933756828308,0.3585069444444444,1173
2086,393,144,301824,13.549757679303488,0.2,38.42000017,0.004700969303182016,990.79,0.00025,0.03203537,-7.576284567515056,7.3061065673828125,0.6314982175827026,0.3823784722222222,1176
2091,394,144,302592,10.727186312278112,0.2,37.65600016,0.010146143788006157,990.79,0.00025,0.03164117,-7.599752479129368,7.51570463180542,0.7992125749588013,0.3259548611111111,1179
2095,395,144,303360,15.153874360852772,0.2,37.32600016000001,0.006775111529148287,994.79,0.00025,0.027983883,-7.504024022155338,7.847683906555176,0.6334152221679688,0.3181423611111111,1182
2100,396,144,304128,9.02864799565739,0.2,38.22600017,0.03379697919202348,990.66,0.00025,0.076999545,-7.418149411678314,6.360226154327393,0.8690468072891235,0.4921875,1185
2104,397,144,304896,11.337221956915325,0.2,43.076000289999996,0.009755201750926467,990.66,0.00025,0.04469009,-7.551597376664479,5.0624494552612305,0.8003318309783936,0.4192708333333333,1188
2112,398,144,305664,26.00025937954585,0.2,44.33000037,0.010946924759385487,990.66,0.00025,0.038039584,-7.827841599782308,6.364786624908447,0.8335676193237305,0.4192708333333333,1191
2117,399,144,306432,11.649730533361435,0.2,48.48600052,0.007850190728074975,991.66,0.00025,0.045971185,-7.906395335992177,2.6648311614990234,0.9037086367607117,0.3819444444444444,1194
2121,400,144,307200,14.013557685746086,0.2,46.5620005,0.006089958271736072,991.66,0.00025,0.025408966,-7.8434578445222645,3.4016075134277344,0.8149442076683044,0.32421875,1197
2125,401,144,307968,9.683002779881159,0.2,46.76400049,0.004045002731598086,996.72,0.00025,0.029327586,-7.751874698532952,8.710762023925781,0.8617156744003296,0.3042534722222222,1200
2130,402,144,308736,10.705774168173471,0.2,45.71200048,0.01627316355653521,1001.37,0.00025,0.04346328,-7.796984189086491,3.7181944847106934,0.6230076551437378,0.3667534722222222,1203
2137,403,144,309504,8.521045671568977,0.2,44.92400045,-0.0010449150318486823,1001.37,0.00025,0.034323946,-7.667687919404772,5.13521671295166,0.7930212020874023,0.3272569444444444,1206
2142,404,144,310272,12.496510065264172,0.2,44.31400044,-0.010275417188596394,1001.37,0.00025,0.022621198,-7.7074375947316485,6.5551676750183105,0.8043947219848633,0.2842881944444444,1209
2150,405,144,311040,16.106581423017715,0.2,45.82800047,0.004863646295335557,1001.37,0.00025,0.025015777,-7.615582287311554,8.71484375,0.7578892111778259,0.3116319444444444,1212
2155,406,144,311808,13.461038841141594,0.2,41.98000034,0.009203174772361914,998.57,0.00025,0.03439468,-7.569426046477424,8.047904968261719,0.8461743593215942,0.3372395833333333,1215
2160,407,144,312576,20.106735236114925,0.2,35.7900002,0.022212633992441826,998.57,0.00025,0.035992723,-7.790292143821716,4.278534889221191,0.7935227155685425,0.3667534722222222,1218
2164,408,144,313344,10.698319865597618,0.2,37.41600024,0.011716734656753639,998.57,0.00025,0.047452915,-7.641963409052955,4.078010559082031,0.839484453201294,0.4613715277777778,1221
2169,409,144,314112,11.356008523040348,0.2,43.01200044,0.0010319567000907329,998.57,0.00025,0.024786577,-7.597532914744483,7.134539604187012,0.8508716225624084,0.3250868055555556,1224
2173,410,144,314880,12.071309904257456,0.2,42.80400043999999,0.021688407419585727,998.57,0.00025,0.05601683,-7.60691769917806,6.156913757324219,0.7473576068878174,0.390625,1227
2178,411,144,315648,12.560010287496779,0.2,42.530000449999996,0.007759921990024547,998.57,0.00025,0.037250556,-7.598453263441722,8.595356941223145,0.8997666239738464,0.3489583333333333,1230
2185,412,144,316416,11.907602422767216,0.2,45.17200055,0.011141687269426055,998.57,0.00025,0.040714845,-7.55362065633138,7.640460968017578,0.9187875390052795,0.3858506944444444,1233
2190,413,144,317184,21.914842552608913,0.2,44.74200054999999,0.010822574582157863,998.57,0.00025,0.031404648,-7.629205776585473,15.554054260253906,0.8237857818603516,0.3836805555555556,1236
2196,414,144,317952,13.608088086048761,0.2,43.472000539999996,0.006891498756077554,998.57,0.00025,0.052201033,-7.581913166575962,14.570534706115723,0.6694127917289734,0.3802083333333333,1239
2203,415,144,318720,11.659967031743792,0.2,44.93800058,0.0010996099897763794,990.28,0.00025,0.030363744,-7.624617404407925,7.5588297843933105,0.8341202139854431,0.3389756944444444,1242
2207,416,144,319488,13.343988448381424,0.2,45.490000589999994,0.007942943497457437,995.99,0.00025,0.053646255,-7.491913298765819,5.36396598815918,0.8620781898498535,0.3802083333333333,1245
2212,417,144,320256,16.355119436979294,0.2,38.98200056,0.01017966601324992,998.04,0.00025,0.05936378,-7.56615795691808,5.564790725708008,0.8674699068069458,0.3919270833333333,1248
2220,418,144,321024,10.351303971476025,0.2,37.68000053000001,0.033696271071676165,1003.78,0.00025,0.05659296,-7.57418637143241,3.364053964614868,0.9168913960456848,0.4301215277777778,1251
2224,419,144,321792,17.166870839065975,0.2,37.470000520000006,-0.001518158384391831,1003.78,0.00025,0.040668774,-7.6113021108839245,7.626404762268066,0.9217448234558105,0.3841145833333333,1254
2229,420,144,322560,12.474885857767529,0.2,38.21600053,0.025006224064984255,1003.78,0.00025,0.04269789,-7.650572703944312,5.940767288208008,0.929676353931427,0.3997395833333333,1257
2233,421,144,323328,14.959404177135891,0.2,38.69000053,0.008899606356862932,1003.78,0.00025,0.037956852,-7.678857551680671,9.372302055358887,0.831304132938385,0.3953993055555556,1260
2238,422,144,324096,8.355464597543081,0.2,38.988000529999994,0.03816316594990591,1003.78,0.00025,0.0482951,-7.689283781581455,1.1040841341018677,0.9295092225074768,0.4956597222222222,1263
2242,423,144,324864,17.924587666988373,0.2,39.050000530000005,0.01163900373244865,1003.78,0.00025,0.035113197,-7.740648236539629,5.216181755065918,0.8666288256645203,0.3806423611111111,1266
2247,424,144,325632,15.587221927113003,0.2,32.15600039,0.003144727780535403,1003.78,0.00025,0.031757142,-7.615746961699592,9.609065055847168,0.8595960140228271,0.3363715277777778,1269
2255,425,144,326400,20.205408884419334,0.2,24.342000210000002,0.013122485290902356,1003.08,0.00025,0.034684673,-7.674196435345544,4.43563985824585,0.898215651512146,0.3563368055555556,1272
2261,426,144,327168,14.511106537448036,0.2,24.12800021,0.017115804858298764,1003.08,0.00025,0.03890552,-7.644083817799886,5.626615524291992,0.9239670038223267,0.36328125,1275
