time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/learning_rate,train/approx_kl,train/clip_range,train/explained_variance,train/loss,train/policy_gradient_loss,rollout/ep_rew_mean,train/clip_fraction,train/n_updates,train/entropy_loss,rollout/ep_len_mean,train/value_loss
153600,1006,152,200,0.00025,0.021317424,0.2,0.837703287601471,4.296097755432129,0.01631804197354035,-25687.64,0.3407118055555556,597,-4.183336996369892,1019.0,8.025409350792566
154368,1011,152,201,0.00025,0.020983176,0.2,0.9650754332542419,2.8947248458862305,0.012306973030920036,-25687.64,0.24479166666666666,600,-5.634336623880598,1019.0,7.531185981300142
155136,1018,152,202,0.00025,0.030388916,0.2,0.8647422790527344,1.6332203149795532,0.01712643365479178,-26006.66,0.2934027777777778,603,-3.987506604856915,1019.0,5.743721716933781
155904,1023,152,203,0.00025,0.029750923,0.2,0.9462940692901611,1.8085044622421265,0.019507504508106246,-26006.66,0.3420138888888889,606,-5.61135333776474,1019.0,5.6725470796227455
156672,1027,152,204,0.00025,0.027369956,0.2,0.865998387336731,2.9303174018859863,0.013341018567896552,-26208.94,0.3415798611111111,609,-4.496660490830739,1019.0,9.103743958804342
157440,1032,152,205,0.00025,0.04250921,0.2,0.967456042766571,3.504464626312256,0.02078608938285874,-26208.94,0.3650173611111111,612,-5.258959604634179,1019.0,4.798896116515
158208,1036,152,206,0.00025,0.026340315,0.2,0.857105016708374,3.0708634853363037,0.016358117456547916,-26374.04,0.3168402777777778,615,-4.217628343237771,1019.0,8.871423807409075
158976,1041,152,207,0.00025,0.029051071,0.2,0.9635598659515381,1.4887349605560303,0.005951293013317304,-26374.04,0.2699652777777778,618,-4.810501138369243,1019.0,5.358135894768768
159744,1046,152,208,0.00025,0.01937016,0.2,0.824422299861908,3.2682251930236816,0.008363378544648489,-26549.54,0.2890625,621,-3.950743228197098,1019.0,7.9245986806021795
160512,1053,152,209,0.00025,0.02553775,0.2,0.9575937986373901,1.1399065256118774,-0.00010983244929876592,-26549.54,0.2708333333333333,624,-4.486269222365485,1019.0,4.757955240706603
161280,1057,152,210,0.00025,0.028377354,0.2,0.8582600355148315,4.0773396492004395,0.01589180456681384,-26702.16,0.2977430555555556,627,-4.266888780726327,1019.0,6.938246339559555
162048,1062,152,211,0.00025,0.037053186,0.2,0.9741338491439819,0.44262346625328064,0.015005508282532295,-26702.16,0.2543402777777778,630,-4.414761443932851,1019.0,4.6406377458737955
162816,1066,152,212,0.00025,0.030270308,0.2,0.8469662070274353,4.172924995422363,0.02227922753405033,-26850.36,0.3645833333333333,633,-4.1500951117939415,1019.0,7.130665413207478
163584,1071,152,213,0.00025,0.016872142,0.2,0.9718424081802368,1.1506747007369995,0.003593269645029472,-26850.36,0.1814236111111111,636,-3.9772978689935474,1019.0,4.565530464467075
164352,1076,152,214,0.00025,0.027957158,0.2,0.8560237884521484,4.423346042633057,0.006518087168741558,-26999.08,0.2725694444444444,639,-4.689396103223165,1019.0,9.998868107795715
165120,1080,152,215,0.00025,0.022676677,0.2,0.9310930371284485,1.54920494556427,0.0038933056186781162,-26999.08,0.20442708333333334,642,-3.6670267317030163,1019.0,3.841818429529667
165888,1087,152,216,0.00025,0.027232582,0.2,0.9055572748184204,2.0222342014312744,0.006296059336616761,-27200.58,0.2760416666666667,645,-4.895717554622227,1019.0,9.228944818178812
166656,1092,152,217,0.00025,0.018668214,0.2,0.9409134387969971,9.030318260192871,0.006861867628888124,-27200.58,0.1831597222222222,648,-3.92004367046886,1019.0,12.037246041827732
167424,1096,152,218,0.00025,0.02789689,0.2,0.8179385662078857,3.7217538356781006,0.01660802832338959,-27407.8,0.3645833333333333,651,-5.261594507429335,1019.0,10.837816364235348
168192,1101,152,219,0.00025,0.03348504,0.2,0.9562012553215027,4.286669731140137,0.012278601656564407,-27407.8,0.2829861111111111,654,-4.035238862037659,1019.0,8.395239192578527
168960,1106,152,220,0.00025,0.026299387,0.2,0.8241143822669983,6.399747371673584,0.016475416538822982,-27548.72,0.328125,657,-5.1368829939100475,1019.0,12.891670587990019
169728,1110,152,221,0.00025,0.036023073,0.2,0.9707899689674377,1.5452088117599487,0.005988061557420426,-27548.72,0.2569444444444444,660,-3.8894417385260263,1019.0,6.522029232647684
170496,1115,152,222,0.00025,0.03372165,0.2,0.8552518486976624,4.060982704162598,0.015101216760942608,-27669.1,0.3715277777777778,663,-5.305686122841305,1019.0,8.664074503713184
171264,1119,152,223,0.00025,0.022020223,0.2,0.9740281105041504,4.9221110343933105,0.00012662239734911255,-27669.1,0.21744791666666666,666,-4.005334423647986,1019.0,6.3014218757549925
172032,1124,152,224,0.00025,0.02553904,0.2,0.8679640889167786,3.749105930328369,0.010650322410381503,-27751.52,0.3198784722222222,669,-5.303472399711609,1019.0,10.062485254473156
172800,1129,153,225,0.00025,0.029262163,0.2,0.9755074381828308,2.7042272090911865,0.0036394138070237306,-27751.52,0.24348958333333334,672,-4.1110920872953205,1019.0,6.2197306719091205
173568,1133,153,226,0.00025,0.028755603,0.2,0.9326224327087402,6.079859733581543,0.013405545343024036,-27829.52,0.2877604166666667,675,-5.222593896918827,1019.0,7.360237820280923
174336,1141,152,227,0.00025,0.025403023,0.2,0.9780659079551697,2.3006420135498047,0.01241495665938904,-27829.52,0.2712673611111111,678,-4.095440718862745,1019.0,4.2432089116838245
175104,1147,152,228,0.00025,0.03465407,0.2,0.9294520020484924,3.8540194034576416,0.020404764806800004,-27880.22,0.37109375,681,-5.399929900964101,1019.0,7.212832361459732
175872,1151,152,229,0.00025,0.037923023,0.2,0.9636239409446716,2.1268982887268066,0.0019641078219542075,-27880.22,0.2747395833333333,684,-3.935866759883033,1019.0,5.109640034536521
176640,1156,152,230,0.00025,0.041726988,0.2,0.9343599677085876,3.3294191360473633,0.029460150334570143,-27937.16,0.3932291666666667,687,-5.064348432752821,1019.0,6.062803483671612
177408,1160,152,231,0.00025,0.062615715,0.2,0.9067856073379517,6.231631755828857,0.04183854105132115,-27937.16,0.3563368055555556,690,-4.2609097427792015,1019.0,16.70380171471172
178176,1165,152,232,0.00025,0.097467,0.2,0.9316071271896362,3.1583266258239746,0.024679368141935103,-27970.18,0.4388020833333333,693,-5.113973518212636,1019.0,6.265785773595174
178944,1172,152,233,0.00025,0.06205676,0.2,0.9266587495803833,7.002224922180176,0.050654428985176816,-27970.18,0.3736979166666667,696,-4.373444226053026,1019.0,12.14182194073995
179712,1178,152,234,0.00025,0.059013695,0.2,0.873496413230896,2.484240770339966,0.027792867531792984,-28004.76,0.4084201388888889,699,-4.5692687564426,1019.0,6.492125400238567
180480,1183,152,235,0.00025,0.0346389,0.2,0.8839442729949951,5.991593837738037,0.030323328353309382,-28004.76,0.34375,702,-4.797628005345662,1019.0,21.75110255347358
181248,1188,152,236,0.00025,0.045421463,0.2,0.9279937744140625,1.9772051572799683,0.021106555126607418,-28021.92,0.3537326388888889,705,-5.004589305983649,1019.0,6.680287177364032
182016,1193,152,237,0.00025,0.05994587,0.2,0.8311907649040222,3.9086990356445312,0.06110625188901193,-28021.92,0.4696180555555556,708,-4.719913509156969,1019.0,22.676861438486313
182784,1198,152,238,0.00025,0.07596979,0.2,0.778594970703125,3.7824795246124268,0.039148918437098876,-28034.92,0.4110243055555556,711,-4.503113819493188,1019.0,9.194264322519302
183552,1203,152,239,0.00025,0.10597942,0.2,0.6059799194335938,6.714626312255859,0.07068595508786125,-28034.92,0.5234375,714,-4.904253549045986,1019.0,26.576086315843796
184320,1210,152,240,0.00025,0.029964933,0.2,0.9252078533172607,3.807476758956909,0.013793103668528298,-28046.88,0.27734375,717,-4.200966606537501,1019.0,6.285570984085401
185088,1215,152,241,0.00025,0.08317521,0.2,0.7812280058860779,6.766736030578613,0.07451863622473967,-28046.88,0.5785590277777778,720,-4.886401361889309,1019.0,23.82724689443906
185856,1220,152,242,0.00025,0.03961682,0.2,0.8576340675354004,2.1525471210479736,0.013492991391103715,-28052.08,0.3133680555555556,723,-4.14191859960556,1019.0,8.828661476572355
186624,1225,152,243,0.00025,0.050187033,0.2,0.7407993078231812,6.702526569366455,0.04784400429990557,-28052.08,0.4787326388888889,726,-4.788219200240241,1019.0,26.04291057917807
187392,1229,152,244,0.00025,0.027310863,0.2,0.899738073348999,2.6189515590667725,0.021050108816578157,-28059.62,0.29296875,729,-4.142193575700124,1019.0,6.693258121609688
188160,1234,152,245,0.00025,0.02859204,0.2,0.8928301930427551,3.5957534313201904,0.019847409398708906,-28059.62,0.3480902777777778,732,-4.812171936035156,1019.0,22.140896962748634
188928,1241,152,246,0.00025,0.022515386,0.2,0.8495799899101257,3.9380743503570557,0.007320240482739691,-28061.96,0.2677951388888889,735,-4.1557906534936695,1019.0,7.627495068642828
189696,1246,152,247,0.00025,0.032760907,0.2,0.9142859578132629,9.406131744384766,0.01977953253339769,-28061.96,0.3667534722222222,738,-4.858551734023624,1019.0,16.9790132244428
190464,1251,152,248,0.00025,0.029504614,0.2,0.7882764339447021,3.258265256881714,0.007847244049318962,-28057.8,0.2921006944444444,741,-4.1524603929784565,1019.0,8.713078324993452
191232,1255,152,249,0.00025,0.027238423,0.2,0.8706541061401367,5.440783977508545,0.010282085898021856,-28057.8,0.2777777777777778,744,-4.624284134970771,1019.0,24.24381693535381
192000,1260,152,250,0.00025,0.032731045,0.2,0.8779804706573486,3.1575374603271484,0.012322228686470125,-28056.24,0.2955729166666667,747,-4.284700178437763,1019.0,6.999712988734245
192768,1265,152,251,0.00025,0.02707318,0.2,0.9616072773933411,4.133038520812988,0.01290720882308152,-28056.24,0.2977430555555556,750,-4.8651900622579785,1019.0,14.965407292048136
193536,1269,152,252,0.00025,0.024777258,0.2,0.933722972869873,3.1839983463287354,0.011579141292410592,-28049.74,0.2903645833333333,753,-4.320917069911957,1019.0,7.267744014660518
194304,1277,152,253,0.00025,0.019154832,0.2,0.9570201635360718,5.416736602783203,0.01234613937817307,-28049.74,0.2782118055555556,756,-5.004233737786611,1019.0,14.040979461537468
195072,1282,152,254,0.00025,0.020459464,0.2,0.9555659294128418,3.5607008934020996,0.007270582628229426,-28041.42,0.2747395833333333,759,-4.2660322652922735,1019.0,7.799627972973718
195840,1286,152,255,0.00025,0.038110938,0.2,0.9459532499313354,6.748690605163574,0.01237722821921731,-28032.58,0.3138020833333333,762,-4.867424494690365,1019.0,17.807730711168713
196608,1291,152,256,0.00025,0.058356564,0.2,0.9140575528144836,3.3323793411254883,0.020010654400620196,-28032.58,0.3368055555555556,765,-4.350164903534783,1019.0,6.871381762954924
197376,1296,152,257,0.00025,0.026490012,0.2,0.9284595251083374,8.119508743286133,0.001446917562538551,-28020.88,0.3537326388888889,768,-4.784201986259884,1019.0,19.32764188448588
198144,1300,152,258,0.00025,0.018942617,0.2,0.9014821648597717,3.1315746307373047,0.012066213026021918,-28020.88,0.21484375,771,-3.9997020959854126,1019.0,8.996637205282846
198912,1305,152,259,0.00025,0.029347276,0.2,0.8693286180496216,14.51058578491211,0.026596619475943346,-28008.92,0.3576388888888889,774,-4.745531956354777,1019.0,33.755533615748085
199680,1312,152,260,0.00025,0.04873532,0.2,0.9459761381149292,4.89890193939209,0.02136101748328656,-28008.92,0.265625,777,-4.029024617539512,1019.0,8.922529406017727
200448,1317,152,261,0.00025,0.024126327,0.2,0.9149354100227356,7.619735240936279,0.013650890258658264,-27992.54,0.3111979166666667,780,-4.59281246860822,1019.0,20.313108490573036
201216,1322,152,262,0.00025,0.028028728,0.2,0.9197308421134949,4.308194637298584,0.014625235641789105,-27992.54,0.23914930555555555,783,-3.9714895255035825,1019.0,8.929683642254936
201984,1326,152,263,0.00025,0.06085786,0.2,0.9070218801498413,12.385110855102539,0.023022122323002096,-27962.9,0.3272569444444444,786,-4.424228731128904,1019.0,22.955986241499584
202752,1331,152,264,0.00025,0.044972267,0.2,0.9426995515823364,6.522226810455322,0.013470403656053046,-27962.9,0.2894965277777778,789,-3.9148658679591284,1019.0,7.779093292024401
203520,1336,152,265,0.00025,0.022895247,0.2,0.9548395872116089,4.482019424438477,0.016626847920835845,-27930.4,0.3233506944444444,792,-4.458104723029667,1019.0,14.515192094776365
204288,1341,152,266,0.00025,0.030237561,0.2,0.9410961866378784,3.886188268661499,0.004209236629928152,-27930.4,0.24913194444444445,795,-3.779993563890457,1019.0,8.173801574442122
205056,1349,151,267,0.00025,0.0354566,0.2,0.9578455090522766,8.12020206451416,0.013547698967158794,-27899.72,0.2686631944444444,798,-4.2660783131917315,1019.0,14.018152197202047
205824,1354,151,268,0.00025,0.024948552,0.2,0.9499337077140808,8.01219367980957,0.00751752588742723,-27899.72,0.20225694444444445,801,-3.7133917212486267,1019.0,8.553446928660074
206592,1359,152,269,0.00025,0.045312475,0.2,0.923790693283081,8.338539123535156,0.013694079334123267,-27846.94,0.3198784722222222,804,-4.3306677209006414,1019.0,15.992931842803955
207360,1363,152,270,0.00025,0.024451343,0.2,0.9435002207756042,4.037139415740967,0.0042755001793719,-27846.94,0.265625,807,-3.48842896355523,1019.0,8.245870576964485
208128,1369,152,271,0.00025,0.04596907,0.2,0.947969913482666,4.9790496826171875,0.021228124529847667,-27798.84,0.3372395833333333,810,-4.434586978620953,1019.0,13.923483689626059
208896,1374,151,272,0.00025,0.028990507,0.2,0.9543904066085815,4.553877830505371,0.018916006562196545,-27798.84,0.2660590277777778,813,-3.46706650323338,1019.0,6.322912792364757
209664,1382,151,273,0.00025,0.037553053,0.2,0.9520512819290161,6.698909759521484,0.012752228054321475,-27745.28,0.3624131944444444,816,-4.133059786425696,1019.0,16.265928135977852
210432,1388,151,274,0.00025,0.055634785,0.2,0.9346484541893005,3.082840919494629,0.010038051799508847,-27745.28,0.3381076388888889,819,-3.5103308061758676,1019.0,8.731610559754902
211200,1393,151,275,0.00025,0.033290017,0.2,0.9441046714782715,4.625470161437988,0.018718850255633395,-27646.74,0.2690972222222222,822,-4.162660658359528,1019.0,14.581885920630562
211968,1397,151,276,0.00025,0.024373638,0.2,0.9654820561408997,2.993123769760132,0.00722226135743161,-27646.74,0.24913194444444445,825,-3.3838833338684506,1019.0,8.084010743432575
212736,1402,151,277,0.00025,0.14099039,0.2,0.9227893948554993,5.128295421600342,0.031612608659391604,-27548.98,0.4079861111111111,828,-3.828070024649302,1019.0,18.9288889169693
213504,1407,151,278,0.00025,0.041188154,0.2,0.9726431369781494,2.5607850551605225,0.010421281835685173,-27548.98,0.3051215277777778,831,-3.637424714035458,1019.0,6.678303554654121
214272,1412,151,279,0.00025,0.02708303,0.2,0.9729604721069336,4.842375755310059,0.012615993088628683,-27485.8,0.2300347222222222,834,-4.095968345801036,1019.0,10.98580657111274
215040,1419,151,280,0.00025,0.051271882,0.2,0.9826614856719971,4.059116840362549,0.022478544605999358,-27485.8,0.3116319444444444,837,-3.874854783217112,1019.0,5.09926982389556
215808,1424,151,281,0.00025,0.04979777,0.2,0.931928813457489,4.18709135055542,0.019044624408707023,-27401.3,0.3411458333333333,840,-3.8888774812221527,1019.0,16.862257768710453
216576,1429,151,282,0.00025,0.02544869,0.2,0.9833446145057678,3.0138256549835205,0.013938833183298508,-27401.3,0.2582465277777778,843,-4.008478668000963,1019.0,5.020435871349441
217344,1433,151,283,0.00025,0.040969506,0.2,0.9576047658920288,3.923506736755371,0.007389588346187439,-27353.46,0.3849826388888889,846,-3.6197263366646237,1019.0,13.416405647993088
218112,1438,151,284,0.00025,0.049452752,0.2,0.9863207936286926,3.6189589500427246,0.01797365225825666,-27353.46,0.2951388888888889,849,-3.9322801331679025,1019.0,5.7595399303568735
218880,1442,151,285,0.00025,0.031056402,0.2,0.9681426286697388,4.150015354156494,0.009030576122717725,-27309.52,0.3237847222222222,852,-3.918324407604006,1019.0,11.448082016574013
219648,1447,151,286,0.00025,0.03130552,0.2,0.9886137843132019,2.8750951290130615,0.0073502547909609145,-27309.52,0.3381076388888889,855,-4.0413891573747,1019.0,5.101069769925541
220416,1454,151,287,0.00025,0.042224195,0.2,0.9631333947181702,5.661742687225342,0.001061736321490672,-27264.54,0.3107638888888889,858,-3.827356514003542,1019.0,13.631464355521732
221184,1459,151,288,0.00025,0.05063272,0.2,0.9849386215209961,2.2313849925994873,0.018880580629532535,-27264.54,0.3159722222222222,861,-4.0430716673533125,1019.0,4.702296482192145
221952,1464,151,289,0.00025,0.033967067,0.2,0.9713240265846252,9.066170692443848,0.021567213775900502,-27235.94,0.4296875,864,-3.7919869456026287,1019.0,9.679829802778032
222720,1469,151,290,0.00025,0.05287565,0.2,0.9870040416717529,4.045949935913086,0.014477303406844536,-27235.94,0.3532986111111111,867,-4.265177461836073,1019.0,4.659652683469984
223488,1474,151,291,0.00025,0.029067086,0.2,0.9757000207901001,3.5996272563934326,0.011177068922228904,-27214.36,0.2916666666666667,870,-4.0895412762959795,1019.0,9.480763481722938
224256,1479,151,292,0.00025,0.036081217,0.2,0.9894201159477234,2.5762014389038086,0.005539254343602806,-27214.36,0.3120659722222222,873,-4.523579657077789,1019.0,3.9660688406891293
225024,1488,151,293,0.00025,0.016790869,0.2,0.9778590798377991,5.0929059982299805,0.0027761462325644162,-27176.92,0.2105034722222222,876,-4.275357352362739,1019.0,10.548324942588806
225792,1494,151,294,0.00025,0.023717834,0.2,0.9869218468666077,2.106607437133789,0.004490128744186627,-27176.92,0.2604166666666667,879,-4.643318970998128,1019.0,5.875487360689375
226560,1499,151,295,0.00025,0.022534154,0.2,0.9811317920684814,5.905295372009277,0.010935161818957163,-27147.28,0.2756076388888889,882,-4.234401934676701,1019.0,7.622909062438541
227328,1504,151,296,0.00025,0.052689623,0.2,0.9932457804679871,3.784092426300049,0.0163767978342043,-27147.28,0.3572048611111111,885,-4.813449243704478,1019.0,4.2725870708624525
228096,1509,151,297,0.00025,0.023731232,0.2,0.9534521102905273,7.811843395233154,0.01816373029982464,-27121.8,0.3372395833333333,888,-4.390975382592943,1019.0,18.542934517065685
228864,1514,151,298,0.00025,0.02723374,0.2,0.9882850646972656,2.5721962451934814,0.0147336987623324,-27121.8,0.3059895833333333,891,-4.783543169498444,1019.0,4.017296676006582
229632,1521,150,299,0.00025,0.040605962,0.2,0.9814943671226501,3.904538869857788,0.010851801036753587,-27078.12,0.3363715277777778,894,-4.346079190572103,1019.0,7.626506898138258
230400,1526,150,300,0.00025,0.066549905,0.2,0.9931588172912598,3.27522349357605,0.023619709581705846,-27078.12,0.3420138888888889,897,-4.8188423315684,1019.0,3.7246200193961463
231168,1531,150,301,0.00025,0.027686423,0.2,0.9871999621391296,3.5173232555389404,0.006825089674546487,-27039.9,0.2986111111111111,900,-4.341875241862403,1019.0,7.804350190692478
231936,1535,151,302,0.00025,0.03784785,0.2,0.9915987253189087,2.8744869232177734,0.014209794410918321,-27039.9,0.3689236111111111,903,-4.846708549393548,1019.0,3.8406830579042435
232704,1540,151,303,0.00025,0.02843532,0.2,0.9880151152610779,3.6492185592651367,0.013657780221870376,-27024.56,0.3815104166666667,906,-4.14529886841774,1019.0,7.0750367608335285
233472,1544,151,304,0.00025,0.04034507,0.2,0.9908508062362671,2.3279173374176025,0.00032259898984597787,-27024.56,0.3428819444444444,909,-5.031588700082567,1019.0,3.6321234504381814
234240,1549,151,305,0.00025,0.030227924,0.2,0.9799302220344543,3.696063995361328,0.011385434067859832,-27020.92,0.3459201388888889,912,-4.3378771642843885,1019.0,9.623665826188194
235008,1557,150,306,0.00025,0.04519713,0.2,0.9955484867095947,2.185171604156494,0.007540119734282295,-27020.92,0.3845486111111111,915,-5.099274986320072,1019.0,2.304367184638977
235776,1561,150,307,0.00025,0.015860384,0.2,0.9829021096229553,6.370907783508301,0.019330194297557075,-27044.32,0.2881944444444444,918,-4.117104166083866,1019.0,7.491881340742111
236544,1566,151,308,0.00025,0.070660904,0.2,0.9968163371086121,2.325448989868164,0.019512721440858312,-27044.32,0.41015625,921,-4.882456759611766,1019.0,2.3332877738608255
237312,1571,151,309,0.00025,0.029052012,0.2,0.9886634349822998,2.574363946914673,0.014187774879650937,-27069.18,0.3151041666666667,924,-4.162775261534585,1019.0,5.501630288031366
238080,1576,151,310,0.00025,0.0413626,0.2,0.9806547164916992,2.620985984802246,0.017531472361750074,-27069.18,0.3467881944444444,927,-5.2157720062467785,1019.0,7.50835566719373
238848,1581,151,311,0.00025,0.019380646,0.2,0.9783852696418762,4.0995306968688965,0.014265208304600997,-27059.14,0.24913194444444445,930,-4.322863631778294,1019.0,7.366738365756141
239616,1586,151,312,0.00025,0.048066493,0.2,0.9772792458534241,4.30385684967041,0.02160329658848544,-27059.14,0.3849826388888889,933,-5.244954778088464,1019.0,8.0506335761812
240384,1594,150,313,0.00025,0.04795299,0.2,0.7831752300262451,10.644120216369629,0.0444415336759347,-26998.12,0.3363715277777778,936,-4.5881984564993115,1019.0,34.19055959251192
241152,1599,150,314,0.00025,0.025855204,0.2,0.9475311040878296,14.103734016418457,0.00999864969506032,-26998.12,0.2942708333333333,939,-5.206191281477611,1019.0,13.723187930054134
241920,1605,150,315,0.00025,0.04306993,0.2,0.7150267362594604,12.834175109863281,0.03963854346269121,-26921.02,0.3736979166666667,942,-4.621280120478736,1019.0,41.966285294956634
242688,1610,150,316,0.00025,0.02885054,0.2,0.9071469306945801,13.211311340332031,0.01505901698773313,-26921.02,0.2634548611111111,945,-5.045059833261702,1019.0,19.1632691555553
243456,1616,150,317,0.00025,0.034764055,0.2,0.8644010424613953,7.511466026306152,0.017949296937634546,-26816.12,0.3094618055555556,948,-4.42665574947993,1019.0,22.526745696862537
244224,1621,150,318,0.00025,0.028893178,0.2,0.9588744044303894,6.4251179695129395,0.007448253758613848,-26816.12,0.3328993055555556,951,-5.113623599211375,1019.0,11.185220433606041
244992,1629,150,319,0.00025,0.021456981,0.2,0.8776593804359436,19.157814025878906,0.009010807041906647,-26697.96,0.2647569444444444,954,-4.610326382848951,1019.0,26.96868618329366
245760,1634,150,320,0.00025,0.037466038,0.2,0.9644783735275269,4.248621940612793,0.020574254009665713,-26697.96,0.3237847222222222,957,-5.32626658015781,1019.0,11.72104615635342
246528,1638,150,321,0.00025,0.027579056,0.2,0.891975462436676,7.468339920043945,0.013200440570168817,-26567.36,0.2855902777777778,960,-4.803687221474117,1019.0,19.911635796229046
247296,1643,150,322,0.00025,0.024341553,0.2,0.9839037656784058,2.302405595779419,0.017829474643804133,-26567.36,0.3033854166666667,963,-5.308881501356761,1019.0,6.464644581079483
248064,1648,150,323,0.00025,0.022577373,0.2,0.9141234159469604,7.561418533325195,0.022901636742365856,-26404.7,0.3572048611111111,966,-4.8278765016131935,1019.0,14.158538930945927
248832,1653,150,324,0.00025,0.024008526,0.2,0.9778701066970825,4.653687953948975,-0.0010232022549543115,-26404.7,0.23958333333333334,969,-5.124949687057072,1019.0,9.845527006520165
249600,1657,150,325,0.00025,0.023997238,0.2,0.9246520400047302,8.336065292358398,0.00498146404667447,-26255.68,0.3142361111111111,972,-4.66517921951082,1019.0,20.94928922255834
250368,1665,150,326,0.00025,0.02711709,0.2,0.9788214564323425,4.831254005432129,0.011578486236329708,-26255.68,0.2634548611111111,975,-5.110278540187412,1019.0,8.43303045630455
251136,1670,150,327,0.00025,0.02808661,0.2,0.9708861708641052,4.854775428771973,0.010337239299486909,-26114.46,0.2786458333333333,978,-4.525558749834697,1019.0,12.222780108451843
251904,1675,150,328,0.00025,0.03372346,0.2,0.9905540347099304,4.069035053253174,0.02081584663958185,-26114.46,0.2699652777777778,981,-5.007048335340288,1019.0,6.102878246042463
252672,1680,150,329,0.00025,0.025291875,0.2,0.9883368611335754,3.5444135665893555,0.011553740374640457,-26002.16,0.2608506944444444,984,-4.493568513128492,1019.0,8.377438869741228
253440,1685,150,330,0.00025,0.029839387,0.2,0.9920561909675598,4.949620723724365,0.004665368863950587,-26002.16,0.3068576388888889,987,-4.838224828243256,1019.0,6.642821775542365
254208,1690,150,331,0.00025,0.022582853,0.2,0.9675798416137695,7.064670562744141,-0.005165732077633341,-25926.26,0.2799479166666667,990,-4.474869158532885,1019.0,14.789408114221361
254976,1698,150,332,0.00025,0.021923715,0.2,0.9920262098312378,5.656091213226318,0.0010039103217422962,-25926.26,0.2608506944444444,993,-4.752230187257131,1019.0,8.662476205163532
255744,1703,150,333,0.00025,0.02185992,0.2,0.973175048828125,9.392518043518066,-9.259926931311687e-06,-25843.92,0.2886284722222222,996,-4.392954965432485,1019.0,14.952131867408752
256512,1707,150,334,0.00025,0.022623718,0.2,0.9906833171844482,6.744094371795654,0.01329429958584822,-25843.92,0.3159722222222222,999,-4.84444135427475,1019.0,7.423042015896903
257280,1712,150,335,0.00025,0.030495122,0.2,0.9816749095916748,6.238824844360352,0.008167902641515765,-25740.88,0.3233506944444444,1002,-4.522752794954512,1019.0,9.779103888405693
258048,1716,150,336,0.00025,0.056883376,0.2,0.9920620918273926,3.6962177753448486,0.008891282499664359,-25740.88,0.35546875,1005,-4.769900010691749,1019.0,6.534827752245797
258816,1721,150,337,0.00025,0.051276233,0.2,0.9819456934928894,2.766766309738159,0.019325080832156043,-25631.86,0.3103298611111111,1008,-4.4321313169267444,1019.0,9.567765927977032
259584,1726,150,338,0.00025,0.044645194,0.2,0.9908674955368042,3.716111660003662,0.0006800628939850463,-25631.86,0.3919270833333333,1011,-4.848248534732395,1019.0,5.075172372990185
260352,1733,150,339,0.00025,0.039782565,0.2,0.9743000864982605,8.56422233581543,0.004355501390010532,-25491.98,0.4097222222222222,1014,-4.347703119119008,1019.0,9.322495798269907
261120,1737,150,340,0.00025,0.024005374,0.2,0.9947984218597412,3.2843902111053467,0.008348157732850976,-25491.98,0.2894965277777778,1017,-4.722221222188738,1019.0,5.804272863599989
261888,1742,150,341,0.00025,0.0521538,0.2,0.951591968536377,6.168598651885986,0.014588377774796553,-25361.72,0.4032118055555556,1020,-4.5397348337703285,1019.0,14.52784225013521
262656,1746,150,342,0.00025,0.041888755,0.2,0.9932078719139099,1.7368661165237427,0.0153538820385519,-25361.72,0.3302951388888889,1023,-4.848007129298316,1019.0,4.91620452536477
263424,1751,150,343,0.00025,0.03473033,0.2,0.9703782796859741,5.386706352233887,0.02333641865859843,-25285.9,0.3641493055555556,1026,-4.5617970493104725,1019.0,12.809436510006586
264192,1755,150,344,0.00025,0.031795707,0.2,0.9949430823326111,5.231690883636475,0.009687402518466115,-25285.9,0.3459201388888889,1029,-4.810408307446374,1019.0,4.937843292951584
264960,1760,150,345,0.00025,0.020915613,0.2,0.9779953956604004,5.044390678405762,0.012828548128406206,-25223.8,0.3311631944444444,1032,-4.331514490975274,1019.0,11.93901452753279
265728,1764,150,346,0.00025,0.040855706,0.2,0.9928576946258545,7.038700103759766,-0.0014314185116543537,-25223.8,0.2808159722222222,1035,-4.661510361565484,1019.0,8.173728929625618
266496,1772,150,347,0.00025,0.020572627,0.2,0.9839087724685669,3.805716037750244,0.012962326717873415,-25220.78,0.2426215277777778,1038,-4.274528688854641,1019.0,11.139109916157192
267264,1776,150,348,0.00025,0.060344715,0.2,0.9902076125144958,5.195560455322266,0.03473709262390104,-25220.78,0.3615451388888889,1041,-4.627071877320607,1019.0,6.892906308174133
268032,1781,150,349,0.00025,0.020103067,0.2,0.9843015670776367,3.6302294731140137,0.015312721163758801,-25292.48,0.3177083333333333,1044,-4.166926006476085,1019.0,12.170728296041489
268800,1786,150,350,0.00025,0.0439532,0.2,0.9867487549781799,2.9464690685272217,0.015683082553247612,-25292.48,0.3454861111111111,1047,-4.560612367259131,1019.0,7.8679154713948565
269568,1790,150,351,0.00025,0.018976877,0.2,0.9820283055305481,5.786033630371094,0.005354857900076442,-25343.58,0.2868923611111111,1050,-4.232302678955926,1019.0,10.345770941840279
270336,1795,150,352,0.00025,0.04532851,0.2,0.9922733306884766,2.2198848724365234,0.01468642409114788,-25343.58,0.3029513888888889,1053,-4.562791029612224,1019.0,6.584212832980686
