time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/approx_kl,train/entropy_loss,rollout/ep_len_mean,train/explained_variance,train/policy_gradient_loss,train/clip_range,train/loss,train/n_updates,train/clip_fraction,rollout/ep_rew_mean,train/learning_rate,train/value_loss
316,159,1521,242688,0.030311406,-6.581632097562154,833.94,0.9222239255905151,-0.003417292726226151,0.2,7.843230247497559,945,0.3463541666666667,12311.27,0.00025,16.36334396070904
317,159,1527,243456,0.08306047,-6.555756992763943,835.86,0.8830857872962952,0.02187564698720558,0.2,4.462113380432129,948,0.4813368055555556,12399.03,0.00025,10.781068672736486
318,159,1532,244224,0.029141909,-6.396454036235809,836.08,0.9412320256233215,0.002705263814681934,0.2,9.075143814086914,951,0.3888888888888889,12405.81,0.00025,9.22195374303394
319,159,1536,244992,0.077362396,-6.552758495012919,850.33,0.9285488128662109,0.00025829705151004926,0.2,12.401326179504395,954,0.3875868055555556,12350.57,0.00025,19.97923958963818
320,159,1541,245760,0.06986293,-6.285691897074382,850.33,0.9189966917037964,0.022129290704874113,0.2,12.686796188354492,957,0.4691840277777778,12326.43,0.00025,15.123089571793875
321,159,1545,246528,0.02947457,-6.535999953746796,849.96,0.9380756616592407,-0.0010285879640529554,0.2,3.5555474758148193,960,0.3424479166666667,12133.06,0.00025,13.616156064801746
322,159,1550,247296,0.04864339,-6.3869726525412664,849.6,0.9507678151130676,0.028119843925297674,0.2,11.732999801635742,963,0.4045138888888889,11999.69,0.00025,21.948375589317745
323,159,1554,248064,0.11251386,-6.51566465695699,850.91,0.9277960062026978,0.019917751843523648,0.2,42.5542106628418,966,0.4097222222222222,11926.57,0.00025,22.857271257374023
324,159,1560,248832,0.042601336,-6.549037608835432,856.75,0.9500025510787964,0.013134559435355995,0.2,14.22689151763916,969,0.3754340277777778,12013.15,0.00025,27.42679543627633
325,159,1565,249600,0.049611807,-6.740779366758135,866.97,0.8887729644775391,0.027917252766201273,0.2,2.555429458618164,972,0.4175347222222222,12147.5,0.00025,12.134526408380932
326,159,1569,250368,0.04742408,-6.510986493693458,868.37,0.9432012438774109,0.0123269702695931,0.2,5.838304042816162,975,0.4600694444444444,12160.92,0.00025,12.071229911512798
327,159,1574,251136,0.14809163,-6.3655057019657555,876.05,0.9353931546211243,0.05850839762327572,0.2,9.01023006439209,978,0.4544270833333333,11749.07,0.00025,21.281817879941727
328,159,1579,251904,0.05564891,-6.503533641497294,868.65,0.9532650113105774,0.032622737603055105,0.2,11.732102394104004,981,0.41796875,11745.41,0.00025,18.684492184056175
329,159,1583,252672,0.055585045,-6.784872942500645,867.54,0.9111842513084412,0.018666529135468107,0.2,10.512855529785156,984,0.44921875,11761.94,0.00025,14.95814460515976
330,159,1588,253440,0.06336618,-6.763834098974864,863.19,0.9136980175971985,0.01993543572219399,0.2,8.282902717590332,987,0.4305555555555556,11708.89,0.00025,11.901835660139719
331,159,1594,254208,0.027605036,-6.612916635142432,863.19,0.9180970191955566,0.005371584194815821,0.2,8.819648742675781,990,0.3576388888888889,11708.89,0.00025,12.82487087779575
332,159,1599,254976,0.057947606,-6.977236370245616,872.76,0.8912017345428467,0.0321685489681032,0.2,11.915127754211426,993,0.4270833333333333,11461.66,0.00025,17.942539824379814
333,159,1603,255744,0.038840663,-6.510294119517009,872.76,0.9543856382369995,0.011111074592918158,0.2,21.044031143188477,996,0.36328125,11479.36,0.00025,16.0496533314387
334,159,1608,256512,0.05478075,-6.806387364864349,875.01,0.9111291766166687,0.022948488709516823,0.2,4.622142791748047,999,0.4622395833333333,11572.37,0.00025,9.633038845327166
335,159,1612,257280,0.045966033,-6.654746267530653,864.11,0.8715216517448425,0.01487162480286012,0.2,9.976572036743164,1002,0.3910590277777778,11377.82,0.00025,14.847688426574072
336,159,1616,258048,0.06316278,-6.702102137936486,873.76,0.8876769542694092,0.027523582335561514,0.2,6.850184440612793,1005,0.4852430555555556,11211.47,0.00025,20.551899833811653
337,159,1621,258816,0.06035587,-6.620906882815891,868.02,0.9128632545471191,0.018390651339561574,0.2,25.166046142578125,1008,0.4236111111111111,11158.21,0.00025,18.429443352752262
338,159,1625,259584,0.056462098,-6.4482975072330895,881.24,0.9205952286720276,0.016994742741290893,0.2,4.1013360023498535,1011,0.4461805555555556,11369.51,0.00025,10.480120956897736
339,159,1632,260352,0.05891478,-6.29344544145796,883.33,0.9163800477981567,0.009064646657659776,0.2,2.56976056098938,1014,0.4474826388888889,11366.42,0.00025,9.574771715535057
340,159,1637,261120,0.035599913,-6.363220042652554,891.86,0.9113969206809998,0.009262957299749056,0.2,2.9316961765289307,1017,0.3615451388888889,11445.59,0.00025,8.79688509967592
341,159,1641,261888,0.058380544,-6.396746582455105,886.66,0.9672130942344666,-0.00048390279213587445,0.2,3.5812268257141113,1020,0.3793402777777778,11598.66,0.00025,9.361231254206764
342,159,1645,262656,0.040223192,-6.606215728653802,887.04,0.9224089980125427,0.02149676420311961,0.2,7.698858737945557,1023,0.3897569444444444,11619.02,0.00025,10.03668878475825
343,159,1650,263424,0.048980862,-6.651857833067576,885.12,0.8905770778656006,0.009793442518760761,0.2,5.238650321960449,1026,0.3815104166666667,11615.34,0.00025,12.900564783149296
344,159,1654,264192,0.048300903,-6.458849403593275,890.44,0.9695954322814941,0.0034073685140659413,0.2,5.346621990203857,1029,0.4483506944444444,11658.66,0.00025,8.173268993695578
345,159,1659,264960,0.034240972,-6.423662874433729,891.34,0.8800286054611206,0.008343003845463196,0.2,6.993619918823242,1032,0.3424479166666667,11647.43,0.00025,15.256422797838846
346,159,1666,265728,0.04250588,-6.347546478112538,886.71,0.8863269090652466,0.005622446731043358,0.2,6.081081390380859,1035,0.3949652777777778,11570.36,0.00025,10.578195227517021
347,159,1670,266496,0.042683642,-6.206616176499261,882.37,0.9470502734184265,0.004412751696589921,0.2,7.6336350440979,1038,0.4010416666666667,11487.89,0.00025,11.448787218994564
348,159,1675,267264,0.08124443,-6.170202751954396,877.65,0.9607461094856262,0.033035077633232705,0.2,3.5732696056365967,1041,0.5073784722222222,11671.4,0.00025,7.633878277407752
349,159,1679,268032,0.048137162,-6.274905880292256,878.02,0.9517914652824402,0.021016043468585446,0.2,9.532771110534668,1044,0.4552951388888889,11622.31,0.00025,10.081301629543304
350,159,1684,268800,0.021720955,-6.514909075366126,883.6,0.91021329164505,-0.006700947764329612,0.2,4.35576057434082,1047,0.32421875,11842.37,0.00025,13.670598328113556
351,159,1688,269568,0.033693895,-6.086773441897498,883.6,0.9318628907203674,-0.003403420204348448,0.2,6.049381256103516,1050,0.3663194444444444,12026.23,0.00025,11.594390683703953
352,159,1693,270336,0.019557543,-6.415256864494747,881.78,0.9041211605072021,0.0056430226799825,0.2,7.368820667266846,1053,0.3177083333333333,11962.81,0.00025,14.037400543689728
353,159,1699,271104,0.033442747,-6.277662860022651,881.78,0.9693762063980103,0.014371513285570674,0.2,5.408343315124512,1056,0.4340277777777778,11962.81,0.00025,8.937373813655642
354,159,1704,271872,0.029469376,-6.49620740281211,884.97,0.9124816060066223,0.00885315391416144,0.2,6.088086128234863,1059,0.3546006944444444,12081.37,0.00025,9.79498318168852
355,159,1708,272640,0.045655023,-6.508022023571862,884.97,0.9614629149436951,0.03268171399314371,0.2,3.580580711364746,1062,0.4626736111111111,12081.37,0.00025,9.200794279575348
356,159,1712,273408,0.042051848,-6.523847851488325,887.07,0.913987934589386,0.012839509174227715,0.2,2.3483388423919678,1065,0.4066840277777778,12580.75,0.00025,7.7141102784209785
357,159,1717,274176,0.027654177,-6.262713981999291,885.1,0.9356186985969543,-0.0006593313883058727,0.2,5.451432228088379,1068,0.3528645833333333,12553.81,0.00025,16.482082929876114
358,159,1722,274944,0.0310987,-6.3325411412451,886.71,0.9178577661514282,0.012852412506213618,0.2,7.5562005043029785,1071,0.3389756944444444,12680.47,0.00025,12.414573947588602
359,159,1726,275712,0.04789734,-6.253979073630439,875.4,0.8887803554534912,0.022298882805949286,0.2,5.586940765380859,1074,0.4275173611111111,12509.35,0.00025,15.13740379942788
360,159,1733,276480,0.05739081,-6.111330078707801,865.5,0.9463825225830078,0.006877474693788422,0.2,7.450254440307617,1077,0.3858506944444444,12625.99,0.00025,14.02189282576243
361,159,1737,277248,0.049841255,-5.965986119376288,863.37,0.9415104985237122,0.002134162376427816,0.2,2.865507125854492,1080,0.4262152777777778,12797.76,0.00025,7.838780734274122
362,159,1742,278016,0.026082484,-6.151656866073608,854.46,0.9501016736030579,0.0010383259763734208,0.2,4.549593925476074,1083,0.3880208333333333,12642.06,0.00025,6.848786003059811
363,159,1746,278784,0.054205406,-6.3172074688805475,865.68,0.9032039642333984,0.028280350340840716,0.2,6.721306324005127,1086,0.42578125,12749.0,0.00025,15.97159199582206
364,159,1751,279552,0.051574916,-6.023519555727641,867.1,0.9459471702575684,0.014364957408462133,0.2,2.4028873443603516,1089,0.4075520833333333,13164.37,0.00025,8.294053223397997
365,159,1755,280320,0.04612899,-6.281903670893775,868.41,0.9455755949020386,0.00693254207726568,0.2,7.783426761627197,1092,0.3537326388888889,13203.1,0.00025,10.896688640117645
366,159,1759,281088,0.0377449,-6.2620684372054205,863.24,0.9480810165405273,0.009720273923853206,0.2,2.998933792114258,1095,0.4006076388888889,13200.09,0.00025,11.51071846154001
367,159,1766,281856,0.036166128,-6.069662272930145,855.43,0.9538389444351196,-0.0018289082800038159,0.2,6.181913375854492,1098,0.3767361111111111,13096.02,0.00025,8.833674361308416
368,159,1771,282624,0.05411564,-6.503021445539263,849.12,0.937648355960846,0.008118584713277718,0.2,5.681010723114014,1101,0.4713541666666667,13099.98,0.00025,11.548447201649347
369,159,1775,283392,0.06919972,-6.715815530882941,841.91,0.9450674653053284,-0.006755159585736692,0.2,5.374873638153076,1104,0.4652777777777778,12892.13,0.00025,13.632023847765392
370,159,1780,284160,0.049512744,-6.5386245184474525,843.52,0.9634198546409607,0.013426681437219182,0.2,13.419445991516113,1107,0.4131944444444444,12873.02,0.00025,12.909663478533426
371,159,1785,284928,0.03419992,-6.705658250384861,836.59,0.9496539831161499,0.00273429734321932,0.2,5.767188549041748,1110,0.34375,12781.41,0.00025,8.876711368560791
372,159,1790,285696,0.050815538,-6.644005537033081,831.72,0.9112317562103271,0.018999875678370397,0.2,5.764040470123291,1113,0.4296875,12790.44,0.00025,13.228374103705088
373,159,1794,286464,0.043664824,-6.6565445396635265,827.43,0.9189958572387695,0.02818766137998965,0.2,5.294556140899658,1116,0.4405381944444444,12801.57,0.00025,10.770167148775524
374,159,1801,287232,0.062978856,-6.716590927706824,811.42,0.92597496509552,0.025959110249661736,0.2,4.537968635559082,1119,0.5221354166666666,12552.61,0.00025,13.580725851986143
375,159,1805,288000,0.06924892,-6.567211038536495,805.96,0.9366268515586853,0.025832634134632017,0.2,10.046998977661133,1122,0.47265625,12333.52,0.00025,17.104377104176415
376,159,1810,288768,0.06381007,-6.327978558010525,799.55,0.9100531339645386,0.006296753598791029,0.2,18.627084732055664,1125,0.41796875,12379.55,0.00025,17.32360671626197
377,159,1814,289536,0.035369575,-6.523996783627404,799.55,0.9141730070114136,-0.012423068039222725,0.2,7.69602108001709,1128,0.3428819444444444,12436.67,0.00025,12.145414769649506
378,159,1819,290304,0.049265694,-6.694412999682957,799.55,0.8773379921913147,0.02340635961283826,0.2,2.6235320568084717,1131,0.3676215277777778,12483.13,0.00025,12.397575130065283
379,159,1823,291072,0.053189605,-6.3764580554432335,801.45,0.9545031785964966,0.018041573296714988,0.2,7.261674404144287,1134,0.4461805555555556,12564.46,0.00025,8.523523996273676
380,159,1828,291840,0.0606418,-6.52151554160648,797.67,0.928560197353363,0.009892039945245616,0.2,8.85373592376709,1137,0.4127604166666667,12510.56,0.00025,15.465372641881308
381,159,1835,292608,0.039861016,-6.442425853676266,788.25,0.9505508542060852,-0.001564600867115789,0.2,3.4018054008483887,1140,0.4348958333333333,12402.76,0.00025,8.23258435063892
382,159,1839,293376,0.055728707,-6.415592968463898,790.68,0.9451372027397156,0.010640402725483809,0.2,11.858366966247559,1143,0.3420138888888889,12482.03,0.00025,11.784271207120684
383,159,1843,294144,0.06140411,-6.561843865447575,793.96,0.9496188163757324,0.015132966929943197,0.2,6.29191255569458,1146,0.4483506944444444,12487.33,0.00025,12.037936396068996
384,159,1848,294912,0.1374163,-5.9650005963113575,797.63,0.9575918912887573,0.03188132323945562,0.2,3.7160284519195557,1149,0.4735243055555556,12463.98,0.00025,6.899476355976528
385,159,1852,295680,0.05312938,-6.381331304709117,798.23,0.9610341787338257,0.010206517504735125,0.2,3.7640907764434814,1152,0.39453125,12550.68,0.00025,8.963438275787565
386,159,1857,296448,0.06662329,-6.342929793728723,796.96,0.9578908085823059,0.01286187069490552,0.2,6.665050029754639,1155,0.4448784722222222,12534.37,0.00025,9.399626202053494
387,159,1861,297216,0.072027124,-6.40315365129047,804.92,0.9006138443946838,0.038192713943620525,0.2,9.323906898498535,1158,0.47265625,12002.7,0.00025,29.707761691676247
388,159,1866,297984,0.08059712,-6.542727026674482,799.19,0.9332561492919922,0.02052949767352806,0.2,3.1873178482055664,1161,0.4227430555555556,11918.86,0.00025,19.411703205770916
389,159,1872,298752,0.025642777,-6.442101160685222,793.99,0.9111507534980774,0.013945071589356909,0.2,18.35700035095215,1164,0.3459201388888889,11877.57,0.00025,18.492898530430264
390,159,1877,299520,0.04669146,-6.255267341931661,792.8,0.9500661492347717,0.004182405556396891,0.2,5.333676338195801,1167,0.3802083333333333,11858.81,0.00025,10.284682916270363
391,159,1881,300288,0.036867257,-6.343467076619466,790.41,0.9613956809043884,0.005893047135840688,0.2,5.093072891235352,1170,0.3428819444444444,11743.44,0.00025,8.471034391058815
392,159,1886,301056,0.09777284,-6.070665876070659,790.83,0.9689827561378479,0.021203928872839443,0.2,3.5131890773773193,1173,0.4769965277777778,11698.44,0.00025,6.205380347039965
393,159,1890,301824,0.032298397,-6.568392693996429,796.83,0.8775556087493896,0.011838146983387155,0.2,4.982842445373535,1176,0.3919270833333333,11692.72,0.00025,12.77453335457378
394,159,1895,302592,0.03543744,-6.518593158986834,800.73,0.9578626155853271,0.005094996537081897,0.2,6.943647861480713,1179,0.3402777777777778,11721.22,0.00025,9.657627238167656
395,159,1899,303360,0.047339264,-6.646271665891011,805.03,0.9367374777793884,0.009023200875769058,0.2,5.626272201538086,1182,0.3654513888888889,11768.52,0.00025,10.061524007055494
396,159,1906,304128,0.03738299,-6.692664477560255,817.44,0.9319631457328796,0.0065579929052748615,0.2,4.662102699279785,1185,0.4618055555555556,12047.17,0.00025,9.046696169508827
397,159,1910,304896,0.03626297,-6.394781139161852,812.95,0.9561523795127869,0.012110262346040044,0.2,4.6525068283081055,1188,0.4040798611111111,11954.56,0.00025,8.00873134864701
398,159,1915,305664,0.035611685,-6.4039296176698475,810.65,0.9489683508872986,0.021420819232136838,0.2,2.6237847805023193,1191,0.4214409722222222,11981.96,0.00025,8.215160648028055
399,159,1919,306432,0.032937046,-6.4501873254776,813.3,0.9473446607589722,0.01331399500163065,0.2,12.375702857971191,1194,0.4040798611111111,11965.36,0.00025,13.677891492843628
400,159,1924,307200,0.0892246,-6.481518745422363,814.85,0.9430714249610901,0.023976690084156062,0.2,6.014140605926514,1197,0.5026041666666666,12002.94,0.00025,12.16729646258884
401,159,1928,307968,0.026197359,-6.440816541512807,823.61,0.9383870363235474,0.007610073410129796,0.2,6.0388922691345215,1200,0.38671875,12116.62,0.00025,7.9254870977666645
402,159,1933,308736,0.04511409,-6.285798046323988,831.03,0.9299050569534302,0.01249997791213294,0.2,6.3137335777282715,1203,0.4283854166666667,12408.78,0.00025,12.89448595046997
403,159,1939,309504,0.05177024,-6.311498913500044,834.55,0.943861722946167,0.01626980197357221,0.2,5.33314847946167,1206,0.4548611111111111,12459.36,0.00025,10.508620407846239
404,159,1944,310272,0.047339637,-6.445022225379944,810.28,0.91239333152771,0.033802793723427586,0.2,11.070622444152832,1209,0.4344618055555556,11900.75,0.00025,20.653451641400654
405,159,1948,311040,0.051834952,-6.383978181415134,805.48,0.951903223991394,0.010854869072015086,0.2,7.239795207977295,1212,0.4049479166666667,11820.09,0.00025,14.905133313602871
406,159,1953,311808,0.03648205,-6.2495866020520525,813.23,0.8973191380500793,0.008778753185955187,0.2,6.991292476654053,1215,0.3676215277777778,11818.36,0.00025,8.34186283747355
407,159,1957,312576,0.034903716,-6.25729505221049,815.13,0.9320687651634216,0.0034390491394636533,0.2,6.43722677230835,1218,0.3858506944444444,11813.08,0.00025,9.767170187499788
408,159,1962,313344,0.03658611,-6.178382953008016,823.8,0.8620584011077881,0.013700339348158903,0.2,3.1466867923736572,1221,0.3480902777777778,11971.65,0.00025,9.44847697019577
409,159,1967,314112,0.035423115,-6.203666620784336,822.06,0.9421985149383545,0.016095125375108585,0.2,4.568812370300293,1224,0.44921875,11930.26,0.00025,9.705009824699825
410,159,1973,314880,0.06245175,-5.62622967031267,827.7,0.9416507482528687,0.02089359384909686,0.2,4.454612731933594,1227,0.5121527777777778,11916.58,0.00025,6.738813042640686
411,159,1978,315648,0.04411624,-5.774134675661723,833.57,0.950674295425415,0.0005301682524279588,0.2,5.706116676330566,1230,0.3832465277777778,11984.59,0.00025,9.37438972128762
412,159,1983,316416,0.035329472,-5.809081534544627,844.6,0.953754186630249,0.008678237629485212,0.2,5.604018211364746,1233,0.3980034722222222,12141.62,0.00025,5.688239776425892
413,159,1987,317184,0.04061917,-6.052733586894141,848.55,0.9371883869171143,0.0005226274305540654,0.2,6.876387119293213,1236,0.3932291666666667,12155.13,0.00025,10.409360501501295
414,159,1993,317952,0.04431954,-6.213679942819807,861.1,0.9429237246513367,0.010715144945101606,0.2,10.916969299316406,1239,0.3810763888888889,11971.66,0.00025,16.07216007841958
415,159,1998,318720,0.15145294,-6.545107609695858,852.51,0.9242778420448303,0.021607738479764924,0.2,4.0115437507629395,1242,0.4856770833333333,12352.6,0.00025,12.69947490758366
416,159,2002,319488,0.044661045,-6.007388962639703,858.1,0.9651410579681396,0.024134382320981886,0.2,5.2230939865112305,1245,0.3958333333333333,12422.63,0.00025,8.734438363048765
417,159,2009,320256,0.11233553,-6.067704286840227,871.57,0.948474645614624,0.03197495543604924,0.2,6.313600063323975,1248,0.4084201388888889,12282.04,0.00025,13.699805948469374
418,159,2014,321024,0.035882995,-5.881083362632328,878.01,0.9368720054626465,0.011079228521945575,0.2,4.707789897918701,1251,0.3311631944444444,12346.56,0.00025,16.49086661471261
419,159,2019,321792,0.024383515,-5.907039218478733,881.92,0.9247241616249084,-0.0020746721549787456,0.2,17.812599182128906,1254,0.2977430555555556,12358.25,0.00025,17.27695318725374
420,159,2023,322560,0.040529165,-5.876427120632595,893.04,0.9427205324172974,0.012542975691354109,0.2,6.74385929107666,1257,0.3181423611111111,12522.45,0.00025,9.171450873215994
421,159,2028,323328,0.04762332,-5.824884494145711,892.85,0.9569747447967529,0.010815302750820087,0.2,2.62642240524292,1260,0.4197048611111111,12547.08,0.00025,6.72799445854293
422,159,2032,324096,0.057053357,-5.75113981962204,888.08,0.9474869966506958,0.017056669289660122,0.2,7.848501205444336,1263,0.4201388888888889,12554.63,0.00025,9.083017938666874
423,159,2037,324864,0.053399164,-5.849010149637858,886.1,0.9553250074386597,0.01751765178050846,0.2,2.8819565773010254,1266,0.4348958333333333,12528.32,0.00025,6.309246359599961
424,159,2043,325632,0.051774755,-5.929032577408685,875.64,0.9642303586006165,0.02568703056830499,0.2,2.276308059692383,1269,0.4900173611111111,12432.36,0.00025,5.431652939981884
425,159,2048,326400,0.030194312,-5.85326224565506,872.89,0.9424173831939697,0.009560023272772215,0.2,4.234177112579346,1272,0.3693576388888889,12486.56,0.00025,7.7639071279101906
426,159,2053,327168,0.03692831,-6.153595202498966,861.02,0.9276660084724426,0.01038828324009147,0.2,7.805177688598633,1275,0.3949652777777778,12336.13,0.00025,12.624873148070442
427,159,2058,327936,0.050887525,-6.056544873449537,871.36,0.9046140313148499,0.01158686053370022,0.2,7.125063896179199,1278,0.4509548611111111,12491.25,0.00025,11.413380338086021
428,159,2062,328704,0.04079995,-6.5353537400563555,876.1,0.9404494762420654,0.03469607121466348,0.2,7.301201820373535,1281,0.4418402777777778,12332.06,0.00025,12.77318212058809
429,159,2067,329472,0.044314355,-6.012650688489278,876.1,0.9686183333396912,0.004303432302549481,0.2,7.3031206130981445,1284,0.3268229166666667,12349.72,0.00025,8.356712539990744
430,159,2071,330240,0.050023645,-6.259464535448286,888.39,0.934191107749939,0.030662407859280292,0.2,17.16080665588379,1287,0.3376736111111111,12282.45,0.00025,14.662311282422808
431,159,2078,331008,0.05513447,-6.268967429796855,883.93,0.955693244934082,0.017851267889555957,0.2,4.886199474334717,1290,0.4392361111111111,12187.06,0.00025,13.99709944592582
432,159,2082,331776,0.05484345,-6.308725635210673,883.93,0.9447807669639587,0.02596223206880192,0.2,11.137109756469727,1293,0.4813368055555556,11602.68,0.00025,24.647141847345566
433,159,2087,332544,0.099330746,-6.561879581875271,888.72,0.9033520221710205,0.012317401020684175,0.2,4.011799335479736,1296,0.4140625,11979.93,0.00025,14.365489827262031
434,159,2092,333312,0.03235507,-5.952516151799096,901.09,0.9719520211219788,0.001826654175399906,0.2,4.579787254333496,1299,0.4127604166666667,12120.74,0.00025,7.103594048155679
435,159,2097,334080,0.10637451,-5.616741306251949,908.38,0.8395686745643616,0.017983958978826802,0.2,3.055914878845215,1302,0.52734375,12202.99,0.00025,8.025904304451412
436,159,2101,334848,0.03373767,-5.870445688565572,889.35,0.9363829493522644,0.013483317245522307,0.2,5.3601861000061035,1305,0.3793402777777778,12030.11,0.00025,7.92855508128802
437,159,2106,335616,0.0656085,-5.785184959570567,880.08,0.9630029201507568,0.02390044927597046,0.2,3.6907615661621094,1308,0.4127604166666667,11903.37,0.00025,7.166979243357976
438,159,2112,336384,0.055185717,-5.894463274214003,874.37,0.9486854076385498,0.01370108363011645,0.2,1.7236855030059814,1311,0.4175347222222222,11891.78,0.00025,6.336717130409347
439,159,2117,337152,0.034315232,-6.172528253661262,873.15,0.8546107411384583,0.01472466749449571,0.2,10.14550495147705,1314,0.3819444444444444,11907.55,0.00025,19.997525546285843
440,159,2121,337920,0.038439196,-6.629531297418806,863.07,0.954124391078949,-0.0006917654795365201,0.2,4.418864727020264,1317,0.3654513888888889,11775.65,0.00025,9.642491254541609
441,159,2126,338688,0.032570202,-6.0531728863716125,862.89,0.946471095085144,0.006764177071292781,0.2,5.15855073928833,1320,0.3407118055555556,11807.58,0.00025,10.392142670022118
442,159,2130,339456,0.039335493,-6.162713077333239,858.21,0.9444872736930847,0.024854775201270565,0.2,2.8735578060150146,1323,0.3971354166666667,12182.5,0.00025,10.329366859462526
443,159,2135,340224,0.035899613,-6.119063860840267,862.04,0.9540711045265198,0.000760385145743688,0.2,4.116426944732666,1326,0.3854166666666667,12328.63,0.00025,8.230573306481043
444,159,2139,340992,0.084411375,-5.89513815773858,856.24,0.9595493078231812,0.025283251714427024,0.2,3.5920515060424805,1329,0.4900173611111111,12499.15,0.00025,7.346143679486381
445,159,2149,341760,0.031921905,-6.051231404145558,850.28,0.958260715007782,0.01895791434475945,0.2,5.0050201416015625,1332,0.3190104166666667,12483.25,0.00025,9.36335034502877
446,159,2153,342528,0.059569437,-6.144317660066816,849.97,0.9382208585739136,0.013478987449262705,0.2,7.081960201263428,1335,0.4613715277777778,12591.79,0.00025,11.438141902287802
447,159,2158,343296,0.045087498,-6.261367625660366,850.79,0.9026657342910767,0.010691730564253198,0.2,28.517715454101562,1338,0.3914930555555556,12404.23,0.00025,49.46146708064609
448,159,2162,344064,0.13006349,-6.70000465048684,852.37,0.9248091578483582,0.047913144497821726,0.2,5.807577133178711,1341,0.5121527777777778,12068.23,0.00025,15.93202120396826
449,159,2167,344832,0.066115,-6.53031904829873,853.63,0.9539085626602173,0.009942249317343036,0.2,4.037426471710205,1344,0.4965277777777778,12135.33,0.00025,7.739544288979636
450,159,2171,345600,0.05794237,-6.049940725167592,856.65,0.9471944570541382,0.007442256500427093,0.2,4.096179485321045,1347,0.4605034722222222,12170.21,0.00025,8.531400094429651
451,159,2178,346368,0.05458501,-5.721111469798618,867.11,0.948311984539032,0.009071268684541186,0.2,7.162085056304932,1350,0.4448784722222222,12078.79,0.00025,11.795462257332272
452,159,2182,347136,0.055952895,-6.110406835873921,867.88,0.9675426483154297,0.003280886461854809,0.2,8.091550827026367,1353,0.4049479166666667,12076.35,0.00025,11.888279113504622
453,159,2187,347904,0.054799616,-5.982944190502167,868.95,0.9600028991699219,0.010837247336490287,0.2,5.633660793304443,1356,0.3910590277777778,11820.25,0.00025,14.971412850750816
454,159,2191,348672,0.0714804,-6.390333871046702,870.66,0.9093422889709473,0.040109243670788906,0.2,5.471343517303467,1359,0.4344618055555556,11776.4,0.00025,25.538251989417606
455,159,2196,349440,0.06690014,-5.811056388749017,881.39,0.9714330434799194,0.017826484943119187,0.2,5.420200347900391,1362,0.4483506944444444,11846.7,0.00025,6.724953641494115
456,159,2200,350208,0.040317517,-5.942079934808943,881.39,0.9352990984916687,0.016911928412607975,0.2,7.695042610168457,1365,0.3993055555555556,11846.7,0.00025,12.518328865369162
457,159,2205,350976,0.048267256,-5.5150437818633185,886.63,0.7954379320144653,0.00764131813775748,0.2,5.359488010406494,1368,0.4010416666666667,12075.36,0.00025,13.673331485854256
458,158,2212,351744,0.06816455,-6.0501598252190485,886.63,0.950425922870636,0.02915462406559123,0.2,4.339524269104004,1371,0.5134548611111112,12075.36,0.00025,7.844036638736725
459,158,2217,352512,0.063027285,-6.122421152061886,888.86,0.8529024124145508,0.009498246078793373,0.2,3.8033599853515625,1374,0.4895833333333333,12273.94,0.00025,7.674058394299613
460,158,2222,353280,0.027770087,-5.920377254486084,888.02,0.9414137005805969,0.004373756780599554,0.2,6.15419340133667,1377,0.4192708333333333,12250.48,0.00025,12.455513490570915
461,158,2227,354048,0.04218508,-6.3702853719393415,891.73,0.8625030517578125,0.005115868265016211,0.2,7.065324306488037,1380,0.3797743055555556,12382.45,0.00025,19.86542977227105
462,158,2232,354816,0.056086835,-6.346005631817712,891.73,0.9000469446182251,0.0265865464332617,0.2,4.693912029266357,1383,0.4722222222222222,12359.85,0.00025,21.365603966845406
463,158,2237,355584,0.03512175,-6.50392844941881,888.87,0.9305113554000854,0.024251631189448137,0.2,4.651666164398193,1386,0.4127604166666667,12026.22,0.00025,19.03467818763521
464,158,2241,356352,0.053224564,-6.265965468353695,879.45,0.9504414200782776,0.013562774518504739,0.2,4.369101047515869,1389,0.3988715277777778,11900.75,0.00025,16.077531278133392
465,158,2248,357120,0.036982104,-6.307133105066088,884.83,0.9388498663902283,0.01011428190395236,0.2,6.740689277648926,1392,0.38671875,11984.49,0.00025,13.597260932127634
466,158,2253,357888,0.051658142,-5.856918275356293,893.68,0.9271711111068726,0.016308560113733012,0.2,5.709150791168213,1395,0.4292534722222222,11933.37,0.00025,11.368521875805325
467,158,2257,358656,0.04236315,-5.951663812001546,895.81,0.9284507036209106,0.010666315961215232,0.2,5.133227348327637,1398,0.4440104166666667,11914.9,0.00025,13.40819149547153
468,158,2262,359424,0.038246546,-5.934362716144985,897.98,0.9388353824615479,-0.0014279862128508587,0.2,4.9157538414001465,1401,0.4357638888888889,11877.68,0.00025,11.411168138186136
469,158,2267,360192,0.11898601,-5.852880484528011,897.98,0.9436882734298706,0.026444631822717685,0.2,5.699206829071045,1404,0.4765625,11857.52,0.00025,11.52165847685602
470,158,2271,360960,0.044558477,-5.653794864813487,908.96,0.8977888822555542,0.0050360016628272,0.2,2.5580737590789795,1407,0.4283854166666667,11938.47,0.00025,7.613392859697342
