time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/n_updates,rollout/ep_rew_mean,train/approx_kl,train/entropy_loss,train/clip_fraction,train/explained_variance,rollout/ep_len_mean,train/policy_gradient_loss,train/loss,train/value_loss,train/clip_range,train/learning_rate
128,648,497664,3862,1941,10742.205246959997,0.08077099,-5.416289740138584,0.4049479166666667,0.9395027160644531,882.02,0.024915706031606533,2.5626630783081055,7.380419456296497,0.2,0.00025
128,649,498432,3866,1944,10962.832252910002,0.050046433,-5.253566821416219,0.4353298611111111,0.9529286026954651,902.82,0.005814514122903347,2.9253952503204346,6.781674431429969,0.2,0.00025
128,650,499200,3871,1947,10962.832252910002,0.03719059,-5.365905814700657,0.3776041666666667,0.973468005657196,902.82,0.008175052029805051,4.345780849456787,6.84156933426857,0.2,0.00025
128,651,499968,3875,1950,11231.75925397,0.03395774,-5.376447366343604,0.3433159722222222,0.9258730411529541,913.66,0.0009958357291503085,2.7374107837677,7.835152612792121,0.2,0.00025
129,652,500736,3880,1953,11231.75925397,0.042074934,-5.4457539386219445,0.4322916666666667,0.956918478012085,913.66,0.010157042066566646,6.20916223526001,11.871304021941292,0.2,0.00025
129,653,501504,3884,1956,11258.039254639998,0.05789945,-5.656891597641839,0.4613715277777778,0.9247562885284424,919.09,0.01241732124860088,2.4491984844207764,6.027263152930471,0.2,0.00025
129,654,502272,3892,1959,11258.039254639998,0.04054824,-5.743544518947601,0.35546875,0.9259214997291565,919.09,0.007945468170671828,4.62283992767334,15.28231061829461,0.2,0.00025
129,655,503040,3896,1962,11038.298256539996,0.064923175,-5.896642420026991,0.40234375,0.9081299304962158,930.76,0.03996133087720308,3.3066561222076416,11.029754979742897,0.2,0.00025
129,656,503808,3901,1965,11038.298256539996,0.07776227,-5.873024046421051,0.4509548611111111,0.9085350036621094,930.76,0.019781709875031892,8.541288375854492,29.676245080100166,0.2,0.00025
129,657,504576,3905,1968,10848.818255450002,0.065395676,-5.890535917547014,0.4197048611111111,0.9404659867286682,929.9,0.034400742539825536,4.431151390075684,13.002964013152653,0.2,0.00025
129,658,505344,3910,1971,10848.818255450002,0.080161035,-5.747527831130558,0.4691840277777778,0.9670476913452148,929.9,0.02840077486406598,5.208964824676514,6.840421044164234,0.2,0.00025
129,659,506112,3915,1974,11692.464260940002,0.045843706,-5.541918979750739,0.4626736111111111,0.912571370601654,939.14,0.029602034741805658,7.273505687713623,12.304453482230505,0.2,0.00025
129,660,506880,3919,1977,11760.062256090001,0.048742432,-5.861982994609409,0.3875868055555556,0.9527413249015808,917.0,0.006437616151136656,5.629354000091553,9.244563152392706,0.2,0.00025
129,661,507648,3927,1980,11424.740252900003,0.055966552,-6.062766386402978,0.46484375,0.9474135041236877,910.84,-0.00014919928637229733,1.9117765426635742,8.107162415981293,0.2,0.00025
129,662,508416,3931,1983,11331.236250479998,0.0627022,-5.946939210096995,0.4605034722222222,0.9245598912239075,902.14,0.05447867567030092,5.278248310089111,18.383035129970974,0.2,0.00025
129,663,509184,3936,1986,11213.27924647,0.03790295,-6.103207144472334,0.3741319444444444,0.9395630955696106,883.33,0.0006544502296795448,15.767165184020996,12.319869442118538,0.2,0.00025
129,664,509952,3941,1989,11084.45624534,0.05153497,-5.980858067671458,0.4392361111111111,0.9401858448982239,872.64,0.02767454583146092,6.664501190185547,15.025380545192295,0.2,0.00025
129,665,510720,3945,1992,11184.58624638,0.04970947,-5.8933042420281305,0.4331597222222222,0.9446765184402466,868.95,0.014586719962406076,4.271099090576172,9.574080927504433,0.2,0.00025
129,666,511488,3950,1995,11210.462245180002,0.06900922,-5.507468892468347,0.5034722222222222,0.9237902760505676,859.22,0.017188368533324037,4.532913684844971,6.66453543305397,0.2,0.00025
129,667,512256,3954,1998,11148.802243950002,0.111786164,-5.968966046969096,0.4713541666666667,0.9686312675476074,852.16,0.030939127331496112,5.3311614990234375,5.1128341721163855,0.2,0.00025
129,668,513024,3962,2001,11243.5792463,0.08383069,-5.606614139344957,0.5143229166666666,0.9116842746734619,861.17,0.026235785749223497,8.6408052444458,13.733152879609001,0.2,0.00025
129,669,513792,3966,2004,11253.43624677,0.050659478,-5.660138587156932,0.4409722222222222,0.9536059498786926,862.59,0.021407014832624957,5.032936096191406,8.60842964053154,0.2,0.00025
129,670,514560,3971,2007,11202.19124696,0.051145863,-5.8253381914562645,0.4635416666666667,0.9191793203353882,865.97,0.005596392322331667,3.1901161670684814,7.8277719087070885,0.2,0.00025
129,671,515328,3975,2010,11124.443246779998,0.04350834,-5.997111095322503,0.4249131944444444,0.9295487403869629,864.12,0.010949670524698578,10.263209342956543,24.750530077351463,0.2,0.00025
129,672,516096,3980,2013,11763.185250789998,0.03805944,-6.222000711494022,0.3745659722222222,0.8902161717414856,871.85,0.010510586370300088,3.980024576187134,14.905758414003584,0.2,0.00025
129,673,516864,3984,2016,11746.80025068,0.04738008,-6.362003313170539,0.4105902777777778,0.9302478432655334,871.85,0.012659737904970016,4.593384265899658,10.50339612033632,0.2,0.00025
129,674,517632,3989,2019,11912.495251730003,0.058895677,-5.934649222426945,0.4913194444444444,0.9132817387580872,878.26,0.011009405198920932,5.53347635269165,7.213870061768426,0.2,0.00025
129,675,518400,3996,2022,11875.394251740003,0.035243463,-5.984028922186957,0.3962673611111111,0.9305726885795593,877.85,0.028902119601197127,6.250516414642334,9.504725300603443,0.2,0.00025
129,676,519168,4001,2025,11867.963252829997,0.10471686,-5.991384612189399,0.47265625,0.9283050298690796,883.73,0.021694773213110037,6.246927738189697,10.660471015506321,0.2,0.00025
129,677,519936,4006,2028,11717.776250140001,0.070854716,-6.258042010996077,0.4835069444444444,0.9444596767425537,872.81,0.0077395532797608114,3.3579368591308594,8.888398349285126,0.2,0.00025
129,678,520704,4010,2031,11550.11024643,0.081652015,-6.300308850076464,0.4626736111111111,0.9191774129867554,857.48,0.03715517499949783,4.317680358886719,15.914049612151253,0.2,0.00025
129,679,521472,4015,2034,11484.653244389996,0.056724492,-6.509229997793834,0.4661458333333333,0.9342734813690186,846.34,0.022823048652046256,9.584532737731934,17.605516466829513,0.2,0.00025
129,680,522240,4019,2037,11532.18824481,0.045628402,-6.65528130531311,0.4388020833333333,0.9334505796432495,844.11,0.007400552405872279,3.8623862266540527,9.655865106317732,0.2,0.00025
129,681,523008,4024,2040,11469.89824332,0.07472921,-6.789545933405559,0.4626736111111111,0.8983930945396423,838.71,0.026714595577990014,2.1290199756622314,8.990029282040066,0.2,0.00025
130,682,523776,4028,2043,11770.19624422,0.059063364,-6.636275225215488,0.5069444444444444,0.9307579398155212,838.71,0.03542001042256339,5.713015079498291,12.777385377221638,0.2,0.00025
129,683,524544,4036,2046,11721.508243129998,0.07310816,-6.582242826620738,0.5017361111111112,0.9249011278152466,838.71,0.002319963907616006,5.139837741851807,9.710089912017187,0.2,0.00025
129,684,525312,4041,2049,12071.974244309999,0.065375276,-6.312739319271511,0.5021701388888888,0.9462224841117859,838.71,0.041974853025749326,5.324957370758057,8.322039630677965,0.2,0.00025
130,685,526080,4045,2052,11994.977244329999,0.05716428,-6.367775751484765,0.4401041666666667,0.9304631948471069,834.93,0.023591181754858956,4.582330703735352,10.343194206555685,0.2,0.00025
130,686,526848,4050,2055,11999.51124397,0.066146925,-6.2424230972925825,0.5638020833333334,0.9594579339027405,833.44,0.04636164915023579,7.042226791381836,13.816927383343378,0.2,0.00025
130,687,527616,4054,2058,11976.355245859997,0.053350676,-6.081251309977637,0.4791666666666667,0.9248956441879272,842.39,0.013944462226289842,7.551851749420166,16.22131579452091,0.2,0.00025
130,688,528384,4059,2061,11962.322246899996,0.08059802,-6.083555148707496,0.4483506944444444,0.8799301981925964,845.78,0.017536843674153917,12.083566665649414,25.920000043180252,0.2,0.00025
130,689,529152,4064,2064,12279.12025253,0.060004633,-6.243855191601647,0.4457465277777778,0.934070348739624,861.86,0.022744020679965615,6.12497091293335,11.788007027573055,0.2,0.00025
130,690,529920,4071,2067,12470.725253860002,0.041813523,-6.3291895853148565,0.4066840277777778,0.9553053975105286,864.11,0.01118672758133875,3.890324592590332,9.81081987089581,0.2,0.00025
130,691,530688,4076,2070,12550.463255820003,0.067325115,-6.525176326433818,0.484375,0.9324561953544617,872.25,0.025536701361286558,9.42516040802002,11.137948648797142,0.2,0.00025
130,692,531456,4080,2073,12686.68725935,0.078686155,-6.377421696980794,0.5108506944444444,0.9648554921150208,884.93,0.03353600289362172,5.988847732543945,6.236567326717907,0.2,0.00025
130,693,532224,4085,2076,12669.354256240002,0.06395348,-6.395164615578121,0.5394965277777778,0.9543059468269348,877.49,0.05423135869204998,4.62676477432251,7.202991833289464,0.2,0.00025
130,694,532992,4089,2079,12559.44325479,0.057042014,-6.503647837373945,0.4461805555555556,0.9125176668167114,872.39,0.01413312170188874,4.7107343673706055,7.81439945101738,0.2,0.00025
130,695,533760,4094,2082,12565.797254509998,0.043549214,-6.424700836340587,0.4210069444444444,0.917726993560791,873.01,0.02009287602009459,4.638350486755371,18.943067063887913,0.2,0.00025
130,696,534528,4099,2085,12587.65525499,0.041135706,-6.586328943570455,0.3806423611111111,0.9265850186347961,874.39,0.003176097796919445,7.274811744689941,9.603416699502203,0.2,0.00025
130,697,535296,4107,2088,12499.462251480001,0.03756922,-6.286077049043444,0.36328125,0.9630890488624573,859.01,0.006459537039821346,2.7257277965545654,8.306127935647964,0.2,0.00025
130,698,536064,4111,2091,12611.13825219,0.05535522,-6.506125522984399,0.4331597222222222,0.9578378796577454,855.4,0.013106277885122431,3.776101589202881,6.996544404162301,0.2,0.00025
130,699,536832,4116,2094,12640.305252059998,0.03891771,-6.434295031759474,0.4184027777777778,0.9532755017280579,857.7,0.020950879151415493,10.275435447692871,12.248848564094967,0.2,0.00025
130,700,537600,4120,2097,12664.490253000002,0.04901263,-6.708651701609294,0.4175347222222222,0.9413406252861023,863.26,0.0153743129534026,5.171535968780518,11.472049398554695,0.2,0.00025
130,701,538368,4125,2100,12653.175252740004,0.05137536,-6.458550645245446,0.4470486111111111,0.960358738899231,863.26,0.02168795965715415,5.251992225646973,8.529412051041922,0.2,0.00025
130,702,539136,4130,2103,12631.97025209,0.045620978,-6.473896708753374,0.4704861111111111,0.9241944551467896,863.26,0.007342362892813981,6.049759864807129,9.090937352842754,0.2,0.00025
130,703,539904,4134,2106,12613.720251249997,0.058535438,-6.363239970472124,0.4939236111111111,0.9744482040405273,859.74,0.017810406111594703,3.9343910217285156,5.311218235227797,0.2,0.00025
130,704,540672,4142,2109,12678.74525072,0.045289118,-6.505645453929901,0.4709201388888889,0.9283642172813416,858.25,0.019235824338263936,7.476629734039307,12.166892657677332,0.2,0.00025
130,705,541440,4147,2112,12694.324250570002,0.062302876,-6.157684902350108,0.4713541666666667,0.9555178284645081,857.02,0.0035355787387945587,2.978510856628418,9.53709167573187,0.2,0.00025
130,706,542208,4152,2115,12819.738251750001,0.058867503,-6.422792096932729,0.4817708333333333,0.9451472163200378,863.14,0.0413726127654728,3.0009469985961914,7.017662127812703,0.2,0.00025
130,707,542976,4156,2118,12868.697252520002,0.08792921,-6.10709148645401,0.5520833333333334,0.9620595574378967,865.54,0.04880152739092915,2.7309439182281494,7.366428590483135,0.2,0.00025
130,708,543744,4161,2121,12943.932253760002,0.056067597,-6.022398697005378,0.4722222222222222,0.9689894914627075,870.67,0.008808988896715973,2.618637800216675,5.858523802624808,0.2,0.00025
130,709,544512,4165,2124,13003.454254940003,0.049832273,-6.031783554289076,0.4605034722222222,0.9675875306129456,876.01,0.02097196072443492,4.599887847900391,6.937921858496136,0.2,0.00025
130,710,545280,4173,2127,12938.37525333,0.058799867,-6.007531278663212,0.4565972222222222,0.9620484709739685,868.31,0.01819138411277284,6.229175090789795,11.635253442658318,0.2,0.00025
130,711,546048,4177,2130,12900.76425162,0.0560341,-6.199163436889648,0.4500868055555556,0.9518978595733643,861.66,0.021783810095965035,3.803051471710205,10.173309918906954,0.2,0.00025
130,712,546816,4182,2133,12862.54425133,0.050241586,-6.150500151846144,0.4131944444444444,0.9091410636901855,861.66,0.020366559620015323,7.323329448699951,14.210149784882864,0.2,0.00025
130,713,547584,4187,2136,12912.889250290003,0.04363233,-5.978684862454732,0.4092881944444444,0.9743537902832031,861.56,-0.0044129796765951645,4.4661383628845215,7.240948799583647,0.2,0.00025
130,714,548352,4191,2139,13011.804249169998,0.047063004,-5.725448939535353,0.41015625,0.9520403146743774,854.17,0.014065773860137496,3.0279953479766846,6.384524873561329,0.2,0.00025
130,715,549120,4196,2142,12970.7772487,0.077130966,-5.815526233779059,0.4544270833333333,0.9627183675765991,853.12,0.026031075226556923,5.225938320159912,7.531046821011437,0.2,0.00025
130,716,549888,4201,2145,13266.24825402,0.056522917,-6.100297994083828,0.4791666666666667,0.9560861587524414,867.35,0.013652026924925545,1.7347253561019897,6.438254164324866,0.2,0.00025
130,717,550656,4208,2148,13297.2952544,0.072025664,-6.11038640472624,0.5251736111111112,0.9715361595153809,869.04,0.021028018336639635,2.814340114593506,4.723801482054922,0.2,0.00025
130,718,551424,4213,2151,13347.855254739998,0.08452431,-5.974612494309743,0.4670138888888889,0.9580547213554382,866.63,0.020627571179324553,3.668882131576538,6.009868434733814,0.2,0.00025
130,719,552192,4217,2154,13451.004257229999,0.051366936,-6.147101481755574,0.4765625,0.9586648344993591,877.92,0.02668530898194553,6.220582008361816,9.610845651891497,0.2,0.00025
130,720,552960,4222,2157,13429.509256289999,0.059846204,-6.2735867566532555,0.4105902777777778,0.9735727906227112,877.46,0.021468649941703513,7.44659423828125,8.362781465053558,0.2,0.00025
130,721,553728,4227,2160,13390.562255249997,0.06092271,-6.363519661956364,0.5325520833333334,0.9798917174339294,876.87,0.035303048718358494,2.7869739532470703,4.853013833363851,0.2,0.00025
131,722,554496,4231,2163,13473.01725693,0.10922605,-6.424554069836934,0.5659722222222222,0.9718620777130127,882.81,0.029732422528064087,3.605776071548462,7.242571256226963,0.2,0.00025
131,723,555264,4236,2166,13545.996260050002,0.061110254,-6.5220551821920605,0.5078125,0.9535236954689026,899.04,0.01663313600389908,7.080770969390869,12.336638549963633,0.2,0.00025
131,724,556032,4243,2169,13622.0962607,0.053514987,-6.311166796419355,0.4175347222222222,0.9636339545249939,899.59,0.013874956639483571,1.850821852684021,7.03214177985986,0.2,0.00025
131,725,556800,4248,2172,13643.433261380002,0.04449141,-6.454639905028873,0.4739583333333333,0.9483014345169067,905.42,0.021582732067650393,3.0182294845581055,11.082784053352144,0.2,0.00025
131,726,557568,4252,2175,13762.013263910001,0.0628415,-6.311150173346202,0.4704861111111111,0.9617244005203247,910.52,0.01887904257617063,4.571792125701904,7.681406895319621,0.2,0.00025
131,727,558336,4257,2178,13813.71826542,0.052632492,-6.253583649794261,0.4878472222222222,0.9785189032554626,917.86,0.02479192309288515,3.5496480464935303,6.072683884037866,0.2,0.00025
131,728,559104,4262,2181,13796.97526567,0.05248316,-6.509181989563836,0.4123263888888889,0.968920111656189,920.47,0.013752582224292887,1.7506381273269653,8.420722468031776,0.2,0.00025
131,729,559872,4266,2184,13865.935266869998,0.08046403,-6.2333951989809675,0.5177951388888888,0.9605287909507751,920.82,0.028069269002622202,2.9122092723846436,9.582746184534496,0.2,0.00025
131,730,560640,4271,2187,13841.15226628,0.051819537,-6.708150049050649,0.4765625,0.8773189187049866,920.3,0.022136420464246638,10.87728214263916,12.385850876569748,0.2,0.00025
131,731,561408,4276,2190,13840.41726633,0.03630894,-6.436693674988216,0.4305555555555556,0.9776021242141724,920.3,0.022700935349954914,4.533618450164795,6.822489360968272,0.2,0.00025
131,732,562176,4281,2193,13863.52026607,0.05130969,-6.46664559841156,0.4735243055555556,0.9193843603134155,920.3,0.011808032208743194,4.282227516174316,11.259100211991203,0.2,0.00025
131,733,562944,4285,2196,13837.277265889996,0.057536352,-6.2597080204221935,0.4878472222222222,0.9682652354240417,920.88,0.010457965390135845,4.283810138702393,7.666865630282296,0.2,0.00025
131,734,563712,4290,2199,13734.135263450002,0.10564417,-6.103946341408624,0.5052083333333334,0.9514951705932617,920.46,0.027796756139852934,4.510404586791992,7.378614195519024,0.2,0.00025
131,735,564480,4299,2202,13683.758262620002,0.043988675,-6.2204853892326355,0.3927951388888889,0.9489477276802063,918.39,0.00942073505009628,5.916347026824951,12.92458274629381,0.2,0.00025
131,736,565248,4303,2205,13842.311266159997,0.056889545,-6.4906513293584185,0.4292534722222222,0.8787226676940918,926.43,0.005922961462703016,10.006863594055176,18.159013019667732,0.2,0.00025
131,737,566016,4308,2208,13916.23826774,0.057910223,-6.226413077778286,0.4839409722222222,0.9509693384170532,931.22,0.02980063992112668,4.913582801818848,8.803301774793201,0.2,0.00025
131,738,566784,4312,2211,13834.168265350003,0.041028876,-6.241995692253113,0.421875,0.940523624420166,924.49,0.015315158991143107,2.4941930770874023,7.535238564014435,0.2,0.00025
131,739,567552,4317,2214,13683.230261870001,0.06192868,-6.103191865815057,0.4878472222222222,0.9543679356575012,911.58,0.008546010047818223,1.2064969539642334,4.928572999106513,0.2,0.00025
131,740,568320,4321,2217,13738.433262580002,0.072372116,-6.05932832426495,0.4544270833333333,0.9437065124511719,910.93,0.026521511647539835,5.7284135818481445,10.874653339385986,0.2,0.00025
131,741,569088,4326,2220,13668.774263640002,0.05508702,-6.438897834883796,0.4236111111111111,0.9523572325706482,912.04,0.014176610824910717,3.589172840118408,11.114845967955059,0.2,0.00025
131,742,569856,4334,2223,13410.724259999999,0.05828091,-6.230959362453884,0.4487847222222222,0.9487637877464294,898.7,0.020387109304364357,6.3527326583862305,17.984720879130894,0.2,0.00025
131,743,570624,4338,2226,13302.891258040001,0.035812657,-6.282925069332123,0.4149305555555556,0.9473375082015991,893.27,-0.001820141604791085,10.711277961730957,14.510178234842089,0.2,0.00025
131,744,571392,4343,2229,13067.8342588,0.10029372,-6.112025737762451,0.4175347222222222,0.9396994709968567,901.7,0.05048895666065315,3.1640849113464355,11.175190402401817,0.2,0.00025
131,745,572160,4347,2232,12849.75725506,0.044276405,-6.140877796543969,0.4474826388888889,0.9415173530578613,891.54,-0.0038039128865218824,5.668205738067627,9.09038833114836,0.2,0.00025
131,746,572928,4352,2235,12867.251255470004,0.043544665,-6.229132804605696,0.4010416666666667,0.9594532251358032,892.46,0.00665512263852482,2.8401858806610107,9.339081962903341,0.2,0.00025
131,747,573696,4357,2238,12751.489253700001,0.07393154,-6.3140967223379345,0.5091145833333334,0.8943058848381042,889.99,0.0325755012454465,9.099843978881836,11.21372562315729,0.2,0.00025
131,748,574464,4361,2241,12751.489253700001,0.05087315,-6.216465863916609,0.4379340277777778,0.949565589427948,889.99,0.0010256428504362702,3.1712629795074463,6.339268197615941,0.2,0.00025
131,749,575232,4370,2244,12750.45425471,0.06674321,-6.140834987163544,0.4131944444444444,0.9526428580284119,889.15,0.015975201192001503,4.145203113555908,8.358944690889782,0.2,0.00025
131,750,576000,4375,2247,12750.45425471,0.075377606,-5.976047542360094,0.5013020833333334,0.9706575870513916,889.15,0.019591675961338397,4.44770622253418,6.751877589358224,0.2,0.00025
131,751,576768,4380,2250,12769.836255570002,0.06269886,-5.926833497153388,0.4678819444444444,0.8612124919891357,888.94,0.028521638648170564,5.922506809234619,10.036461253960928,0.2,0.00025
131,752,577536,4384,2253,12769.836255570002,0.05290328,-5.866820924811893,0.4388020833333333,0.9741569757461548,888.94,0.02657177537265751,1.3445006608963013,5.033863496449259,0.2,0.00025
131,753,578304,4389,2256,12895.64625841,0.07263106,-6.279537220795949,0.4778645833333333,0.920120358467102,899.22,0.022285418572007783,3.9653854370117188,8.885612348715464,0.2,0.00025
131,754,579072,4393,2259,12895.64625841,0.044561148,-6.066873020595974,0.3932291666666667,0.9518117308616638,899.22,0.027999595182740852,4.606806755065918,8.858806010749605,0.2,0.00025
131,755,579840,4398,2262,12709.74525448,0.0802757,-6.607975608772701,0.5026041666666666,0.8870095014572144,890.47,0.005701310958506333,7.775819301605225,10.59329719013638,0.2,0.00025
131,756,580608,4405,2265,12560.076251259998,0.060497567,-6.275120430522495,0.3993055555555556,0.9368113279342651,880.06,0.01975239592138678,5.608181953430176,7.773328991399871,0.2,0.00025
131,757,581376,4410,2268,12378.534251590001,0.19285302,-6.493942128287421,0.5056423611111112,0.8507168889045715,887.22,0.020969327590945695,5.441533088684082,14.749673164553112,0.2,0.00025
131,758,582144,4414,2271,12310.083249590001,0.09619271,-6.3202962146865,0.4852430555555556,0.9513644576072693,881.21,0.0220783571453972,3.5508840084075928,6.548687444792853,0.2,0.00025
131,759,582912,4419,2274,12199.384245970003,0.07231245,-6.1544815169440374,0.4739583333333333,0.9501055479049683,864.36,0.04518581838864419,6.013280868530273,6.465762651628918,0.2,0.00025
131,760,583680,4423,2277,12101.764243480002,0.0722151,-6.17530835337109,0.4930555555555556,0.9619239568710327,853.61,0.031017227382916544,5.746092796325684,5.888342506355709,0.2,0.00025
131,761,584448,4428,2280,12191.016244749999,0.07381614,-6.548651032977634,0.4466145833333333,0.9235947132110596,851.83,0.032454777534844145,6.176039695739746,7.581182900402281,0.2,0.00025
132,762,585216,4433,2283,12265.354246419998,0.08000677,-6.077674739890629,0.4526909722222222,0.97109055519104,853.28,0.029894043355145387,3.3166584968566895,5.627744432952669,0.2,0.00025
131,763,585984,4440,2286,12440.79125081,0.162554,-5.622811476389567,0.5607638888888888,0.9224910736083984,868.26,0.01676342319438441,5.552508354187012,7.59086676273081,0.2,0.00025
131,764,586752,4445,2289,12135.796247720002,0.058933068,-5.379455824693044,0.4435763888888889,0.9474391341209412,859.55,0.008721557639849683,4.662314414978027,7.740511377652486,0.2,0.00025
132,765,587520,4449,2292,11906.493246969998,0.13618465,-5.8694389661153155,0.5503472222222222,0.9042556285858154,856.98,0.04569146864297283,6.450597763061523,21.154938459396362,0.2,0.00025
132,766,588288,4454,2295,11980.187248899994,0.059098274,-5.609574768278334,0.3836805555555556,0.9252363443374634,859.46,0.037118606676813215,9.964101791381836,19.365819222397274,0.2,0.00025
132,767,589056,4459,2298,12040.05825048,0.07586966,-5.626990463998583,0.4743923611111111,0.9330617189407349,866.61,0.023733071956990495,3.7671782970428467,10.663320269849565,0.2,0.00025
132,768,589824,4463,2301,12034.371250179998,0.034156807,-5.44307541847229,0.3667534722222222,0.9527226090431213,864.06,0.009806082687444158,4.702897071838379,7.533064130279753,0.2,0.00025
132,769,590592,4468,2304,11741.15925086,0.13627446,-5.991919345325893,0.5611979166666666,0.8263586759567261,870.3,0.08005563599160975,12.182031631469727,34.81087379985385,0.2,0.00025
132,770,591360,4476,2307,11808.47425245,0.070831455,-5.36661712328593,0.41015625,0.9533559679985046,878.89,0.014626508591593139,4.292180061340332,10.114034742116928,0.2,0.00025
132,771,592128,4480,2310,11983.928255400002,0.059436113,-5.586992661158244,0.4678819444444444,0.9290750622749329,891.4,0.02681424883323618,22.191396713256836,20.488867746459114,0.2,0.00025
132,772,592896,4485,2313,11863.568254030002,0.06275729,-5.783829821480645,0.4370659722222222,0.861581563949585,887.88,0.009700632485974994,33.63680648803711,39.058546702067055,0.2,0.00025
132,773,593664,4490,2316,11984.61025571,0.12514089,-5.834733625253041,0.4852430555555556,0.9391387701034546,887.78,0.0534375619285533,9.144010543823242,20.828182286686367,0.2,0.00025
132,774,594432,4495,2319,11998.822255700003,0.079735406,-6.125792562961578,0.4431423611111111,0.8922123312950134,886.69,0.022133842220581654,13.070417404174805,14.731142183144888,0.2,0.00025
132,775,595200,4500,2322,11878.078255499999,0.057986487,-5.730169236660004,0.3923611111111111,0.9506614208221436,886.16,0.03261135361066812,6.990738391876221,13.862903121444914,0.2,0.00025
132,776,595968,4508,2325,11855.909254450002,0.06298828,-6.058877733018663,0.4388020833333333,0.92826908826828,880.03,0.01341648599676167,2.2153687477111816,8.656922948029306,0.2,0.00025
132,777,596736,4513,2328,11863.69625465,0.05775373,-5.618992626667023,0.4787326388888889,0.9362590909004211,880.03,0.008645398244779143,3.568509578704834,8.408872389131123,0.2,0.00025
132,778,597504,4518,2331,11838.214254060002,0.06425248,-6.165194524659051,0.4904513888888889,0.9004707336425781,882.08,0.02909749791595257,5.136299133300781,11.027430011166466,0.2,0.00025
132,779,598272,4523,2334,11815.12625377,0.088412225,-5.466022948424022,0.5282118055555556,0.9346867203712463,882.08,0.0275559992943373,4.64833402633667,8.489052666558159,0.2,0.00025
132,780,599040,4528,2337,11837.618254539999,0.056605652,-5.708250463008881,0.4895833333333333,0.9406336545944214,886.18,0.032523377630342215,6.154061794281006,8.85447829299503,0.2,0.00025
132,781,599808,4532,2340,11762.96425347,0.048424315,-5.626470016108619,0.4717881944444444,0.9326998591423035,880.82,0.019466901443795197,4.99998664855957,10.762885861926609,0.2,0.00025
132,782,600576,4537,2343,11701.049251719996,0.062347393,-5.796894265545739,0.4210069444444444,0.9611748456954956,872.2,0.020670118120809395,2.8350040912628174,7.336296717325847,0.2,0.00025
132,783,601344,4545,2346,11572.998249490003,0.0512092,-5.627937018871307,0.4535590277777778,0.9342872500419617,856.74,0.015894684940576553,10.903168678283691,13.090957522392273,0.2,0.00025
132,784,602112,4549,2349,11675.078251840001,0.05490185,-5.840514646636115,0.3932291666666667,0.9337746500968933,862.65,0.01014706453618904,4.43849515914917,9.399983790185717,0.2,0.00025
132,785,602880,4554,2352,12104.214257079999,0.052070092,-5.952849129835765,0.4674479166666667,0.8745005130767822,876.28,0.01764131063181493,11.432088851928711,19.352541231446796,0.2,0.00025
132,786,603648,4558,2355,11871.36125726,0.06555041,-5.394169251124064,0.4214409722222222,0.9337650537490845,876.28,0.034876970897635654,5.098413944244385,13.01994397242864,0.2,0.00025
132,787,604416,4563,2358,11887.971258049998,0.09189469,-5.477451006571452,0.5368923611111112,0.9261002540588379,878.72,0.02149040997028351,6.143468379974365,9.529877397749159,0.2,0.00025
132,788,605184,4567,2361,11929.311259099999,0.042489275,-5.345041612784068,0.4144965277777778,0.9550395607948303,881.33,0.012899940742904114,4.139918327331543,9.692121922969818,0.2,0.00025
132,789,605952,4572,2364,12005.375261380002,0.033217255,-5.37428738673528,0.3689236111111111,0.9215147495269775,888.82,0.01049361826153472,10.578954696655273,11.157890809906853,0.2,0.00025
132,790,606720,4579,2367,11959.022260430002,0.082714476,-5.243856310844421,0.4665798611111111,0.9604135751724243,883.48,0.02734095921429495,3.0674803256988525,6.857032451364729,0.2,0.00025
132,791,607488,4584,2370,11852.83726,0.06289804,-5.198170218202803,0.5130208333333334,0.9555618166923523,883.48,-0.003055626345384452,3.1837527751922607,7.676675559745894,0.2,0.00025
132,792,608256,4589,2373,11830.954259680002,0.05549905,-5.180813676781124,0.4305555555555556,0.9563459157943726,883.48,0.014898748182329453,4.845978736877441,6.2467039823532104,0.2,0.00025
132,793,609024,4593,2376,12091.300261410002,0.078761674,-5.282320552402073,0.4483506944444444,0.9457527995109558,890.33,0.023255827468043815,2.3401193618774414,7.534032026926677,0.2,0.00025
132,794,609792,4598,2379,12136.77326227,0.054345917,-5.16189142730501,0.5013020833333334,0.9553598761558533,896.06,0.018849708725206762,3.742805242538452,7.150627584920989,0.2,0.00025
132,795,610560,4603,2382,12203.49025888,0.05006932,-5.172398487726848,0.4644097222222222,0.9602534770965576,887.89,0.01376216004913052,4.091970920562744,7.027526434924868,0.2,0.00025
132,796,611328,4607,2385,12173.684258939998,0.06323727,-5.398728721671635,0.4305555555555556,0.9650755524635315,886.6,0.017421282103492156,1.6657475233078003,5.44059703581863,0.2,0.00025
132,797,612096,4615,2388,12418.82625924,0.16309674,-5.235969066619873,0.5694444444444444,0.9763926267623901,887.12,0.04858903667061693,2.210488796234131,4.338389755951034,0.2,0.00025
132,798,612864,4619,2391,12633.531257870001,0.048364352,-5.541810168160333,0.4036458333333333,0.9704016447067261,877.69,0.009262127284374502,3.323394298553467,6.44845771127277,0.2,0.00025
